"","MMlightcyan","MMmidnightblue","MMpink","MMred","MMblack","MMmagenta","MMlightgreen","MMtan","MMturquoise","MMgreenyellow","MMblue","MMcyan","MMpurple","MMgrey60","MMbrown","MMlightyellow","MMsalmon","MMyellow","MMgreen","MMroyalblue","MMgrey"
"ENSG00000156427",0.321511817672286,0.330080675094738,-0.146332441344625,0.160244819902034,-0.136415696072449,0.211771319741404,0.306528698502505,-0.00552635269075239,-0.118607416581024,0.311752786788508,0.55788018318183,0.657817527445751,0.0837571647402539,-0.0709576129567088,-0.180342755862637,-0.00944446285175029,-0.0916491389247818,-0.0396981872484776,0.105081794982291,-0.149290149216017,0.376264084539182
"ENSG00000072786",-0.233227044485771,-0.509663847194604,-0.427788359452626,-0.558085530562914,-0.205312336905,-0.230357402499733,0.323626197739812,0.446398899650098,0.814731241872322,0.0451576189668979,-0.075384969916148,-0.145422659785224,0.0621326413118458,0.0226396499522623,0.366219058363817,0.177031519974566,-0.065437013341309,0.0929060935212029,0.12671030697572,0.00644687062516957,0.128939315335353
"ENSG00000254295",-0.0923687678913229,0.0401238939994178,-0.0847647554430934,-0.114029369449088,-0.0312209561443359,0.07657598815442,0.10894588626192,0.0455073542909826,0.067487518475839,0.0421293262779104,0.173157706275233,0.0777938652855133,0.0514134857880357,0.00682482319883479,0.0282318474951028,0.0721840754239002,0.0160962503956293,0.0518385284816001,0.0614018963097003,0.00786900457392026,0.15789282175855
"ENSG00000113739",0.0198535009898867,0.224093249256888,-0.091555857916037,-0.0132731935951507,-0.247950269932961,0.0514665448820015,-0.0675017265389185,-0.116334579130087,-0.218986495428632,0.256373730982294,0.563492773803566,0.341172747150908,0.123206394371265,-0.0496419432782003,0.358749975318062,0.249867910594058,-0.0644081624571975,0.0745096093937155,0.133098790080977,-0.108528234933548,0.351384301879666
"ENSG00000182230",-0.0584759188261399,-0.264918070432688,-0.1047517093421,-0.167009516888258,0.621162022426662,0.548749521477504,-0.0365620974086917,-0.196062087447218,-0.127051863160872,0.121149367483922,-0.116747801565471,9.50295690004335e-05,0.0105912182557841,-0.0660289199871185,-0.00504283306198183,0.281132397873296,-0.0298392784910106,0.214795378011862,0.192184953125111,0.0202273384337079,0.40013703703269
"ENSG00000074317",-0.046410052230848,-0.262021849238401,-0.0498394281402635,-0.0838179672595262,0.959572820623114,0.68683705179589,-0.137468306293955,-0.31410667906052,-0.238490226551022,-0.0954450758546903,-0.313208959715461,-0.299125583824915,-0.131612561950821,-0.0799925240386431,-0.121175969647488,0.127888556739335,-0.0985265654016536,-0.130518794686846,-0.188453218619475,-0.116810836457476,0.179505619923371
"ENSG00000160883",-0.0172513977450948,-0.285985106628105,-0.265223201316105,-0.281489183521216,-0.265368343300163,-0.338543167227693,0.564516220675702,0.437102277584078,0.878576671079903,-0.0600925842054125,-0.167785511387301,-0.115567145622457,-0.00319900670854298,-0.0513813379628112,-0.177132486683845,-0.289942398543782,-0.130670217210242,-0.208068389364602,-0.156346809565308,-0.15240929003719,-0.206688088631544
"ENSG00000160867",-0.0940791342255259,0.163720959135972,0.0929544894443378,-0.00018056331903675,0.041688852342091,0.129926071728129,-0.0267359857365274,0.229255531885453,-0.189216338616065,0.0514201744907857,0.0778501650358758,0.0906409215874858,0.128991351105935,0.707671975947762,0.210907198718812,0.264364198662524,0.188030063344174,0.172745135224391,0.402104746782315,0.597608864961612,0.240604107747852
"ENSG00000169220",-0.340409756017134,-0.588491977391061,-0.323197552888573,-0.571357624201676,0.118357206111692,-0.0261739762078708,0.185035796109256,0.388433941425205,0.637035543304537,0.217321854266819,-0.307617199273896,-0.314070739953095,0.0192173194878652,0.0367841105725093,0.216609969090565,0.258352743060408,0.22174327215016,0.267322560920861,0.332661398226178,0.199369194498954,0.154603430880015
"ENSG00000198055",-0.381413257737401,-0.460970181245505,-0.331806246138219,-0.574316687069905,-0.164162910062388,-0.253287799893991,0.242594219592939,0.483305905704777,0.845435484728474,-0.0182100567869394,-0.2066971847345,-0.398078693104001,0.03281583014573,0.0615185764881527,0.341577464630409,0.172729072319421,0.0781061458635186,0.104436631698332,0.114977000037102,0.104945736858882,0.00271103215916017
"ENSG00000131188",-0.298907168676677,-0.63314402268946,-0.307625801383343,-0.497914219485387,0.533365244624256,0.28038417052537,-0.210491572035446,-0.018542441382884,0.191050131614382,-0.0156859054724087,-0.308967291366712,-0.508677546394936,-0.0295083818206693,-0.0686363220989891,0.439415218966387,0.454916689882471,0.107663197176611,0.264883320987437,0.143776453265045,0.0988258556078067,0.225632128713161
"ENSG00000248996",-0.200626215194607,-0.478003889398628,-0.24002729231527,-0.394242324899054,-0.173486126860789,-0.390809304410481,0.276861447746453,0.497225665288753,0.923965026591562,-0.098766487407529,-0.394541581699005,-0.430285086022005,-0.0153438258368329,-0.0279756170901713,0.135328540172341,-0.108470296330224,-0.0800497035929841,-0.153059958853714,-0.128406492683782,-0.0945157971692205,-0.240081611389329
"ENSG00000146094",-0.233485355329077,-0.50494340465454,-0.29182540368897,-0.457456716384117,-0.134081194855803,-0.328265299830319,0.348250491853483,0.53673191351288,0.945290333751977,-0.049052569663313,-0.362242113389009,-0.384385507290156,0.00532803183022791,0.0103564234470014,0.158975987398676,-0.0541370751662854,-0.0536009927181838,-0.127068196154761,-0.0706407084310918,-0.0565804133648563,-0.154356421564113
"ENSG00000249684",-0.215460406879359,-0.365451253809049,-0.131885848046349,-0.285007585225729,0.147734452073339,0.23220620870873,-0.0412027671600722,0.202863721051855,0.0632198327632794,0.752549428027681,-0.0419877218460523,0.0428669811234789,0.0585417425573858,0.12567173701547,0.18345015209992,0.320524933977223,0.262006456034043,0.206369204469386,0.619132990289216,0.23882465414314,0.491540240370904
"ENSG00000249129",-0.200958517332925,-0.147348195474601,-0.0791857457743515,-0.203298551837841,0.094209681659258,0.300551345247189,-0.0223718040193057,0.138346688041601,-0.0543457532752492,0.772215894062117,0.161283615419023,0.202132637210965,0.0898334732472416,0.114672787321119,0.203681437431566,0.352021192045652,0.217509422222455,0.170733304491954,0.583249092186331,0.174376215715952,0.584311416581574
"ENSG00000204677",-0.0560321931545734,-0.275685822260562,-0.0893909180306609,-0.152684526906871,0.636826689222591,0.564018389212715,-0.0826258406854428,-0.183721429559765,-0.153024647918548,0.17138305584012,-0.139301236777482,-0.014358238328762,-0.0113671700668286,-0.0547801617193999,0.0243666164247269,0.288982458036799,0.0589566770775869,0.190682651419207,0.222406254303047,0.0585885182605811,0.423752374950366
"ENSG00000218227",-0.233739318567527,-0.196763775027427,-0.0843073252845358,-0.253922078341915,0.418377116022694,0.471058006342773,-0.019641431475063,-0.119400727128238,-0.0977364068627148,0.193509541448911,0.0808052218238227,0.094384797019913,0.0232914290321292,-0.0569954870195276,0.224289415004025,0.43565122406467,0.087830182868373,0.317861964743149,0.303738260520247,0.0895237704677635,0.524558733148645
"ENSG00000050767",0.124448122075828,-0.0315561443399344,-0.0904029735782923,0.00693679363718447,0.010749575580092,0.246204899686168,0.098395995310723,0.104259729872657,-0.100923387620534,0.85169332113423,0.21495582040301,0.412094877184058,0.0475647726545727,0.113488899134782,-0.0669683611613153,0.160782666458321,-0.0251846689842742,0.144881331223957,0.581126986711307,0.0650945673063439,0.525321572017397
"ENSG00000253520",-0.171758308972654,0.16514735533027,-0.31672569933265,-0.311466914214255,0.110704823844127,0.397958546263339,0.333755693973077,0.143583238425731,0.0336364887674843,0.261613057519246,0.429879178065697,0.329027058411183,0.142639569150282,0.226806468658105,0.108755114663425,0.169212956679453,0.0732228991377907,-0.0856380760920719,0.144365045860594,0.0392737356745975,0.478808784344069
"ENSG00000244945",-0.254412363129003,0.613469041794664,0.0715426518771725,-0.0159553881698809,-0.114593870145519,0.284878196241773,0.214268066693709,-0.0268618553740453,-0.167230169129272,0.0486752390234181,0.588490927802091,0.397744562743476,0.149498290802908,0.167994162790782,-0.131728175848854,-0.0309937154581348,0.0107602223377331,-0.0629890135309695,0.00152256763182573,0.00665929944981919,0.304949002736462
"ENSG00000131459",0.0357963166393393,0.250350973578204,-0.27427924925103,-0.134798173769767,0.100901231949552,0.495970374164246,0.323685729904612,-0.105723595696061,-0.2344577086696,0.19946623113939,0.757192895218207,0.645128705555578,0.119581328156557,0.00936682766467267,0.0733401077482683,0.230997265403592,-0.0287882762329633,0.00639970173756684,0.0831274400893199,-0.0849470917338654,0.616346305842369
"ENSG00000161055",-0.164137263551896,-0.275013088602191,-0.210264820025689,-0.318469571576604,0.0258318715725548,0.116359605936792,0.139452994988518,0.199800242028845,0.13753379376921,0.390139029219115,0.059137832893444,0.156610032730692,0.121519240515569,0.0554910663740875,0.175250117313827,0.362789104433936,0.365561786949679,0.412386235373845,0.525892733335512,0.29242883008944,0.390949086638365
"ENSG00000146054",-0.0413284645955376,0.221562450841305,0.544082563114596,0.362519940198936,-0.144333113760402,-0.084505358104831,-0.37326241888929,-0.1969783855835,-0.388621893637717,0.139055224184427,-0.0168191338856634,0.149123974155901,0.0491281802767141,-0.0934935310645862,0.101464913677679,0.189193849928973,0.300604782171667,0.513215924884173,0.406441491704772,0.268841414091392,0.0901820326642359
"ENSG00000272463",-0.245519243259764,0.318487768041621,-0.232096261104018,-0.27257945775763,0.0134890960563509,0.343082556847088,0.308845951770448,0.147418710225807,0.0215671039385556,0.172338279264155,0.498867007220143,0.323446646141235,0.123198467267408,0.322612701939959,0.0690910655682116,0.125472025561118,0.0401629043887454,-0.0930440417061636,0.105895048487806,0.0968188510437568,0.414958909701668
"ENSG00000054598",0.0261199077405096,0.346100580590661,-0.220576153126315,-0.0947653721868855,-0.0962167517640348,0.360265110287622,0.37650560055341,-0.0602158262432569,-0.146596174742431,0.197035136852388,0.786212856658676,0.620468461334748,0.123168986792343,-0.116460757754967,-0.0345753696700311,0.279557147936557,0.0509100045752523,0.183741651821209,0.162659303540263,-0.0562638198979107,0.545888212563564
"ENSG00000112699",-0.239969594540699,-0.0668220648642941,-0.395488115959324,-0.440646223239908,-0.126604336888881,0.170541682521401,0.281882244210781,0.431267073121148,0.118786921897242,0.240610603601622,0.485722034439745,0.194661345089775,0.191431827659545,0.47404485394381,0.499463925527119,0.633338560698196,0.343365818197781,0.278597063201388,0.500902838352924,0.519275591245982,0.562304899311955
"ENSG00000145949",-0.0407846499275297,0.362277262330917,0.514228226500588,0.385661638603108,-0.124159124623505,0.00203466466817073,-0.096880863995136,-0.205497222740087,-0.344947798549238,0.112194888959041,0.148754827109877,0.319966075345619,0.0431998611992395,-0.0947076822661752,-0.129029419189685,-0.0360845003287531,0.0110102988816791,0.146789506759133,0.110138566091634,-0.0114954536576341,0.0673068317744644
"ENSG00000021355",-0.218939204184726,-0.193817706867532,-0.241738587413995,-0.378781699249773,-0.428872057191128,-0.35182799814661,0.338831320529208,0.518315937025161,0.612578354140025,0.0765822098945388,0.0297250626892275,-0.0611881852246917,0.103278379324882,0.164884483820734,0.213727311674343,0.180588692541019,0.487052077251103,0.241932746891806,0.329368477623442,0.394817371473854,0.0300633902485975
"ENSG00000170542",-0.0588861573081297,-0.367844657189162,-0.482518473080692,-0.462383464638625,0.0295651977929393,0.0862393515219414,0.355325700933678,0.493097595013296,0.60508793792595,0.309860221369458,0.0847846612921697,0.0494837888032992,0.0883449418809254,0.0183012450383682,0.309084492660287,0.2885262834118,0.100288362212216,-0.0392698184624629,0.179394947461879,-0.00978753862540197,0.396908823861793
"ENSG00000224846",0.014417978037686,-0.0246273285963996,-0.102647249171347,-0.0855508485306612,0.146476169356739,0.209693211928374,0.115770469942658,-0.0458674461906515,0.0163458152496527,0.0718073853850978,0.103633272333926,0.124482629121192,0.00358678804507093,-0.0339384938755125,-0.0113816675185509,0.158148071455719,0.0107000416975451,0.122181688255343,0.104472096082665,0.0135026220790052,0.232004970505367
"ENSG00000137267",-0.215359563026797,-0.109756425550173,-0.331818122349228,-0.395420115797748,0.620379944113989,0.650433805271124,0.0824696517933949,-0.240455179178846,-0.229856229826178,-0.161374235670342,0.194051963993295,0.00603486910165812,0.0494286149872821,-0.00882072601992104,0.202129037704695,0.533062502090029,0.211640549998858,0.350891546877766,0.118537128743261,0.184429409072952,0.463677195631225
"ENSG00000137285",-0.13725208403612,-0.102856948636589,-0.182520485487283,-0.222916819551774,0.886692096804931,0.758288150224696,0.00169848698757012,-0.27140025824314,-0.263564154626109,-0.126502396361228,-0.0512505771191924,-0.126055868066802,-0.0464105843370735,0.0288752909686667,-0.00350700569368782,0.284182396183873,-0.0063924991095826,-0.0128705752859433,-0.107712079449177,-0.00702403084853219,0.33842440298945
"ENSG00000124785",-0.108347961760177,0.117202349978495,-0.184801338059893,-0.165338584015144,0.399878607590828,0.668377551243553,0.136228601680833,-0.316476206065023,-0.346420083421036,0.126498368018482,0.550880017206259,0.502274042585349,0.0516531655098964,-0.035568104848042,0.0766525136163209,0.317341056927186,-0.0577709648258252,0.0444214133199611,0.0400663213923139,-0.105964951805581,0.618525484099653
"ENSG00000096696",0.250531279130201,-0.0622028463139692,-0.263292896928117,-0.093606728351644,-0.210036042252612,-0.0139569666957944,0.0123919874604121,0.10270585656442,-0.182783453446679,0.321850558600066,0.235988916903694,0.286209731519092,0.1196624990894,0.235177967408976,0.302989468741345,0.549882212549546,0.470622564587417,0.781255396817883,0.813428129765191,0.640471055942183,0.3930070005551
"ENSG00000153162",-0.0716232612778437,0.151501220890661,-0.169979996292218,-0.154530193746837,-0.0753762124509693,0.214970385729371,0.518509581809323,0.0872386861415848,0.089232466070696,0.0473842640161382,0.543636375806153,0.653956244655676,0.0803595295547635,0.0612624857406925,-0.0819353972698818,0.101269792812978,-0.0862175476473248,0.0195213757090134,0.0324405821052184,-0.0523709460375703,0.381514127616921
"ENSG00000111859",-0.0721377021901876,0.189679316533005,-0.103680066613031,-0.0954351963929749,-0.409336042962652,-0.0722346222612178,0.485841063758111,0.239246764379546,0.269902299724699,0.261327491412856,0.547405608318466,0.629791590758146,0.117652573039805,0.0624651132360691,-0.0591184669103124,0.0300041735006042,-0.191288493468661,-0.075629436798198,0.0923310326792894,-0.133766489769199,0.313698410719264
"ENSG00000078401",-0.11851513257417,0.242529887508863,-0.122291248289079,-0.134533399128121,0.075751211178739,0.351380838345839,0.402118466950542,-0.0165489760504883,-0.153760556627496,0.0245902630589265,0.539174343999661,0.629521778129761,0.13382195336763,0.177180341007858,0.0359478783034192,0.287745649335086,0.00858173521834108,0.161380602676094,0.146517404583808,0.115040647684002,0.483091144596647
"ENSG00000112137",0.113198947669968,-0.220645434469413,-0.330772914873855,-0.15725183443473,0.43712116392393,0.320090363916652,0.110274287013617,-0.00356134828711945,0.199676519128662,-0.145422897034422,-0.0618656338208651,-0.210970657536094,-0.0630786119287979,-0.185783166512348,0.0960337857117183,0.174314179834889,-0.164214826858019,-0.124413677716581,-0.23511773354098,-0.223544998684114,0.151373275049617
"ENSG00000112149",-0.11027043227987,-0.41889442598475,-0.347487140452365,-0.395401164914519,0.372921717744357,0.332705259523333,0.202511780089095,0.216319504174391,0.323200554608902,0.181572612012214,-0.0231393753947339,0.00275604157437639,0.0177002614652064,-0.0387525050174946,0.310664344069577,0.368390795809302,-0.0383013849554235,0.0783904991776496,0.136184885892737,-0.0317928833852648,0.446754652370015
"ENSG00000137198",0.21312934532976,0.522004503882071,0.612640745571211,0.658246719142907,-0.21058486141044,-0.31222497897272,-0.113462677140375,-0.222454011185972,-0.0594605393842909,-0.340587600126784,-0.175365924284837,-0.0982682960579984,-0.110786944623351,-0.31411156659773,-0.486153316607812,-0.612284725942723,-0.35381756443713,-0.336876419068831,-0.540783705929293,-0.437412290135273,-0.573247563456224
"ENSG00000137364",-0.177306791727522,-0.142731597489272,-0.103173367408558,-0.187529406109357,0.144428405151157,0.354327041711902,0.0385436616833467,0.196087164172441,-0.112130624415762,0.829064733651556,0.256373028530466,0.212811732637865,0.0988875778457434,0.348723718574751,0.315607359601941,0.487370900190937,0.0734665102421873,0.0977419306683934,0.616220802472022,0.24093488274967,0.67098391867873
"ENSG00000172179",-0.0554298988849073,-0.0870620466395491,-0.150263736580321,-0.153157825789727,-0.0399283935953183,0.0104425880479438,0.0545312026784955,0.124147921389555,0.106822014060341,0.110139520163389,0.0586754387121806,-0.00522575647610417,0.312283550717334,0.101445336206112,0.0834846658970997,0.111328434377061,0.166879533074056,0.0487814437717051,0.138163990684907,0.104035641971874,0.11201503997423
"ENSG00000111913",-0.258433307586253,-0.439820503034041,0.0669233906507826,-0.202801070594702,-0.0634818196830319,-0.37417296104665,0.111768256418514,0.286266148684304,0.754897462417344,-0.114980193195649,-0.526793783214489,-0.407068819911626,-0.0906154776456392,-0.161665648050535,-0.0432349219583609,-0.217861756127468,-0.189549459383851,-0.111796673027059,-0.183959903814593,-0.192064493117973,-0.334807342390115
"ENSG00000187837",-0.0157840494605995,0.0417540875216027,0.224439882532298,0.160044204070041,-0.536658783473879,-0.542520381496467,0.0721747710067443,0.329592884274806,0.356411404222597,0.118112200253217,-0.122375811715107,-0.00656100391720916,0.03058571041291,-0.0280301837306211,0.0365468191543578,-0.173427394695036,0.00547072615392125,-0.0501617430055712,0.0424042032576759,-0.0168492304951381,-0.237716225838023
"ENSG00000180596",-0.162345797428175,-0.302770439788791,0.102476246708148,-0.108783799963225,-0.302695782714239,-0.513126026182326,0.00820750113652882,0.295489294768109,0.572083006241401,-0.105446375861192,-0.407341697173659,-0.379971619075604,-0.0184782307742425,-0.133647403015729,0.127840821085764,-0.0456102636745883,0.197892405155584,0.174169242053557,0.0491211175538551,0.0999040513504622,-0.324107630851
"ENSG00000180573",-0.219797900541765,-0.351781890746515,-0.116378803081617,-0.301284340315912,-0.226189435875075,-0.282982863171966,0.151677088521896,0.3819649134895,0.590684340320898,0.171478257620436,-0.224490751393945,-0.261053895462319,0.0384507915656692,0.0537367455365572,0.135805135762189,0.095918630240554,0.171653766845241,0.196007648068786,0.271312746683826,0.194646402403042,-0.0176297643232365
"ENSG00000168298",-0.21249163247789,-0.277572750955688,-0.234476485738501,-0.361641626234244,-0.106203980720618,-0.0777682380897124,0.285705268014339,0.333283916141232,0.44701693313521,0.0690685919595461,0.0123379342023899,0.00872918500307425,0.0886607429577494,0.122532100285473,0.203462188382154,0.177634519830552,0.0552979142708685,0.200603714779046,0.214433678331172,0.184756216227193,0.179326327566195
"ENSG00000158373",0.0344237305145493,-0.257699151873108,-0.0930708358162805,-0.112202506882434,-0.154871104755351,-0.175425428946291,0.0267636598396908,0.387960937971551,0.317619565546798,0.302973879488778,-0.173884595814587,-0.13642792030974,0.0571448163251947,0.232019156048101,0.194546379380213,0.188467470739164,0.191188926790575,0.279451452255376,0.463018730035015,0.362312629452216,0.123492226803947
"ENSG00000158406",-0.161139404441349,0.179479927551404,0.408547868147375,0.23940779412887,-0.232488415895008,-0.221881664170628,-0.0349987219324402,0.141416487487338,0.119874822482625,0.209653380042808,-0.118557435867281,-0.0471357963071869,0.000203504956012428,-0.0264234096723643,-0.100743806402736,-0.176613570639386,-0.0191094119252269,-0.143235514814402,0.00410445948308734,-0.0876293614622821,-0.125659518118738
"ENSG00000124635",-0.0761735210099736,-0.237727951903127,-0.0177233280883267,-0.120144632931731,-0.300257308590839,-0.431894911577668,0.0202632908194375,0.418004437866631,0.578161066902338,-0.0215743806499373,-0.306593520942987,-0.352320825874476,0.0328045917858252,-0.0349766260457886,0.20513056233506,-0.0273784647934595,0.112911910011338,0.0124864605810551,0.0241044098840865,0.0543423901749324,-0.224844862137213
"ENSG00000197903",-0.162355463868672,-0.302779288521251,-0.5356433137909,-0.568736232588803,-0.377361406911464,-0.190024516796285,0.409032637734111,0.543926583676576,0.687238391544585,0.256026355082016,0.239340912097766,0.0249857394463191,0.123343574403674,0.130941777316819,0.375604713796116,0.332843798594595,0.185033376629717,0.194616531665779,0.343663046781231,0.18878123921929,0.288529071083351
"ENSG00000204642",-0.132155759365512,-0.307225986529623,-0.390179862700343,-0.450163483265243,-0.311640553815575,-0.201317718523269,0.50492760002519,0.598739823307254,0.780935459639186,0.249008168696925,0.0772200328629677,0.1499991386816,0.0925163198424167,0.200153098415719,0.151937914318117,0.138712548979933,-0.0262734991332283,0.0801057099873513,0.28628243119087,0.120892659432265,0.233968824904581
"ENSG00000204632",-0.184857017613706,-0.392652208664028,-0.351607377140214,-0.452874647013389,-0.344595682892734,-0.32923932967758,0.334914233435698,0.543931928470906,0.750304486211012,0.162649022699455,-0.0338318399013545,-0.095432148622982,0.0834211475846687,0.158079490364824,0.254856604314044,0.12827776641551,-0.0392759164487051,0.0525088159236865,0.204466948106627,0.0930794592491278,0.0678361134082772
"ENSG00000206341",-0.2075588464248,-0.324478215014201,-0.414631996506948,-0.507921738687673,-0.33582321344469,-0.2040280839301,0.42876969365825,0.556982992371654,0.730998270499791,0.251118328708475,0.146245700632633,0.0648285221696119,0.134518868137998,0.171853336434643,0.291043850835344,0.215024132984009,-0.00479772169420609,0.114772806076981,0.292329423327142,0.119868600138524,0.259430464285838
"ENSG00000228078",-0.0878389156258203,-0.243983464651697,-0.257517823686,-0.298817121906545,-0.251962661575049,-0.21492357741386,0.251211065754983,0.331616425341234,0.49478112520125,0.0909014798721196,0.0203827416297134,-0.0197550729036222,0.0881786661525901,0.0750625972488756,0.190527495709189,0.10275759083488,-0.000848049900139328,0.0849441182403598,0.153786040885116,0.073782370094967,0.071994605383563
"ENSG00000227766",-0.0753863538311834,-0.286712073473814,-0.234310564335928,-0.299231277451863,-0.215021683284075,-0.174027469714582,0.256064715008324,0.402990434209643,0.530469932142233,0.174743846441201,0.00245639552477527,0.061266082045125,0.00679221857439211,0.0924180188809006,0.192020326880935,0.135451425957022,-0.0139308218250765,0.167380412039066,0.247136017733053,0.111083046080746,0.171963431610708
"ENSG00000204622",-0.190975784953803,-0.378696470621226,-0.388576292240561,-0.482711417952713,-0.288909613080222,-0.186151180391373,0.365645592659931,0.559631212971163,0.719732024021634,0.355588235710495,0.0608111719119213,0.0330597476532068,0.115174881317427,0.20611929712105,0.238199771121483,0.147016244494774,-0.0358995849510698,0.0441564090260734,0.312883791354003,0.102484021893388,0.253874633107363
"ENSG00000146112",-0.208947433360046,-0.164719680667184,-0.464961338007251,-0.520360312948021,-0.37526970466087,-0.178648475873434,0.398949029543464,0.382610190303529,0.71137634518471,0.0532473154326262,0.321956191460498,0.0356668332754612,0.0953389370824006,-0.0492459390032052,0.273633218862363,0.136500572264001,-0.0114602460188639,0.0379557004926587,0.0435101819562636,-0.0723126480437203,0.192467088829961
"ENSG00000224328",0.0340767220354338,0.0446348386318843,0.102101183569677,0.0988731778943137,0.00508948793112374,-0.0225189495453311,-0.0297120433605315,-0.0321285549446033,-0.0474998440821972,-0.0222965526335073,-0.0447754214291755,-0.0197240488323787,-0.0304176526473994,-0.024522146925033,-0.01965495288938,-0.0313864234374253,-0.018750600041932,0.00136360185693012,-0.0258321106972855,-0.0171858455929864,-0.0505485475030301
"ENSG00000137331",0.120323998308794,-0.0127380874138168,-0.47433944707109,-0.32311561636056,-0.293628601337666,-0.0571829841093891,0.288476736876529,0.330638387341406,0.289267626955037,0.0464484196824042,0.424998342123797,0.188911806942743,0.133730303374361,0.145408866354922,0.360069361796501,0.40748462736703,0.304513464545891,0.348295220096135,0.335461334029077,0.336295579151086,0.331595542939991
"ENSG00000204580",-0.096818267428401,0.0596366083982118,-0.012226854862194,-0.0914683885110044,0.24021509081893,0.460245147830292,0.0396839111545553,-0.0379325896033872,-0.4407651771341,0.507945786504112,0.300662768095842,0.39120820289386,0.111237390417294,0.298703125858082,0.170846180192937,0.5906685042717,0.35902843816393,0.530750356286137,0.723746072532027,0.495818960750445,0.657224610414188
"ENSG00000137310",-0.240610104625368,-0.115039631367376,-0.307959489498717,-0.409182160932496,-0.174451078624002,0.0605008466952516,0.064681534958226,0.276190021156639,0.121773378812867,0.106519661732113,0.363585815354814,0.122672024227939,0.158917708288601,0.207500808474409,0.799103076235488,0.649867188410433,0.325358418226098,0.466083429248776,0.467946329875091,0.398813502545874,0.493855908635702
"ENSG00000206344",-0.197986677536638,-0.39969285829295,-0.240790090706861,-0.379310930706287,-0.0331885190410594,-0.098536798607364,0.250392881682505,0.376792508007564,0.758972028276673,0.155473096480399,-0.214025227249838,-0.229902499015173,0.0304938934200663,0.0441968065499421,0.0149314520890212,-0.0815382962047903,-0.0871621627650565,-0.13945834542546,0.0332940895156525,-0.0761942400857045,0.0439277247729074
"ENSG00000227939",-0.195298109290601,-0.121064433077696,-0.28381858489503,-0.372916464840584,-0.108215652488974,0.098366573498918,0.127107265949148,0.11007782986916,0.143150813129396,0.238843530304366,0.302439875171796,0.160395647147798,0.0521971890161907,0.056436358538252,0.366490264088887,0.412327309585018,0.121552328702845,0.344350387282852,0.380387813033121,0.170552926023544,0.423899486964057
"ENSG00000271581",-0.14476179471104,-0.448564042268995,-0.210008755190591,-0.326390713881716,0.0207306379610132,-0.0897356419814331,0.0896836363549275,0.387091946171739,0.536697855234658,0.149505249538753,-0.256286461122255,-0.222179551223094,0.0615925164958897,0.126674743140849,0.247634449239384,0.13222452419522,-0.0572372039820418,-0.0036681209516153,0.164348943189215,0.0693346105379683,0.12034834317309
"ENSG00000206337",-0.14324605603964,-0.400938892973516,-0.368861989244067,-0.470776101769395,-0.320626336445975,-0.269651422906923,0.391089684473581,0.579318906185932,0.66502917054391,0.234001773299245,-0.0382738232773329,0.116740672412557,0.106428956741446,0.252795114316636,0.321753042367264,0.341851733743766,0.16175829826623,0.40406825199347,0.527327631858233,0.369732216404547,0.235322621797704
"ENSG00000226979",-0.138128508070415,-0.42385517517703,-0.102611242770451,-0.232645244724373,-0.0631603434708008,-0.322323580592875,-0.113528237447213,0.373864281843029,0.550013578665858,-0.0719222434404381,-0.432431482365783,-0.431774225690485,-0.00295784913401358,-0.0336745315695482,0.445535682173885,0.110551357677849,-0.0647885105124362,-0.0702839382791056,-0.0639937168032191,-0.0682393947512319,-0.141960401731449
"ENSG00000232810",-0.0508622046868104,-0.392930911722533,-0.226780278252785,-0.283288322486998,-0.175342713845046,-0.372514379209604,0.00492874093539509,0.418391088915661,0.588816599335214,-0.116632592213034,-0.327323607076544,-0.339687302659589,0.0222972131954666,0.00544489813373362,0.421820102757806,0.159943600701888,0.0132776680512267,0.0996446258429769,0.0407264929593605,0.0598518153149267,-0.124118621251984
"ENSG00000227507",-0.181864057301176,-0.561401560508568,-0.281222599909791,-0.435766109987582,-0.170525625149501,-0.379167913231837,0.246890227118401,0.626358536166661,0.902242326917094,-0.0139601499369684,-0.410424314829135,-0.403288134689486,-0.00523936314041285,0.0661675655673145,0.20592107751152,-0.0203937998524195,0.0073527625990807,-0.00108294454529063,0.0607962948628699,0.0716100988160017,-0.15819551214173
"ENSG00000204482",-0.142894785019927,-0.502709933416385,-0.377542434047746,-0.474013484551911,-0.0825219488486889,-0.234840035575188,0.51286517281547,0.48688333686255,0.942542082373983,-0.0535713024705847,-0.282778394770424,-0.275721963572118,-0.0166641636544732,-0.0368888528102273,0.000812084260830258,-0.0623581974646364,-0.0744333901436776,-0.0408555563349355,-0.0407314150864239,-0.0525598359768319,-0.101142128869256
"ENSG00000204472",-0.130741611713791,-0.298365001905736,-0.420073136526659,-0.457233781431365,-0.0522571268403974,-0.0425929991279235,0.77156798602185,0.507017771626551,0.830041329430203,0.0427148579807622,-0.000887587463830081,0.0463369960275042,0.0428629324424359,0.0578157907679113,-0.0509885612690226,0.00437308010986631,-0.0909119690588025,-0.100029547140913,-0.00769261724177761,-0.0557830056712383,0.117988584174881
