,Topic 1,Topic 2,Topic 3,Topic 4
ENSG00000252680,0.000687059,,0.000189367,0.000119709
ENSG00000233452,0.000686513,0.000734251,7.82614e-05,0.000408363
ENSG00000206910,0.000686227,0.000258178,0.000474232,0.000839233
ENSG00000244657,0.000685267,0.000335538,0.000580935,0.0007893
ENSG00000201499,0.00068497,0.000835015,0.0007356,0.000947333
ENSG00000099256,0.000682483,0.00100503,0.000983769,0.00100472
ENSG00000240403,0.000680058,,1.03931e-23,1.12134e-20
ENSG00000234028,0.000670188,0.000301881,0.000451988,0.00040963
ENSG00000235481,0.000670097,1.75786e-21,1.10884e-05,3.14488e-05
ENSG00000105426,0.000669599,0.00100435,0.00100892,0.0010102
ENSG00000260810,0.000667009,0.000723791,0.000121417,0.000113114
ENSG00000112139,0.00066691,0.00101689,0.00089082,0.000803804
ENSG00000069535,0.000666349,0.00100338,0.00100266,0.000994268
ENSG00000250326,0.000665666,0.00014147,0.000596795,2.18912e-05
ENSG00000224796,0.000665218,2.85231e-05,0.000284455,0.000418727
ENSG00000279432,0.000664243,,2.31306e-05,9.982e-05
ENSG00000280739,0.000661913,,0.000347076,2.79717e-05
ENSG00000254281,0.000660773,0.000741456,0.000435789,0.00023802
ENSG00000234118,0.00065803,2.14727e-09,0.000196192,6.75622e-05
ENSG00000185267,0.000656589,0.000694902,0.000940604,0.000896494
ENSG00000050767,0.00065551,0.000857059,0.000843132,0.000961029
ENSG00000242615,0.000653753,0.000855061,0.000545817,0.000822479
ENSG00000078814,0.000653735,0.00101501,0.000996286,0.000682382
ENSG00000273216,0.000649259,0.000576467,0.000396821,0.000607754
ENSG00000234617,0.000648797,0.000294585,0.00067658,0.000848261
ENSG00000144645,0.000648655,0.000544264,0.000985489,0.00101498
ENSG00000177675,0.00064562,0.000125559,0.000532979,0.000599037
ENSG00000249602,0.000640561,0.00100318,0.000696131,0.000613412
ENSG00000225523,0.000640434,,9.69618e-16,0.000204047
ENSG00000249173,0.000640139,,2.63006e-05,6.13532e-11
ENSG00000240373,0.00063998,5.62746e-05,0.000337419,0.000476079
ENSG00000276566,0.000639319,,2.32294e-05,0.000283212
ENSG00000252759,0.000638393,3.79117e-05,0.000560807,0.00054895
ENSG00000258741,0.000637952,0.000689535,0.000511636,0.000404313
ENSG00000152760,0.000637919,0.00105146,0.000854567,0.000376783
ENSG00000186648,0.000637357,0.00101865,1.31057e-05,0.000628234
ENSG00000281106,0.000635438,0.000734595,0.000205328,7.10181e-25
ENSG00000104892,0.000633353,0.0001111,2.55865e-05,0.000329574
ENSG00000261783,0.000632879,0.000177693,0.000496735,0.000587964
ENSG00000272817,0.000624236,0.000146636,3.85068e-05,9.24341e-05
ENSG00000271141,0.000622522,1.47473e-18,0.00042096,0.000798938
ENSG00000186765,0.000614812,0.000351044,0.000263245,0.000592058
ENSG00000065621,0.000614408,0.000940296,0.000337905,0.000718125
ENSG00000092421,0.000612429,0.000996399,0.000978357,0.000993916
ENSG00000204991,0.000611366,0.00103644,0.000311309,0.00111583
ENSG00000185621,0.000610276,0.00100596,0.001011,0.00101421
ENSG00000070018,0.000610225,0.0010059,0.00101105,0.00101419
ENSG00000262663,0.000610051,0.000392469,0.000925799,0.000890109
ENSG00000215529,0.000608889,,,
ENSG00000276809,0.000604938,0.000857218,0.000534001,2.32792e-05
ENSG00000224769,0.000604651,0.000555246,0.000703882,0.000868388
ENSG00000278986,0.000602249,8.83284e-05,0.000209803,0.000546774
ENSG00000142789,0.000602048,0.00034772,0.000485566,0.000526769
ENSG00000268751,0.00060003,0.00100495,0.000989809,0.000976283
ENSG00000246174,0.000598019,0.000614921,0.000771626,0.000550438
ENSG00000261269,0.000597577,0.000920113,0.000956506,0.000979673
ENSG00000236060,0.000595311,0.000415538,0.00103821,0.000752519
ENSG00000254837,0.000592542,0.00100412,0.00101134,0.00101503
ENSG00000283078,0.000592116,0.00100611,0.000703323,0.000569099
ENSG00000215835,0.00059154,6.17647e-23,0.000144636,1.02941e-05
ENSG00000133488,0.000587865,,2.82961e-22,4.3573e-05
ENSG00000237758,0.000587563,2.58104e-05,0.00037491,5.39981e-05
ENSG00000067445,0.000586832,0.0010035,0.00101139,0.00101442
ENSG00000259807,0.000586103,0.0001559,8.63326e-05,0.000106922
ENSG00000197520,0.000579638,1.36538e-05,,0.000107786
ENSG00000236991,0.000578197,0.000188218,0.000714634,0.000775028
ENSG00000267213,0.000578171,0.000663423,0.000431994,0.000296648
ENSG00000266378,0.000576237,,5.03963e-12,2.95374e-06
ENSG00000124490,0.000575763,1.00078e-05,1.15743e-05,0.000127315
ENSG00000232022,0.000574801,0.000513199,0.000115996,0.000269325
ENSG00000182621,0.000572143,0.00101846,0.000993104,0.00065402
ENSG00000259954,0.000571495,0.000906477,5.37715e-05,0.000157523
ENSG00000164949,0.000571489,0.000934878,0.00101242,0.00101714
ENSG00000177669,0.000569351,,4.88997e-16,5.75592e-22
ENSG00000267322,0.000568206,0.000513424,0.000408235,0.000646392
ENSG00000283907,0.000566785,8.70186e-05,0.000116509,7.40546e-05
ENSG00000267416,0.000562116,5.02339e-05,0.000117891,0.000110878
ENSG00000253483,0.000561443,,,6.93167e-31
ENSG00000229162,0.000561123,,,2.72178e-06
ENSG00000174137,0.000561057,0.000569528,0.000811718,0.000799741
ENSG00000182993,0.000558976,0.000573299,0.000835473,0.00017925
ENSG00000228653,0.000556648,0.000853403,0.00101395,0.000876393
ENSG00000276568,0.000553536,,,
ENSG00000177025,0.0005519,0.000943586,0.00101683,0.000956565
ENSG00000165912,0.000550173,0.00100743,0.00101262,0.00101635
ENSG00000253669,0.000548691,1.00659e-05,0.000285254,0.000100786
ENSG00000280408,0.000546757,8.78722e-06,0.000351807,0.000283768
ENSG00000167216,0.000545387,0.0010056,0.00100518,0.0010102
ENSG00000241680,0.000544573,0.000236245,0.000510463,0.000353945
ENSG00000225850,0.000544325,0.000113738,6.82219e-05,1.22507e-05
ENSG00000255893,0.000537199,1.65069e-16,0.00064606,0.000704226
ENSG00000242583,0.000537171,,2.79919e-06,2.59109e-19
ENSG00000277610,0.00053699,7.96679e-05,4.9941e-05,0.000202227
ENSG00000226784,0.000536968,,2.45392e-13,2.86444e-06
ENSG00000270240,0.000535425,0.000880526,0.000214792,5.2575e-05
ENSG00000237738,0.000534165,,0.000409907,5.19051e-05
ENSG00000249180,0.000531372,4.54296e-15,0.000358758,0.000402124
ENSG00000151023,0.000529259,0.00085251,,7.17957e-14
ENSG00000198400,0.000524656,0.000372836,0.000751236,0.000258786
ENSG00000203724,0.000524188,0.000939119,0.000906726,0.000867788
ENSG00000198756,0.000524041,0.00105345,0.00100178,0.000462941
ENSG00000170231,0.000521732,0.000965859,0.000142605,9.44113e-05
ENSG00000075275,0.000521342,0.000121992,0.000372515,0.00102123
ENSG00000133216,0.00051917,0.000974049,0.000315671,0.000681122
ENSG00000259677,0.000518838,,1.58418e-05,5.319e-05
ENSG00000176049,0.000518421,0.00114242,7.28989e-07,8.7472e-05
ENSG00000198753,0.000514856,0.00101272,0.000895334,0.00098156
ENSG00000242473,0.000513998,,,
ENSG00000237520,0.000513998,,1.10908e-16,4.72291e-33
ENSG00000159625,0.000510254,0.000315773,,
ENSG00000271204,0.000509109,,2.28985e-05,2.58159e-05
ENSG00000254855,0.000508011,0.000588398,0.000936729,0.000956384
ENSG00000278978,0.000507253,0.000822235,0.000911634,0.000922787
ENSG00000204338,0.000505385,0.000821569,0.00046447,0.000481134
ENSG00000243445,0.000505223,4.90831e-05,0.000323446,0.000107707
ENSG00000238363,0.000501347,0.000263929,0.000545205,0.00061857
ENSG00000278763,0.000498352,3.48423e-06,0.000100973,2.62117e-05
ENSG00000205846,0.000498182,,,
ENSG00000267058,0.000498015,0.00094409,0.000990945,0.000738553
ENSG00000227051,0.000496475,0.00100971,0.00100215,0.00100992
ENSG00000153832,0.000496303,0.00100768,0.00095612,0.00097286
ENSG00000274215,0.000495436,9.88294e-06,3.35324e-05,2.2121e-05
ENSG00000254593,0.000494837,1.58517e-05,0.000324489,0.000119589
ENSG00000172403,0.000492279,0.000904727,0.00101742,0.00101557
ENSG00000203883,0.000489208,0.000997306,0.000989059,0.000997564
ENSG00000270706,0.000489057,9.63284e-06,4.98064e-05,7.08149e-05
ENSG00000258843,0.000488715,,5.71594e-06,2.65074e-06
ENSG00000267731,0.000486369,0.000627081,0.000397462,0.000290815
ENSG00000077616,0.000484995,0.00102382,0.00102615,0.000760761
ENSG00000272791,0.00048473,0.000765969,0.000748422,0.000860916
ENSG00000227550,0.00048233,9.20211e-06,,
ENSG00000140025,0.000481645,0.000972028,0.000431465,0.00054701
ENSG00000272420,0.000480645,0.0010181,0.000613755,0.000909152
ENSG00000234814,0.000478297,,0.000826559,0.00011699
ENSG00000008323,0.000477387,,1.83761e-05,0.000992916
ENSG00000273001,0.000473076,0.00103375,0.000751944,0.000756016
ENSG00000241782,0.000472608,7.83766e-05,0.000246095,0.000312978
ENSG00000169047,0.000472517,0.00100378,0.00101638,0.0010184
ENSG00000229054,0.000470982,1.0957e-21,2.518e-05,2.30692e-05
ENSG00000252516,0.000466369,2.86873e-13,0.000216085,0.000328176
ENSG00000157064,0.000466178,0.00103104,0.000825028,0.000795894
ENSG00000252355,0.000465442,0.000175585,0.000775725,0.000728726
ENSG00000166546,0.000464878,0.000534546,0.000417148,0.000262825
ENSG00000272823,0.00046373,0.000298241,0.000919925,0.000416772
ENSG00000274475,0.000462266,,5.48696e-05,0.000100908
ENSG00000269903,0.00046214,0.000808215,0.000909306,0.000706016
ENSG00000248559,0.000459473,0.000352475,0.000312812,1.80604e-05
ENSG00000138316,0.000458957,0.000850424,0.000306759,0.000572615
ENSG00000225690,0.000458644,,,5.80052e-36
ENSG00000221164,0.000458091,0.000209711,0.000537382,0.000588171
ENSG00000275693,0.000458066,1.24511e-09,0.000109675,9.98424e-05
ENSG00000272226,0.000456969,0.000162124,0.000119374,0.000156691
ENSG00000124006,0.000450477,0.00100765,0.0010171,0.0010134
ENSG00000001617,0.000447284,0.000986085,0.00101801,0.00101448
ENSG00000262408,0.000447028,,9.57574e-06,7.35123e-06
ENSG00000270061,0.000446197,0.000237023,0.000592128,0.000424974
ENSG00000240429,0.000445791,0.000243593,0.00101264,0.000779855
ENSG00000270137,0.000444148,8.31114e-06,3.25347e-05,0.000100691
ENSG00000279942,0.000442829,,,2.55687e-28
ENSG00000248988,0.000441876,,3.73802e-05,4.81107e-06
ENSG00000242611,0.000439527,,0.000441413,0.000587928
ENSG00000236352,0.0004367,0.000492219,4.72153e-05,2.89898e-17
ENSG00000211881,0.000436354,3.37056e-06,6.73772e-06,2.06025e-05
ENSG00000273018,0.000434837,0.000557014,0.000788041,0.000594084
ENSG00000276754,0.00042616,0.000228071,0.000208804,0.000267932
ENSG00000115596,0.000426154,0.000624656,0.000865621,0.000900305
ENSG00000255568,0.000425941,0.000785984,0.000548708,0.000543249
ENSG00000241962,0.00042561,0.000500806,0.000558485,0.000222679
ENSG00000268199,0.000423874,,9.90742e-05,1.71211e-05
ENSG00000272056,0.000421594,0.00107917,0.000743394,0.000182717
ENSG00000200779,0.000418164,4.59193e-05,0.00041372,0.000617403
ENSG00000267201,0.000417029,,,3.30256e-06
ENSG00000258511,0.000411198,,,
ENSG00000259671,0.000411198,,,
ENSG00000244161,0.000408158,0.00017886,0.000913644,0.00104573
ENSG00000272081,0.000406414,1.96064e-05,0.000362021,0.000340435
ENSG00000258904,0.000405777,1.53152e-05,0.000121484,0.000163739
ENSG00000252274,0.000404783,8.46521e-05,0.000227027,0.000208815
ENSG00000253931,0.000404601,,0.00025804,5.81972e-05
ENSG00000179044,0.00040453,0.000812974,0.000928831,0.000989305
ENSG00000276103,0.00040242,0.000106491,0.000126166,0.00029892
ENSG00000259544,0.000402151,,0.000341507,0.000258086
ENSG00000211957,0.000400404,,,0.000118658
ENSG00000241549,0.00039839,1.84581e-05,0.000507963,0.000574226
ENSG00000050820,0.000398029,0.00100913,0.00101701,0.00102518
ENSG00000215915,0.000392406,0.000987562,0.000315045,0.000949994
ENSG00000280238,0.00039151,9.92328e-06,0.000173955,0.000216958
ENSG00000197702,0.000391252,0.00100884,0.00101937,0.00101469
ENSG00000125414,0.000389456,0.000112331,0.00052551,4.63343e-05
ENSG00000259600,0.000387475,,,
ENSG00000270761,0.000380322,0.0007823,0.000523061,0.000823042
ENSG00000101230,0.000377519,0.000735355,0.000982749,0.000929905
ENSG00000162840,0.000377398,0.000450259,0.000711624,0.000625768
ENSG00000213782,0.000376592,9.72264e-06,0.000267427,0.000484268
ENSG00000232901,0.00037616,0.000337849,0.000649562,0.000618286
ENSG00000274528,0.000376155,0.000862052,0.000120098,0.000194697
ENSG00000243141,0.000375365,4.6004e-05,3.90088e-15,0.000116419
ENSG00000222448,0.000374447,0.000338674,0.000339438,0.000292928
ENSG00000277425,0.000373402,0.000133328,0.000266086,5.90237e-05
ENSG00000151240,0.000372954,0.00100401,0.00102009,0.00101617
ENSG00000280295,0.000371307,,2.73432e-06,
ENSG00000283566,0.000369245,,1.91216e-05,
ENSG00000243323,0.000369168,8.44868e-05,3.84397e-08,4.72822e-05
ENSG00000271992,0.000368628,0.000825504,0.000587771,0.000391568
ENSG00000274275,0.000367225,2.6043e-14,2.97591e-05,5.73156e-06
ENSG00000171560,0.000366955,4.79669e-05,0.000211569,0.000113854
ENSG00000229092,0.00036629,,,0.000106401
ENSG00000248243,0.000361453,9.37093e-06,1.03645e-18,4.77814e-05
ENSG00000243759,0.000361006,,0.000312784,7.44925e-06
ENSG00000261798,0.000360633,4.9297e-05,9.30214e-27,0.00021713
ENSG00000173068,0.000360216,3.33583e-05,0.00101994,0.000944598
ENSG00000198908,0.000358451,0.00100878,0.00102296,0.00100628
ENSG00000105971,0.000351476,0.000947526,0.00102168,0.00101951
ENSG00000245146,0.000349913,0.000921222,0.000851781,0.000938369
ENSG00000170647,0.000349428,0.000964985,0.00102035,0.00102437
ENSG00000134020,0.000347923,0.000982516,0.000997425,0.000553654
ENSG00000230305,0.000345663,3.87805e-05,9.37084e-05,0.000243914
ENSG00000227014,0.000344805,0.000206621,,7.42548e-06
ENSG00000130997,0.000343287,0.000992313,0.000922574,0.00030285
ENSG00000280303,0.000342135,0.000759671,0.000941284,0.000400664
ENSG00000259869,0.000339451,0.000100636,0.000209384,0.000214719
ENSG00000172201,0.00033794,0.00101116,0.00102005,0.00102052
ENSG00000279026,0.000335983,0.00100975,0.00104975,0.000688482
ENSG00000274258,0.000335394,,6.79606e-05,7.22482e-05
ENSG00000213214,0.000334375,1.05077e-07,0.000207833,0.000981647
ENSG00000236878,0.000332089,0.000310012,0.000130388,7.93706e-05
ENSG00000204262,0.000332058,0.000892823,0.00102216,0.00102799
ENSG00000178222,0.000329445,0.000991704,0.000434231,0.00107286
ENSG00000224272,0.000326903,0.000938772,0.000196321,0.000262002
ENSG00000236762,0.000326631,3.12324e-19,7.7051e-05,3.28784e-06
ENSG00000176124,0.000324633,,0.00012546,4.712e-05
ENSG00000226510,0.000323859,,3.44495e-14,3.6736e-05
ENSG00000275263,0.000322892,0.000498885,0.000525513,0.000167217
ENSG00000269814,0.000322568,0.000964788,5.48391e-05,0.00010444
ENSG00000248979,0.000321462,1.85276e-09,0.000152915,0.000169824
ENSG00000278899,0.000319363,0.000145776,0.000849003,0.000620784
ENSG00000256304,0.000319322,1.17058e-05,0.000564509,0.000407173
ENSG00000120215,0.000319228,9.22906e-06,6.69141e-06,0.000196346
ENSG00000136378,0.000318791,0.000685981,0.00102922,0.00100592
ENSG00000144935,0.000318515,0.00100888,0.00102023,0.00102742
ENSG00000160161,0.000318434,0.000137151,0.000200048,0.00033043
ENSG00000197275,0.000317919,3.91618e-05,0.000224746,0.000122036
ENSG00000283475,0.000316762,7.08392e-05,0.000186142,0.00021734
ENSG00000256379,0.000315654,1.6044e-05,1.39533e-05,1.58131e-12
ENSG00000258725,0.000314175,0.000669569,0.000427018,0.00016486
ENSG00000254691,0.000311714,2.09671e-05,2.15809e-05,0.000102132
ENSG00000258982,0.000310631,4.39257e-05,0.000160957,0.000116208
ENSG00000262873,0.000309534,0.000708272,6.87196e-05,9.22761e-05
ENSG00000271155,0.000308523,8.90155e-05,0.000404363,0.000132819
ENSG00000270704,0.000304829,0.000743004,0.000696154,0.000364541
ENSG00000199436,0.000301645,1.50086e-05,6.64122e-05,0.00015391
ENSG00000260075,0.000300688,8.67945e-05,0.000205888,3.88158e-05
ENSG00000259767,0.00030009,1.56824e-19,0.000432835,0.000367981
ENSG00000236296,0.000299462,0.000125878,0.000621623,0.000130509
ENSG00000202125,0.000297011,1.02427e-05,6.02788e-05,2.43051e-05
ENSG00000010319,0.00029696,0.000991245,0.000983192,0.000990279
ENSG00000136859,0.000295524,0.00101126,0.00102198,0.00102475
ENSG00000084636,0.000292935,0.00101302,0.00102045,0.00102925
ENSG00000213188,0.000292583,,2.5918e-17,
ENSG00000260572,0.000290574,0.00100624,0.000973844,0.0008719
ENSG00000226751,0.000288013,0.000233132,2.70138e-05,0.000119811
ENSG00000269873,0.000286867,0.000761948,0.000209719,5.34012e-05
ENSG00000158270,0.000286448,0.00100955,0.00101972,0.00102264
ENSG00000260808,0.000285142,1.24329e-18,0.000460818,0.000174946
ENSG00000238082,0.000285131,0.000344286,0.000354009,8.65948e-05
ENSG00000272361,0.000284687,0.000981058,0.000573756,0.000441232
ENSG00000270048,0.000284447,0.000107888,0.000386502,0.000239557
ENSG00000255325,0.000281337,1.31346e-05,1.86521e-05,8.59554e-05
ENSG00000270001,0.000280587,0.000941468,0.000947097,0.000551625
ENSG00000272115,0.000280247,0.000128516,0.000142733,0.000274637
ENSG00000250365,0.000279134,6.00467e-06,8.24657e-05,1.18728e-05
ENSG00000271749,0.000277761,,2.54112e-05,1.87438e-05
ENSG00000234424,0.000276768,,,
ENSG00000214803,0.000276419,6.53173e-05,6.7827e-05,1.53723e-27
ENSG00000200135,0.000276018,1.61108e-05,5.64393e-05,9.61854e-05
ENSG00000259654,0.000275562,,1.70699e-05,1.47284e-05
ENSG00000230185,0.00027408,8.55846e-05,3.14004e-05,1.48397e-20
ENSG00000271366,0.0002725,,3.04426e-06,0.000102995
ENSG00000223692,0.000271512,1.37019e-17,0.000217801,6.41734e-06
ENSG00000229519,0.000267748,3.89817e-05,0.000100653,8.74411e-05
ENSG00000271324,0.000266546,0.000374796,0.000804178,0.000837362
ENSG00000227337,0.000265285,1.01358e-16,5.78786e-05,3.50364e-06
ENSG00000249485,0.000264801,2.18868e-19,9.977e-05,2.71922e-05
ENSG00000164976,0.000263466,0.00101355,0.00102176,0.00101922
ENSG00000259453,0.000261101,,7.23949e-05,8.69094e-06
ENSG00000257790,0.000260681,,1.03119e-05,1.33258e-05
ENSG00000267544,0.00025857,,0.000145317,1.25104e-05
ENSG00000259232,0.000257465,,4.95865e-05,4.0533e-05
ENSG00000222421,0.000253628,3.22118e-05,0.000423463,0.000114107
ENSG00000254295,0.000253061,1.87965e-05,5.31246e-05,1.47771e-05
ENSG00000234068,0.000253044,,3.14303e-10,
ENSG00000276980,0.000252468,0.000283093,0.000517444,0.000519143
ENSG00000187758,0.000252421,,0.000547596,0.000240296
ENSG00000229660,0.000248698,,6.68987e-06,0.000190925
ENSG00000260552,0.000246606,0.000194596,0.000657677,0.000811639
ENSG00000264808,0.000246003,9.12323e-05,3.75539e-05,1.19873e-05
ENSG00000173698,0.000245677,3.81546e-05,0.000673111,0.000561323
ENSG00000233033,0.000244909,2.69364e-05,0.000341528,0.000289307
ENSG00000226701,0.000243566,,3.13747e-06,1.10535e-25
ENSG00000111012,0.000241602,5.74892e-05,0.00015321,0.000783738
ENSG00000144908,0.000240001,0.000997129,0.00100535,0.000812665
ENSG00000226359,0.00023723,,,5.52845e-20
ENSG00000227589,0.00023723,,2.50057e-15,
ENSG00000005001,0.000237207,0.000250847,,0.000652906
ENSG00000277324,0.000236461,2.36723e-05,5.84042e-05,0.00030655
ENSG00000226790,0.000236305,,,3.05915e-07
ENSG00000183850,0.000236194,1.03592e-05,,2.89041e-16
ENSG00000261243,0.000235483,,7.47256e-05,0.000187467
ENSG00000224888,0.000232031,0.00053321,9.13042e-05,0.000129639
ENSG00000131386,0.000231742,0.00100556,0.00102242,0.00102088
ENSG00000273341,0.000230607,4.04294e-06,8.01253e-05,0.000138064
ENSG00000180881,0.000229156,0.00102012,0.00105077,0.000845386
ENSG00000060656,0.000228574,0.00101176,0.00102477,0.00102565
ENSG00000226972,0.000228022,3.06775e-06,7.30032e-05,7.68604e-06
ENSG00000070808,0.000227981,0.00110989,0.000815873,8.97069e-05
ENSG00000224014,0.000227755,0.000251898,0.000328979,0.000381911
ENSG00000110427,0.00022707,0.00104083,1.62722e-05,0.000218245
ENSG00000275995,0.000226815,0.000207421,4.23957e-07,3.79541e-05
ENSG00000112218,0.000226642,0.000738182,0.000502111,0.000418287
ENSG00000120659,0.000226054,2.10184e-05,,2.12354e-05
ENSG00000223825,0.000224144,1.83198e-05,3.57409e-05,
ENSG00000133878,0.0002232,0.00107241,0.000990496,0.000325062
ENSG00000240974,0.000222691,,1.09404e-05,3.04951e-05
ENSG00000218991,0.000221414,,,
ENSG00000255257,0.000221414,,,
ENSG00000236065,0.000220482,0.000129318,8.68523e-17,6.6749e-17
ENSG00000272057,0.000220011,0.000354538,0.000229675,7.51326e-05
ENSG00000265939,0.000219112,1.22905e-05,5.27629e-05,0.000250554
ENSG00000214124,0.000218559,,1.0884e-05,3.14615e-06
ENSG00000249348,0.000217952,0.000967011,0.000909193,0.000767711
ENSG00000225912,0.000217344,2.06445e-05,0.000236694,2.57168e-05
ENSG00000234981,0.000217228,,1.65882e-05,0.000126052
ENSG00000207468,0.000213919,1.68512e-05,0.000142189,0.000122372
ENSG00000250748,0.000213506,,,2.67317e-10
ENSG00000259469,0.000213505,,5.18827e-10,1.33661e-22
ENSG00000163207,0.000213384,1.19148e-05,3.89846e-05,0.000344793
ENSG00000279483,0.000213229,4.42781e-05,0.000234603,9.82711e-05
ENSG00000261056,0.000210796,,2.91329e-05,8.40289e-06
ENSG00000275097,0.000210532,1.14459e-10,2.51511e-05,2.81628e-05
ENSG00000252906,0.000209856,1.7981e-05,1.64615e-05,5.77917e-06
ENSG00000221340,0.000209194,1.08675e-05,0.000265837,0.000493818
ENSG00000248126,0.000207532,0.00035245,0.000431057,0.000346812
ENSG00000235109,0.000207128,0.00100673,0.000996937,0.000973064
ENSG00000279359,0.000205599,,,
ENSG00000273233,0.0002037,0.000600841,3.22838e-05,3.42982e-06
ENSG00000250486,0.000203439,0.00106174,0.000706554,0.000508535
ENSG00000110375,0.000203079,0.000626553,4.25468e-06,8.44622e-05
ENSG00000279489,0.000202009,0.000302497,0.000956969,9.10731e-05
ENSG00000244067,0.000201202,,9.30778e-06,7.30587e-11
ENSG00000227036,0.000199505,0.00101408,4.04612e-11,0.000486669
ENSG00000243988,0.00019877,9.59602e-06,5.35465e-05,8.78454e-06
ENSG00000272129,0.000198654,0.000971818,0.00094496,0.000559117
ENSG00000248568,0.000197418,9.47682e-06,,1.65845e-22
ENSG00000181619,0.000196489,0.00097449,0.00103197,0.000942938
ENSG00000203780,0.000196281,0.000911242,0.000293534,0.00105292
ENSG00000131019,0.000196272,8.33216e-05,0.000143772,0.00041629
ENSG00000189280,0.000195985,0.000455879,6.32519e-05,0.00033292
ENSG00000242889,0.00019493,1.85906e-05,8.48495e-05,1.54395e-05
ENSG00000227311,0.000192556,,6.52156e-05,7.15047e-06
ENSG00000137571,0.000191868,2.06536e-05,0.000745713,4.13626e-06
ENSG00000233203,0.000191762,4.03397e-05,7.76039e-06,0.000137009
ENSG00000236403,0.000189707,2.75688e-05,2.61745e-06,
ENSG00000267724,0.000187385,0.000193714,0.00050639,0.000412454
ENSG00000197822,0.000185081,0.00043109,1.77648e-05,0.000723861
ENSG00000265254,0.000182646,0.000401385,8.53221e-05,4.0504e-05
ENSG00000225554,0.000182412,0.00104361,,1.68988e-12
ENSG00000183463,0.000182249,6.94072e-05,,0.000144842
ENSG00000159409,0.000182138,0.00116361,1.17165e-05,0.000223523
ENSG00000175841,0.000181876,,,
ENSG00000260865,0.000181185,,,5.45993e-06
ENSG00000201820,0.000180676,4.56655e-05,6.75013e-05,0.000100381
ENSG00000233868,0.000177429,,5.90559e-05,3.63991e-17
ENSG00000264007,0.00017687,3.33614e-05,0.000766327,0.000228122
ENSG00000167964,0.000176158,0.000985559,0.000349737,0.000621239
ENSG00000200091,0.000176032,,0.000103329,7.1307e-05
ENSG00000250762,0.000175526,,1.7433e-05,2.98904e-06
ENSG00000239731,0.000173968,,,1.3608e-17
ENSG00000157680,0.000172316,0.00101454,0.000190749,0.000354612
ENSG00000187486,0.000171656,0.000985318,0.000821068,0.000745542
ENSG00000121743,0.000170629,2.97915e-05,0.000300242,7.18312e-05
ENSG00000260907,0.000169921,1.62155e-05,7.41024e-09,1.7626e-05
ENSG00000200834,0.000169318,2.02201e-05,1.14628e-05,3.12695e-09
ENSG00000257403,0.000169275,,0.000158941,0.000323998
ENSG00000221410,0.000168809,1.67007e-05,6.0261e-05,9.95614e-06
ENSG00000234509,0.000167888,,1.60375e-05,1.6786e-06
ENSG00000149201,0.000167535,0.000318466,0.000616414,0.000354533
ENSG00000227212,0.000167292,8.55419e-05,0.000237386,0.000190449
ENSG00000277245,0.000167096,0.000326867,1.06373e-05,0.000311575
ENSG00000082126,0.000166106,0.000202188,3.07216e-05,5.71202e-06
ENSG00000258654,0.000166061,9.15988e-06,,
ENSG00000262339,0.000166061,,,
ENSG00000234450,0.000164567,0.000570093,0.000116786,5.8414e-05
ENSG00000255158,0.000164018,0.000107738,0.000394229,0.000193244
ENSG00000257964,0.000162774,,0.000180152,9.047e-05
ENSG00000139926,0.000161666,0.000985632,0.00102711,0.0010346
ENSG00000265018,0.000161634,0.000841966,0.000655322,0.000555231
ENSG00000177098,0.000161375,0.00100582,0.000984615,0.000982461
ENSG00000232333,0.000160133,9.95859e-06,0.000114769,5.44441e-05
ENSG00000239593,0.000159866,1.07796e-15,0.000311834,1.69156e-06
ENSG00000227470,0.000159582,9.46215e-05,4.90505e-05,3.59635e-05
ENSG00000073282,0.000158376,2.41891e-12,0.000351023,0.00032398
ENSG00000103021,0.000157265,0.0010058,0.00101957,0.000841653
ENSG00000249753,0.000157037,,2.21057e-05,1.2282e-05
ENSG00000280183,0.000156892,,2.83398e-06,3.68196e-05
ENSG00000258878,0.00015683,,,3.05315e-06
ENSG00000172640,0.000156122,5.12292e-05,6.89617e-05,6.62204e-05
ENSG00000238317,0.000154943,,4.16917e-05,1.95587e-05
ENSG00000237548,0.000154727,3.15122e-05,1.83038e-05,1.66891e-12
ENSG00000205795,0.000154613,0.00101792,0.000839572,0.000885548
ENSG00000170276,0.000153534,0.00100654,0.00102998,0.00101799
ENSG00000269901,0.000152462,,0.000218055,7.69297e-05
ENSG00000243104,0.000150776,6.4879e-05,3.39993e-05,1.00975e-05
ENSG00000213237,0.000150235,,3.34924e-09,1.76695e-20
ENSG00000137675,0.000149675,,6.36788e-05,0.000328898
ENSG00000253678,0.000149655,0.000284855,6.6508e-05,6.71464e-06
ENSG00000231686,0.00014944,1.27385e-05,0.000113243,3.78369e-06
ENSG00000214796,0.000148007,0.000260756,2.95388e-18,0.000200922
ENSG00000079482,0.000147424,0.00100734,0.00102903,0.00102072
ENSG00000253115,0.000146178,,0.000242152,
ENSG00000279041,0.000145391,6.74157e-05,0.00104084,0.00101644
ENSG00000254550,0.000145124,1.04488e-07,5.05979e-06,0.000122158
ENSG00000254433,0.000143496,4.77869e-11,0.00022474,0.000172609
ENSG00000228955,0.000143261,,6.50216e-05,3.14965e-05
