i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4
202,GTEX-1GF9X-0726-SM-7SB7V,102.295,0.0198098,445.152,452.749
203,GTEX-P44H-1426-SM-E9U4O,54.0484,0.0198098,578.554,367.593
204,GTEX-15UF7-0926-SM-6M46F,0.0435615,0.0198098,0.07063430000000001,1000.08
205,GTEX-12KS4-1026-SM-5FQTD,0.0435615,0.0198098,347.93300000000005,652.219
206,GTEX-1H3NZ-1326-SM-9JGHI,0.0435615,0.0198098,0.07063430000000001,1000.08
207,GTEX-13OW8-2326-SM-5L3I9,0.0435615,0.0198098,0.07063430000000001,1000.08
208,GTEX-1NV8Z-2026-SM-E8VMD,0.0435615,116.819,469.25699999999995,414.096
209,GTEX-1HBPM-1526-SM-A9G3H,0.0435615,0.0198098,643.089,357.06300000000005
210,GTEX-ZLV1-0526-SM-4WWD4,0.0435615,22.0997,0.07063430000000001,978.002
211,GTEX-RM2N-0726-SM-48FD5,0.0435615,0.0198098,0.07063430000000001,1000.08
212,GTEX-13CF3-1726-SM-5LU9E,0.0435615,0.0198098,733.7919999999999,266.361
213,GTEX-ZY6K-0526-SM-5GZY9,0.0435615,97.4316,597.811,304.92900000000003
214,GTEX-P4QS-0626-SM-3NMD1,0.0435615,0.0198098,0.07063430000000001,1000.08
215,GTEX-1O97I-1826-SM-EXUS9,0.0435615,144.08,490.32,365.772
216,GTEX-1RNTQ-1126-SM-E9TK9,8.13158,0.0198098,585.87,406.195
217,GTEX-1IKK5-1326-SM-AHZ2X,0.0435615,0.0198098,0.07063430000000001,1000.08
218,GTEX-11P7K-1226-SM-5HL4X,20.660999999999998,0.0198098,619.05,360.485
219,GTEX-14PK6-1126-SM-5YY93,0.0435615,0.0198098,579.7769999999999,420.375
220,GTEX-1IDJF-1326-SM-A9G2R,0.0435615,0.0198098,629.5419999999999,370.611
221,GTEX-14BIN-2626-SM-5YY8U,0.0435615,123.86399999999999,510.691,365.61699999999996
222,GTEX-NFK9-1226-SM-3LK79,52.3503,0.0198098,672.813,275.032
223,GTEX-1AMEY-0326-SM-72D5T,0.0435615,0.0198098,648.6419999999999,351.51
224,GTEX-1L5NE-1426-SM-DHXKV,0.0435615,0.0198098,0.07063430000000001,1000.08
225,GTEX-17F9E-1026-SM-7DUF1,0.0435615,0.0198098,619.604,380.548
226,GTEX-1AX8Z-1826-SM-73KW6,0.0435615,0.0198098,508.461,491.69199999999995
227,GTEX-11ZTS-2726-SM-5EQLU,0.0435615,48.34,611.0740000000001,340.759
228,GTEX-ZA64-0526-SM-5HL9I,0.0435615,0.0198098,544.115,456.038
229,GTEX-1JMLX-2126-SM-CL54B,0.0435615,0.0198098,538.107,462.046
230,GTEX-OXRL-0726-SM-3NM9A,0.0435615,0.0198098,712.059,288.094
231,GTEX-1I1GR-1426-SM-CY8H8,226.926,257.051,258.53700000000003,257.702
232,GTEX-1NHNU-1726-SM-E76R1,0.0435615,0.0198098,620.599,379.55300000000005
233,GTEX-1GN73-1926-SM-9JGGS,0.0435615,0.0198098,0.07063430000000001,1000.08
234,GTEX-YEC4-1026-SM-9WG7N,0.0435615,0.0198098,0.07063430000000001,1000.08
235,GTEX-18QFQ-1026-SM-7LG6B,0.0435615,0.0198098,0.07063430000000001,1000.08
