i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79,Topic 80,Topic 81,Topic 82,Topic 83,Topic 84,Topic 85,Topic 86,Topic 87,Topic 88,Topic 89,Topic 90,Topic 91,Topic 92,Topic 93,Topic 94,Topic 95,Topic 96,Topic 97,Topic 98,Topic 99,Topic 100,Topic 101,Topic 102,Topic 103,Topic 104,Topic 105,Topic 106,Topic 107,Topic 108,Topic 109,Topic 110,Topic 111,Topic 112,Topic 113,Topic 114,Topic 115,Topic 116,Topic 117,Topic 118,Topic 119,Topic 120,Topic 121,Topic 122,Topic 123,Topic 124,Topic 125,Topic 126,Topic 127,Topic 128,Topic 129,Topic 130,Topic 131,Topic 132,Topic 133,Topic 134,Topic 135,Topic 136,Topic 137,Topic 138,Topic 139,Topic 140,Topic 141,Topic 142,Topic 143,Topic 144,Topic 145,Topic 146,Topic 147,Topic 148,Topic 149,Topic 150,Topic 151,Topic 152,Topic 153,Topic 154,Topic 155,Topic 156,Topic 157,Topic 158,Topic 159,Topic 160,Topic 161,Topic 162,Topic 163,Topic 164,Topic 165,Topic 166,Topic 167,Topic 168,Topic 169,Topic 170,Topic 171,Topic 172,Topic 173,Topic 174,Topic 175,Topic 176,Topic 177,Topic 178,Topic 179,Topic 180,Topic 181,Topic 182,Topic 183,Topic 184,Topic 185,Topic 186,Topic 187,Topic 188,Topic 189,Topic 190,Topic 191,Topic 192,Topic 193
408,GTEX-1C6VQ-2026-SM-79OOH,0.0064516129032258064,0.0,0.0064516129032258064,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.012903225806451613,0.012903225806451613,0.0,0.0,0.0,0.0064516129032258064,0.0,0.03870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.012903225806451613,0.03225806451612903,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.01935483870967742,0.012903225806451613,0.0064516129032258064,0.0,0.0064516129032258064,0.0064516129032258064,0.0064516129032258064,0.0,0.0,0.0064516129032258064,0.0,0.0064516129032258064,0.03225806451612903,0.012903225806451613,0.012903225806451613,0.012903225806451613,0.012903225806451613,0.0064516129032258064,0.012903225806451613,0.01935483870967742,0.0,0.0064516129032258064,0.0,0.0,0.0064516129032258064,0.0,0.012903225806451613,0.012903225806451613,0.0,0.0,0.025806451612903226,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.012903225806451613,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.012903225806451613,0.0064516129032258064,0.0064516129032258064,0.0,0.012903225806451613,0.0,0.012903225806451613,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.012903225806451613,0.01935483870967742,0.025806451612903226,0.0,0.0,0.01935483870967742,0.0,0.0064516129032258064,0.012903225806451613,0.0,0.0,0.0064516129032258064,0.0064516129032258064,0.0,0.025806451612903226,0.01935483870967742,0.012903225806451613,0.0,0.012903225806451613,0.0,0.0,0.0064516129032258064,0.012903225806451613,0.0,0.012903225806451613,0.0,0.0064516129032258064,0.0,0.0,0.01935483870967742,0.0,0.0,0.0,0.0,0.025806451612903226,0.0,0.0064516129032258064,0.0064516129032258064,0.0,0.0,0.012903225806451613,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0064516129032258064,0.01935483870967742,0.0064516129032258064,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.012903225806451613,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.012903225806451613,0.0
409,GTEX-1C6VQ-2726-SM-73KUL,0.006060606060606061,0.0,0.00202020202020202,0.0,0.00202020202020202,0.00202020202020202,0.0,0.0,0.0,0.00404040404040404,0.00202020202020202,0.00202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050505050505050504,0.00404040404040404,0.00202020202020202,0.00202020202020202,0.0,0.00808080808080808,0.012121212121212121,0.0,0.00404040404040404,0.00808080808080808,0.00404040404040404,0.00404040404040404,0.00808080808080808,0.014141414141414142,0.03232323232323232,0.0,0.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.012121212121212121,0.00808080808080808,0.006060606060606061,0.0,0.0,0.00404040404040404,0.0,0.0,0.00202020202020202,0.00202020202020202,0.00202020202020202,0.0,0.00808080808080808,0.0,0.00202020202020202,0.00202020202020202,0.00202020202020202,0.00202020202020202,0.012121212121212121,0.0,0.0,0.0,0.00202020202020202,0.0,0.00404040404040404,0.006060606060606061,0.0,0.00404040404040404,0.00404040404040404,0.00202020202020202,0.0,0.006060606060606061,0.012121212121212121,0.0,0.00404040404040404,0.0,0.00808080808080808,0.0,0.0,0.00202020202020202,0.00202020202020202,0.0,0.0,0.010101010101010102,0.006060606060606061,0.012121212121212121,0.00202020202020202,0.00404040404040404,0.0,0.0,0.03838383838383838,0.07676767676767676,0.12323232323232323,0.13535353535353536,0.03636363636363636,0.00404040404040404,0.00202020202020202,0.00808080808080808,0.00404040404040404,0.0,0.020202020202020204,0.0,0.00404040404040404,0.0,0.00808080808080808,0.0,0.00202020202020202,0.00202020202020202,0.010101010101010102,0.0,0.0,0.0,0.0,0.00202020202020202,0.00404040404040404,0.010101010101010102,0.0,0.0,0.0,0.00404040404040404,0.00808080808080808,0.00202020202020202,0.0,0.00404040404040404,0.0,0.00202020202020202,0.0,0.006060606060606061,0.0,0.00202020202020202,0.00404040404040404,0.00202020202020202,0.0,0.00202020202020202,0.00404040404040404,0.00404040404040404,0.0,0.00202020202020202,0.006060606060606061,0.010101010101010102,0.0,0.0,0.00404040404040404,0.0,0.006060606060606061,0.0,0.0,0.00808080808080808,0.00202020202020202,0.00202020202020202,0.00202020202020202,0.00202020202020202,0.00202020202020202,0.00404040404040404,0.00202020202020202,0.006060606060606061,0.0,0.0,0.0,0.0,0.006060606060606061,0.00202020202020202,0.0,0.00202020202020202,0.0,0.00202020202020202,0.0,0.00202020202020202,0.00404040404040404,0.0,0.00404040404040404,0.00202020202020202,0.006060606060606061,0.0,0.00202020202020202,0.00404040404040404,0.00202020202020202,0.00404040404040404,0.0,0.00404040404040404,0.006060606060606061,0.00202020202020202,0.00202020202020202,0.00202020202020202,0.0,0.00202020202020202,0.00202020202020202,0.0,0.00202020202020202,0.0,0.006060606060606061,0.0
410,GTEX-1C6VR-0005-SM-7MKF7,0.007537688442211055,0.0678391959798995,0.002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08542713567839195,0.0,0.007537688442211055,0.002512562814070352,0.017587939698492462,0.0,0.017587939698492462,0.032663316582914576,0.017587939698492462,0.0,0.017587939698492462,0.0,0.0,0.02763819095477387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01507537688442211,0.0,0.0,0.002512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.02763819095477387,0.002512562814070352,0.01256281407035176,0.007537688442211055,0.0,0.002512562814070352,0.0,0.0,0.010050251256281407,0.0,0.0,0.0,0.0,0.017587939698492462,0.05527638190954774,0.0,0.0,0.010050251256281407,0.0,0.002512562814070352,0.022613065326633167,0.0,0.0,0.0,0.0,0.0,0.0,0.005025125628140704,0.010050251256281407,0.0,0.0,0.0,0.0,0.02512562814070352,0.007537688442211055,0.007537688442211055,0.002512562814070352,0.01256281407035176,0.022613065326633167,0.035175879396984924,0.035175879396984924,0.005025125628140704,0.017587939698492462,0.002512562814070352,0.005025125628140704,0.022613065326633167,0.020100502512562814,0.005025125628140704,0.0,0.005025125628140704,0.007537688442211055,0.0,0.0,0.01256281407035176,0.0,0.0,0.0,0.0,0.0,0.0,0.017587939698492462,0.0,0.0,0.017587939698492462,0.0,0.0,0.002512562814070352,0.0,0.0,0.0,0.0,0.0,0.005025125628140704,0.002512562814070352,0.02512562814070352,0.0,0.0,0.0,0.0,0.0,0.007537688442211055,0.002512562814070352,0.002512562814070352,0.002512562814070352,0.0,0.005025125628140704,0.01256281407035176,0.02512562814070352,0.0,0.0,0.0,0.0,0.007537688442211055,0.002512562814070352,0.0,0.017587939698492462,0.002512562814070352,0.0,0.0,0.0,0.0,0.0,0.002512562814070352,0.02763819095477387,0.002512562814070352,0.0,0.0,0.0,0.0,0.005025125628140704,0.002512562814070352,0.0,0.0,0.0,0.01256281407035176,0.005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002512562814070352,0.0,0.0,0.017587939698492462,0.0,0.0,0.0,0.0,0.0,0.005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0
411,GTEX-1C6VR-0011-R6a-SM-7MXU8,0.0,0.0,0.013468013468013467,0.06397306397306397,0.0,0.0,0.050505050505050504,0.0,0.0,0.0,0.0,0.006734006734006734,0.0,0.0,0.003367003367003367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414141414141414,0.016835016835016835,0.0,0.0,0.0,0.0,0.0,0.006734006734006734,0.003367003367003367,0.0,0.0,0.0,0.0,0.0,0.0,0.04713804713804714,0.003367003367003367,0.0,0.0,0.003367003367003367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013468013468013467,0.04377104377104377,0.003367003367003367,0.0,0.0,0.0,0.0,0.016835016835016835,0.0,0.0,0.010101010101010102,0.010101010101010102,0.0,0.0,0.003367003367003367,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.003367003367003367,0.0,0.0,0.020202020202020204,0.030303030303030304,0.020202020202020204,0.0,0.003367003367003367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003367003367003367,0.003367003367003367,0.0,0.0,0.0,0.07744107744107744,0.020202020202020204,0.0,0.010101010101010102,0.0,0.0,0.0,0.010101010101010102,0.03367003367003367,0.0,0.020202020202020204,0.006734006734006734,0.0,0.0,0.0,0.0,0.006734006734006734,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.003367003367003367,0.003367003367003367,0.0,0.003367003367003367,0.0,0.016835016835016835,0.006734006734006734,0.006734006734006734,0.0,0.0,0.003367003367003367,0.003367003367003367,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.003367003367003367,0.0,0.0,0.010101010101010102,0.003367003367003367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006734006734006734,0.0,0.003367003367003367,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,0.006734006734006734,0.016835016835016835,0.0,0.0,0.010101010101010102,0.020202020202020204,0.0,0.010101010101010102,0.0,0.0,0.003367003367003367,0.0,0.0,0.016835016835016835,0.0,0.006734006734006734,0.003367003367003367,0.0,0.0,0.016835016835016835,0.0,0.010101010101010102,0.0,0.013468013468013467,0.0
412,GTEX-1C6WA-0011-R5a-SM-9WG5X,0.0,0.0,0.00980392156862745,0.06535947712418301,0.0,0.0,0.0457516339869281,0.0,0.0,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.0032679738562091504,0.0,0.0,0.12418300653594772,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05228758169934641,0.0032679738562091504,0.0,0.0,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0,0.0032679738562091504,0.0032679738562091504,0.0,0.0,0.013071895424836602,0.042483660130718956,0.0032679738562091504,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.00980392156862745,0.0032679738562091504,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.006535947712418301,0.0032679738562091504,0.0,0.0,0.013071895424836602,0.026143790849673203,0.013071895424836602,0.006535947712418301,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032679738562091504,0.0032679738562091504,0.0,0.0,0.0,0.0784313725490196,0.0196078431372549,0.0032679738562091504,0.013071895424836602,0.0,0.0,0.0,0.016339869281045753,0.029411764705882353,0.0,0.0196078431372549,0.006535947712418301,0.0,0.0032679738562091504,0.0,0.00980392156862745,0.00980392156862745,0.0032679738562091504,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.00980392156862745,0.0032679738562091504,0.00980392156862745,0.0,0.0,0.0032679738562091504,0.0032679738562091504,0.0,0.0,0.0,0.0,0.013071895424836602,0.0032679738562091504,0.0,0.0,0.0,0.00980392156862745,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0,0.0032679738562091504,0.0,0.006535947712418301,0.0,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.0,0.0032679738562091504,0.016339869281045753,0.0,0.0,0.00980392156862745,0.0196078431372549,0.0,0.013071895424836602,0.0,0.0,0.006535947712418301,0.0,0.013071895424836602,0.016339869281045753,0.0,0.006535947712418301,0.0032679738562091504,0.0,0.0,0.013071895424836602,0.0,0.00980392156862745,0.0,0.013071895424836602,0.0
413,GTEX-1CAMR-1926-SM-7EPI2,0.0,0.0,0.0035026269702276708,0.0,0.0,0.0,0.0,0.0,0.29246935201401053,0.0035026269702276708,0.0,0.0,0.0017513134851138354,0.08756567425569177,0.0,0.0,0.11208406304728546,0.010507880910683012,0.0,0.0,0.0035026269702276708,0.0017513134851138354,0.0017513134851138354,0.0,0.0,0.0017513134851138354,0.0,0.0,0.0,0.0,0.0035026269702276708,0.0,0.0,0.0,0.0070052539404553416,0.0,0.005253940455341506,0.0017513134851138354,0.0017513134851138354,0.0,0.017513134851138354,0.0,0.0,0.0,0.0,0.0,0.0017513134851138354,0.07005253940455342,0.0,0.0070052539404553416,0.0,0.0017513134851138354,0.017513134851138354,0.0,0.02276707530647986,0.0,0.0,0.012259194395796848,0.0035026269702276708,0.0,0.005253940455341506,0.0,0.017513134851138354,0.0,0.0,0.0017513134851138354,0.0,0.0,0.0,0.0,0.0035026269702276708,0.0,0.0035026269702276708,0.0,0.010507880910683012,0.021015761821366025,0.0,0.0070052539404553416,0.0017513134851138354,0.0,0.0035026269702276708,0.0,0.0,0.010507880910683012,0.0,0.0,0.0,0.0017513134851138354,0.0017513134851138354,0.008756567425569177,0.0,0.0017513134851138354,0.0,0.0,0.0,0.0,0.0017513134851138354,0.0017513134851138354,0.0017513134851138354,0.0070052539404553416,0.008756567425569177,0.0,0.0,0.0,0.0017513134851138354,0.0,0.0,0.0017513134851138354,0.0070052539404553416,0.0,0.0070052539404553416,0.0,0.0,0.0,0.0035026269702276708,0.0,0.005253940455341506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017513134851138354,0.0,0.0,0.0,0.0,0.0,0.0017513134851138354,0.0,0.0035026269702276708,0.0,0.0017513134851138354,0.0,0.0,0.0,0.0017513134851138354,0.0,0.0017513134851138354,0.0,0.028021015761821366,0.012259194395796848,0.0017513134851138354,0.0017513134851138354,0.0017513134851138354,0.0035026269702276708,0.0035026269702276708,0.0,0.0,0.0017513134851138354,0.0,0.0035026269702276708,0.010507880910683012,0.0,0.0,0.0017513134851138354,0.0017513134851138354,0.0,0.0017513134851138354,0.0017513134851138354,0.0,0.0035026269702276708,0.0,0.0,0.017513134851138354,0.0,0.0017513134851138354,0.0,0.0035026269702276708,0.0,0.010507880910683012,0.0,0.0017513134851138354,0.014010507880910683,0.0,0.0035026269702276708,0.0035026269702276708,0.0,0.005253940455341506,0.0,0.0035026269702276708,0.0,0.0,0.0017513134851138354,0.0,0.0,0.0017513134851138354
414,GTEX-1CB4E-0426-SM-7PBY5,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0449438202247191,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.033707865168539325,0.0,0.02247191011235955,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.033707865168539325,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.02247191011235955,0.02247191011235955,0.0,0.0,0.0,0.0,0.06741573033707865,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033707865168539325,0.0,0.056179775280898875,0.011235955056179775,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.02247191011235955,0.0449438202247191,0.011235955056179775,0.0,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.033707865168539325,0.02247191011235955,0.0,0.0,0.011235955056179775,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775
415,GTEX-1CB4E-0726-SM-7EWEY,0.007194244604316547,0.0,0.0,0.02158273381294964,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.04316546762589928,0.014388489208633094,0.0,0.0,0.0,0.014388489208633094,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.014388489208633094,0.0,0.007194244604316547,0.0,0.0,0.014388489208633094,0.0,0.007194244604316547,0.0,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02158273381294964,0.0,0.014388489208633094,0.02158273381294964,0.0,0.014388489208633094,0.014388489208633094,0.0,0.0,0.0,0.007194244604316547,0.0,0.014388489208633094,0.0,0.0,0.0,0.007194244604316547,0.0,0.014388489208633094,0.007194244604316547,0.02158273381294964,0.007194244604316547,0.007194244604316547,0.0,0.0,0.02877697841726619,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.014388489208633094,0.0,0.007194244604316547,0.0,0.0,0.0,0.014388489208633094,0.02877697841726619,0.0,0.0,0.007194244604316547,0.007194244604316547,0.02158273381294964,0.02158273381294964,0.014388489208633094,0.0,0.007194244604316547,0.0,0.03597122302158273,0.007194244604316547,0.0,0.0,0.007194244604316547,0.007194244604316547,0.0,0.02877697841726619,0.0,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.0,0.014388489208633094,0.0,0.014388489208633094,0.0,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.0,0.02158273381294964,0.0,0.0,0.02158273381294964,0.0,0.007194244604316547,0.0,0.02158273381294964,0.0,0.0,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.0,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.0,0.007194244604316547,0.014388489208633094,0.0,0.007194244604316547,0.0,0.0,0.014388489208633094,0.0,0.0,0.007194244604316547,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.007194244604316547,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.02158273381294964,0.007194244604316547
416,GTEX-1CB4E-0926-SM-7EPHT,0.006042296072507553,0.0,0.00906344410876133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030211480362537764,0.14501510574018128,0.0,0.0,0.1661631419939577,0.012084592145015106,0.0,0.0,0.006042296072507553,0.0,0.0030211480362537764,0.0,0.0,0.0,0.0,0.0,0.0,0.0030211480362537764,0.006042296072507553,0.0,0.0,0.0,0.006042296072507553,0.0,0.0,0.0,0.0,0.0,0.02416918429003021,0.0,0.0,0.0,0.0,0.0,0.0030211480362537764,0.09667673716012085,0.0,0.006042296072507553,0.0,0.0030211480362537764,0.021148036253776436,0.0,0.03625377643504532,0.0,0.0030211480362537764,0.0,0.006042296072507553,0.0,0.006042296072507553,0.0,0.015105740181268883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006042296072507553,0.0,0.0030211480362537764,0.0,0.01812688821752266,0.03323262839879154,0.0,0.012084592145015106,0.0030211480362537764,0.0,0.006042296072507553,0.0,0.0,0.006042296072507553,0.0,0.0,0.0,0.006042296072507553,0.006042296072507553,0.012084592145015106,0.0,0.0,0.0,0.0,0.0,0.0,0.0030211480362537764,0.0030211480362537764,0.0,0.006042296072507553,0.015105740181268883,0.0,0.0,0.0,0.0030211480362537764,0.0,0.0,0.0030211480362537764,0.015105740181268883,0.0,0.00906344410876133,0.0,0.0,0.0030211480362537764,0.006042296072507553,0.0,0.0,0.0030211480362537764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030211480362537764,0.0,0.0,0.0,0.0,0.0030211480362537764,0.0,0.006042296072507553,0.0,0.0030211480362537764,0.0,0.0,0.0,0.0030211480362537764,0.0,0.0030211480362537764,0.0,0.03625377643504532,0.021148036253776436,0.0030211480362537764,0.0030211480362537764,0.0030211480362537764,0.006042296072507553,0.006042296072507553,0.006042296072507553,0.0,0.0030211480362537764,0.0,0.0,0.012084592145015106,0.0,0.0,0.0030211480362537764,0.0030211480362537764,0.0,0.0,0.0030211480362537764,0.0,0.006042296072507553,0.0030211480362537764,0.0,0.027190332326283987,0.0,0.0030211480362537764,0.0,0.0030211480362537764,0.0,0.00906344410876133,0.0,0.0030211480362537764,0.021148036253776436,0.0,0.006042296072507553,0.0030211480362537764,0.0,0.00906344410876133,0.0030211480362537764,0.0,0.0030211480362537764,0.0,0.0,0.0,0.0,0.0030211480362537764
417,GTEX-1CB4F-0726-SM-793AO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.030612244897959183,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.02040816326530612,0.01020408163265306,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.09183673469387756,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.02040816326530612,0.0,0.01020408163265306,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.02040816326530612,0.0,0.0,0.01020408163265306,0.01020408163265306,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.0,0.0,0.01020408163265306,0.0,0.07142857142857142,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.01020408163265306,0.0,0.0,0.0,0.0,0.01020408163265306,0.02040816326530612,0.02040816326530612,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.02040816326530612,0.0,0.05102040816326531,0.01020408163265306,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.02040816326530612,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.01020408163265306,0.0,0.030612244897959183,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.01020408163265306,0.02040816326530612,0.0,0.0,0.02040816326530612,0.030612244897959183,0.01020408163265306,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.01020408163265306
