i_doc,doc,MEturquoise,MElightyellow,MEblue,MEpurple,MEmagenta,MEpink,MElightcyan,MEblack,MEmidnightblue,MEgreenyellow,MEred,MEgrey60,MEsalmon,MEbrown,MEgreen,MEcyan,MEdarkgreen,MEdarkred,MEtan,MElightgreen,MEroyalblue,MEdarkturquoise,MEyellow,MEgrey
369,GTEX-1339X-2626-SM-5K7YX,-0.00236506095117206,-0.00170987611140962,-0.00613808423941659,-0.00927360089176686,-0.00443389768582545,-0.00648586404733084,-0.00305399344714504,-0.00971133951300734,-0.00257717783819853,-0.00342896042213924,-0.00230007209373586,-0.0017925435510926398,-0.0046139975457815,-0.00150753331950004,-0.00359445308954209,-0.0027023680245111398,-0.008101316397232841,-0.0035806238061909298,-0.00255454800126446,-0.00408377465037527,-0.00427060962696514,-0.00238576538479735,-0.0071222793880011,-2.75021299744737e-05
370,GTEX-1LVAN-0426-SM-CNPPD,0.00184374100718533,-0.00260450540079687,-0.00551225206124985,-0.00952977662164292,-0.0046361415890685,-0.0061232540321584,-0.0025031353590075603,-0.009724032850896241,-0.00173848828292781,-0.0034722506675520103,-0.00223457510667785,-0.000916073888977326,-0.00424788134796683,-0.00417773318810073,-0.00461994583336371,-0.0026003677774349998,-0.00881457993964375,-0.0036229105222972103,-0.00257854904269357,-0.00395160507708191,-0.00424315538789368,-0.002797571847769,-0.007025685195859221,-3.14407523665764e-05
371,GTEX-1399S-0926-SM-5PNVQ,-0.00178597051087953,-0.000896217390374822,-0.00594407395938304,-0.009544511941111871,-0.00427517896523313,-0.00402008959354615,-0.0029065147950153,-0.00947239811229357,-0.00200057010343935,-0.00350430120398618,-0.0022782534714135896,-0.00165661404266985,-0.0040892591440259,0.0254890030947642,0.01016555393024,-0.0014432150614310801,-0.00543005053924137,-0.00184368611346302,-0.0022665690400151,0.0166351193833714,0.0077472216838813,-0.00277503166866309,-0.00689614841787701,6.220108463687571e-05
372,GTEX-XBED-2426-SM-4AT4O,-0.00101096062355525,0.00014060317961578,-0.00553042059411751,-0.00849283555068172,-0.00431895479253322,-0.00628816125394766,-0.0027094253740515897,-0.00975907808215847,-0.00250081050692428,-0.00351210746392568,-0.00175142835780281,-0.0015006428378848099,-0.004322856429521221,-0.00152764345797144,-0.0026125388689592,-0.00271276318381495,-0.00920654485932073,-0.00357084901275364,-0.00234217434947384,-0.00394382198088415,-0.0041999559153351705,-0.00185153683966595,-0.0065061391123498605,-2.7974723481948802e-05
373,GTEX-1AX8Z-1426-SM-7939T,-0.00136195827221139,-0.0029285476918665698,-0.00538925703729375,-0.00962973373330926,-0.00392763846578804,-0.00401239605525509,-0.00288040115641767,-0.00961433359714,-0.00257564941755596,-0.0033678662522760396,-0.0022732823281569,-0.00230438570928533,-0.0043330866717491,-0.00230830686855923,-0.00349135358538221,-0.00185512946821525,-0.00509784731073845,-0.00328666467038215,-0.00243067228617294,-0.00406793898221452,-0.00418070857568435,-0.00268519294328343,-0.00673080527981325,-2.63861193642839e-05
374,GTEX-1HSKV-0626-SM-CNPPL,0.00216295868799506,-0.000930269807648164,-0.005265042876873179,-0.00913443072132695,-0.0045845475559887295,-0.00563246429225736,-0.00269632983048132,-0.008421487194922441,-0.00225033780600595,0.0016093567105806,-0.0021965165192547897,-0.0015962587947208199,-0.00461064279697124,-0.0023304191012842802,0.0005759931846131731,-0.00270421681150559,-0.00608180536666723,-0.00340147717196477,-0.0018072249562170399,-0.0039038137796531397,-0.004120888949359761,-0.002797571847769,-0.007010759174338911,-2.05100768883706e-05
375,GTEX-1GF9X-1826-SM-7PC3X,-0.00204497435752211,-0.0028532464879321697,-0.00521066269939707,-0.009524941963552979,-0.004546942690205429,-0.0061591733574419705,-0.0026960816526976896,-0.009516662643407059,-0.00262891984440731,-0.00316403645925915,-0.00222616441694374,0.000782769842703154,-0.0035395596813557204,-0.00398315140666708,-0.00422481951155375,-0.00264070982351853,-0.00833364065247892,-0.0036272540349627,-0.00251645620482883,-0.0040570587351256605,-0.00426423917111922,-0.00172312744796402,-0.006646185645678779,-3.09013732531713e-05
376,GTEX-1J1R8-0826-SM-ACKWP,0.000302905044207649,-0.00158685286993951,-0.00474781250764445,-0.008190281650976,-0.00422256035170834,-0.00548024984692623,-0.00252381352420689,-0.00940984393695244,-0.0024604805607767,-0.00254828559345561,-0.002295077009486,-0.000991954261850917,-0.0038966679345656,-0.00227319476562135,-0.0031163009884905,-0.00272820758839339,-0.00897310560209812,-0.0033636205602682,-0.00195506172460901,-0.0040767257676943705,-0.00427060962696514,-0.00264996086671719,-0.00669081491301854,-2.69240180304779e-05
377,GTEX-15SHV-0826-SM-7KUFA,-0.00126815498378612,-0.0009508397221004779,-0.0049989543706207605,-0.009383986779716141,-0.00419455460049764,-0.0059524780597689205,-0.00214113280799034,-0.00910563933353547,-0.00238588023727746,-0.00314479889279914,-0.00229975991655293,-0.0017346775045214,-0.004567185864020011,0.00180175742360504,-0.000872985836152886,-0.0007100764485423231,-0.00858518293437465,-0.00341168500028107,-0.00224611256723616,-0.00108507192341561,-0.00275107950030065,-0.0008116338126910361,-0.00681489913632038,-1.46811989075406e-05
378,GTEX-1C64O-1026-SM-7PC3L,-0.0014002363674960302,-0.00154808841358404,-0.00559649021092771,-0.009821919477198229,-0.0036598508793693704,-0.00591129670267759,-0.00299847077186207,-0.00897989119851286,-0.00247515409196435,-0.003159732000376,-0.0022011045066031697,-0.00134116994767544,-0.00422771409612471,0.00632576396252182,0.00523717665831799,-0.00120028650057482,-0.00808616958466579,-0.00346679923563132,-0.00168969501134928,-0.00399736659635867,-0.00420419661380171,-0.002797571847769,-0.00694401113346825,-2.25723849683405e-05
379,GTEX-ZAK1-0426-SM-5J1MS,-0.00194465904293165,-0.00301824919646719,-0.0051753463176881795,-0.009369277437463021,-0.0045411026947916894,-0.005949966814950429,-0.00276320515287425,-0.00904043694579158,-0.00203516985977368,-0.0035059024316490897,-0.00223330397710203,-0.00128879789337403,-0.0043175671741065205,-0.00325548197945478,-0.00318720582446333,-0.0019302231823243898,-0.00863279664842586,-0.0036095783300413796,-0.00241316602469914,-0.004082699581138829,-0.00426347318444436,-0.002797571847769,-0.00674692421991416,-2.4660881430607502e-05
380,GTEX-U3ZN-2526-SM-3DB7V,-0.0009953085330880321,-0.00247152920705605,-0.00535620711491245,-0.00852184617502155,-0.00348329132113292,-0.00608552672179035,-0.00248580799641546,-0.00964920413113235,-0.00182171265988049,-0.00307071129010558,-0.00222545368902237,-0.0018325105446018398,-0.00359058524010814,0.0005950451130357661,-0.0020015997448233898,-0.00213664597320785,-0.008998490357146541,-0.00348651574700903,-0.00230671517247894,-0.0040397886073151295,-0.00424456914847373,-0.00120149253743818,-0.00644349567766761,-2.15735748036543e-05
381,GTEX-1CB4E-0726-SM-7EWEY,-0.0013791294336876,-0.0028815945755794603,-0.005187141090102,-0.0092661784343384,-0.00412456799682732,-0.00420800798786162,-0.00249862523989505,-0.00971416173134488,-0.0025297826832925397,-0.0036232216041362703,-0.00227737100471871,-0.00180330814324543,-0.00327962091955648,-0.00119039483056354,-0.00231054248480496,-0.0016762978485977,-0.00877979045468988,-0.00340397045222248,-0.0022821749314184,-0.00394506329042448,-0.00110332349147922,-0.0027425638665539197,-0.0066376799153309105,-2.19104220744048e-05
382,GTEX-14BIN-0926-SM-5S2OZ,-0.00174988134236711,-0.00309818456597672,-0.00534984053702835,-0.009293142314485029,-0.00396023722421238,-0.006040621373442021,-0.0026050011871029998,-0.00963689333609209,-0.00232149487971094,-0.00316404199075873,-0.0021686869447980197,0.00294638976316645,-0.0036948915478879703,-0.00521350908068533,-0.00420498483877038,-0.00272686471753425,-0.008980952698181721,-0.00367856094713208,-0.0022632441689500802,-0.00407176799921837,-0.0042651264390176,-0.002797571847769,-0.00688682410537945,-3.1179765200088894e-05
383,GTEX-S3XE-0326-SM-4AD6L,-0.0002461562430224,-0.000209106622765573,-0.00583810731645708,-0.0100332696169295,-0.0035513359182950295,-0.00617996387905864,-0.00182075005280023,-0.00941723227413477,0.00124387740871855,-0.00309079350166503,-0.0014266693036304099,0.0025419028341370897,0.0032057405439374197,2.09030888990219e-05,-0.00118011886893819,-0.00230839473890995,-0.008817969698415421,-0.00246849977262979,-0.00132551285023329,-0.00353530546516974,-0.00405405461842254,-0.00265503836224635,-0.00688499924769206,-2.6248308693488e-05
384,GTEX-YFC4-0926-SM-5S2U7,-0.00211872026092345,-0.0029709213615094396,-0.00606341496618213,-0.009068313312351129,-0.0044179275742516205,-0.00622867443000172,-0.00231810477815169,-0.00973893317053367,-0.0025507949736856897,-0.0035509100248901602,-0.00219293302448493,-0.000380082624293616,-0.00439198336293863,-0.00429809469468903,-0.00441049578138475,-0.00214806030444675,-0.00898868452566215,-0.00366422343246317,-0.00253279570325955,-0.00408377465037527,-0.00427060962696514,-0.00269036708177875,-0.00689584569873869,-2.9207909371884398e-05
385,GTEX-1QCLY-0626-SM-EAZ3Y,-0.000847673339457863,-0.00197090444459283,-0.00560073314846104,-0.009213147134892071,-0.00448566592033213,-0.00617495555646462,-0.0014325631490614802,-0.00967494925192118,-0.00235790223037773,-0.00301978856939524,-0.00205568146239708,-0.000503015795919662,0.0033076919784105,-0.0037651468240110604,-0.00466063621918211,-0.00270630886263023,-0.00893314595841613,-0.0035873849645913797,0.000671568386063507,-0.00400290718553813,-0.00423891156285952,-0.0027589054964057102,-0.00672841345535991,-2.83520170204743e-05
386,GTEX-1HSMP-0526-SM-B2LXI,-0.000657664709633096,0.00192046116136556,-0.00530041248213068,-0.00883494295203982,-0.00443319068677156,-0.00579915346511634,-0.00263569754431491,-0.00968643905505964,-0.00250610942115962,-0.0030285642277209,-0.00224339611822852,-0.0016450754872359699,-0.00250875325178626,2.8889759834381897e-05,-0.00288822740801483,-0.00270924636446987,-0.009265977237787321,-0.0021140124603738,-0.00211724280380416,-0.00372846477771595,-0.0042402159140289,-0.0027620710656772,-0.0069067475302620395,-2.61168647048623e-05
387,GTEX-15CHC-0526-SM-6EU23,-0.0017547105510993199,-0.00271552755703291,-0.0047103119586411,-0.00893191514703136,-0.00378251222216434,-0.00405084423471328,-0.0028153870998304897,-0.009387124164284279,-0.00237113246594812,-0.0033409354796716,-0.00229060634286144,-0.00177694876301294,-0.0036364693531252797,-3.2659182387361704e-05,-0.000993707385754674,-0.00224275072007867,-0.00844731582527886,-0.00359100512811418,-0.00242738011305575,-0.00355349681669996,-0.00423566148492463,-0.0026104851506766,-0.00670512480046605,-2.49495602229528e-05
388,GTEX-13PLJ-0526-SM-5K7VW,-0.0008959952826398179,-0.00294879300148832,-0.00554064440642102,-0.009618448236003871,-0.00419217373154325,-0.00606316248190819,-0.0022136240733497,-0.00980666602298369,-0.00241863697200066,-0.00351436997079593,-0.00219740563408266,-0.00115626364289396,-0.0042502117497557395,-0.00481469784039409,-0.004729865641678111,-0.00208139977901522,-0.00929164368546752,-0.00358875972480989,-0.00201316137475206,-0.00408377465037527,-0.00427060962696514,-0.00233236694513574,-0.006748166563722379,-3.06481979184981e-05
389,GTEX-1JK1U-0426-SM-CYPSP,-0.00206646067573622,-0.0027285635830962603,-0.00547671341251283,-0.00947480493631242,-0.00410628404718919,-0.00578992241606005,-0.00289118700069291,-0.00947445033213153,-0.00245559394805301,-0.00298521005420535,-0.00166572265974236,-0.00151795361757059,-0.0045188073320169,0.000789231069432654,-0.00118920417233994,-0.00255494372669583,-0.007521444032160029,-0.0032863230816101,-0.00239180698358278,-0.0036778308696552796,-0.0035342542497379796,-0.0027103446137892897,-0.00689326717313769,-2.73059772328755e-05
390,GTEX-1HC8U-1126-SM-COH35,-0.0019993554307133603,-0.0029300773968821197,-0.00519034392670252,-0.00913239064520942,-0.0036984520469850704,-0.00551259269514914,-0.00139768427397156,-0.00962564784965844,-0.0025092505039727,-0.003004564461915,-0.0022710114338146898,-0.00129106287852721,4.80491089426673e-05,0.0048898343202865,0.004765560746851471,-0.0018493062636345601,-0.00685272531927132,-0.00337812869199227,-0.0017233718306368302,0.0019458138220934,-0.0020263502454693698,-0.002797571847769,-0.00691632147071133,1.17446780593241e-05
391,GTEX-1GMR2-1126-SM-7RHI6,-0.00155317025846395,-0.000625475460039372,-0.00555054156291136,-0.0096979359330864,-0.0037923119180024102,-0.00586511718929263,-0.00289966677029937,-0.00891523265538427,-0.00227550528543013,-0.00346444741606581,-0.00226602725786796,-0.00170214508349683,-0.0044203906905221895,0.00155178490320782,0.00142272387812879,-0.0024680531186653198,-0.00787822927649635,-0.0028643260710122602,-0.0019713817430716198,-0.00147308401884491,-9.68903086392784e-05,-0.00277856185847894,-0.00658819142662415,-2.08104387043578e-05
392,GTEX-1GMR3-2326-SM-7SB94,-0.000950181594680227,-0.00285341603077137,-0.005184759554163721,-0.00950217973072613,-0.00393229434993584,-0.00580269499678786,-0.00283951141376821,-0.00975299101804116,-0.0021781847758427,-0.00331493758539552,-0.00213169221700402,-0.000873737750436221,-0.00427613360212744,-0.00459878284847636,-0.00363624365127891,-0.0026147224391240603,-0.00937534990618211,-0.00351614652248869,-0.0021551926317213,-0.0037725883401958705,-0.00223778676019843,-0.002797571847769,-0.00614080512756214,-2.78831534435037e-05
393,GTEX-12WSM-0526-SM-5GCO8,-0.00025141424778933,-0.00269798131115748,-0.00578567236618331,-0.00893038684275302,-0.00457809005421403,-0.00630705584605813,-0.00287251043168646,-0.00978810054378748,-0.00248255477079426,-0.00348242586782642,-0.00211261700557206,-0.00010110026840345401,0.0842745212366381,-0.004488246029492071,-0.00463621344215195,-0.0016449357240616099,-0.00900861172129282,-0.00344215336234851,-0.000915940546284444,-0.00408110534627291,-0.00423920416232845,-0.00277170036278053,-0.00671039799013061,-2.9903093363282103e-05
394,GTEX-11P81-2726-SM-59876,-0.00124170383844229,-0.00288281918534472,-0.00577793447413998,-0.00934970155593349,-0.00449425379494452,-0.006020931320449001,-0.00277908782341345,-0.009776399307277691,-0.0026233927949035197,-0.00358946573018211,-0.0022148181644635,-0.00115676170418981,-0.0040856252576497104,-0.00424423142517555,-0.00483467702864529,-0.0021391681901887396,-0.0087763485390892,-0.00282801627233182,-0.0021101493875946803,-0.00404770305399086,-0.00426642861636486,-0.002797571847769,-0.0067846382345436,-2.9467002525704805e-05
395,GTEX-1HCU6-0426-SM-CM2SI,-0.0009883712480619339,-0.00291762805139438,-0.004630749207146389,-0.00942419342990993,-0.00448772844927918,-0.00591620410154035,-0.00258948594953739,-0.009779467421639671,-0.00231945600684461,-0.0035588324764521603,-0.00208563364213377,0.0159103570100648,0.0448956609243832,-0.00360052371150193,-0.00310755371525141,-0.00268190532147206,-0.00955677441097208,-0.0032223428686531897,-0.00208044365268811,-0.00408377465037527,-0.00427060962696514,-0.0026314918709982,-0.006293225557905771,-2.67244402471501e-05
396,GTEX-WHPG-0926-SM-4M1XY,-0.00148406576412232,-0.00171338365023466,-0.004780504665863729,-0.00896629446684258,-0.00332367267346481,-0.0044740250581951,-0.0024018033697013603,-0.00904357714281355,0.0007853433325112639,-0.00129695189320532,-0.0015289068300247401,-0.0015298964721117301,0.006894125012729,0.00573340711267655,0.00839820757737286,0.00110665614821606,-0.00736722716746938,-0.00316319112028313,-0.0016981309502038,0.00963783193580051,0.0135364670025179,-0.002797571847769,-0.0065841551302125295,1.09977401785801e-05
397,GTEX-O5YT-1826-SM-32PK9,-0.00209613817640956,0.00398190719430206,-0.00577047115210345,-0.00938932225973845,-0.00399756060367034,-0.0061782458102076,-0.00264884480327419,-0.0095267993964941,-0.0025468581048902197,-0.00338669045012591,-0.0020330792746480197,-0.00157738786800191,-0.00453681834506446,-0.00235517709273889,-0.00313325848595352,-0.0024535701257568697,-0.00825558769982355,-0.00293098245752832,-0.00235130172209781,-0.0038288928348819,-0.0022825475471596602,-0.002797571847769,-0.0068509729943537,-2.97159270918685e-05
398,GTEX-S4P3-0326-SM-4AD6P,0.000332812802003623,-0.00278760058042058,-0.005782494277021721,-0.009465568286547241,-0.00403539399144632,-0.00593887101267267,-0.00240943868457218,-0.0094992722928412,-0.00126400585299118,-0.00333254843182943,-0.0007260156165377429,-0.00129887581225785,0.00165447771931452,-0.0013121767947866,-0.00202024083857939,-0.00260994869299432,-0.00878764876126781,-0.00351381415673808,-0.0017715769537289,-0.0016793428760337099,-0.0041920230740254,-0.00274084020579876,-0.00669302445378704,-2.67845137005653e-05
399,GTEX-11EMC-0926-SM-59863,0.00360408961251796,-0.000257447646516798,-0.00343046624732561,-0.00926131313810966,-0.00270827046929517,-0.00610610517252211,0.000818463955868099,-0.008866085082555871,-0.00236963908978279,-0.0032555271049659,-0.00203227967147745,0.00026647787703415097,-0.00246398149683994,-0.000220212358028962,0.00249157821567522,-0.000232047726425848,-0.008369309218085591,-0.0027369228458261397,-0.00157455692989824,0.00205347119564425,0.00022463635058314198,-0.0011301522245432802,-0.00663328739087443,-3.26091664020863e-06
400,GTEX-WK11-2426-SM-3NMAA,-0.00136648779447099,-0.00292455324572709,-0.00565220005603695,-0.009396547917353759,-0.00309998784332,-0.00629554616203254,-0.0024061472366370303,-0.009381797340228091,-0.00046433982448545997,-0.00349307417655951,-0.00209180139430747,-0.0010670967817627802,-0.00144238422618071,-0.000378624156850203,0.00176288731290895,-0.00256765237114502,-0.00819550791622548,-0.0033062842219412,-0.00247405763335704,-0.00394049750971852,-0.00407636938323341,-0.00278175560297432,-0.0064818827318320294,-1.0854293141411301e-05
401,GTEX-SSA3-0226-SM-32QPN,-0.00139295021281819,-0.0029215145870688398,-0.0055901761833494394,-0.00929237115301043,-0.0026509383126289802,-0.00522998268841427,-0.0031233832323012602,-0.00971012633468703,-0.0016452462943724198,-0.0034103228028312398,-0.00127229040061267,-0.00103134609100079,0.00756444740024418,0.00317601838300176,0.0017964201644849102,-0.00234978074600185,-0.00687854177925538,-0.00341296850330223,-0.0018063278083139199,-0.00234444167140669,-0.00310690695894031,0.000147309007552858,-0.006867234732651771,-9.00479337110618e-06
402,GTEX-1F6I4-0226-SM-9MQMA,-0.0018748731923061103,-0.0027300292410649602,-0.00564741605853429,-0.009835343518992491,-0.00413852478086971,-0.00612877032492182,0.000382654870175208,-0.00964725214533015,-0.00174922569136532,-0.00360051140936338,-0.00225949492595967,-0.00219279040501898,-0.0044586596283408605,0.0016342767550679,0.00111362192454271,-0.0017708470379325,-0.00835903700197376,-0.000979430677140313,-0.00194943920807098,-0.0039631969758319,-0.00419203216056904,-0.0019831937616061,-0.0066979373208417795,-1.32815193516668e-05
403,GTEX-147JS-0426-SM-5TDD2,0.0033274081992891802,-0.00257049479271516,-0.0052332912112286,-0.009347749050612591,-0.00262546306524373,-8.569965776630409e-05,-0.000691675552761186,-0.00958747394934195,0.000458954018023368,-0.00352857689243995,-0.00215547502460977,0.0408144788422551,-0.00220227525582119,0.00193542125043441,0.000593834675583652,-0.000233260064303737,-0.0076948551495359,-0.00278708639043277,-0.00160804198261514,-0.0029749229534105697,-0.00403353289864112,-0.00144267505224847,-0.00626543761975099,-4.25109286977544e-06
404,GTEX-ZYW4-2226-SM-5GZYG,-0.0005022900421776,-0.00269261127193646,-0.0052656696357192894,-0.00976328522180387,-0.00294506231687813,-0.004106030527439629,-0.00223542249483011,-0.00681415026541173,-0.00145253753938159,-0.0032635488143875,-0.00207897012945627,-0.000356966031008966,-0.0035917966078675297,0.00634437049353716,0.0101477085924367,-0.00180766778565264,-0.00772861434156957,0.00133079196723211,-0.000827404244527326,0.00833089160804424,0.000489067575134883,-0.0025530219527274104,-0.00650030168609357,2.5677392452353e-05
405,GTEX-16MTA-1326-SM-6PALX,0.0317679193088848,-0.00257181409365774,-0.00606487208848733,-0.0101831103885777,-0.0018609111706287102,-0.00623312660252628,-0.00312931128978894,-0.00931766556733442,-0.0019187767231906199,-0.00337229000698717,-0.002274801481138,-0.00201009599072869,-0.00390354102079391,0.00616742135594347,-0.000127509535627189,-0.000259427768796074,-0.00402607685339788,-0.0032574148428781303,-0.00237390264943068,-0.00351664196367884,-0.0042592602577326295,-0.002797571847769,-0.00640789622890403,-2.09878617949231e-05
406,GTEX-P78B-0226-SM-3NB1Z,8.087695285549129e-05,-0.00272022336401808,-0.0058461222283876,-0.00974732017043491,-0.00411465872593298,-0.0056141157523040604,-0.00277858568362395,-0.00972730436967886,-0.0016058793101198302,-0.00335212965724107,-0.0021181913065620303,-0.00102598305573788,-0.000420145148199873,-0.000309787661076691,-0.00126849228010359,-0.00262270820107039,-0.00894476367263243,-0.0035730085419078297,-0.00168597317764173,-0.0039594286991964395,-0.00417287135351109,-0.0006972074774503809,-0.00654285941120979,-1.82760230082566e-05
407,GTEX-QEL4-0326-SM-3GAE5,-0.00171522543015623,-0.00129864839349683,-0.00570392169896833,-0.0101134697043738,-0.0039275752021415,-0.00583946884358126,-0.0025746440437036397,-0.00969116656543677,-0.00240052204829023,-0.0036141979293295295,-0.0022578497090554803,-0.00225102563418738,-0.00437144886393128,-0.000408658625524367,-0.0016106933936406401,-0.0027279726595491,-0.008228821099822009,-0.0036031502130128797,-0.00242944184043221,-0.00392988705580865,-0.00427060962696514,-0.0026526849023691197,-0.006898124531519829,-2.0499431492854e-05
408,GTEX-14PN3-0326-SM-6EU1X,-0.00215664789619315,-0.00286282847989068,-0.00600174456458615,-0.0102537139395775,-0.004729137027637,-0.00580256690751291,0.0007780411033449809,-0.00930489889045988,-0.00230949048058474,-0.00359683321407811,-0.00231508014529648,-0.00211179408821792,0.0106080001583819,-0.00198666046809557,-0.0030232970960354898,-0.00270363725831085,-0.00844529283575492,-0.0035357530245156,-0.0024692384600551397,-0.00345378422965255,-0.00296142832696213,-0.00268575688208401,-0.00696629292904206,-2.5631192067909302e-05
409,GTEX-Y9LG-1226-SM-4VBQA,-0.000972163687613832,-0.00102136930876037,-0.00580544317283363,-0.0100549141259704,-0.00404338822672141,-0.0063720926203445,-0.00291202482255493,-0.00877320020914488,-0.00218524037716805,-0.0035398392994899102,-0.0022409993276533697,-0.0019445896460825898,0.0176614612506196,0.0839008522172355,0.0377196025922422,-0.00253206786423261,-0.00857278588824893,-0.00281642016486888,-0.00207789387067434,-0.0035889227694936897,-0.00396310377115781,-0.002797571847769,-0.00665483702938826,8.62949784461782e-06
410,GTEX-1HCVE-0226-SM-CGQEV,-0.001875957547723,-0.0021609805385703,-0.0058335535418656105,-0.00990268675637845,-0.003947364078052879,-0.005068776020124529,-0.0015550102466755,-0.009593955732804341,-0.00211337568678865,-0.00348644793835754,-0.0022678055922106103,-0.0019617877409027,-0.0011510196737616,0.007640791309523,0.00357364999368331,-0.00231170248072358,-0.00147398485216211,-0.00308254495564318,-0.00196224379207306,-0.0029962676551698302,-0.0024165956335022603,-0.000742437870465696,-0.00694716001683975,-1.3769892176366102e-05
411,GTEX-1399T-1326-SM-5PNVH,0.000306725192884481,-0.00197722824903663,-0.00496396277063012,-0.00912509529583803,-0.0033615249692006198,-0.00528792221541893,-0.0024889297829386397,-0.00915131999071148,-0.00169842832088296,-0.00339583451751814,-0.0020253681017261102,-0.0011948747226726698,0.0454083203592174,0.00047799389123671395,0.00363060645549035,-0.00261715302751223,-0.00749839958289647,-0.00226996454908429,0.000269062811331787,-0.00378854392516736,0.00386117615542696,-0.00259238992326082,-0.00605028070485567,-7.41809360049326e-06
412,GTEX-146FH-2026-SM-5SI9I,-0.0018129480781549,-0.0023551143960641604,-0.00567359091396492,-0.0098390267698655,-0.0038411556388834103,-0.00599640444662875,-0.0029918664638791,-0.009451213410856009,-0.00207822099006255,-0.0035788265307485,-0.00216894266189546,-0.00033555102499341,-0.000585327790443384,0.0064474456279358895,0.00347700573841162,-0.00227084861001296,-0.00829711415463462,-0.00191179505019408,-0.00222925569208417,-0.000869969545087125,-0.00250634158938502,-0.00137589908722218,-0.00629476299599344,-1.24013174275685e-05
413,GTEX-1LVAN-0126-SM-COH4H,-0.00196455734161108,-0.0022436014349346604,-0.005800198765303979,-0.0100555027162134,-0.0040953200988592,-0.0062009616069669295,-0.00198428547127025,-0.009729987430131341,-0.0024945023874814397,-0.0033564615996487398,-0.00226358829639934,-0.00256213438560718,-0.00416176101485188,0.00268338410478401,0.00136437283068791,-0.00261944381774325,-0.00740202907132845,-0.0034949656842992397,-0.00242266749445715,-0.00342086068070058,-0.00368432384869518,-0.002797571847769,-0.00664242599878781,-2.1241068499869197e-05
414,GTEX-12WSD-0226-SM-59HKO,-0.000194082518368649,-0.0030033606392958104,-0.00519234484761202,-0.009698593207304,-0.0034287880556523897,-0.00609268698795145,-0.00159011577637853,-0.00963456044880378,-0.00181257736712566,-0.00342902372130668,-0.00205825188896327,-2.0597855744069396e-05,0.00502644804196694,0.00278355326131392,0.0017039173928784,0.0006681302176417469,-0.007949251451058941,-0.0032927737059283897,-0.00143996161679974,-0.00302911298616391,-0.00410802424350604,-0.00142759302064085,-0.00653190722545541,-3.27950777644292e-08
415,GTEX-ZPU1-2426-SM-4WWFM,-0.000187860752872529,-0.00298106562726679,-0.00535266159694034,-0.00975544126584306,-0.0038899844683830897,-0.00427212788246323,-0.0014776996227466302,-0.0096039628440081,-0.00221351523787235,-0.00355375259783175,-0.00219231041623081,-0.0022016418212331803,0.00321929701315545,-0.00140827071972142,-0.00153932727882489,-0.0019280836409878899,-0.008762371345914871,-0.00361841588315341,-0.00140342699394055,-0.00373832284385843,-0.004163617005649239,-0.0025662575804428897,-0.0067137836603235,-1.86054680604455e-05
416,GTEX-15SKB-1626-SM-6PAL6,-0.00174972778805435,-0.00237194158212166,-0.00509514897075379,-0.00978412126460663,-0.0036041618278255102,-0.00556536935949871,-0.00266839517899117,-0.00899632412826522,-0.00135464470433411,-0.0035627890430287705,-0.00226005896455597,-0.0014513424670410699,-0.0028555824978321103,0.00466591804716179,0.00648790718592376,-0.00261910457184523,-0.008011803117859621,-0.0017824674210453301,-0.00215904939404575,0.0018390959762703898,-0.00388982535019768,-0.0027248255610604,-0.0060650228978718105,-8.79219726976695e-06
417,GTEX-14PJ2-1426-SM-62LFF,-8.43619392289075e-05,-0.00271813240525272,-0.0056833343398260796,-0.009848065142275741,-0.00433055276088521,-0.00549003310686925,-0.0030005136920109197,-0.009129900164695429,-0.0019002355734074,-0.00357535540739216,-0.0022387707017380103,-0.0020296129336375103,-0.00240196012086338,0.00153641295989111,0.00240287621056182,-0.00264138498136234,-0.009044955428227,-0.00249843551346377,-0.00246105011564413,-0.0035049677750876697,-0.0038466509279213397,-0.002797571847769,-0.00650396520594655,-1.5130281052251998e-05
418,GTEX-1A8FM-0126-SM-7SB7P,-0.00156959700258258,-0.0027973244170394302,-0.00507462013985578,-0.00989041965876071,-0.00261968288493843,-0.0060922874168123295,-0.0018944414486292199,-0.009690633641346291,-0.00083733523517061,-0.0034682038512854397,-0.0021963271163889303,-0.00136754442457488,-0.0037434722821862,0.0024251770648256103,0.00360470160407224,-0.00245613366903244,-0.00861476363986855,-0.0035135047866985103,-0.0020585159789613897,-0.0023382500548821397,-0.0028852485693584,-0.0005849880899464911,-0.00661373415060843,-2.9608022510953e-06
419,GTEX-1AMEY-1426-SM-7939I,-0.00116573077602658,-0.00251232772202609,-0.00607664817644856,-0.00985493387503715,-0.0038312815228425203,-0.00595274605707841,-0.0026602192457815897,-0.00970145944221788,-0.0012266924249457,-0.0035013092169904,-0.0022701668311502898,-0.00197294217433682,-0.00429204449410496,0.00679459703767027,0.0030101550244162898,-0.00248489662972929,-0.00851946865850408,-0.00359952788533725,-0.0017734982547198302,-0.00349092646146996,-0.00421922468752658,-0.00183729392321292,-0.00696085360339306,-1.92413691146102e-05
