"","x"
"GTEX-1GPI7-0005-SM-A9G13",116
"GTEX-SNOS-0003-SM-3NMAO",111
"GTEX-15D1Q-0006-SM-9KNTN",128
"GTEX-Y5LM-0003-SM-4V6G1",129
"GTEX-1122O-0005-SM-5O99J",116
"GTEX-1EKGG-0001-SM-EAZCL",130
"GTEX-YB5E-0005-SM-4VDSO",112
"GTEX-131XE-0006-SM-5P9F9",124
"GTEX-14ICL-0006-SM-5SIAB",131
"GTEX-U3ZG-0001-SM-47JYF",129
"GTEX-PLZ4-0006-SM-CYPR7",132
"GTEX-1H1CY-0005-SM-A9G15",124
"GTEX-14E6E-0006-SM-5MR5N",116
"GTEX-1B933-0006-SM-7P8OP",124
"GTEX-XPT6-0006-SM-4B66Q",121
"GTEX-ZC5H-0004-SM-4WAXK",111
"GTEX-S4Q7-0003-SM-3NM8M",133
"GTEX-1GN73-0005-SM-ACKVI",116
"GTEX-1HR98-0005-SM-A9SKM",124
"GTEX-Y111-0006-SM-4SOIO",116
"GTEX-T5JW-0003-SM-3NMAD",122
"GTEX-1211K-0006-SM-5MR53",121
"GTEX-17JCI-0005-SM-7P8OL",112
"GTEX-131XH-0006-SM-5O98V",124
"GTEX-UPJH-0006-SM-3GACW",116
"GTEX-1HGF4-0002-SM-EZ6M7",111
"GTEX-SUCS-0002-SM-3NMAJ",122
"GTEX-1RB15-0005-SM-CL53N",121
"GTEX-XAJ8-0006-SM-46MVM",121
"GTEX-14DAQ-0005-SM-5NQ7B",134
"GTEX-12WSH-0005-SM-5NQ9P",135
"GTEX-XMK1-0005-SM-4B665",116
"GTEX-1ICG6-0006-SM-A96RH",112
"GTEX-11DXY-0006-SM-5NQ8N",121
"GTEX-11EM3-0001-SM-5Q5BD",122
"GTEX-Y114-0006-SM-4TT76",131
"GTEX-1P4AB-0005-SM-CY8GM",124
"GTEX-1S83E-0006-SM-DLHBW",121
"GTEX-113IC-0006-SM-5NQ9C",134
"GTEX-15DYW-0006-SM-7RHFR",116
"GTEX-1HR9M-0005-SM-AHZ26",124
"GTEX-131XG-0006-SM-5O9CE",121
"GTEX-1GZHY-0005-SM-ARZL6",112
"GTEX-XYKS-0005-SM-4BRUD",136
"GTEX-X5EB-0006-SM-46MV5",124
"GTEX-XBED-0006-SM-47JXO",121
"GTEX-1EKGG-0005-SM-AHZ1Z",124
"GTEX-1I1CD-0005-SM-ADEGY",112
"GTEX-WY7C-0004-SM-4ONDS",122
"GTEX-P44H-0006-SM-2XCFB",137
"GTEX-1MUQO-0005-SM-DKPPT",121
"GTEX-1A3MX-0005-SM-7MGW7",118
"GTEX-147JS-0006-SM-5NQ7K",112
"GTEX-1128S-0005-SM-5P9HI",138
"GTEX-1A3MW-0006-SM-7MKGU",112
"GTEX-XGQ4-0005-SM-4AT5U",121
"GTEX-11EQ8-0006-SM-5P9HJ",139
"GTEX-1QP28-0006-SM-DLZQW",124
"GTEX-111YS-0006-SM-5NQBE",121
"GTEX-1LGOU-0326-SM-D3LAM",140
"GTEX-1EN7A-0726-SM-7PBXT",141
"GTEX-ZDXO-0726-SM-57WBT",142
"GTEX-13FXS-1026-SM-62LFQ",143
"GTEX-O5YV-0326-SM-2I5H2",144
"GTEX-14PJ2-1026-SM-6EU1M",145
"GTEX-1JMPZ-1426-SM-CJI3C",143
"GTEX-WHPG-1026-SM-3NMBA",140
"GTEX-1GMR3-0426-SM-7PC17",146
"GTEX-1HSGN-1126-SM-CJI4G",144
"GTEX-1HSGN-0926-SM-CNNQM",144
"GTEX-14PHX-2126-SM-6EU2U",142
"GTEX-14XAO-1126-SM-6EU11",147
"GTEX-13OW6-0926-SM-5L3GM",140
"GTEX-1GN1U-1426-SM-7P8TF",142
"GTEX-1EMGI-1226-SM-793DD",142
"GTEX-WFG8-0626-SM-3GILJ",142
"GTEX-WQUQ-1426-SM-3MJFD",144
"GTEX-11LCK-0926-SM-5A5KA",142
"GTEX-ZEX8-0426-SM-DO92Y",142
"GTEX-ZLFU-0326-SM-4WWBK",148
"GTEX-ZZPU-0926-SM-5GZYT",142
"GTEX-12WSG-1226-SM-5EQ4C",146
"GTEX-PWCY-0526-SM-5P9HG",142
"GTEX-11GS4-0526-SM-5A5KQ",148
"GTEX-13FTZ-0326-SM-5J1O1",149
"GTEX-QEG5-0926-SM-2TC64",150
"GTEX-17MF6-0926-SM-7LTAL",143
"GTEX-1K2DU-0226-SM-DIPF6",140
"GTEX-1399T-0426-SM-5PNVJ",151
"GTEX-Y5V6-0826-SM-4VBRU",142
"GTEX-1BAJH-1626-SM-73KUV",144
"GTEX-1GMRU-1326-SM-9WYUI",152
"GTEX-1E2YA-0626-SM-7P8P4",140
"GTEX-1A8FM-1026-SM-7PC26",143
"GTEX-1IKOE-0626-SM-A9G31",146
"GTEX-11DXY-0826-SM-5EGGR",141
"GTEX-1A8G6-1626-SM-7MGWO",151
"GTEX-ZYFG-0426-SM-5E43M",142
"GTEX-1HSMO-1226-SM-CL548",153
"GTEX-ZYT6-1726-SM-5E44P",151
"GTEX-17HHY-1426-SM-7EWDQ",145
"GTEX-1C64N-0826-SM-7RHGQ",146
"GTEX-1C2JI-0626-SM-7DHM1",142
"GTEX-11ONC-0126-SM-5PNW6",145
"GTEX-1H3O1-0226-SM-9WYSW",154
"GTEX-ZPU1-0726-SM-5HL6O",140
"GTEX-UJMC-0526-SM-3GAE3",142
"GTEX-131XE-0526-SM-5K7YT",146
"GTEX-13PVR-0926-SM-5S2RB",140
"GTEX-145LS-1326-SM-5Q5EP",140
"GTEX-111YS-0326-SM-5GZZ3",142
"GTEX-1RAZS-0826-SM-E76QP",151
"GTEX-13O3O-1526-SM-5KM1C",144
"GTEX-OOBJ-0326-SM-33HBO",142
"GTEX-1IDJH-1026-SM-E9TKH",151
"GTEX-1PPH7-2026-SM-E9J3N",77
"GTEX-1HBPH-0226-SM-9WYSM",142
"GTEX-13VXT-1126-SM-5LU3A",142
"GTEX-17GQL-0626-SM-731CN",140
"GTEX-18465-0926-SM-731AY",145
"GTEX-14PII-1026-SM-5ZZVW",155
"GTEX-18D9U-1426-SM-718BO",146
"GTEX-16XZY-0526-SM-7DHKY",144
"GTEX-ZAB5-0226-SM-5CVMH",142
"GTEX-1IKOE-1026-SM-ARZMF",142
"GTEX-WI4N-0726-SM-3TW93",146
"GTEX-RWS6-0326-SM-2XCAP",144
"GTEX-ZTPG-1326-SM-51MSQ",140
"GTEX-1H3NZ-1026-SM-A9SM5",146
"GTEX-1IKOH-0926-SM-A9SLU",154
"GTEX-1JJ6O-2126-SM-CNNP6",145
"GTEX-XGQ4-0526-SM-4AT6C",144
"GTEX-13O3P-1426-SM-5L3DT",146
"GTEX-1GN1V-0826-SM-9KNU6",145
"GTEX-WL46-0926-SM-3LK7T",144
"GTEX-1F48J-1126-SM-9WYSY",155
"GTEX-132AR-1926-SM-5EGK5",146
"GTEX-Q2AH-0526-SM-2I3ED",142
"GTEX-132NY-1726-SM-5EGKK",142
"GTEX-1122O-0626-SM-5N9B9",146
"GTEX-YFC4-0526-SM-5ZZVI",144
"GTEX-1GTWX-0926-SM-9MQKM",156
"GTEX-ZDTT-0326-SM-4WKF9",147
"GTEX-OXRL-0326-SM-2I3F2",142
"GTEX-13CF2-0426-SM-5KM1H",145
"GTEX-ZVT2-0926-SM-5GICE",140
"GTEX-132NY-1426-SM-5J1MJ",146
"GTEX-11TT1-1326-SM-5PNYM",144
"GTEX-WK11-0826-SM-EZ6LH",151
"GTEX-1I1GV-1326-SM-A96SE",141
"GTEX-1JJEA-0826-SM-CL53T",144
"GTEX-1HCUA-0526-SM-A9SMH",142
"GTEX-13FH7-0926-SM-5J2MR",142
"GTEX-OXRK-0826-SM-2HMK7",142
"GTEX-X8HC-1626-SM-46MWE",148
"GTEX-WHSE-0926-SM-3NMBS",144
"GTEX-1R7EV-0326-SM-E76PA",144
"GTEX-1AX9K-0426-SM-73KUG",140
"GTEX-13FH7-0826-SM-5J2NW",146
"GTEX-SUCS-1626-SM-32PLS",157
"GTEX-U4B1-1626-SM-3DB8N",157
"GTEX-146FR-1726-SM-5Q5DT",157
"GTEX-ZLWG-2126-SM-DO91M",157
"GTEX-12696-2826-SM-5FQTY",157
"GTEX-145ME-2026-SM-5SIA5",157
"GTEX-1F6IF-0226-SM-7PBZ6",158
"GTEX-Y5LM-2126-SM-4VDSY",159
"GTEX-11WQC-2626-SM-5CVLF",158
"GTEX-1J1R8-2326-SM-CKZPS",157
"GTEX-QLQW-1326-SM-2S1QS",157
"GTEX-R55E-0526-SM-2TC6B",158
"GTEX-18A7B-0326-SM-7LG65",158
"GTEX-16XZZ-0526-SM-7KUF1",157
"GTEX-13NZA-0526-SM-5L3D7",158
"GTEX-1NHNU-1226-SM-DTX8I",157
"GTEX-1B8L1-2726-SM-793AL",158
"GTEX-XPVG-2526-SM-4B66D",157
"GTEX-1LSNL-0126-SM-EWRNR",158
"GTEX-1K2DA-2226-SM-CGQGM",157
"GTEX-15RIF-2126-SM-7KUM8",157
"GTEX-1O9I2-0526-SM-EYYXI",157
"GTEX-W5WG-1926-SM-4KKZK",157
"GTEX-1IGQW-0526-SM-CKZO3",160
"GTEX-11VI4-1926-SM-5CVLI",157
"GTEX-1EH9U-0326-SM-7P8S2",157
"GTEX-13G51-2726-SM-5LZZ9",158
"GTEX-WOFM-1326-SM-3MJFR",157
"GTEX-1F5PK-2626-SM-7RHH6",161
"GTEX-P44G-0526-SM-2XCD1",157
"GTEX-14JIY-0426-SM-62LF7",158
"GTEX-1122O-2426-SM-5GIDN",157
"GTEX-1RQED-0426-SM-E6CJP",158
"GTEX-1AX8Z-5004-SM-ARZLD",157
"GTEX-1HKZK-0226-SM-9WYUG",157
"GTEX-ZF28-0526-SM-4WKGW",158
"GTEX-11DXX-2726-SM-5PNXO",157
"GTEX-13S7M-0326-SM-5S2PH",158
"GTEX-13QBU-2426-SM-5LU4L",157
"GTEX-XUYS-0326-SM-47JX2",158
"GTEX-15DDE-0526-SM-6ETZQ",157
"GTEX-1H3NZ-0326-SM-9MQL6",160
"GTEX-1LGRB-2626-SM-CNPPR",157
"GTEX-1F6I4-0326-SM-7P8T8",158
"GTEX-147F3-0226-SM-5NQBV",157
"GTEX-1I1GU-2126-SM-CGQF9",157
"GTEX-1B996-0326-SM-7DHMU",158
"GTEX-12WSD-0526-SM-5EQ6F",158
"GTEX-WRHK-1626-SM-3MJFH",157
"GTEX-1GMRU-0326-SM-9WYT6",158
"GTEX-UTHO-0726-SM-3GAEN",157
"GTEX-1I1GR-0326-SM-CKZPI",158
"GTEX-TKQ2-0826-SM-33HB6",157
"GTEX-YFCO-1926-SM-4W212",157
"GTEX-1R7EV-2026-SM-DTX83",157
"GTEX-14DAQ-0326-SM-664MR",158
"GTEX-13PLJ-0326-SM-5L3I7",158
"GTEX-11DXZ-2426-SM-5N9DT",157
"GTEX-1H3VY-0326-SM-9WYU6",157
"GTEX-11OF3-2526-SM-5P9JL",158
"GTEX-ZVP2-2126-SM-5GU6E",157
"GTEX-1LG7Z-2126-SM-CXKYU",157
"GTEX-11ZTT-2626-SM-5EQKK",157
"GTEX-OHPK-1626-SM-2YUN3",157
"GTEX-REY6-0826-SM-2TF4S",157
"GTEX-ZYY3-0526-SM-5E45G",157
"GTEX-1LVAO-0526-SM-EWRNS",162
"GTEX-U412-0326-SM-3DB9L",158
"GTEX-139T4-0326-SM-5K7XN",163
"GTEX-1J8JJ-0126-SM-D3L93",158
"GTEX-WWYW-0526-SM-3NB2W",158
"GTEX-ZPIC-2526-SM-57WDP",157
"GTEX-QCQG-2126-SM-DTXFV",157
"GTEX-12WSA-0726-SM-5FQU2",161
"GTEX-1F48J-0526-SM-9WYSX",160
"GTEX-XMD1-0626-SM-EZ6MC",161
"GTEX-Y3IK-2626-SM-4WWDK",157
"GTEX-14PQA-0526-SM-7KUFS",157
"GTEX-1N2DW-0426-SM-E9TK4",158
"GTEX-OIZG-1326-SM-2HMIQ",157
"GTEX-1PBJJ-0326-SM-E8VNT",157
"GTEX-17JCI-0326-SM-7LG5H",158
"GTEX-1I1GP-2126-SM-CKZPJ",158
"GTEX-144GO-1326-SM-5Q5EL",157
"GTEX-X4XY-0626-SM-4E3IN",157
"GTEX-12ZZX-0326-SM-5DUVH",158
"GTEX-13U4I-1826-SM-5IJD2",158
"GTEX-13NYS-0326-SM-5MR4L",157
"GTEX-147JS-0526-SM-5TDD3",158
"GTEX-15ER7-0226-SM-7KUEU",158
"GTEX-139T6-2026-SM-5IFFL",157
"GTEX-U8T8-1426-SM-3DB9H",157
"GTEX-1J1OQ-0426-SM-A9SLI",160
"GTEX-RU1J-1726-SM-2TF5S",157
"GTEX-145LV-2326-SM-5LU8Z",161
"GTEX-1H11D-0326-SM-9WG71",157
"GTEX-1F75A-0626-SM-7PBYI",158
"GTEX-145MN-2426-SM-5NQA5",157
"GTEX-T8EM-1326-SM-3DB7G",157
"GTEX-1IL2V-0526-SM-ARL8B",158
"GTEX-11ONC-2026-SM-5HL61",50
"GTEX-R55D-1826-SM-48FEF",164
"GTEX-1QCLY-2026-SM-EVR4C",50
"GTEX-1RMOY-1726-SM-EVYC9",50
"GTEX-17HHE-1826-SM-79OKE",165
"GTEX-15UF6-2726-SM-7KULY",50
"GTEX-Y114-1626-SM-4TT7I",50
"GTEX-1I1CD-2826-SM-A9SL4",50
"GTEX-15G1A-1826-SM-7KUKO",50
"GTEX-VJYA-2126-SM-4KL1O",166
"GTEX-1HCU7-2626-SM-C1YQO",167
"GTEX-TML8-1326-SM-4DXTO",165
"GTEX-13OVJ-1826-SM-5KM2D",50
"GTEX-1F75B-2726-SM-7P8QO",168
"GTEX-1IDJH-2826-SM-CJI49",50
"GTEX-1KANC-0926-SM-D3LA9",169
"GTEX-ZF29-1826-SM-4WKG8",170
"GTEX-XGQ4-1226-SM-4AT67",171
"GTEX-145MO-2426-SM-5NQ9W",172
"GTEX-13X6J-2826-SM-7EPGA",50
"GTEX-1C6VQ-2726-SM-73KUL",173
"GTEX-1AX9J-2526-SM-73KUY",50
"GTEX-1QP2A-2226-SM-DTXF6",50
"GTEX-ZYT6-2826-SM-5GICX",50
"GTEX-13W3W-2126-SM-5K7UX",66
"GTEX-OHPN-2026-SM-E9TIA",174
"GTEX-ZDTT-1926-SM-5HL5W",164
"GTEX-ZLWG-1726-SM-DNZZ2",175
"GTEX-1A3MX-2326-SM-718B4",50
"GTEX-1LGRB-1426-SM-CNNPT",175
"GTEX-14C39-1926-SM-5ZZW5",176
"GTEX-147JS-2526-SM-5S2Q8",177
"GTEX-1HBPI-2226-SM-9WYTY",178
"GTEX-17F96-2126-SM-7KFSM",50
"GTEX-WHSE-2726-SM-EZ6ML",179
"GTEX-1AMFI-1826-SM-73KWB",50
"GTEX-1R9K5-2126-SM-E8VN1",180
"GTEX-12ZZZ-2426-SM-5GCNN",181
"GTEX-1QW4Y-1426-SM-E76P3",50
"GTEX-111CU-1426-SM-5GZYP",182
"GTEX-1MA7W-0626-SM-EV79Z",183
"GTEX-13PL7-2526-SM-5IFGR",175
"GTEX-PLZ6-0926-SM-3P5ZQ",164
"GTEX-1H1E6-1826-SM-A9G21",50
"GTEX-1IDJU-2026-SM-A9SLM",184
"GTEX-WOFM-1926-SM-4OOSP",185
"GTEX-1C475-1626-SM-731FP",175
"GTEX-1IDJF-1826-SM-CKZOE",50
"GTEX-1E2YA-2526-SM-7IGOU",50
"GTEX-12WSL-1626-SM-5GCMU",50
"GTEX-12ZZW-2426-SM-5DUWE",50
"GTEX-1R9PM-1526-SM-DPRY8",186
"GTEX-ZPU1-1726-SM-4WWFV",50
"GTEX-1RAZR-1926-SM-E6CRF",165
"GTEX-14JIY-3326-SM-6871E",187
"GTEX-1E2YA-2626-SM-7MGWW",188
"GTEX-ZZ64-0826-SM-5E449",50
"GTEX-131YS-2926-SM-5EGKI",50
"GTEX-Y3I4-1426-SM-4TT9C",50
"GTEX-1S5VW-2926-SM-E9U6H",181
"GTEX-18A7B-2026-SM-72D71",178
"GTEX-ZEX8-1926-SM-4WKFR",165
"GTEX-S7SF-1926-SM-4AT5B",183
"GTEX-13N2G-2226-SM-5IJCU",50
"GTEX-1JMLX-2726-SM-CM2SB",50
"GTEX-1IDJC-1326-SM-CL53H",189
"GTEX-1HSMP-2326-SM-D3L8R",50
"GTEX-13O1R-2426-SM-5KLZZ",50
"GTEX-1HSMQ-2526-SM-A9SMK",50
"GTEX-1JN6P-2126-SM-ARL98",57
"GTEX-13D11-0626-SM-5LZYY",50
"GTEX-13OW5-2826-SM-5KM1G",50
"GTEX-1QP67-1426-SM-E8VOO",50
"GTEX-16MTA-1626-SM-6M47N",50
"GTEX-11EQ9-1426-SM-5987G",50
"GTEX-11VI4-1526-SM-5EQKC",190
"GTEX-13FH7-1526-SM-5J2N6",50
"GTEX-1211K-1826-SM-5EGJ2",50
"GTEX-17MFQ-1226-SM-7KFSA",50
"GTEX-11P81-1126-SM-5GU5G",50
"GTEX-1122O-1526-SM-5N9CL",191
"GTEX-11NSD-1626-SM-5986U",186
"GTEX-U3ZM-1126-SM-4DXUB",192
"GTEX-18D9A-1326-SM-7LT8P",50
"GTEX-Y8E4-2426-SM-4WWDN",193
"GTEX-1N2EF-1726-SM-EXUSI",50
"GTEX-QLQ7-1126-SM-CYPRB",50
"GTEX-133LE-1526-SM-5IFEN",175
"GTEX-14DAR-1526-SM-5RQIX",194
"GTEX-15SHU-2526-SM-6M47D",172
"GTEX-XUW1-1926-SM-4BOP1",193
"GTEX-145LT-0926-SM-5LU9C",164
"GTEX-15EO6-2326-SM-6LPKK",50
"GTEX-1GF9U-1526-SM-7MXUW",171
"GTEX-NFK9-2026-SM-3LK5K",170
"GTEX-1LSVX-1726-SM-DHXJP",188
"GTEX-13OVI-2126-SM-5KM3U",50
"GTEX-1GZ4I-2426-SM-9WPPP",195
"GTEX-11TUW-2026-SM-5EQL8",50
"GTEX-ZF2S-1926-SM-4WWAN",165
"GTEX-1JMPZ-0626-SM-CY8HY",196
"GTEX-11UD2-0626-SM-5GU6L",197
"GTEX-13QBU-0626-SM-5J2OG",197
"GTEX-QEG5-0826-SM-2I5GF",197
"GTEX-ZV6S-0226-SM-59HJT",197
"GTEX-OHPL-2626-SM-2HMJA",198
"GTEX-Q2AG-0826-SM-2HMKF",199
"GTEX-11TT1-1126-SM-5P9GV",197
"GTEX-1IKOE-0926-SM-ARU7X",200
"GTEX-ZGAY-1026-SM-4WWBR",199
"GTEX-ZAJG-0726-SM-5HL9A",200
"GTEX-QXCU-0326-SM-2TC63",197
"GTEX-15ETS-0526-SM-6PAN3",197
"GTEX-1A3MV-0326-SM-73KW7",201
"GTEX-14A5H-0726-SM-5Q5DW",197
"GTEX-1313W-0726-SM-5EGK1",199
"GTEX-PWCY-2326-SM-2I3EQ",200
"GTEX-1269C-0226-SM-5EGKS",200
"GTEX-1CB4H-0126-SM-7IGN2",197
"GTEX-1HT8W-1526-SM-CE6S3",199
"GTEX-1IKJJ-1026-SM-A96SQ",197
"GTEX-1QP28-0626-SM-E76P5",200
"GTEX-13VXT-0626-SM-5SIA1",197
"GTEX-13NYB-0726-SM-5MR4J",202
"GTEX-132AR-1126-SM-5P9GA",200
"GTEX-ZQG8-0926-SM-57WFF",197
"GTEX-RUSQ-1026-SM-2TF6V",62
"GTEX-1JMQJ-2026-SM-CNPP9",199
"GTEX-1LGOU-0126-SM-EV79W",203
"GTEX-1IL2V-0626-SM-ARU7S",199
"GTEX-1I6K6-0726-SM-B2LX4",204
"GTEX-1JMLX-0826-SM-CNNPP",197
"GTEX-14PKV-0626-SM-6AJA2",197
"GTEX-14PKU-0326-SM-6AJA7",197
"GTEX-1HGF4-0726-SM-9WYU9",197
"GTEX-1MCC2-0526-SM-DHXJS",197
"GTEX-1HCU9-0226-SM-9WPNT",205
"GTEX-11EI6-0726-SM-59866",199
"GTEX-Y3I4-0226-SM-4TT27",62
"GTEX-1OJC3-0626-SM-E8VMO",66
"GTEX-1LB8K-0626-SM-D4P3Z",200
"GTEX-1IDJH-0826-SM-CE6SY",199
"GTEX-ZXG5-0926-SM-5NQ8H",200
"GTEX-139YR-1226-SM-5IFEU",200
"GTEX-133LE-0326-SM-5P9G4",197
"GTEX-13S86-1126-SM-5RQJX",200
"GTEX-15SHU-0726-SM-7KUFI",199
"GTEX-1PWST-0726-SM-EWRMO",197
"GTEX-ZT9X-0226-SM-51MT2",197
"GTEX-1B932-0926-SM-73KUP",199
"GTEX-1B8KE-0626-SM-7189H",197
"GTEX-1H2FU-0626-SM-9WPPS",197
"GTEX-1EH9U-0926-SM-7EWF1",197
"GTEX-WEY5-0526-SM-3GIKZ",77
"GTEX-18A7A-0826-SM-7KFTJ",199
"GTEX-15RIF-0326-SM-7KUFR",105
"GTEX-145LT-0226-SM-5S2QK",62
"GTEX-1HCVE-0726-SM-A96SH",199
"GTEX-1H1DG-0726-SM-A96TN",197
"GTEX-WYBS-1926-SM-3NM8N",197
"GTEX-13W46-0926-SM-5LU3T",199
"GTEX-145LU-0426-SM-5O9AH",206
"GTEX-14753-0926-SM-5Q5BI",199
"GTEX-1J1R8-0126-SM-CJI36",197
"GTEX-WXYG-0226-SM-3NB2Y",201
"GTEX-ZA64-0426-SM-5HL96",197
"GTEX-14PJO-0626-SM-6LLHH",199
"GTEX-1HSMQ-0526-SM-A96TY",197
"GTEX-13CF3-0926-SM-5LZZC",197
"GTEX-11ZTS-1126-SM-5LU9X",167
"GTEX-PLZ4-1226-SM-2I5FE",196
"GTEX-ZYVF-1126-SM-5E458",200
"GTEX-OXRL-2626-SM-2I3F1",200
"GTEX-1C6VQ-0526-SM-7MGWD",197
"GTEX-117YX-1226-SM-5H11S",197
"GTEX-POYW-0826-SM-2XCEM",196
"GTEX-1OJC4-0526-SM-E6CQV",207
"GTEX-U412-0726-SM-EVR2Y",197
"GTEX-13FXS-0726-SM-5LZXJ",208
"GTEX-1H1CY-0726-SM-9OSXX",199
"GTEX-1QEPI-0726-SM-E76QG",199
"GTEX-X15G-0526-SM-3NMB7",199
"GTEX-1LSVX-0726-SM-E9TJG",200
"GTEX-ZUA1-0926-SM-4YCDX",196
"GTEX-X261-0726-SM-EZ6MH",197
"GTEX-WFJO-0226-SM-3GIKW",200
"GTEX-131XG-0226-SM-5IFG1",197
"GTEX-15FZZ-0226-SM-6LLI4",198
"GTEX-1O9I2-1226-SM-E6CQC",197
"GTEX-1R9JW-0226-SM-EVR4K",199
"GTEX-14PHW-2926-SM-6AJBA",200
"GTEX-RWS6-0626-SM-2XCAS",199
"GTEX-1C2JI-0326-SM-7EWFD",102
"GTEX-1ICLY-0726-SM-A96TB",197
"GTEX-QDVJ-0226-SM-2I5FV",62
"GTEX-17HG3-0226-SM-7EWEA",208
"GTEX-139T6-0326-SM-5J2LY",197
"GTEX-1PDJ9-0826-SM-E76PS",200
"GTEX-QV31-0726-SM-3GAEG",197
"GTEX-RM2N-0526-SM-2TF4N",197
