i_doc,doc,MEmidnightblue,MEred,MEgreen,MEblack,MEblue,MEsalmon,MEturquoise,MEcyan,MEbrown,MEtan,MEgreenyellow,MEpink,MEyellow,MEmagenta,MEpurple,MEgrey
538,GTEX-1HSMP-0006-SM-AHZ25,-0.0203464691382292,-0.0620934231448939,-0.00334876444156299,-0.0140805287043541,-0.0227470146318603,-0.027238475430187998,-0.0725543135412758,-0.00723654207603465,-0.0219450870550036,-0.0111144844368427,-0.0010033506552978699,-0.0406067834489141,0.064455197260351,-0.0130837473866671,0.0103868872198484,-8.84796727409669e-05
539,GTEX-17HHY-0006-SM-7MXT4,-0.0198826488772311,-0.0536352725778706,-0.00293908428542612,-0.00736796150420964,-0.0190834417507815,-0.0270430982666918,-0.052992319316545,-0.00761774779403318,-0.0170268085436878,-0.0100200263004381,0.00564510097838462,-0.0160990862404646,0.0835534882358301,-0.0100385320125957,0.0368304385545073,-2.5184386724997198e-05
540,GTEX-1269C-0005-SM-5N9CJ,-0.0205097117069665,-0.0608913568353719,0.00167200790873225,-0.0100762892669253,-0.0220253135959062,-0.0273446144259046,-0.0764046060024461,-0.0076817347258464905,-0.0200003026680057,-0.00878349749472904,-0.00554836314010558,-0.0319855039655342,0.0675627712829428,-0.0127213939053173,0.0032604117617329995,-9.163404590872791e-05
541,GTEX-1GPI7-0005-SM-A9G13,-0.0197322017624614,-0.0501630285520188,-0.00151828520129815,-0.0107710071600984,-0.0149958890733475,-0.0206472554206795,-0.0320575959840614,-0.00723513003309292,-0.0150698808262696,-0.00980153571209753,6.20224711045715e-05,-0.0210673448042941,0.109765267702506,-0.00616263380570577,0.030754618661452997,1.4156309782472601e-06
542,GTEX-SNOS-0003-SM-3NMAO,-0.00824742515388222,-0.0266878772901929,-0.00242865249873567,-0.00331176216909514,-0.018462471982494996,-0.0172161031611808,0.017245980989128003,-0.00290426993080982,-0.0137078673990606,-0.00983376164954725,0.185963560465439,0.11056231865224901,0.0443408015519004,-0.0126390686526775,0.0114082746101092,2.26100522373505e-05
543,GTEX-15D1Q-0006-SM-9KNTN,-0.0119592024288111,-0.0238634119422586,-0.0024279646610449,0.00622246297656271,-0.00793442233600237,-0.0143732272787288,-0.000981335324804225,0.0031785444909518,-0.00214692527154601,0.000903185670524769,0.0273357111985056,0.00904271642549037,0.13859984943397,0.00312604102177369,0.0335328663555357,0.000291673224429314
544,GTEX-Y5LM-0003-SM-4V6G1,-0.0166898764308768,-0.0313401924197258,-0.0024222153894407896,0.0035751397262983103,-0.0172124048730212,-0.0206677068934951,0.0139593727810983,-0.00632213383447201,-0.008649803418590979,-0.0101829887413057,0.277060938402664,0.11053665973335901,0.0448363112645233,0.000544523542478255,0.0238339421419215,6.83584790088042e-05
545,GTEX-1122O-0005-SM-5O99J,-0.0190006650222924,-0.0528517672297881,-0.0035685586539582898,-0.0102338004688552,-0.0165168818748358,-0.0174757625068981,-0.0344819125894703,-0.00421057906162025,-0.0136237020613023,-0.00837292222037919,0.0121565120311412,-0.0233504379895059,0.109826595126781,-0.00815014594074909,0.00941280330643356,2.11331748685786e-05
546,GTEX-1EKGG-0001-SM-EAZCL,-0.00753692842584668,-0.0270964713312722,0.00674158586705486,-0.0027539069837433697,-0.0167313030154892,-0.0230583967793793,0.0167145172861223,-0.006358650497798221,-0.00937446408875239,-0.00974474637701567,0.257616090047832,0.128794182902918,0.0398240566478368,-0.0136017551122179,0.00395711787121424,5.06784220419063e-05
547,GTEX-YB5E-0005-SM-4VDSO,-0.0197931400683838,-0.0535358166886252,-0.00289587035701418,-0.0116177594034759,-0.0179835632760691,-0.0224012458274276,-0.0495780392505829,-0.0077214342276275705,-0.0166576846242096,-0.0106217160230577,0.00566659820117076,-0.009016924325410241,0.0898685786560264,-0.007928860892126341,0.0221309139027947,-3.20997755647435e-05
548,GTEX-131XE-0006-SM-5P9F9,-0.0202846033577752,-0.062532117163902,-0.00236385522311753,-0.0133468819281154,-0.0214228943793237,-0.0275186982319001,-0.0725847930520508,-0.007906499130725409,-0.0199057589759685,-0.00419758715051764,-0.00390882785205274,-0.0380761105384929,0.0665278796130494,-0.0113990769403738,0.0122920732555107,-9.09584588379465e-05
549,GTEX-14ICL-0006-SM-5SIAB,-0.0176405147127695,-0.0479083870147357,-0.0029094598011126602,-0.008701033924993891,-0.0119837502444086,-0.0190849728273554,-0.0169690598392909,-0.007604157443450591,-0.0106484120187147,0.00272444873877419,0.0185674668482613,-0.0060100941236421,0.121269874112498,-0.00520747162423979,0.0477297102700909,3.74141417114806e-05
550,GTEX-U3ZG-0001-SM-47JYF,-0.0127705125478515,-0.0241251780981849,-0.000532872102451751,0.000840040464758761,-0.0131707356043145,-0.0168755982678322,0.0155272871216989,0.00214067148107667,-0.008860028090397591,-0.00777324794337084,0.287124635687345,0.0996229556540748,0.0507553499469222,-0.0126634543393542,0.011302407551792001,1.65544434027351e-05
551,GTEX-PLZ4-0006-SM-CYPR7,-0.0195782669811545,-0.0450346523131735,-0.0035821068717758102,-0.007887603779498141,-0.0162447922838914,-0.0248662468243186,-0.0342165250811375,-0.005679822999071171,-0.0137338289122722,-0.0066709851116298,0.0037377630791192704,0.00497118894661978,0.11146726068389,-0.00619352540242175,0.0894366770416879,2.38409442970427e-05
552,GTEX-1H1CY-0005-SM-A9G15,-0.0192087728362523,-0.0651787518583307,-0.0040386062929359395,-0.00909910214229922,-0.021398937971555,-0.0272172386217889,-0.0842986596578477,-0.0072644790929303205,-0.0226934928140564,-0.0126524418678505,-0.00342844154152806,-0.0423511130513899,0.0585684599967159,-0.0142621089458532,-0.0030901729184509,-5.21540197337174e-05
553,GTEX-14E6E-0006-SM-5MR5N,-0.0205123505038102,-0.0538570708659788,-0.00390516330450186,-0.0113752302963953,-0.017585386006573996,-0.0208342080653554,-0.0310622027347253,-0.007133272679355391,-0.0150768860481988,-0.0118545456901861,0.0203044709457782,-0.0288125171555644,0.11314819521901802,-0.00636572200250524,0.0178453457089824,-2.54532062727004e-05
554,GTEX-1B933-0006-SM-7P8OP,-0.0204460463654795,-0.0620976914247529,-0.00217940631009902,-0.0123418558698216,-0.0217009908539122,-0.0274061499755179,-0.0748460539127837,-0.00554783627944375,-0.0206738423689977,-0.0113144821746733,0.00321524576279644,-0.0272012597510254,0.0695091089278657,-0.0102814808868588,0.0123708055685148,-6.753600124336129e-05
555,GTEX-XPT6-0006-SM-4B66Q,-0.0194718935122725,-0.0588598540582392,-0.0012094243861130699,-0.012078364528608,-0.0170181813365414,-0.021898999753812,-0.0533977404391534,-0.007906499130725409,-0.0173144594529774,-0.0104584971885014,0.0153903264806241,-0.0303633348180343,0.0773149704235362,-0.00827454967328679,0.00983610962565001,-6.042234256306129e-05
556,GTEX-ZC5H-0004-SM-4WAXK,-0.0119918965138624,-0.0275060667283538,-0.00238352682749347,-0.010172512569153,-0.0164592955194793,-0.0203475916305377,0.0070600672797782905,-0.0047898416101782105,-0.0096963495054254,-0.0098603284647416,0.184957865694561,0.133184579720836,0.0389436842960925,-0.0143310309105228,0.0148740123701245,-2.69710434027382e-05
557,GTEX-S4Q7-0003-SM-3NM8M,-0.00578991558296131,-0.021121969554373003,0.0125346562063829,0.0112809649395813,-0.0128973409626438,-0.0108806830819889,0.0263610131190537,-0.00446423248973444,-0.00727001225604744,-0.00794805198165176,0.23409435785455499,0.129367459726399,0.0522328215395369,-0.0103032102178903,-0.00362861453930101,0.000186267041745777
558,GTEX-1GN73-0005-SM-ACKVI,-0.0196160306205031,-0.0521316759477893,-0.0035995930004646295,-0.00538899716240727,-0.0173563973464064,-0.0251304263965727,-0.0455521150561804,-0.006902939053921729,-0.0147303496004363,-0.012613315240378,0.00679955027268404,-0.0176676351823486,0.10835396510093499,-0.009564242621370721,0.0200724253539164,4.56902134441569e-05
559,GTEX-1HR98-0005-SM-A9SKM,-0.0194178492861744,-0.0602176882614171,-0.00560307461277518,-0.0111516863279099,-0.0220554893541486,-0.027773648223127,-0.0743426936955448,-0.00762130026851356,-0.0217539616524888,-0.013292869561709001,-0.0040552299677883,-0.0358367498369586,0.0672064639093013,-0.0115557725063701,0.0122595846500328,-7.73586640965141e-05
560,GTEX-Y111-0006-SM-4SOIO,-0.0196508584505405,-0.0476610679724801,-0.00170929898099782,-0.00313211429032281,-0.0159159742059636,-0.0254596042512564,-0.0351321690805509,-0.0067818035892551,-0.0144325408149348,-0.0118485568693827,0.0112512127661302,-0.017111258611925,0.10974691886041198,-0.00678329662814283,0.0315413101460057,3.51701118076722e-05
561,GTEX-T5JW-0003-SM-3NMAD,-0.0137737989921577,-0.0269326776432776,-2.0788125930250197e-05,-0.00208387248575225,-0.0167705684338657,-0.0201790050088373,0.0114416878565738,-0.00674255431638685,-0.0109382056753725,-0.010318144748903,0.218410582275084,0.11524732115112599,0.0407650980835829,-0.0118736059466117,0.0242509719597237,8.97481835367184e-06
562,GTEX-1211K-0006-SM-5MR53,-0.0205392912042935,-0.0589314640518961,-0.00330437921916404,-0.00836559632939458,-0.0193342707887572,-0.0197720798884863,-0.0446798767370042,-0.00645633947434769,-0.0168750510990241,-0.0078795680176783,0.0102809497342305,-0.0353694372157404,0.0926530470906222,-0.00914578032648795,0.0234292597079552,-4.12048802965166e-05
563,GTEX-17JCI-0005-SM-7P8OL,-0.0195527877173253,-0.0522316153314777,0.000498252409940908,-0.0120712945638762,-0.0191703733742207,-0.0272665432365542,-0.0496974640449393,-0.00360449548017656,-0.0170570061703703,-0.00953575066826198,0.0063723665302978395,-0.014194057507142999,0.0956895243791997,-0.0077307884475368,0.0229070527995397,-1.9984841441744397e-05
564,GTEX-131XH-0006-SM-5O98V,-0.0206499710392833,-0.0666119747543628,-0.0054234697396222395,-0.0118458277310035,-0.0227591232357406,-0.0267040274455622,-0.0854215381959845,-0.0023654773262061397,-0.023022419454665998,-0.0127454857857981,-0.0021954986555339996,-0.0427546591964487,0.0606301781001828,-0.0138398087133582,0.023543154875572004,-8.511284546532879e-05
565,GTEX-UPJH-0006-SM-3GACW,-0.0187592956309662,-0.0465053281674513,-0.00269398824543976,-0.00722446973165912,-0.0154929184773602,-0.0251100513943068,-0.0315205912871724,-0.00104735682982459,-0.0159653803324279,-0.00615406338693046,0.00806773908094156,-0.0152171027880222,0.10693695044308599,-0.005667928862520029,0.0282164282748118,6.46228980129116e-05
566,GTEX-1HGF4-0002-SM-EZ6M7,-0.015097574294537999,-0.026875809309521,-0.0036496325479077204,-0.0024299425571929698,-0.0182574044742327,-0.0236592907592918,0.0146238594148725,-0.007906499130725409,-0.0123638655712486,-0.0114277537944248,0.185861061234115,0.13625594866465698,0.0354632460695456,-0.0147802002763066,0.0141480321382149,1.94662585704766e-05
567,GTEX-SUCS-0002-SM-3NMAJ,-0.00544410576971125,-0.0244800425342366,0.000851240987753427,0.00354119579253704,-0.0153898419138422,-0.0206186605665443,0.0207868622757275,-0.00247413125573468,-0.00605761069568484,-0.007997187994353309,0.245038244429671,0.13216348140340303,0.047867432324485995,-0.0105812146186992,0.0256940185047115,5.0208284298798795e-05
568,GTEX-1RB15-0005-SM-CL53N,-0.0206174756413572,-0.0565319866658152,-0.002719478756331,-0.0118987834450077,-0.0205214001712867,-0.0193166683695223,-0.0532607059881981,-0.00656048344040044,-0.017563940075299,-0.00940487039553883,0.00438074654380662,-0.0332632054360573,0.0899878083111351,-0.0130040141691567,-0.00420291063008045,-7.133930561867909e-05
569,GTEX-XAJ8-0006-SM-46MVM,-0.0191593056238013,-0.05678363491950599,-0.00249485482644841,-0.0101834242967986,-0.0170692900456804,-0.0246368718068791,-0.0545398174425143,-0.00711025982754083,-0.0147814160347839,-0.00537387152382258,-0.00916907300934747,-0.0357103018053699,0.107581117118247,-0.00880557253530466,0.010672189747926001,-6.951639749835799e-05
570,GTEX-14DAQ-0005-SM-5NQ7B,-0.0184295771585648,-0.0404913106661942,0.00430132861431409,-0.00222329342751852,-0.0114174307144425,-0.0261011808076158,-0.010578903466898,-0.00579120736876197,-0.0103460876504787,-0.00393265148619383,0.0268082241854304,0.0031221400739562,0.12397719070642998,0.0053875624302569,0.055921469929289,0.00014333910418631399
571,GTEX-12WSH-0005-SM-5NQ9P,-0.0178685370275737,-0.0477417366762935,0.0005135372799727361,0.0056810253849343606,-0.0135005536049248,-0.0265993660892016,-0.0339853436719974,-0.007075169211032679,-0.0106451553625167,-0.0104904972695948,0.0034148207917204802,-0.00905488878507307,0.132918661214584,-0.00525600945401118,0.0467414257176414,0.000146086425393915
572,GTEX-XMK1-0005-SM-4B665,-0.0185560385688379,-0.0515706918155655,0.000951204308974708,-0.00653898842958935,-0.0170580238906725,-0.0239767369046501,-0.040401191843116,-0.0064505804585745,-0.0140339528199811,-0.009376813071166909,0.00433294055640524,-0.0249664301885851,0.10079077810305001,-0.0100705853806518,0.0248460114742658,-5.00319952996879e-05
573,GTEX-1ICG6-0006-SM-A96RH,-0.0189364484623914,-0.056088489709765994,-0.0018670709772542397,-0.0122356941861707,-0.0177833306880852,-0.0219646541341557,-0.0469586997393217,-0.007906499130725409,-0.0141839338468934,-0.00340097053057669,0.0120408520239499,-0.0264583603742909,0.100940766363617,-0.0112653702285878,0.0379664564469621,-2.54676639807379e-05
574,GTEX-11DXY-0006-SM-5NQ8N,-0.0203013183243305,-0.0550306100335242,-0.00508694271042313,-0.00879392441267123,-0.018875733497133,-0.0263713257721652,-0.0485565608180653,-0.00617614578587187,-0.0179600150213873,-0.011742286412904,0.0110426542733139,-0.0174820572064553,0.0946841366393925,-0.0102532314665265,0.00458265307595547,-6.65223362869778e-06
575,GTEX-11EM3-0001-SM-5Q5BD,-0.0153300455630032,-0.029648367838662003,0.00203377224131373,0.001104762473314,-0.0165808236810204,-0.0193652056249068,0.019168342529152,-0.00638899227571611,-0.00953110799793348,-0.0105967200481712,0.228193778336344,0.131140488619731,0.0414412210968392,-0.0101288476076664,0.0271440547141907,6.696068093656421e-05
576,GTEX-Y114-0006-SM-4TT76,-0.0191180144826956,-0.0471024896623019,-0.0022620374903449102,-0.00666995782974534,-0.0141395673414302,-0.0190647316492376,-0.0260061153367779,-0.00748755243506532,-0.0125950305851534,-0.00565796640622931,0.0141655390175131,-0.0102511000841836,0.115618299388237,-0.000949359227508016,0.0511901918622192,8.03817821738933e-05
577,GTEX-1P4AB-0005-SM-CY8GM,-0.0211692633750277,-0.0702121789399449,-0.005512198390311721,-0.0134782190078934,-0.0244920197539389,-0.0277612920436696,-0.0931771467062427,-0.0073486618575227,-0.0227023074665219,-0.0128720576184627,-0.00818316650741992,-0.045453616473577006,0.0550977068413155,-0.0145151235616149,0.0026537096364313,-0.000103710249613457
578,GTEX-1S83E-0006-SM-DLHBW,-0.0197818064407937,-0.0629287056854834,-0.0036459005511473397,-0.0118764350549611,-0.0217441207578843,-0.0251245020646378,-0.0628032010053109,-0.007906499130725409,-0.017565857864875998,-0.010147859388090999,-0.00237386307126508,-0.0373225977910259,0.0826875302455724,-0.00992647622258835,0.0080598439259158,-8.07402743549434e-05
579,GTEX-113IC-0006-SM-5NQ9C,-0.0183643752574656,-0.0420786352679786,-0.00416143193644879,-0.00787034815517153,-0.0120488007638624,-0.0210609117398626,0.0037627495150456295,-0.007403972684083909,-0.0062385731032373205,-0.0116432258367523,0.0350327745601115,0.0169710822316715,0.124349070235854,0.00447068565869016,0.0483621681533884,9.36711372448052e-05
580,GTEX-15DYW-0006-SM-7RHFR,-0.0191562777630809,-0.0451203805449025,-0.0033490208884589,-0.0051906737144251395,-0.0171373582332074,-0.0268679623630363,-0.0306793200337658,-0.00349073231083467,-0.0137529335160645,-0.0109180503202811,0.00834168697057895,-0.00696958735235686,0.0958605873257548,-0.00753879485097493,0.0322697963554916,-3.37330895851758e-05
581,GTEX-1HR9M-0005-SM-AHZ26,-0.0204633217088338,-0.0692688992884128,-0.0023624800960781803,-0.0125142528398295,-0.0239159074984953,-0.0269625474600868,-0.0905752026866619,-0.007906499130725409,-0.0222654414664659,-0.0106780349913875,-0.00756898043533755,-0.0406705830152532,0.0649277368531551,-0.0123931092317939,-0.0137186744892008,-9.42629275934875e-05
582,GTEX-131XG-0006-SM-5O9CE,-0.0189857316158944,-0.0571151573785099,-0.0036293995169588795,-0.0123328871584285,-0.0198704286900376,-0.0243863882776209,-0.0459571883392788,-0.00661948920329141,-0.0168172896260558,-0.00756121356709623,-0.0013157609234902199,-0.0300464159996447,0.09698406511421699,-0.011676885841492998,0.00321988457329559,-5.23516738048594e-05
583,GTEX-1GZHY-0005-SM-ARZL6,-0.019877910664881,-0.0564023249757502,-0.0045827979007998796,-0.00384199450780309,-0.017814020379893002,-0.0272785818239865,-0.0595933341015159,-0.00609298008596837,-0.0156805144839126,-0.009242269370168291,0.00487389723905212,-0.0113345849791465,0.0808020979064446,-0.00779452358388977,0.0234560575644775,2.4664980237872602e-05
584,GTEX-XYKS-0005-SM-4BRUD,-0.0195918840668444,-0.0555036328399259,-0.00194617781534399,-0.0100855400403773,-0.0205271809234441,-0.0232327280931975,-0.0508741905309975,-0.0050162250603057205,-0.0175660612617888,-0.0074762590797202095,0.0185837506327613,-0.018355016538477,0.0745144005664429,-0.0101548660183917,0.0614842409810464,-6.51818182141757e-05
585,GTEX-X5EB-0006-SM-46MV5,-0.0203787802821813,-0.06753932718359401,-0.00436014943510146,-0.0112410357203848,-0.0215756288939647,-0.0259540657314074,-0.0755633783251107,-0.00688900991124544,-0.0201465425478847,-0.0123462256198255,-0.000579118923026302,-0.0469187476155852,0.0684693274184698,-0.0144893379599121,0.0008250215932133,-9.79767178720188e-05
586,GTEX-XBED-0006-SM-47JXO,-0.0201331377909568,-0.0607337047763458,-0.00250992067544095,-0.00753440715168155,-0.0196845490437572,-0.0255006312229925,-0.0492755354805102,-0.00255941654749772,-0.0138369432335619,-0.009121789519315991,0.0104938049689193,-0.0336950117399958,0.0872129447647873,-0.00746115762333526,0.0187426162888226,-5.9354151344207106e-05
587,GTEX-1EKGG-0005-SM-AHZ1Z,-0.0200626554736584,-0.0620212262486099,-0.00371186692789808,-0.0105611647315617,-0.0229994765775672,-0.0274577604519908,-0.0760224146062473,-0.007906499130725409,-0.0210988059217787,-0.0135369401792895,0.000587675087044085,-0.0279487494185486,0.0624527337659172,-0.0122872341578773,0.0166496587844018,-9.331459628907092e-05
588,GTEX-1I1CD-0005-SM-ADEGY,-0.0202731942510933,-0.0534919818802808,-0.00465601862718398,-0.00798123572257666,-0.0173387354127746,-0.0265934455433832,-0.05237351910714799,-0.006936058673133279,-0.0169239843494351,-0.00956032007607141,0.00244425592900527,-0.00242673333477133,0.0935704311447758,-0.0108746638374003,0.0321869376008432,2.21756408435203e-05
589,GTEX-WY7C-0004-SM-4ONDS,-0.0104514402358935,-0.0249698019987604,-0.00308455811930847,-0.000974732171425834,-0.0140587536565671,-0.0201379259380677,0.0166716072647219,0.0130849650030379,-0.00693857805353882,-0.0062052042011469,0.23532105173828602,0.11419164537102999,0.049344481981315,-0.0130734326590493,0.0195683936375107,5.4834695094892496e-05
590,GTEX-P44H-0006-SM-2XCFB,-0.0190562427166551,-0.0370658932883617,0.0041204910716738,-0.000988620337822229,-0.0124213207760959,-0.0165917310117279,-0.0225805264983619,-0.00684467779098302,-0.0106592051918224,-0.00861973052132715,0.0147598023971082,0.0154034067210928,0.105878389421771,-0.0069417227044789,0.00583341645660317,0.000123083073235093
591,GTEX-1MUQO-0005-SM-DKPPT,-0.0206305597194202,-0.0602238191595569,-0.00512083825837111,-0.0119758703951993,-0.0212955899095431,-0.0215834521548733,-0.0600482213493278,-0.00771985687737395,-0.0189451291610382,-0.0104686677954261,-0.00146690262456983,-0.036090298494680005,0.0800056021183892,-0.0106512801348038,-0.0025607128721933897,-9.217698147829101e-05
592,GTEX-1A3MX-0005-SM-7MGW7,-0.0207772148065891,-0.0735836440467707,-0.00526112884778746,-0.0141705246447079,-0.026786380791842,-0.0266748411785693,-0.100719735351612,-0.007648737848526141,-0.0237847010531137,-0.00805007233218285,-0.00457270525592883,-0.0481473872736674,0.0430527396846943,-0.0152293577147493,-0.0075062821062144595,-0.00012570915254479198
593,GTEX-147JS-0006-SM-5NQ7K,-0.0196584518249012,-0.0516098735163035,-0.00475160807207065,-0.0109340480534668,-0.0182428725408195,-0.0267493572896784,-0.0452710321679632,-0.00249317380113949,-0.017755545358076,-0.0119631506581002,0.0117109889250985,-0.0196926216377096,0.0952881217702123,-0.0083752764736802,0.0542954291445378,-3.05834098870185e-05
594,GTEX-1128S-0005-SM-5P9HI,-0.0186242686112019,-0.053447167786919006,-0.00362223614744704,0.000633601133749657,-0.0130333839818801,-0.0242021473885793,-0.0371156549592182,-0.007690027268883221,-0.0116071211947007,-0.012012111600854,0.0351384836576251,-0.0130107319744651,0.0969723265050187,-0.0062438396933162605,0.0632427690310676,7.94272815553802e-05
595,GTEX-1A3MW-0006-SM-7MKGU,-0.0204487899753453,-0.0542048352936096,-0.00390862961463251,-0.00996548034429143,-0.0200836511006495,-0.0258665241171399,-0.0567710421651123,-0.0072376670615005405,-0.0191239296524824,-0.0100187568268308,0.0027072711415672803,-0.00312120384996477,0.0714785928808093,-0.0113875065895003,0.0163311049120291,-6.0926956515288e-05
596,GTEX-XGQ4-0005-SM-4AT5U,-0.0194496782331039,-0.0604121575718445,-0.00376715411098049,-0.0117022753834617,-0.0179769540752876,-0.0237972858429294,-0.0580361095176065,-0.00524442900704457,-0.0167603223151957,-0.009171961409867991,0.007546577828994191,-0.0363810366684592,0.0850878982963543,-0.0119041509629798,0.00457203817180201,-7.18237148924781e-05
597,GTEX-11EQ8-0006-SM-5P9HJ,-0.0206728546895286,-0.0615169635373525,-0.0050484639227187,-0.0102742802299997,-0.0207814364602925,-0.0280753028879649,-0.0734131491581942,-0.00537377296567018,-0.0184589448403084,-0.0128749308926691,-0.00258848501974826,-0.0284222917075773,0.0548935776711525,-0.00964107508733382,0.0840829482054472,-6.78768467327909e-05
598,GTEX-1QP28-0006-SM-DLZQW,-0.019685289916506,-0.0668047157622808,-0.004915552721062979,-0.0136173841119008,-0.0223540870177239,-0.024915060391539,-0.0710312895141099,-0.00704439299573615,-0.0192777661441518,-0.01176025005173,-0.000171418628673898,-0.0444621615089518,0.0786332519495424,-0.0124588826814079,-0.00353912673538627,-8.06016333395061e-05
599,GTEX-111YS-0006-SM-5NQBE,-0.0186300943429438,-0.0553675218522507,-0.00513210204237511,-0.0115557240360322,-0.0193411205038428,-0.0237824128831763,-0.0497874825568924,-0.00667827783056405,-0.0159024096730217,-0.007475405876689121,-0.00113474582778335,-0.0335521032462544,0.0895801631858251,-0.0131718655906818,-0.0111942732711107,-5.76061795070688e-05
600,GTEX-1LGOU-0326-SM-D3LAM,0.0958551031375911,0.0253764851287684,-0.00452670323839848,-0.0116425151869551,-0.0110748920795143,-0.00123071649358709,-0.0243918580416789,-0.00523249774571436,-0.0208919876807759,-0.012614863431054,-0.0103426856176483,-0.0167283875400404,-0.0251303434702765,-0.009356713566242871,-0.0166773216609444,-9.98939724889729e-05
601,GTEX-1EN7A-0726-SM-7PBXT,0.0140614848515292,-0.0295300052103911,-0.00533578506349804,-0.0124795547949904,-0.0220642812242134,-0.0149528405613978,-0.07540147992175,-0.00763483475555287,-0.0254230969714009,-0.013152817774133003,-0.0121905690311326,-0.0468061495862601,-0.0336481350844083,-0.0140819511479469,-0.0176067256179721,-0.00014693671445745302
602,GTEX-ZDXO-0726-SM-57WBT,0.11449716362045599,0.0224319042823871,-0.0027421982060289603,-0.0106667548536591,-0.0168372906577741,-0.0161857437816313,-0.0476438659594548,-0.007906499130725409,-0.0234584315039929,-0.0107870147236407,-0.0115135229796759,-0.032122832471709,-0.0249543830486434,-0.00962427320904072,-0.0155111951158923,-0.000123710258753371
603,GTEX-13FXS-1026-SM-62LFQ,0.063128423285906,-0.000681329954378764,-0.00494925726068052,-0.0110659476720975,-0.0114365711256106,-0.0014935300777397802,-0.0385355073229966,-0.007451305491038459,-0.0200360222769598,-0.0112839578214676,-0.0113575329189101,-0.0281461515271149,-0.024556437431414,-0.0114225226430853,-0.017141259077751003,-9.35933235009481e-05
604,GTEX-O5YV-0326-SM-2I5H2,0.0810190950936363,0.0203076229373264,-0.0044613799834064705,-0.00999700290065331,-0.0174824677099052,-0.0182407871050193,-0.0328613757333278,-0.00589306233471067,-0.020358000811192004,-0.00910079564534264,-0.0106679338684532,-0.0270677162098416,-0.0242581969937469,-0.0125953999344509,-0.0166424148515911,-8.629094717299741e-05
605,GTEX-14PJ2-1026-SM-6EU1M,0.0338742584208624,-0.02062611952044,-0.00497125621042929,-0.0128218944582402,-0.0210713551002308,-0.0168459750670914,-0.060511608846844006,-0.00776694642558647,-0.0234814491948164,-0.011892371958784998,-0.00971187986951051,-0.0418001152008107,-0.0251424272550817,-0.0130427649382339,-0.0175238171867468,-0.000133231675084656
606,GTEX-1JMPZ-1426-SM-CJI3C,0.0620067611218133,0.0108043195618743,-0.00467250452154562,-0.00945058473451158,-0.0153224071680127,-0.0100170138651417,-0.033680965770579,-0.007435785050428309,-0.0215209356206948,-0.008005439180743541,-0.0104666479395706,-0.0283905732353816,-0.0178691591631301,-0.0103491684987671,-0.00944316436234319,-8.68286827152984e-05
607,GTEX-WHPG-1026-SM-3NMBA,0.0969015834711934,0.0158779360295726,-0.0029394658164733603,-0.00927638273577634,-0.00881662618815312,-0.000470374662329658,-0.0170856060412216,-0.00433379280855821,-0.0158577621829794,-0.00678115018402701,-0.0052192571929627896,-0.0119719605837935,-0.00907443597528579,-0.0110236138792686,-0.00344889469213062,-7.64635645723973e-05
608,GTEX-1GMR3-0426-SM-7PC17,0.14007909971920302,0.0346540333383483,-0.00304271817187389,-0.00698880847372572,-0.00920711612009247,-0.0016791019915256401,-0.0233106487760783,-0.007418248883947291,-0.0201299917102393,-0.0103328511795975,-0.00998547702920499,-0.0250829172718375,-0.0209140381921053,-0.012771762781728997,-0.0147691043914062,-2.5983143562477998e-05
609,GTEX-1HSGN-1126-SM-CJI4G,0.0893507983647271,0.022919001536747002,-0.00477307159905798,-0.0125381105596648,-0.0169413329127051,-0.017411412514095,-0.0453206635949583,-0.007800630682252579,-0.0239205826539602,-0.011756575787437,-0.0106747649693828,-0.0351424318604101,-0.0297789619663119,-0.0100162900712141,-0.0114311937780254,-0.000132909752563095
610,GTEX-1HSGN-0926-SM-CNNQM,0.0945713256584738,0.0192785373165628,-0.0042258952961767605,-0.00938106683455281,-0.0140526749483279,-0.00811236376285413,-0.0412477911361049,-0.007906499130725409,-0.0229570954765307,-0.0130739857280937,-0.0102962017966061,-0.0293967548433648,-0.0277202722145942,-0.0114145778745308,-0.0160653365787534,-0.000109200465333781
611,GTEX-14PHX-2126-SM-6EU2U,0.12509340483970502,0.0270753653784934,-0.00427308456098682,-0.00978702922773398,-0.0146191577830943,-0.0153257705316213,-0.0392912300888228,-0.0031262518543552897,-0.022757059707892,-0.0119577929603868,-0.008623432004224909,-0.0326403273640944,-0.0254726130393757,-0.0104609105720007,-0.0158497957748145,-0.00011084027907531799
612,GTEX-14XAO-1126-SM-6EU11,0.0699935791555996,0.0160417350397868,-0.00559454416556675,-0.0116442780364906,-0.0185512160128695,-0.0164591613146397,-0.00959941430989251,-0.007906499130725409,-0.01641667113441,-0.0127323804613738,-0.00783091183998361,0.0100651563723024,-0.0142833072249401,-0.0140285267516965,-0.0160308679816537,-8.634221094862191e-05
613,GTEX-13OW6-0926-SM-5L3GM,0.0943619666284342,0.0238725153540371,-0.00343227743952356,-0.007960270094790509,-0.004811631636018,-0.000602642263148795,-0.0185964973818081,-0.00715963270370105,-0.016108240989757,-0.00482018680104844,-0.00977741054094905,-0.0241493208230142,-0.0164568697061782,-0.0087742761865535,-0.0116077262478117,-3.1488233285866e-06
