"","MMmidnightblue","MMred","MMgreen","MMblack","MMblue","MMsalmon","MMturquoise","MMcyan","MMbrown","MMtan","MMgreenyellow","MMpink","MMyellow","MMmagenta","MMpurple","MMgrey"
"ENSG00000252929",-0.0202847591370643,-0.11037011089215,-0.00183062668326201,-0.0182505577253883,-0.0223344386705931,-0.0468946528828218,-0.00346544641360904,0.0541521320934996,0.0687566097493241,0.0701785536845037,0.119728845922496,0.0971169367267379,0.138374175572488,0.0583239366178167,0.111469714893112,0.110346690932806
"ENSG00000184743",-0.357817518505442,-0.0996848214833503,0.0326666589625223,-0.103827148770764,-0.158347540716415,0.631536046228792,0.818684005669125,0.0663555575068067,0.258069974795869,0.119699933621212,0.0181496374886096,0.385928495834527,-0.0134619679889715,0.0367111303846792,0.0025163287480281,0.558568074028332
"ENSG00000277466",0.063626731830476,0.00727392282884465,-0.000682885754513802,0.13277941805266,0.0424599892346318,-0.0322233141229337,-0.00737118140837788,-0.00188576189671208,0.0124367355837301,0.0518738626307864,-0.00582122741930985,0.0317474149906026,-0.0210857215518964,-0.0156777974007275,-0.00113461288751754,-0.0322173752470818
"ENSG00000229249",-0.000345984946492447,0.00226973750168228,0.753045949667736,0.0955500250677739,0.0488503226057065,0.0380743794960413,0.0104989834776037,-0.00498954536993546,-0.0137300841441095,0.0147491394384584,0.0154067663418481,-0.00271269420487199,0.0118313219149054,0.0134164937572596,-0.0268994650974834,0.0278319813136059
"ENSG00000251336",-0.0070138687550877,-0.0151646772811794,0.00964648721817654,0.139918738997505,0.231108492647277,-0.00434036145053345,0.016216221311955,-0.0101562073732412,-0.00680849006007076,-0.00611540189229183,-0.0269555292626946,-0.0072605145697171,-0.0363104776775617,-0.0069149398760426,-0.0612565955275641,0.0271375248555949
"ENSG00000280169",-0.193021606755194,-0.074304152974104,0.0621396435416272,0.370221624404498,0.187865898325738,0.109443609236146,0.515398532789227,0.125689740059925,0.312772546109477,0.145517692151651,-0.0279150077586002,0.266111727943547,-0.048832295867661,0.135207908493597,0.0430338481952666,0.483817656723856
"ENSG00000004799",0.0947749633307474,0.631377287943778,-0.0240134772389812,-0.211246185614231,-0.219418381100996,0.223220970894713,0.252382673970177,-0.0216847014712343,-0.0767116045112819,-0.0756481523078832,-0.321577389580686,-0.309294555185775,-0.376300260655016,0.0289106072640915,-0.149443956455152,0.0230973884053012
"ENSG00000225200",-0.256080598769364,0.00716324209939028,0.0252902691083307,-0.0666961830725986,-0.181043955724169,0.208213055111172,0.569586021464509,0.103196189009293,0.358823924320354,0.165761601207814,0.182890785808134,0.436610562236264,-0.0191226553300858,0.0359814714962363,0.0644592589971282,0.495098733722514
"ENSG00000266575",-0.0231657888085932,-0.048086270626794,-0.00490411781501246,-0.0210299997855028,-0.0175667923750104,-0.0500521701205279,-0.0133805889207646,-0.00975531694423663,-0.00945261651227733,-0.00217928282359447,0.0353285062261933,0.0385679412435422,0.056133207666483,-0.0305584414038936,-0.00505557437393898,-0.0141559175154974
"ENSG00000197054",-0.255691490621411,-0.16483732874138,0.0593828486180915,0.122492893163271,0.0567225247865857,0.260237257205192,0.765330085610279,0.0496914401357034,0.276192693204212,0.0413784508936783,0.0972469066086225,0.284210093437609,0.1477807945784,0.212668234071277,0.150942076436479,0.655308286748242
"ENSG00000248441",-0.121391323223462,0.103788095123679,0.00528814653465769,-0.0601284320174115,-0.0143544430665874,0.807881129440249,0.549724685042542,-0.0400820061129405,-0.0276498500897747,-0.0871716274918149,-0.13163198952578,-0.0275928452566499,-0.101531213947298,-0.0558589676441896,-0.0903087516104223,0.401862830610957
"ENSG00000214607",-0.00524074373686136,0.114250621012258,-0.00439773787195981,-0.0244087988588014,-0.0566895973582365,0.0410113785788787,0.0271083646309778,0.0573772689945575,-0.002833689237205,-0.031838346630694,-0.0036287260788669,-0.0183904730705535,-0.0389446704096041,-0.0263307703097857,-0.0501951417649923,0.0501886309520988
"ENSG00000255823",0.203571125807739,0.309162913758838,0.00432927254309445,0.124344722914183,0.337577658649534,-0.301276846293295,-0.261192740664901,-0.00424146398946096,-0.0586496373485173,-0.0792375651686739,-0.0460230057004715,-0.159766571343336,-0.3466383069358,-0.0517877894445441,-0.226841811437699,-0.293612275626402
"ENSG00000254889",-0.0166799960816027,-0.0033720765991591,-0.00222301060012418,-0.00650873007095183,-0.0060165611335738,0.0085977899936635,0.0332777002977582,-0.00566357048964551,-0.00333630013299362,0.00226182597231244,-0.00313619115247323,0.00144021368275461,0.00929466663607655,-0.00341192344334862,-0.0157134805107167,0.0384980553532341
"ENSG00000185187",-0.25331630617996,-0.531949043504662,0.0328560222019059,-0.163937214229827,-0.0554995933690412,0.0947678486297113,0.361242115703559,-0.0370956157857968,0.0820016529843249,0.0259300374449115,-0.0420998404079805,0.0812789279789363,0.538933612457047,0.342317062486138,0.444948919690492,0.511477278715032
"ENSG00000271774",-0.0994334662901541,-0.00544279211451252,-0.0125481674735534,-0.049613965554995,-0.0691917401380872,0.0874419610349528,0.204688984941546,-0.0272490717586008,0.078943419352065,0.000745193697988284,-0.0529730623348528,0.0402231083064174,-0.00378462537492411,-0.0312164866267201,0.0172339072021338,0.201159893860931
"ENSG00000280291",-0.0504886381657178,0.051116050410735,0.0317908921786041,-0.0328477325062195,-0.0626577269410659,0.434814962230369,0.362057334259348,-0.0171929731015957,-0.0207302913398891,-0.0399467268058634,-0.0603403622863544,0.0569808202334435,-0.0204286055419435,-0.0320817523510292,-0.0481801388922952,0.461669021669705
"ENSG00000248484",0.00693546524840494,-0.0118778338776906,0.00783493868979762,0.763929923503796,0.323126784500661,-0.0331203816864216,0.0905025146101553,0.00467876363250741,0.000908264993195789,0.00635728961355674,-0.032824486185765,0.0570542717576024,-0.0512173262287914,-0.00871776582922573,-0.0604463527120394,0.0179825170264127
"ENSG00000229112",-0.0462542259902161,-0.025035091473242,-0.00139625914041437,0.0127394977161122,0.0193462562228262,-0.00452681587888272,0.140152592509808,-0.00574221067915969,0.0325760446508814,-0.0129340675229126,0.0150367637247422,0.0385944760302855,0.061695338947559,-0.0246088052135686,0.00552640063664397,0.173369422876812
"ENSG00000124107",-0.300011602290828,0.0353267433715351,-0.00109930006264751,-0.219668716324189,-0.422308490017692,0.0366097209612256,0.129962289390655,0.166359163116624,0.425302387685631,0.392670845471367,-0.140193474220733,-0.0207161334966767,0.236507620477853,0.0650131310620186,0.176913139862653,0.272185454891762
"ENSG00000248988",-0.149297445754712,-0.126655830143166,-0.0182401975993381,-0.0547242411189972,-0.0985340951648472,0.0778648472470552,0.331694329414494,-0.0373905122551717,0.0360367407162927,0.0240217040308838,0.428544020711007,0.401087312200632,0.232557751620381,0.00438653391314946,0.172830164141846,0.333031963132243
"ENSG00000253555",-0.040795871290881,0.0328630530528107,0.103740224737223,0.0321252265275907,0.208455038341227,0.0413943743584573,0.0875778619121538,-0.00326094300699376,0.00955711520424323,-0.0121721114189365,-0.00408297885897757,0.0795361471322265,-0.0985810669318768,0.0431149281468208,-0.0249746150753669,0.0199289803127579
"ENSG00000280295",-0.176033038051936,-0.166638543722404,0.0349328329544791,0.116846074457673,-0.0642607198787804,-0.0416407228498513,0.142957339687456,0.0788677968103564,0.127700936529827,-0.00251920325028,0.0980987613398261,0.0970419857675617,0.417306923567719,-0.0226334617335596,0.103264923879578,0.485210956658954
"ENSG00000259158",-0.0785360481855501,0.0937891212186899,0.101676792721483,0.590367823573665,0.428269097429697,0.252266190264587,0.575776947994513,0.0135308725775498,0.0894465752138745,0.0661503937584954,-0.0935892290091513,0.105434749594156,-0.203176114380004,-0.0162154630890097,-0.10641446329085,0.421754753465568
"ENSG00000236060",0.110113732489464,0.383445639864155,0.0109144249691367,-0.151965654685352,-0.236526062135087,0.36444044147124,0.254592250653049,0.0702709803234201,0.190987050978154,0.298113289112133,-0.182522604974025,-0.0271500726502752,-0.301860510158944,-0.174043259731432,-0.181788791620816,0.132764341640418
"ENSG00000200227",-0.052784950272957,-0.068905031581841,-0.00587963079179001,0.125740215584967,-0.0146025032734258,-0.00171937176684406,0.0352514526031774,-0.00927781636474988,-0.00480868784210668,-0.0084936531387619,0.000811615949515645,0.0398691735172281,0.156649731450571,0.0592912452177977,0.0405133797269675,0.137178341904778
"ENSG00000174982",-0.0200163299436854,0.0303418856929069,0.0251057113114816,-0.00040390000410331,-0.0146554091161893,-0.00122885246284212,0.0257127508821908,0.0150517182009972,0.00334371166063805,0.0235243582238762,0.0870664093460926,0.0449617056213704,0.015856456364773,0.0628936853114066,0.0593112379191309,0.0977285447171547
"ENSG00000264177",-0.0771455504166242,-0.130233106717779,0.151889997340418,-0.0233628006962767,-0.0815365916284195,-0.107318949111405,0.136421969593367,0.174381170486271,0.580162854224192,0.873845852956727,-0.00637926892214924,0.280987374334732,-0.0421788300685594,-0.0111764087129826,0.0559982466722101,0.234076293221571
"ENSG00000203780",-0.20999943516068,-0.203612806757362,0.10142008839662,0.0225270179855388,0.276397871370026,0.0810826194892087,0.634176040556794,0.134062805606983,0.473297339940172,0.270906132175583,-0.0846523229188725,0.268670431257707,-0.0943931897800629,0.179264017540266,0.0884475729834764,0.584790418345712
"ENSG00000277646",-0.00953106164136466,0.0129900111302961,0.0285602273982443,-0.00600984683165162,-0.00731709962164158,0.0835857092164724,0.0236373881545186,-0.00326266897507317,-0.00868530728163784,-0.00742703389674911,-0.00293693637572731,-0.00146450919096604,-0.000510237135151266,0.00332552404530974,-0.00998905893052222,-0.0401723562729689
"ENSG00000241168",-0.0405274822737283,0.0496638060218967,0.00819907390063887,-0.0124052166581398,-0.00551531346484769,0.369200674275212,0.0861128872469581,-0.0128852377105824,-0.0501964105466798,-0.0375931767751469,-0.0219488166164674,-0.0321779877522676,-0.0316487637264112,-0.0255437316498531,-0.04721587007211,0.0426821374447806
"ENSG00000283475",-0.165215047020362,-0.105429129172265,-0.0109578226261904,-0.0609328737989907,-0.0408648161229894,0.238705947488478,0.363305752184752,0.0303434288456569,0.180747646812046,0.0670298056688707,0.090433784102294,0.239929792462734,0.0410313329141971,0.0297829327332272,0.0562492494069501,0.328109255038301
"ENSG00000276728",-0.282994471979204,-0.0851373205279071,0.0561571156892946,0.101930732211475,0.0519508937492091,0.342559673270295,0.777508199204642,0.0866965948434477,0.377401422648493,0.0397321817206049,-0.0332412458277446,0.231801016696836,-0.00216338215810295,0.0950903670484046,0.0151803518273984,0.677195888197353
"ENSG00000262663",-0.143695560012381,0.193334384672226,0.0230993885613215,0.161793979126504,-0.102899463258608,0.129278667663097,0.539836228591858,0.143870976351374,0.342615630256161,0.0563823915652138,0.0637938660781188,0.259474570170472,-0.130633543499513,-0.0302888824561101,-0.0896907026030404,0.52379205062596
"ENSG00000275337",0.0014298716788905,-0.00878246522360299,0.00168096918129987,-0.0031485832024604,0.0362835916530529,0.031620110103056,0.031163333591577,-0.0112425755406746,-0.0138068998183218,-0.0195071755160239,-0.0183899503706512,-0.0273997120650189,0.00285831720926073,0.00899761444403748,-0.00553946237312628,0.0258703022186679
"ENSG00000231562",-0.0503736182157432,-0.00166600264636185,-0.00467899913778547,0.0898012389080862,0.0119468696263463,-0.0224429041876635,0.232229487468307,0.118241421009109,0.242461120360453,0.0931939271574839,-0.0461642973882971,0.111331614514175,-0.0617620741692029,0.0170788132468999,-0.0274026258231001,0.282869069649847
"ENSG00000241764",-0.180372803833459,-0.267898420685703,0.0919806861524511,0.0613477758879463,0.14187596015797,0.0189775389996621,0.359040850706328,-0.0115496651817949,0.114842023989518,0.0558683710357519,0.13813475971177,0.276277896200521,0.317469287343784,0.0844450061248581,0.120598571936989,0.280766904874482
"ENSG00000208009",-0.014969505437849,-0.0219671522689967,0.00968982145350579,0.277662681716915,0.129360386176655,-0.011387202123633,0.0187069446087046,-0.00774647630433021,-0.00769485102733538,0.023159209593335,-0.00690884647071149,0.0165667783221104,-0.00377042697605803,-0.016032255963117,-0.0159845859803245,0.0151449585620037
"ENSG00000151835",-0.0623854403931982,0.471066781816935,0.0355802476949607,0.0859691561301358,0.163276186641327,0.452207926587543,0.496630921832937,-0.0821845705191964,-0.216420059214558,-0.10653628328604,0.107781952004883,0.32381767370061,-0.425953491491031,-0.174312928314376,-0.273940079536155,0.0289448185326829
"ENSG00000053770",-0.154182644038304,0.194340010449895,0.046532995165382,0.24858545913443,0.258941578171299,0.215372641270505,0.769092955835822,0.0111240497344369,0.218540884687999,0.156900387293892,0.180513332829576,0.505435402222672,-0.20356381254112,0.270818330795954,0.0813744408243681,0.399504976421042
"ENSG00000274723",-0.177847982431537,0.0042372050454161,0.0661626544754142,-0.00371275370447339,0.0434971314122419,0.191826761987247,0.531158439133147,0.042000579143571,0.356912536351943,0.0766376840409968,-0.0500608494929484,0.18594172337481,-0.0985035363451638,0.04390425206866,0.0198489180778243,0.483995785819931
"ENSG00000153165",-0.151998605887673,-4.25871292360908e-05,0.255370267072106,0.236184868200521,0.342159008519234,0.285946238169275,0.529281348176239,0.0690401942777035,0.212991836057396,-0.0207767124366757,-0.022480666244884,0.172426657610309,-0.105835677859602,-0.0158995897776407,-0.0947463749965469,0.468571996760692
"ENSG00000243141",-0.179077623902276,-0.305182968192917,-0.0118384771378444,0.120197297132262,0.109065942697257,-0.0529964380010178,0.139603356882885,-0.018256721923013,0.145614757993506,0.338343169012542,-0.0327147842176976,0.0838963193222906,0.306000645279868,0.219751748368475,0.239126576735749,0.254505554010254
"ENSG00000273233",-0.0461639040064409,-0.141073768830463,0.0890181868907971,0.174094599217559,0.659377972942399,-0.0289369723993579,-0.0108524074860419,0.00477036749565555,0.0397052952715878,0.0392962633468801,-0.0583560097072421,-0.0347905147848919,-0.0828485364297878,-0.0678759400919003,-0.127371832751927,-0.0509825396824412
"ENSG00000204262",-0.100386555365575,0.144471003719942,0.0210883629652491,-0.160833498192591,-0.160012655457116,0.527399077773432,0.677207667280085,0.02593845831307,0.0922696392406466,0.00331202721381901,-0.214166403464254,0.263957558227076,-0.334109606268895,0.10156596859319,-0.0483703136437334,0.335609069748073
"ENSG00000129315",-0.361410560057129,0.0933933875902892,0.0299582266546622,0.0252988015842374,-0.224443252143768,0.320077479457648,0.845413227409559,0.0946172517481183,0.326149763741356,0.100886437026177,0.238739718067172,0.578023929743128,0.0422705025949549,0.0756598908538597,0.0684031251046117,0.662440361399367
"ENSG00000273001",-0.00810502504494189,-0.0685738647714504,0.0755781977401471,0.282540815910327,0.489862206982871,0.403771808932692,0.568759044783083,-0.0432995244797817,0.019392429966011,-0.0352883856602439,0.0372518615585764,0.10292992204041,-0.15485384011775,-0.0587438062456582,-0.119223622878947,0.405019664678606
"ENSG00000232153",-0.0287683405500384,0.0264040262965204,0.00176104273330504,-0.0162497864798058,-0.0350608748406489,0.0271030584630555,0.0208228438030791,-0.00105232720231555,0.0412889557735011,-0.018867405874184,-0.00452200425513505,0.00876640812821985,-0.00211272949865761,0.0238535938879832,0.0123377117554609,0.0250528591085491
"ENSG00000236412",0.0923373407979838,0.132442531707993,-0.0170347433129859,-0.0535832573819025,-0.0895181987402983,0.0566850202581103,-0.0329007454264218,0.0100912166728749,-0.029576525395606,-0.0485026606011851,-0.0473088200398111,-0.0884837024340897,-0.0579233828514859,0.0333552290600072,-0.00975180653061182,-0.0393895459356713
"ENSG00000197226",-0.373353365099379,0.0320647193686958,0.0438275364602569,0.25375219137339,0.268046400823435,0.313239526074981,0.877407887294286,0.109942819010923,0.381000799636011,0.172845223269672,0.0919494683342593,0.545876839062987,-0.127282619409353,0.081079289458258,0.00537427162149077,0.570289144466173
"ENSG00000225438",0.00622071094246269,-0.0705178868102655,0.0095858732009802,0.0132144527621888,-0.0396646792589279,-0.0552446129955334,0.0793151102558333,0.774365860958915,0.458772254937292,0.243852096186158,-0.0109087702726348,0.126286351884987,-0.0483437729859148,-0.014534935093052,-0.049043090490468,0.186782324695453
"ENSG00000248209",-0.00317528864605961,0.0130327978181217,0.00134098860289459,0.00884816719639922,0.0378546570063313,-0.00151851750968339,0.0322880129049612,0.000844124548560261,0.0227664158739969,-0.00726177960501355,-0.0148389905230433,0.00327452752707218,-0.0106372225805205,0.000703312155465964,-0.0226235687676646,0.0782958738490893
"ENSG00000187005",0.00536917983103977,-0.0444591287053701,0.0150547728198779,0.0744234988510293,0.0582699114740061,-0.0385133701863818,0.062923915950019,0.167307879451511,0.246165048966581,0.0428414674292599,-0.0026808532031521,0.0649216825174554,-0.0148715113868444,0.0114083787296042,-0.0209696651996727,0.126589584991392
"ENSG00000162409",0.391486052964075,0.866978153562547,0.00946648675418029,0.0411295374078918,-0.0527508847891536,0.234856483153927,0.119844917232046,-0.112266206348897,-0.31462563372527,-0.112494055655072,-0.320763756421186,-0.314656006619025,-0.59227553451839,-0.123880648418928,-0.335808875669892,-0.177747952713608
"ENSG00000230546",-0.0275757524784136,0.00899521160155438,-0.00489929601986853,-0.0151220179578734,-0.0152999142802213,-0.00452129690603056,0.0446475027472041,-0.00823331892809601,0.0220521773799905,0.0220282430497203,-0.0165763214980863,-0.00512797452030656,-0.0253798007951507,-0.0181581696132712,-0.0291056330380741,-0.0112467365293999
"ENSG00000224420",-0.313982658239873,0.0544627240414015,0.0256766119870795,0.064029869457329,-0.0316625004849122,0.129360265132747,0.573599426592266,0.124463814455346,0.379910242307438,0.148823119460186,0.05415888182111,0.236809420749508,-0.0888504976157286,0.0263199036944294,-0.00162113589779064,0.483890857664376
"ENSG00000207971",-0.0380570003529496,-0.0282457629562004,-0.00294000687223499,-0.00423931743218218,-0.0197814620710315,0.00152814979219887,0.0488175527316182,-0.009062805743571,0.0099759011469881,-0.0131206007709799,-0.0135134452346054,0.0353392864218748,0.0152030596527444,-0.0132468846923852,-0.0140529013688226,0.0685650377107682
"ENSG00000214354",-0.0543024079786981,-0.079598820516943,0.0337521417257008,0.00523995126187801,-0.0203650749868359,0.0137168398060344,0.068811718823699,0.0447550546828134,-0.00477173981007101,0.000498394563979239,0.0819081150913647,0.0823937520563389,0.229096374314641,0.0759527018421943,0.158190995340517,0.203101905158199
"ENSG00000139926",-0.194680268668743,0.0358352102135135,0.0399112311870223,0.0515368612210623,-0.0809402904078062,0.306656734938266,0.683270000585852,0.182975300319482,0.496643365759617,0.349419281217991,-0.173651166689111,0.489123487246848,-0.367185863450302,-0.0118727841530823,-0.11424903982755,0.424369887381816
"ENSG00000248844",-0.0545659813981275,0.0410748909266049,0.292464163035287,-0.00706575595683179,-0.0143818571141126,0.24986731166367,0.204273329279918,-0.0278012071552044,-0.00283180149321722,-0.0258518420035682,-0.0239667438331818,0.0145712948956782,-0.0213723550655153,0.0732973005209048,0.0166378166747817,0.248081293957509
"ENSG00000222792",-0.0143686078556803,0.0161946934757333,-0.000620563356898182,-0.00218442426576077,-0.00267751228254939,0.00812272513539197,0.0299391935692203,-0.00494742079043387,-0.00683282106196215,-0.0031072466380763,-0.00809961732388104,-0.0077343144150517,-0.0142920386420044,-0.00520760497264472,-0.0170952156213793,0.0268589203887368
"ENSG00000233681",-0.103731355171323,-0.0948540954668484,-0.00484232029306317,0.00549764254534678,-0.0289464278625014,-0.019655098249441,0.137571496108505,0.00890934918791196,0.0935625499004951,0.0758643120669761,-0.0035692287318298,0.0733373129517091,0.0750774774075875,0.0967499352544551,0.0626967984666258,0.243683383705408
"ENSG00000276566",-0.16759925662847,-0.250962024481979,-0.0187748463712005,-0.0610587664911966,-0.12457095010746,-0.0783798766465916,0.0383295276015954,-0.0483798790410242,0.0457845928006368,0.0823374195124865,0.226898756781874,0.170607244594478,0.359427805409397,0.456780486598956,0.814599594069531,0.158614379730941
"ENSG00000248734",-0.249948250581378,-0.141271189901427,0.0542265370661256,-0.0919078668310776,-0.292659856186295,0.140401686416341,0.640711617011049,0.127847747847801,0.469222563905888,0.192828559923091,0.197508273012925,0.416121270497533,0.204018990018993,0.274954404594959,0.262496477304585,0.710987072628326
"ENSG00000230922",-0.0343907898574648,-0.037612257233948,0.0115527939397792,0.0454610418525219,0.220073125586394,-0.0441376979261737,0.102515576993628,-0.0180347020614609,0.00827686799103088,-0.013220740208564,-0.00840822202619053,0.000821741526454242,-0.0425148067503446,-0.0182355180724619,-0.0607241100299383,0.0999230932036919
"ENSG00000252516",-0.168176679045313,-0.140931401969894,0.0973112876486504,-0.0513659141678302,-0.143435958357185,0.10183043986724,0.437085874658894,0.0458061607035276,0.232298776615235,0.0762638428320503,0.232054553060511,0.358238233228342,0.11013640168017,0.122418425072128,0.115383480754494,0.479435762009508
"ENSG00000236065",-0.0312357698410906,-0.117722328745601,0.0603607200847466,0.725973468322385,0.278714968896254,-0.0732356266223484,0.156504282915896,0.0760076247943423,0.0758972419238674,0.017736053956971,0.082537121333213,0.127631051758961,0.158856239428953,-0.0135257104360606,-0.00323818327455001,0.274710525484599
"ENSG00000261208",-0.121229641113746,-0.119069855580012,-0.00689839037679659,-0.0526979782844995,-0.0954850693658981,0.0555702263703933,0.208937719509889,-0.0448450443903581,0.084078701577575,-0.07355231470346,-0.0104014130575968,0.102649001321312,0.12870661204839,0.71956570077611,0.463570880840965,0.289162055507761
"ENSG00000229331",-0.138950437158027,-0.410406275855466,-0.0127090997978994,-0.0344331423242352,-0.12020752366613,-0.170897645268558,-0.273854135628227,-0.0372334958140983,-0.0629787759670115,-0.0271206066719616,0.0712101050395185,-0.0610945861740602,0.740756920713832,-0.0404286731906922,0.241737254947776,0.134290509206395
"ENSG00000260994",0.0134931992959401,0.0494140830783032,0.908611160036582,0.063973986182687,0.0155039642391616,-0.00789385616170637,0.02355752576126,0.0112084441254943,0.0121762341856625,0.0546931039854908,0.0257620515975081,0.0141854762168085,-0.00783141574120035,0.0235277626700776,-0.0150879414660591,0.0986267571606565
"ENSG00000231855",-0.0149105134253362,-0.0128235577127372,0.00555367659735758,0.00638539869141091,0.0692406968220732,-0.0141911562149424,0.024763976991489,-0.000525095588848206,0.00320823209201699,-0.00792291351643667,-0.00660958458807322,0.00209653889681824,-0.00565592064214523,-0.00130348908154538,-0.0146520473492276,0.0157935390229048
"ENSG00000179873",-0.0649159822283337,-0.0895621576904639,0.181535356321673,0.0411408631093737,0.0482956252968797,-0.0889834241623666,0.116752294684222,-0.0218968840845517,0.0209945199168359,-0.00492127130606784,0.476361666789316,0.325398777438029,0.127067941674167,0.280736235538856,0.408038835141838,0.170034986811068
"ENSG00000223547",-0.0645394097054519,0.152444566011718,0.0361500107176745,0.144546202223641,0.0572822780582578,0.352554116848791,0.807683099042338,0.0653388633365338,0.268202126193798,0.0907203198079706,0.0140621608974379,0.333561445378953,-0.208136213152117,0.0832114299160767,-0.0463790357052138,0.551587849140664
"ENSG00000200521",0.0107714857502861,-0.0093844477102362,0.0087561721506784,-0.00630465796131033,0.00138461459351544,0.00751847177246955,0.0467349675741958,0.185022528374546,0.0484583860508886,0.0368945023166291,-0.00454636172159651,0.0264014382017039,-0.00323824567848766,0.00435825553932364,-0.0204641028850679,0.0811754693000545
"ENSG00000271811",-0.0633286635026044,0.0287321536290264,0.0378102521915122,0.000184106889969792,0.0735397380328395,0.320900711521845,0.46208443772072,0.0255390369525835,0.0783313321265102,-0.0531294249422654,-0.123423583054126,0.127728919286532,-0.145547085779049,-0.124589544147261,-0.175998909213419,0.478614604077433
"ENSG00000223692",0.0293305227601287,0.241752863113953,-0.0431768304683492,-0.0570590905653755,-0.195935056513235,0.0216532950384495,0.0853452713122044,-0.0295895555079756,-0.0603656758312787,-0.0683098608094176,0.0576452543316397,0.0626828342174925,0.0121499294416738,-0.0476154085136437,-0.0480024716168236,0.0838112490494572
"ENSG00000258727",-0.325033487856494,-0.432748389229455,0.0289680000628995,0.0462221420026932,-0.108098735670552,0.16315851839273,0.700590754893522,0.11470435526828,0.435329318073052,0.213966041327357,0.187967717317397,0.436593083323323,0.41284746798122,0.198685620603541,0.33372371905796,0.827939735252307
"ENSG00000182993",0.232120725649874,0.16717099524645,0.0695906320814228,0.027000949981923,0.145724561634207,0.456109076615215,0.517990299830033,-0.0970742795165453,-0.111465718640968,-0.113943976423685,0.109469546882406,0.229039395031125,-0.144919738141114,-0.120874559768127,-0.0955232154785908,0.341030232382093
"ENSG00000234256",-0.0513204141445109,-0.0283482677411776,0.187560973076877,0.0345677442560318,-0.0214722487190679,0.0927309831357866,0.121307693975835,0.0624329636433872,0.112819407767758,-0.00191121572728282,0.129684234571188,0.141772787731479,-0.0222880525568746,0.11377977337163,0.0269819104566348,0.113483326156119
"ENSG00000266019",0.00893908812525351,0.0661721759133542,-0.00267333734771301,0.167630209245369,0.0507253785062163,-0.0228849822104346,0.0101605206475882,-0.00349957130420225,-0.0191452153015637,-0.0120138113522701,-0.0163958122787847,0.0156786691411937,-0.0424041132507495,-0.0133793004739933,-0.0311776210047665,-0.0271034853124223
"ENSG00000105369",-0.245360078261518,-0.482823636976642,-0.0127029286827851,-0.0784369906172534,-0.208702451131169,-0.20601620547097,-0.117695350585613,-0.0526914734099706,-0.0311359909163385,0.02961082456145,0.658796873835641,0.326730186679875,0.781777119002258,0.253761041063888,0.707636250943532,0.174310656539442
"ENSG00000275001",-0.0471052427318485,0.0635477994233512,-0.00605499707941133,0.00795536350929028,-0.0319660054557721,0.161366826665428,0.0814991073595008,0.00952928330220151,0.00993196366827816,-0.0288835538723207,-0.0241661154598944,-0.00385841739163656,-0.0164826046249453,0.028066486632337,0.0483226360142901,0.0988517638671776
"ENSG00000136697",-0.0425899217687296,-0.134752073747936,0.0109828847420804,-0.0154926182991309,-0.0817696806127519,-0.0998532675239406,0.122109977460858,0.493864638786245,0.861434392308364,0.150611002632207,-0.0198399587145195,0.175976891068671,-0.0781706665130834,-0.0420723570245343,-0.107180059895824,0.250294827749346
"ENSG00000142507",-0.00744102873860681,0.603645427716719,0.000942596093001292,-0.0275092271628617,-0.133663851861424,0.296107433217611,0.535293211780956,0.0532635198238263,0.112188577344076,0.0997497006367271,0.0216399336922669,0.310958973494594,-0.347622805343489,-0.120941755445019,-0.167649779424181,0.123773371657124
"ENSG00000269901",-0.171917072529664,0.0223726500340578,0.0447544195395656,0.0465229044195655,-0.132736224598558,0.293946169115554,0.429974317149204,0.0423009855670867,0.129016668665655,0.0133095298224867,0.0110296950783932,0.16992674838317,-0.00729252532156767,0.0687291107245726,-0.0121990433754552,0.434061356741076
"ENSG00000196972",0.255619478341358,0.0476583570525897,0.0519604744284752,0.400276734736994,0.747674346377802,0.291976694532078,0.310722909587664,0.0168067605106897,0.0609082942551949,0.0337957522666564,-0.234824680604363,-0.0724139319117774,-0.387350968931265,-0.0700628984409637,-0.240511068659075,0.0628735607195162
"ENSG00000245904",-0.089087783700257,-0.289900397648893,0.0497568976069799,0.240680228750001,-0.0277482595244307,0.00331641121289646,0.311684381119374,0.146473544040885,0.330417728737975,0.0190282016016727,0.410679496848022,0.393572375666363,0.380332291135016,0.0205718755268531,0.215247439308402,0.498804116566935
"ENSG00000227054",0.0373761246491259,0.011120051642008,0.0291493238333104,0.084375463330249,0.0982507313444882,0.125595733570237,0.246351524324676,-0.0261727428804023,0.0123514569581032,0.00032524310751873,-0.0362789343118951,0.0241366408946501,-0.0328672673534354,-0.0182731035346301,0.0115918026805802,0.242018999431145
"ENSG00000092421",-0.17714144137306,-0.0415574999817824,0.0400430960627163,0.233635439122388,0.379346532837271,0.0756689890390805,0.603746443596911,0.0967341762787248,0.24310863036236,0.0355634067781882,0.0841458644347122,0.185805338356538,-0.197714473266428,0.352323118925547,0.0913085101419041,0.43042259973531
"ENSG00000132204",-0.0572880907880555,-0.0419032239615824,0.139748476687089,-0.0224624730820431,-0.030829010807711,0.0735846319881347,0.294705249929561,-0.00834935245956241,0.147288059770766,0.0944440325859154,-0.0395676402666222,0.111811633475743,-0.00181849083933527,0.0417577112022169,0.027883857434594,0.299001694781468
