i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79,Topic 80,Topic 81,Topic 82,Topic 83,Topic 84,Topic 85,Topic 86,Topic 87,Topic 88,Topic 89,Topic 90,Topic 91,Topic 92,Topic 93,Topic 94,Topic 95,Topic 96,Topic 97,Topic 98,Topic 99,Topic 100,Topic 101,Topic 102,Topic 103,Topic 104,Topic 105,Topic 106,Topic 107,Topic 108,Topic 109,Topic 110,Topic 111,Topic 112,Topic 113,Topic 114,Topic 115,Topic 116,Topic 117,Topic 118,Topic 119,Topic 120,Topic 121,Topic 122,Topic 123,Topic 124,Topic 125,Topic 126,Topic 127,Topic 128,Topic 129,Topic 130,Topic 131,Topic 132,Topic 133,Topic 134,Topic 135,Topic 136,Topic 137,Topic 138,Topic 139,Topic 140,Topic 141,Topic 142,Topic 143,Topic 144,Topic 145,Topic 146,Topic 147,Topic 148,Topic 149,Topic 150,Topic 151,Topic 152,Topic 153,Topic 154,Topic 155,Topic 156,Topic 157,Topic 158,Topic 159,Topic 160,Topic 161,Topic 162,Topic 163,Topic 164,Topic 165,Topic 166,Topic 167
647,GTEX-1E2YA-0626-SM-7P8P4,0.0166402535658,0.00237717908082,0.0221870047544,0.0,0.0,0.0,0.00237717908082,0.0,0.0,0.0,0.00633914421553,0.0689381933439,0.0229793977813,0.0578446909667,0.0261489698891,0.00633914421553,0.000792393026941,0.0871632329635,0.000792393026941,0.0,0.0,0.0,0.0245641838352,0.0,0.0,0.0142630744849,0.0610142630745,0.0,0.0,0.0229793977813,0.0,0.00713153724247,0.0459587955626,0.0,0.0,0.0,0.0,0.0,0.0,0.000792393026941,0.0,0.00158478605388,0.0158478605388,0.00158478605388,0.0,0.0,0.00237717908082,0.0,0.0,0.0,0.0,0.000792393026941,0.0,0.00633914421553,0.026941362916,0.000792393026941,0.0229793977813,0.0,0.0,0.0,0.0,0.0,0.00158478605388,0.053882725832,0.0,0.0,0.00871632329635,0.0396196513471,0.0562599049128,0.0,0.0570522979398,0.00158478605388,0.00396196513471,0.0,0.00633914421553,0.0,0.0,0.0166402535658,0.0,0.00554675118859,0.00633914421553,0.0,0.000792393026941,0.0,0.00316957210777,0.0348652931854,0.0,0.000792393026941,0.0,0.0,0.0,0.00158478605388,0.0,0.00237717908082,0.0,0.00316957210777,0.00158478605388,0.00713153724247,0.0,0.0,0.0,0.00475435816165,0.00316957210777,0.0,0.0095087163233,0.0,0.00158478605388,0.0,0.00237717908082,0.00792393026941,0.0,0.0,0.0,0.0,0.0,0.013470681458,0.0,0.000792393026941,0.0,0.0,0.0,0.000792393026941,0.00316957210777,0.0,0.0174326465927,0.00237717908082,0.00633914421553,0.0,0.0095087163233,0.0,0.0,0.00158478605388,0.00158478605388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00237717908082,0.0,0.0,0.00158478605388,0.000792393026941,0.0,0.00158478605388,0.0,0.0,0.000792393026941,0.0,0.000792393026941,0.000792393026941,0.0,0.00475435816165,0.0,0.0,0.0,0.000792393026941,0.0,0.000792393026941,0.0,0.00475435816165,0.00396196513471
648,GTEX-XGQ4-0526-SM-4AT6C,0.0137362637363,0.0,0.0357142857143,0.0,0.0,0.0,0.00274725274725,0.0,0.0,0.0,0.00549450549451,0.0343406593407,0.032967032967,0.0782967032967,0.032967032967,0.0151098901099,0.0,0.100274725275,0.00549450549451,0.0,0.0,0.0,0.00549450549451,0.0,0.0,0.0233516483516,0.0782967032967,0.00274725274725,0.0,0.00824175824176,0.0,0.00137362637363,0.00549450549451,0.0,0.0,0.0,0.00137362637363,0.0,0.0,0.0,0.0,0.0,0.0151098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123626373626,0.00961538461538,0.0,0.021978021978,0.0,0.0,0.0,0.0,0.00412087912088,0.0,0.0824175824176,0.0,0.0,0.00137362637363,0.00412087912088,0.0549450549451,0.0,0.0480769230769,0.00137362637363,0.00137362637363,0.0,0.00686813186813,0.0,0.0,0.021978021978,0.0,0.0,0.00412087912088,0.0,0.0,0.0,0.00274725274725,0.043956043956,0.0,0.00137362637363,0.0,0.0,0.0,0.00412087912088,0.0,0.00274725274725,0.0,0.0,0.00412087912088,0.0123626373626,0.0,0.0,0.0,0.0,0.00549450549451,0.0,0.0151098901099,0.0,0.0,0.0,0.00137362637363,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857143,0.0,0.00137362637363,0.0,0.0,0.0,0.0,0.00137362637363,0.0,0.0288461538462,0.00137362637363,0.0123626373626,0.0,0.00686813186813,0.0,0.0,0.00274725274725,0.00137362637363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00412087912088,0.00137362637363,0.0,0.00274725274725,0.00412087912088,0.0,0.00137362637363,0.0,0.0,0.0,0.0,0.0,0.00137362637363,0.0,0.010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00824175824176,0.00686813186813
649,GTEX-13FXS-1026-SM-62LFQ,0.0106060606061,0.0,0.0287878787879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121212121212,0.0393939393939,0.0348484848485,0.0772727272727,0.0318181818182,0.00757575757576,0.0,0.0954545454545,0.0,0.00151515151515,0.0,0.0,0.0030303030303,0.0,0.0,0.0242424242424,0.0924242424242,0.0,0.0,0.00757575757576,0.0,0.0030303030303,0.030303030303,0.00454545454545,0.0,0.0,0.00151515151515,0.0,0.0,0.0,0.0,0.0,0.030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909091,0.00606060606061,0.0,0.0348484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0727272727273,0.0,0.0,0.0,0.0,0.0636363636364,0.0,0.0378787878788,0.0,0.00454545454545,0.0,0.0030303030303,0.0,0.0,0.0166666666667,0.0,0.0,0.00909090909091,0.0,0.0,0.0,0.00151515151515,0.0469696969697,0.0,0.0,0.0,0.0,0.0,0.0030303030303,0.0,0.00606060606061,0.0,0.0,0.00151515151515,0.0121212121212,0.0,0.0,0.0,0.0,0.00454545454545,0.0,0.0136363636364,0.0,0.00151515151515,0.0,0.0,0.0,0.00151515151515,0.0,0.0,0.0,0.0,0.0242424242424,0.0,0.0,0.0,0.0,0.0,0.0,0.00151515151515,0.0,0.030303030303,0.00606060606061,0.0121212121212,0.0,0.00454545454545,0.0,0.0,0.00151515151515,0.00151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030303030303,0.0,0.0,0.0030303030303,0.00151515151515,0.0,0.00151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00757575757576,0.0,0.0,0.0,0.0,0.0,0.0030303030303,0.0,0.00757575757576,0.00454545454545
650,GTEX-WHPG-1026-SM-3NMBA,0.0175298804781,0.0,0.0215139442231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00478087649402,0.0709163346614,0.0183266932271,0.0462151394422,0.0191235059761,0.0119521912351,0.0,0.0924302788845,0.000796812749004,0.0,0.0,0.0,0.00876494023904,0.0,0.00478087649402,0.0127490039841,0.0605577689243,0.000796812749004,0.0,0.0262948207171,0.0,0.0103585657371,0.101195219124,0.000796812749004,0.0,0.0,0.0,0.0,0.000796812749004,0.0,0.0,0.0,0.0215139442231,0.0,0.0,0.000796812749004,0.00159362549801,0.0,0.0,0.0,0.0,0.00239043824701,0.0,0.00478087649402,0.0223107569721,0.000796812749004,0.0247011952191,0.000796812749004,0.0,0.0,0.0,0.0,0.000796812749004,0.0438247011952,0.0,0.0,0.00876494023904,0.0199203187251,0.0613545816733,0.0,0.0549800796813,0.000796812749004,0.00239043824701,0.0,0.0127490039841,0.0,0.0,0.0111553784861,0.000796812749004,0.00478087649402,0.00796812749004,0.0,0.0,0.0,0.00239043824701,0.0254980079681,0.0,0.0,0.0,0.0,0.00159362549801,0.00318725099602,0.0,0.0,0.0,0.0254980079681,0.000796812749004,0.00956175298805,0.000796812749004,0.0,0.0,0.0,0.00318725099602,0.0,0.00796812749004,0.0,0.000796812749004,0.0,0.00159362549801,0.0,0.000796812749004,0.0,0.0,0.0,0.0,0.0135458167331,0.0,0.0,0.0,0.0,0.0,0.00159362549801,0.000796812749004,0.0,0.0159362549801,0.00159362549801,0.00717131474104,0.0,0.00717131474104,0.0,0.0,0.000796812749004,0.000796812749004,0.0,0.0,0.0,0.0,0.000796812749004,0.0,0.0,0.0,0.0,0.0,0.00239043824701,0.0,0.0,0.00159362549801,0.00398406374502,0.0,0.000796812749004,0.0,0.0,0.000796812749004,0.0,0.0,0.0,0.0,0.00398406374502,0.0,0.0,0.0,0.000796812749004,0.0,0.0,0.0,0.00717131474104,0.00398406374502
651,GTEX-ZZPU-0926-SM-5GZYT,0.0128893662728,0.00107411385607,0.0247046186896,0.0,0.00107411385607,0.0,0.00107411385607,0.0,0.0,0.0,0.00322234156821,0.0300751879699,0.0247046186896,0.0537056928034,0.0257787325456,0.0118152524168,0.0,0.0912996777658,0.00107411385607,0.0,0.0,0.0,0.00966702470462,0.0,0.00214822771214,0.00966702470462,0.0494092373792,0.0,0.0,0.0193340494092,0.0,0.00429645542427,0.148227712137,0.0,0.0,0.0,0.0,0.0,0.00322234156821,0.0,0.0,0.0,0.0118152524168,0.0,0.0,0.00107411385607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00107411385607,0.0128893662728,0.00107411385607,0.0214822771214,0.0,0.0,0.0,0.0,0.00429645542427,0.00107411385607,0.078410311493,0.0,0.0,0.00322234156821,0.0107411385607,0.0418904403867,0.0,0.0440386680988,0.00644468313641,0.0,0.0,0.0128893662728,0.00107411385607,0.0,0.0214822771214,0.0,0.00107411385607,0.0,0.0,0.0,0.0,0.00107411385607,0.0290010741139,0.0,0.0,0.0,0.0,0.0,0.00214822771214,0.0,0.0,0.0,0.0601503759398,0.00751879699248,0.00322234156821,0.0,0.0,0.0,0.00107411385607,0.00429645542427,0.0,0.00859291084855,0.0,0.0,0.0,0.00107411385607,0.0,0.0,0.0,0.0,0.0,0.0,0.0268528464017,0.0,0.00107411385607,0.0,0.0,0.0,0.0,0.0,0.0,0.0182599355532,0.00322234156821,0.00537056928034,0.0,0.00859291084855,0.0,0.0,0.00214822771214,0.00107411385607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00107411385607,0.0,0.0,0.00107411385607,0.00214822771214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00429645542427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00214822771214
652,GTEX-1A8FM-1026-SM-7PC26,0.0121412803532,0.00110375275938,0.0264900662252,0.00331125827815,0.0,0.0,0.00331125827815,0.0,0.0,0.0,0.00441501103753,0.0640176600442,0.0331125827815,0.0717439293598,0.0253863134658,0.00772626931567,0.0,0.0894039735099,0.0,0.0,0.0,0.0,0.0264900662252,0.0,0.0,0.00883002207506,0.0728476821192,0.00110375275938,0.0,0.0165562913907,0.00110375275938,0.00331125827815,0.0286975717439,0.0,0.0,0.0,0.0,0.0,0.0,0.00110375275938,0.0,0.0,0.0220750551876,0.00331125827815,0.00110375275938,0.0,0.00220750551876,0.0,0.0,0.0,0.0,0.0,0.0,0.00441501103753,0.0187637969095,0.0,0.0264900662252,0.0,0.0,0.0,0.0,0.0,0.0,0.0629139072848,0.00110375275938,0.0,0.00551876379691,0.0209713024283,0.0673289183223,0.0,0.0485651214128,0.00110375275938,0.00331125827815,0.0,0.0121412803532,0.0,0.0,0.0198675496689,0.0,0.0,0.00662251655629,0.00110375275938,0.00220750551876,0.0,0.00220750551876,0.0419426048565,0.0,0.0,0.0,0.0,0.0,0.00220750551876,0.0,0.00331125827815,0.0,0.0,0.0,0.00551876379691,0.0,0.0,0.0,0.00220750551876,0.0,0.0,0.00993377483444,0.0,0.0,0.0,0.00331125827815,0.00662251655629,0.00110375275938,0.0,0.0,0.0,0.0,0.0187637969095,0.0,0.00110375275938,0.0,0.0,0.0,0.0,0.00110375275938,0.0,0.0198675496689,0.00110375275938,0.00551876379691,0.0,0.0110375275938,0.0,0.0,0.0,0.00110375275938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00220750551876,0.0,0.00110375275938,0.00331125827815,0.00110375275938,0.0,0.00110375275938,0.0,0.0,0.00110375275938,0.0,0.0,0.0,0.0,0.00331125827815,0.0,0.0,0.0,0.00220750551876,0.0,0.00110375275938,0.0,0.00662251655629,0.00551876379691
653,GTEX-ZLFU-0326-SM-4WWBK,0.00744878957169,0.0,0.0279329608939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130353817505,0.0223463687151,0.048417132216,0.111731843575,0.0353817504655,0.00372439478585,0.0,0.150837988827,0.00186219739292,0.0,0.0,0.0,0.00186219739292,0.0,0.0,0.0130353817505,0.072625698324,0.0,0.0,0.00186219739292,0.0,0.00744878957169,0.00744878957169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167597765363,0.0,0.0,0.0,0.00186219739292,0.0,0.0,0.0,0.0,0.0,0.0,0.0167597765363,0.00186219739292,0.0,0.0186219739292,0.0,0.0,0.0,0.0,0.00186219739292,0.00186219739292,0.106145251397,0.0,0.0,0.0,0.00372439478585,0.0502793296089,0.0,0.0186219739292,0.00186219739292,0.0,0.0,0.0111731843575,0.00186219739292,0.0,0.0279329608939,0.0,0.0,0.00186219739292,0.0,0.0,0.0,0.00372439478585,0.0316573556797,0.0,0.0,0.0,0.0,0.0,0.00372439478585,0.0,0.0,0.0,0.0,0.00558659217877,0.00372439478585,0.0,0.0,0.0,0.0,0.00186219739292,0.0,0.0148975791434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465549348231,0.0,0.00186219739292,0.0,0.0,0.0,0.0,0.0,0.0,0.0353817504655,0.00186219739292,0.0111731843575,0.0,0.00558659217877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00186219739292,0.0,0.0,0.00186219739292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00186219739292,0.00558659217877
654,GTEX-1AX9K-0426-SM-73KUG,0.0113636363636,0.0,0.0328282828283,0.0,0.0,0.0,0.00126262626263,0.0,0.0,0.0,0.00631313131313,0.0378787878788,0.0353535353535,0.084595959596,0.0290404040404,0.0164141414141,0.0,0.112373737374,0.00126262626263,0.0,0.0,0.0,0.00757575757576,0.0,0.0,0.0252525252525,0.0782828282828,0.00252525252525,0.0,0.00505050505051,0.0,0.00126262626263,0.00378787878788,0.0,0.0,0.0,0.00252525252525,0.0,0.00252525252525,0.00126262626263,0.0,0.0,0.0113636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101,0.0151515151515,0.0,0.0315656565657,0.0,0.0,0.0,0.0,0.0,0.00126262626263,0.0782828282828,0.0,0.0,0.0,0.00378787878788,0.0568181818182,0.0,0.0454545454545,0.00252525252525,0.00126262626263,0.0,0.00631313131313,0.00126262626263,0.0,0.0227272727273,0.0,0.0,0.00631313131313,0.0,0.0,0.0,0.00252525252525,0.0454545454545,0.0,0.00126262626263,0.0,0.0,0.0,0.00378787878788,0.0,0.00378787878788,0.0,0.0,0.00378787878788,0.00757575757576,0.0,0.0,0.0,0.0,0.00378787878788,0.0,0.0176767676768,0.0,0.0,0.0,0.00126262626263,0.0,0.0,0.0,0.0,0.0,0.0,0.0239898989899,0.0,0.00252525252525,0.0,0.0,0.0,0.0,0.00126262626263,0.0,0.0265151515152,0.0,0.0113636363636,0.0,0.00757575757576,0.0,0.0,0.00378787878788,0.00252525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252525252525,0.0,0.0,0.00378787878788,0.00378787878788,0.0,0.0,0.0,0.0,0.0,0.00126262626263,0.0,0.0,0.0,0.00883838383838,0.0,0.0,0.0,0.00126262626263,0.0,0.00126262626263,0.0,0.00883838383838,0.00505050505051
655,GTEX-132NY-1426-SM-5J1MJ,0.013942680093,0.000774593338497,0.0185902401239,0.0,0.0,0.0,0.000774593338497,0.0,0.0,0.0,0.00542215336948,0.0704879938033,0.0224632068164,0.0557707203718,0.0263361735089,0.0154918667699,0.000774593338497,0.0813323005422,0.00154918667699,0.0,0.0,0.0,0.0131680867545,0.0,0.0,0.0170410534469,0.0697134004648,0.000774593338497,0.0,0.0162664601084,0.0,0.00929512006197,0.0294345468629,0.00154918667699,0.0,0.0,0.00154918667699,0.0,0.0,0.000774593338497,0.0,0.0,0.0185902401239,0.0,0.0,0.000774593338497,0.00232378001549,0.0,0.0,0.000774593338497,0.0,0.00309837335399,0.0,0.00542215336948,0.0201394268009,0.00387296669249,0.0247869868319,0.00232378001549,0.0,0.0,0.000774593338497,0.0,0.00154918667699,0.0511231603408,0.0,0.000774593338497,0.00774593338497,0.0317583268784,0.0588690937258,0.0,0.0464756003098,0.00387296669249,0.00309837335399,0.0,0.013942680093,0.00154918667699,0.0,0.0154918667699,0.00154918667699,0.00852052672347,0.0116189000775,0.0,0.000774593338497,0.0,0.00309837335399,0.0325329202169,0.0,0.000774593338497,0.0,0.0,0.00232378001549,0.00232378001549,0.0,0.00619674670798,0.00154918667699,0.0,0.000774593338497,0.0116189000775,0.0,0.0,0.0,0.00232378001549,0.00309837335399,0.0,0.012393493416,0.0,0.0,0.0,0.00309837335399,0.00232378001549,0.00774593338497,0.0,0.0,0.00309837335399,0.0,0.013942680093,0.0,0.000774593338497,0.0,0.0,0.0,0.000774593338497,0.00154918667699,0.0,0.0170410534469,0.00309837335399,0.00542215336948,0.0,0.0116189000775,0.0,0.0,0.00154918667699,0.000774593338497,0.0,0.0,0.0,0.0,0.000774593338497,0.00154918667699,0.0,0.0,0.0,0.0,0.00309837335399,0.0,0.000774593338497,0.00232378001549,0.00309837335399,0.000774593338497,0.00154918667699,0.0,0.000774593338497,0.000774593338497,0.0,0.00154918667699,0.0,0.0,0.00387296669249,0.0,0.0,0.000774593338497,0.00154918667699,0.0,0.000774593338497,0.0,0.00542215336948,0.00387296669249
656,GTEX-1IKOE-1026-SM-ARZMF,0.00921658986175,0.0,0.0445468509985,0.0,0.00153609831029,0.0,0.00460829493088,0.0,0.0,0.0,0.00768049155146,0.0245775729647,0.0384024577573,0.0768049155146,0.0399385560676,0.0153609831029,0.0,0.101382488479,0.0,0.0,0.0,0.0,0.0168970814132,0.0,0.0,0.0199692780338,0.0721966205837,0.00153609831029,0.0,0.00460829493088,0.0,0.00768049155146,0.00768049155146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138248847926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00153609831029,0.0184331797235,0.0,0.026113671275,0.0,0.0,0.0,0.0,0.00614439324117,0.0,0.109062980031,0.0,0.0,0.0,0.00768049155146,0.0414746543779,0.0,0.047619047619,0.00153609831029,0.0,0.0,0.0,0.0,0.0,0.0307219662058,0.0,0.0,0.0,0.0,0.0,0.0,0.00460829493088,0.0399385560676,0.0,0.0,0.0,0.0,0.0,0.00460829493088,0.0,0.0,0.0,0.00153609831029,0.0184331797235,0.00307219662058,0.0,0.0,0.0,0.0,0.00460829493088,0.0,0.0122887864823,0.0,0.0,0.0,0.00153609831029,0.0,0.00153609831029,0.0,0.0,0.0,0.0,0.0384024577573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026113671275,0.00460829493088,0.00460829493088,0.0,0.0153609831029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00153609831029,0.0,0.0,0.0,0.00307219662058,0.0,0.0,0.0,0.00307219662058,0.0,0.00307219662058,0.0,0.0,0.0,0.00614439324117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00307219662058
657,GTEX-ZVT2-0926-SM-5GICE,0.015037593985,0.0,0.0263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00657894736842,0.0601503759398,0.0225563909774,0.0554511278195,0.0216165413534,0.0253759398496,0.0,0.101503759398,0.00657894736842,0.0,0.0,0.0,0.00845864661654,0.0,0.00093984962406,0.0140977443609,0.062969924812,0.00657894736842,0.0,0.0263157894737,0.0,0.00845864661654,0.0507518796992,0.00093984962406,0.0,0.0,0.00187969924812,0.0,0.00375939849624,0.0,0.0,0.0,0.0112781954887,0.0,0.0,0.00093984962406,0.00093984962406,0.0,0.0,0.0,0.0,0.0,0.0,0.00751879699248,0.0169172932331,0.0,0.0338345864662,0.0,0.0,0.0,0.0,0.00375939849624,0.0,0.0563909774436,0.00093984962406,0.0,0.00187969924812,0.0131578947368,0.062969924812,0.0,0.0573308270677,0.00375939849624,0.00093984962406,0.0,0.0122180451128,0.0,0.0,0.015037593985,0.0,0.0,0.0046992481203,0.0,0.0,0.0,0.00281954887218,0.0375939849624,0.0,0.0,0.0,0.0,0.0,0.00187969924812,0.0,0.00093984962406,0.0,0.00657894736842,0.00187969924812,0.00845864661654,0.0,0.0,0.0,0.0,0.00375939849624,0.0,0.0103383458647,0.0,0.0,0.0,0.00093984962406,0.00093984962406,0.0,0.0,0.0,0.0,0.0,0.0263157894737,0.0,0.00093984962406,0.0,0.0,0.0,0.0,0.00093984962406,0.0,0.0187969924812,0.00093984962406,0.00657894736842,0.0,0.0046992481203,0.0,0.0,0.0,0.00093984962406,0.0,0.0,0.0,0.00093984962406,0.0,0.0,0.0,0.0,0.0,0.0,0.00281954887218,0.0,0.0,0.00093984962406,0.00751879699248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00563909774436,0.0,0.0,0.00093984962406,0.00093984962406,0.0,0.00093984962406,0.0,0.00751879699248,0.0046992481203
658,GTEX-13FH7-0926-SM-5J2MR,0.00574712643678,0.0,0.0316091954023,0.0,0.0,0.0,0.00574712643678,0.0,0.0,0.0,0.0014367816092,0.0229885057471,0.0387931034483,0.0876436781609,0.0287356321839,0.014367816092,0.0,0.103448275862,0.0,0.0,0.0,0.0,0.0129310344828,0.0,0.0,0.0158045977011,0.0718390804598,0.0,0.0,0.00862068965517,0.0,0.0129310344828,0.0229885057471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172413793103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014367816092,0.0,0.00862068965517,0.0,0.0186781609195,0.0,0.0,0.0,0.0,0.00431034482759,0.00287356321839,0.104885057471,0.0,0.0,0.0,0.00718390804598,0.0646551724138,0.0,0.0330459770115,0.0014367816092,0.0,0.0,0.00718390804598,0.0014367816092,0.0,0.0330459770115,0.0,0.0,0.00287356321839,0.0,0.0,0.0,0.00574712643678,0.0373563218391,0.0,0.0,0.0,0.0,0.0,0.00287356321839,0.0,0.0014367816092,0.0,0.0,0.014367816092,0.00718390804598,0.0,0.0,0.0,0.0,0.00862068965517,0.0,0.0129310344828,0.0,0.0,0.0,0.00287356321839,0.0,0.0014367816092,0.0,0.0,0.0,0.0,0.0431034482759,0.0,0.0014367816092,0.0,0.0,0.0,0.0,0.0,0.0,0.0215517241379,0.00431034482759,0.00574712643678,0.0,0.014367816092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00287356321839,0.0,0.0,0.0,0.0,0.0014367816092,0.0,0.0,0.0,0.0014367816092,0.0,0.0,0.0,0.00287356321839,0.0,0.00287356321839,0.0,0.0,0.0,0.00574712643678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00287356321839
659,GTEX-13OW6-0926-SM-5L3GM,0.00864304235091,0.0,0.0164217804667,0.0,0.0,0.000864304235091,0.00259291270527,0.0,0.0,0.0,0.00691443388073,0.0639585133967,0.0207433016422,0.0535868625756,0.0224719101124,0.0181503889369,0.0,0.0959377700951,0.00172860847018,0.0,0.0,0.0,0.00259291270527,0.0,0.00345721694036,0.0138288677615,0.0743301642178,0.000864304235091,0.0,0.0146931719965,0.0,0.009507346586,0.0630942091616,0.000864304235091,0.0,0.0,0.000864304235091,0.0,0.0,0.000864304235091,0.0,0.0,0.0233362143475,0.0,0.0,0.0,0.000864304235091,0.0,0.0,0.0,0.0,0.00172860847018,0.00172860847018,0.00777873811582,0.00864304235091,0.00432152117545,0.0207433016422,0.0,0.0,0.0,0.0,0.0,0.0,0.0544511668107,0.0,0.000864304235091,0.00345721694036,0.019014693172,0.066551426102,0.0,0.0328435609334,0.00259291270527,0.00172860847018,0.0,0.019014693172,0.000864304235091,0.0,0.0146931719965,0.0,0.009507346586,0.0129645635264,0.0,0.0,0.0,0.00259291270527,0.0371650821089,0.0,0.0,0.0,0.0,0.00432152117545,0.00259291270527,0.0,0.00432152117545,0.0,0.009507346586,0.000864304235091,0.0155574762316,0.00172860847018,0.0,0.0,0.0,0.00345721694036,0.0,0.0103716508211,0.0,0.000864304235091,0.0,0.00259291270527,0.0,0.00259291270527,0.0,0.000864304235091,0.00259291270527,0.0,0.0207433016422,0.0,0.0,0.0,0.0,0.0,0.00172860847018,0.00259291270527,0.0,0.019014693172,0.0,0.00691443388073,0.0,0.00777873811582,0.0,0.0,0.000864304235091,0.000864304235091,0.0,0.0,0.0,0.0,0.000864304235091,0.0,0.0,0.0,0.0,0.0,0.00259291270527,0.0,0.0,0.00172860847018,0.00432152117545,0.0,0.000864304235091,0.0,0.000864304235091,0.000864304235091,0.0,0.0,0.000864304235091,0.0,0.00518582541054,0.0,0.000864304235091,0.000864304235091,0.00172860847018,0.0,0.00172860847018,0.0,0.00605012964564,0.00345721694036
