i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
198,GTEX-YJ8A-1726-SM-5P9IQ,0.626660165239,0.229368743978,0.1184815321,0.0249565115062,0.000528969220749,0.0,1.16513044218e-06,0.0,5.82565221089e-07,2.33026088436e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,GTEX-132AR-2726-SM-5PNVN,0.372447572152,0.476039719142,0.110112717285,0.0395499665716,0.00184910039167,0.0,0.0,0.0,0.0,7.3956620005e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84891550012e-07
200,TCGA-CC-A7IE-01A-21R-A38B-07,0.807431174375,0.139551976739,0.0430341952157,0.00934423950553,0.000634785225416,0.0,0.0,0.0,5.58298351289e-07,0.0,3.07064093209e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,TCGA-DD-AADG-01A-11R-A41C-07,0.841339470753,0.0996597389944,0.0458517276071,0.0120085118808,0.00113916226844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3884965835e-06,0.0,0.0,0.0,0.0,0.0
202,TCGA-DD-AACP-01A-11R-A41C-07,0.74236670114,0.172608027673,0.0662165229068,0.0181929874166,0.000609077285689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19649338863e-06,0.0,5.81180616115e-07,0.0,2.90590308058e-06,0.0,0.0,0.0
203,TCGA-DD-AAC8-01A-11R-A41C-07,0.816645852999,0.113458331954,0.0579180126831,0.0110141680791,0.000953951087985,0.0,0.0,0.0,3.12361194494e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.12361194494e-07,8.43375225134e-06,6.24722388988e-07,0.0,0.0
204,TCGA-ED-A7XP-01A-11R-A352-07,0.807222841755,0.11219333103,0.0484472838265,0.0318215412592,0.000308894054575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.10807452549e-06,0.0,0.0,0.0
205,TCGA-CC-A1HT-01A-11R-A131-07,0.807809731173,0.0970129447009,0.0553001226396,0.0364496502255,0.00335073596995,0.0,0.0,0.0,1.58928188298e-06,5.2976062766e-07,0.0,0.0,0.0,0.0,0.0,5.2976062766e-07,0.0,7.41664878725e-05,0.0,0.0
206,TCGA-BC-A10Z-11A-11R-A131-07,0.826452350897,0.126386558274,0.0400812187729,0.00693121663127,0.000148655424285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,TCGA-DD-A4NF-01A-11R-A27V-07,0.800810001478,0.13173044885,0.0565862154954,0.00993217105544,0.000939681308534,0.0,0.0,0.0,4.23375223489e-07,0.0,0.0,0.0,0.0,0.0,4.23375223489e-07,2.11687611745e-07,2.11687611745e-07,2.11687611745e-07,0.0,0.0
208,TCGA-W5-AA38-01A-11R-A41I-07,0.749775172202,0.131191537571,0.0964488992735,0.0221496627714,0.000383922599528,0.0,0.0,0.0,5.23768894308e-07,0.0,0.0,0.0,0.0,0.0,5.23768894308e-07,0.0,0.0,4.97580449593e-05,0.0,0.0
209,TCGA-DD-A11B-01A-11R-A131-07,0.813966239448,0.127322530393,0.0495719522474,0.00872636782684,0.000410067330639,0.0,1.59904938291e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2437050756e-06,0.0,0.0,0.0
210,TCGA-DD-A1EI-11A-11R-A131-07,0.801557764389,0.145011024901,0.0442815777365,0.00883711266787,0.000303632782666,0.0,0.0,0.0,1.45697112604e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74182675623e-06,0.0,0.0,0.0
211,TCGA-G3-AAV5-01A-11R-A37K-07,0.826472208192,0.0873624848227,0.0783422585101,0.0074531637271,0.0003690485349,0.0,0.0,8.36212692371e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,TCGA-ED-A82E-01A-11R-A352-07,0.772294739694,0.113111645526,0.0855435592334,0.0285133189915,0.000530972941273,0.0,0.0,7.20451752067e-07,0.0,7.20451752067e-07,1.44090350413e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.88180700827e-06,0.0,0.0
213,TCGA-EP-A2KC-01A-11R-A213-07,0.856193334356,0.0897006467653,0.0440387244308,0.0095322242709,0.00053463674608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33430681864e-07,0.0,0.0,0.0,0.0,0.0
214,TCGA-4R-AA8I-01A-11R-A38B-07,0.811721492845,0.125111370729,0.0508144644191,0.0113644662498,0.00098480436067,0.0,0.0,0.0,1.20049292239e-06,0.0,0.0,0.0,0.0,0.0,1.80073938359e-06,4.00164307465e-07,0.0,0.0,0.0,0.0
215,TCGA-DD-AAEI-01A-11R-A41C-07,0.806751103102,0.129017204055,0.0553173661195,0.00850581420567,0.000406146614985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36590261156e-06,0.0,0.0,0.0
216,TCGA-FV-A2QR-01A-11R-A213-07,0.815073819864,0.105671222187,0.0614015425414,0.0170721922426,0.000766250454686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.80747649064e-07,0.0,1.4091962385e-05,0.0,0.0,0.0
217,TCGA-DD-A3A5-11A-11R-A22L-07,0.82544749657,0.127074083048,0.0403943470588,0.00690177875587,0.000181895381813,0.0,0.0,0.0,3.99185183204e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,TCGA-ED-A4XI-01A-11R-A266-07,0.822768270676,0.123256571279,0.0455609869382,0.00813269763166,0.000278854305173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22227935893e-06,0.0,0.0,1.39689069592e-06,0.0,0.0,0.0
219,TCGA-XR-A8TG-01A-11R-A36F-07,0.831585688988,0.116591825279,0.0424517775621,0.00844321911141,0.0009272803069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08752883138e-07,0.0,0.0,0.0,0.0,0.0
220,TCGA-CC-A9FU-01A-11R-A37K-07,0.847821572545,0.088114100006,0.0469527773225,0.0150657311769,0.00204427842363,0.0,6.16210527094e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.08105263547e-07,6.16210527094e-07,0.0,0.0,0.0,0.0,0.0
221,TCGA-W5-AA34-11A-11R-A41I-07,0.795808840494,0.15151672401,0.042217666539,0.0100908814781,0.000364644549248,0.0,0.0,0.0,3.10732466338e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32197399014e-07,0.0,0.0,0.0
222,TCGA-DD-A1EE-01A-11R-A131-07,0.809827747909,0.0992095842528,0.0805866104416,0.00955794316333,0.000627343201541,0.0,0.0,0.000188150550838,0.0,2.62048120945e-07,0.0,0.0,0.0,0.0,0.0,1.31024060472e-06,2.62048120945e-07,7.86144362834e-07,0.0,0.0
223,TCGA-DD-A1EK-01A-11R-A213-07,0.832642978592,0.101475577711,0.0483420279774,0.0166968080995,0.000839516191359,0.0,0.0,0.0,1.93214313316e-07,0.0,0.0,0.0,0.0,0.0,7.72857253265e-07,0.0,0.0,1.54571450653e-06,5.79642939949e-07,0.0
224,TCGA-2Y-A9H5-01A-11R-A38B-07,0.803526960961,0.135806420538,0.0493858825229,0.0107706572261,0.000508633769236,0.0,0.0,0.0,0.0,9.63321532645e-07,4.81660766322e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,TCGA-DD-A1EC-01A-21R-A131-07,0.777740445598,0.160045637783,0.0467454838283,0.0150553043433,0.000411191907847,0.0,0.0,0.0,3.22756599566e-07,0.0,0.0,1.61378299783e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,TCGA-5R-AA1D-01A-11R-A38B-07,0.823936430998,0.118623577523,0.0492613299021,0.00784465079765,0.000333134110369,0.0,0.0,0.0,8.76668711496e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,TCGA-DD-A73F-01A-11R-A32O-07,0.815700693562,0.126275524983,0.0429809279791,0.0130646986058,0.00197265617712,0.0,0.0,0.0,1.96381899166e-07,2.55296468916e-06,0.0,7.85527596665e-07,0.0,1.178291395e-06,7.85527596665e-07,0.0,0.0,0.0,0.0,0.0
228,TCGA-DD-A1EG-01A-11R-A213-07,0.8360264308,0.0967776916913,0.0586779564587,0.00792491101537,0.000592789174663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20860348235e-07,0.0,0.0,0.0,0.0,0.0
229,TCGA-CC-A8HT-01A-11R-A36F-07,0.797075532908,0.113885192999,0.0672500222159,0.0197785590207,0.00200825823541,0.0,0.0,0.0,0.0,0.0,9.12982983215e-07,0.0,0.0,0.0,0.0,6.08655322143e-07,3.04327661072e-07,0.0,6.08655322143e-07,0.0
230,TCGA-LG-A6GG-01A-11R-A311-07,0.814103927297,0.123599934733,0.0509345754643,0.0106213181106,0.000739857743161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86651551169e-07,0.0
231,TCGA-DD-AAVY-01A-11R-A41C-07,0.847821777276,0.086732418376,0.0550440350995,0.00970994679097,0.000690750860974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07159612314e-06,0.0,0.0,0.0
232,TCGA-DD-A4NB-01A-12R-A266-07,0.816995476821,0.121598569687,0.0495668962168,0.0114884300722,0.000349967301924,0.0,0.0,0.0,4.39933754775e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.19966877388e-07,0.0,0.0,0.0,0.0
233,TCGA-CC-A3MA-01A-11R-A213-07,0.779024193077,0.0949465792026,0.104172558737,0.0213849217209,0.000456862033391,0.0,0.0,0.0,0.0,1.71752644132e-06,0.0,0.0,0.0,0.0,1.31677027168e-05,0.0,0.0,0.0,0.0,0.0
234,TCGA-DD-A1EG-11A-11R-A213-07,0.814880059775,0.137494291937,0.0402100856629,0.00724945726375,0.000165526597404,0.0,0.0,0.0,2.89382163294e-07,2.89382163294e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,TCGA-DD-A4NK-01A-11R-A28V-07,0.802860817495,0.139153506097,0.0483246478437,0.00912524452483,0.000535784038987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,TCGA-2Y-A9H2-01A-12R-A38B-07,0.82208930644,0.089609120672,0.0724552388001,0.0152119250379,0.000624726629478,6.31462226561e-06,0.0,0.0,0.0,2.10487408854e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.20974817707e-07,8.41949635415e-07,0.0
237,TCGA-EP-A3JL-01A-11R-A213-07,0.831090933756,0.114682928431,0.0468566526674,0.00694076687574,0.000427729529395,0.0,5.9324483966e-07,0.0,3.95496559773e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,TCGA-2Y-A9HB-01A-11R-A39D-07,0.808201183238,0.134452663414,0.0482648610951,0.00878887475454,0.000291289923868,0.0,0.0,0.0,5.63786949422e-07,0.0,0.0,0.0,0.0,0.0,5.63786949422e-07,0.0,0.0,0.0,0.0,0.0
239,TCGA-G3-A5SK-01A-11R-A27V-07,0.833848283916,0.120843125166,0.0380196884026,0.00701339531839,0.000275050049966,0.0,0.0,0.0,4.57146897451e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,TCGA-ZP-A9CV-01A-11R-A38B-07,0.827032683318,0.115590783735,0.0505889256166,0.00657675983336,0.000210260723297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86774111526e-07,0.0,0.0,0.0,0.0
241,TCGA-4G-AAZO-01A-12R-A41I-07,0.651121364162,0.188507352404,0.111865967205,0.0475490633906,0.000956252837997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,TCGA-CC-A7IL-01A-11R-A33R-07,0.82913145138,0.112554220304,0.0483166463612,0.00950701809483,0.000490230984286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16437520656e-07,0.0,2.16437520656e-07,0.0,0.0,0.0
243,TCGA-DD-A4NS-01A-11R-A311-07,0.825243004954,0.115457010793,0.0479203667579,0.0108607095818,0.000515838849583,0.0,0.0,0.0,0.0,2.36081853356e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.36081853356e-06,4.72163706712e-07,0.0,0.0
244,TCGA-MI-A75I-01A-11R-A32O-07,0.835549350077,0.107067844383,0.0437587914476,0.0127019736518,0.000918574123386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00414178717e-06,0.0,4.62175659565e-07,0.0,0.0,0.0
245,TCGA-W5-AA2U-11A-11R-A41I-07,0.804105200195,0.143581112394,0.0445228832937,0.00754557265226,0.000243250368307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9810966587e-06,0.0,0.0,0.0
246,TCGA-CC-5263-01A-01R-A131-07,0.791272616404,0.129527895393,0.05771914334,0.0199207201635,0.00155701881061,0.0,0.0,0.0,0.0,8.68629740927e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.73725948185e-06,0.0,0.0,0.0
247,TCGA-BC-A10X-01A-11R-A131-07,0.829423892221,0.119859074613,0.0410190788048,0.009352890417,0.00034472909383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34850989635e-07,0.0,0.0
248,TCGA-DD-AACS-01A-11R-A41C-07,0.816680076677,0.124843995093,0.0455649194117,0.0123858279159,0.000523845243133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01395068535e-07,5.34263379024e-07,0.0,0.0,0.0,0.0
249,TCGA-G3-A5SI-01A-31R-A27V-07,0.829244058398,0.121330118252,0.0424000306446,0.00676527414644,0.000244883536673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56350222936e-05,0.0,0.0,0.0
250,GTEX-X261-1726-SM-4PQYT,0.837180793424,0.105178594765,0.0452380484277,0.0119459137874,0.000452849690085,0.0,0.0,0.0,3.30426625381e-07,1.6521331269e-06,0.0,0.0,0.0,0.0,1.6521331269e-07,4.95639938071e-07,0.0,1.15649318883e-06,0.0,0.0
251,GTEX-TKQ2-1726-SM-4DXUP,0.806273154109,0.12966592197,0.0551108965692,0.00859134946476,0.000348705274795,0.0,0.0,1.1205182352e-07,5.60259117601e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.30030135217e-06,0.0,0.0,0.0
252,GTEX-Y5LM-0426-SM-4VBRO,0.778182335675,0.149268448928,0.0637335658247,0.00859049735958,0.000222109615382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7659977009e-07,0.0,0.0,1.65959862054e-06,0.0,1.10639908036e-06,0.0
253,GTEX-ZVT4-0626-SM-5E45T,0.764624812364,0.179844112948,0.0430600311594,0.0117531095589,0.000716346497926,0.0,0.0,1.32289288629e-07,3.96867865887e-07,0.0,2.64578577258e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93735731773e-07,0.0
254,GTEX-12WSD-1426-SM-5GCN9,0.749552431844,0.192203249525,0.0458153823913,0.0120885748071,0.000339774457514,0.0,1.67707037272e-07,0.0,0.0,0.0,0.0,0.0,8.38535186362e-08,0.0,0.0,0.0,0.0,3.35414074545e-07,0.0,0.0
255,GTEX-13113-1326-SM-5GCOI,0.793050855992,0.143344246492,0.0551963671046,0.00790567396116,0.000490633783796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98565218356e-07,0.0,0.0,1.18241014779e-05,0.0,0.0,0.0
256,GTEX-13NZB-0626-SM-5IFH6,0.82032728678,0.133697682516,0.0363402343885,0.00946751810714,0.000167125164045,0.0,0.0,1.53045022019e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,GTEX-13OW6-2626-SM-5IFF2,0.7150032033,0.19327926374,0.0767726218865,0.0144921856106,0.000452151908511,0.0,0.0,9.55923696641e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.91184739328e-07,0.0,2.86777108992e-07,0.0,0.0,0.0
258,GTEX-U3ZN-0226-SM-3DB8D,0.748426488751,0.166411702294,0.0692916321306,0.0155376309971,0.000327548682795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42857463429e-08,0.0,0.0,4.90285880983e-06,0.0,0.0,0.0
259,GTEX-13NYB-1026-SM-5IFH3,0.722562017165,0.199019025633,0.0631696103763,0.0144024813421,0.000846734389687,0.0,0.0,1.31093728083e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,GTEX-146FH-1526-SM-5NQBU,0.842495267592,0.106165464954,0.0408295989437,0.0100378592663,0.000470173148062,0.0,0.0,2.04512026125e-07,2.04512026125e-07,4.0902405225e-07,0.0,0.0,0.0,0.0,8.18048104501e-07,0.0,0.0,0.0,0.0,0.0
261,GTEX-SJXC-1226-SM-4DM78,0.727816328269,0.203179715698,0.0564149095604,0.0120397243106,0.000549322161864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,GTEX-13FTW-1126-SM-5J2NV,0.799532130136,0.131499245291,0.0584848833834,0.0103372602413,0.000145969671286,0.0,0.0,0.0,1.2781932687e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83457980611e-07,0.0,0.0
263,GTEX-UTHO-2426-SM-4JBHD,0.7925138445,0.144385668281,0.0490575545252,0.0138356444332,0.000206672248768,0.0,0.0,4.62009497991e-07,0.0,0.0,0.0,0.0,0.0,1.54003165997e-07,0.0,0.0,0.0,0.0,0.0,0.0
264,GTEX-ZF29-2026-SM-4WWB7,0.776684753019,0.159741498676,0.0550459437718,0.00766557872691,0.000860426691578,0.0,0.0,0.0,1.12444680029e-07,1.12444680029e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.5742255204e-06,0.0,0.0,0.0
265,GTEX-RM2N-1926-SM-48FCU,0.772693801235,0.162270018084,0.0564622125748,0.00833127409511,0.000241294267565,0.0,0.0,2.15345174088e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18439845748e-06,0.0,0.0,0.0
266,GTEX-11ZVC-0726-SM-5FQT9,0.786926224641,0.157963025239,0.0438251304575,0.0106887654484,0.000596400073298,0.0,0.0,0.0,3.40605410222e-07,0.0,0.0,0.0,1.13535136741e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,GTEX-P78B-1326-SM-3P611,0.795616635079,0.145381118541,0.0507403238931,0.00802093727424,0.00024034372574,0.0,0.0,0.0,4.27657874983e-07,0.0,0.0,0.0,0.0,1.06914468746e-07,1.06914468746e-07,0.0,0.0,0.0,0.0,0.0
268,GTEX-139YR-0226-SM-5IFEM,0.830177910051,0.109189980839,0.0480987490161,0.0123626003155,0.00016934854125,0.0,0.0,4.70412614585e-07,9.40825229169e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,GTEX-YB5E-0326-SM-5IFHU,0.774071687231,0.141980582818,0.0672658148481,0.0164246886236,0.000256354032043,0.0,5.81631382968e-07,1.45407845742e-07,1.45407845742e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,GTEX-11NUK-1226-SM-5P9GM,0.708839079737,0.208387223561,0.0662239973529,0.0157547551973,0.000791557595502,0.0,0.0,0.0,3.98418319115e-07,9.96045797787e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.88853281358e-06,0.0,0.0,0.0
271,GTEX-132NY-0926-SM-5P9G3,0.801019055081,0.132675920916,0.0558629688179,0.0101711428471,0.000270455679575,0.0,2.28328982334e-07,0.0,2.28328982334e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,GTEX-ZAB4-0826-SM-5LU9D,0.810950181656,0.125630029602,0.0525569303857,0.0103318685985,0.000530028400101,0.0,4.8067871835e-07,0.0,0.0,0.0,4.8067871835e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,GTEX-UPK5-1426-SM-4JBHH,0.781146539913,0.148531853365,0.0611138944669,0.00907623009243,0.000130612699148,0.0,0.0,2.89821077991e-07,3.86428103989e-07,0.0,9.66070259971e-08,0.0,0.0,9.66070259971e-08,0.0,0.0,0.0,0.0,0.0,0.0
274,GTEX-X4EO-1126-SM-4QARQ,0.740624314688,0.185833604827,0.0642112519492,0.00886164337643,0.000468937503026,0.0,0.0,1.23828228948e-07,0.0,0.0,0.0,0.0,1.23828228948e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,GTEX-Z9EW-0426-SM-5CVM9,0.777885434276,0.157310037875,0.0557699056341,0.0086576937068,0.000376928508763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,GTEX-ZF2S-3026-SM-4WWCH,0.717071057595,0.179245050359,0.0872628026945,0.0157682974907,0.0006507903092,0.0,0.0,0.0,1.42967994113e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.42967994113e-07,1.71561592935e-06,0.0,0.0,0.0
277,GTEX-139TU-0826-SM-5IJFG,0.774114935663,0.175376821843,0.0400592794615,0.0101734149647,0.000274759177188,0.0,0.0,2.25397192114e-07,5.63492980286e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,GTEX-QDVN-0826-SM-48TZ2,0.801004133362,0.107628489075,0.0684433057275,0.0223643613662,0.000559146623844,0.0,0.0,5.63845334969e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,GTEX-ZVT3-1626-SM-5GU66,0.729792335945,0.201351417002,0.0539373475593,0.0144073076906,0.000511167509137,0.0,0.0,0.0,4.24293429456e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,GTEX-11OF3-0726-SM-5BC4Z,0.730657694205,0.190950498569,0.0600398596,0.0176087805653,0.000742734861267,0.0,0.0,0.0,4.32199511939e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,GTEX-14AS3-0126-SM-5Q5F4,0.711473425675,0.195743028808,0.0784294393629,0.0141264891871,0.000227172055826,0.0,0.0,0.0,2.66947186635e-07,0.0,0.0,0.0,0.0,0.0,1.7796479109e-07,0.0,0.0,0.0,0.0,0.0
282,GTEX-T6MN-1226-SM-3NMA5,0.710305612486,0.200248172481,0.0708875673191,0.0179590926713,0.000597897382119,0.0,0.0,0.0,1.45045284174e-06,0.0,0.0,0.0,2.0720754882e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,GTEX-S4Z8-0526-SM-4AD4T,0.787737794503,0.140334268142,0.062372965285,0.00934609182859,0.000204593520738,0.0,0.0,2.59801296175e-07,1.29900648087e-07,0.0,2.59801296175e-07,0.0,0.0,0.0,1.29900648087e-07,1.0392051847e-06,0.0,2.33821166557e-06,0.0,1.29900648087e-07
284,GTEX-11ZTS-1426-SM-5EQMM,0.74309386276,0.18485666688,0.0539919636658,0.0176409097712,0.000415897543733,0.0,0.0,0.0,6.99379277579e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,GTEX-OOBJ-0826-SM-3NB2K,0.746049071419,0.17566082977,0.0695730247615,0.0084344601514,0.000282371933924,0.0,0.0,8.06546512207e-08,1.61309302441e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,GTEX-RU72-1426-SM-46MUF,0.812057715126,0.141797298428,0.0380116898352,0.00767112613138,0.000461193374498,0.0,0.0,0.0,1.22138075873e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.54966531114e-07,0.0,0.0,0.0,0.0
287,GTEX-XBEC-1526-SM-4AT68,0.785442528287,0.157689738666,0.0438086978537,0.012746069752,0.000311484107981,0.0,0.0,0.0,8.08000280107e-07,5.38666853405e-07,0.0,0.0,1.34666713351e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,GTEX-ZYT6-0626-SM-5E45V,0.732802115531,0.168439391445,0.0871341424624,0.0112211282457,0.00040274578751,0.0,7.94213739914e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.38264121974e-07,1.58842747983e-07,0.0,0.0,0.0,0.0,0.0
289,GTEX-1399T-0826-SM-5IFES,0.744853408805,0.181588087891,0.0595799307495,0.0136429193943,0.000314454013252,0.0,0.0,9.05946451317e-08,4.52973225659e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.065557909e-05,0.0,0.0,0.0
290,GTEX-ZPU1-0826-SM-57WG2,0.760069935577,0.159757145828,0.0683520709317,0.0116437929367,0.000176846671959,0.0,0.0,0.0,2.08054908187e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,GTEX-S33H-1626-SM-4AD68,0.838721566282,0.0997757382293,0.0524750805617,0.00878635813903,0.000229070438419,0.0,0.0,1.64680401451e-07,4.94041204354e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15276281016e-05,0.0,0.0
292,GTEX-WZTO-0626-SM-4PQYY,0.684068787274,0.222509160119,0.0673189330047,0.0252331504947,0.000868375084085,0.0,0.0,0.0,6.13086052023e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.80937683236e-07,0.0,0.0,0.0
293,GTEX-145MO-2326-SM-5NQ9K,0.802789442316,0.160610389125,0.0314165814179,0.00502196264017,0.000161078472244,0.0,0.0,1.36507179868e-07,1.36507179868e-07,0.0,0.0,0.0,0.0,1.36507179868e-07,1.36507179868e-07,0.0,0.0,0.0,0.0,0.0
294,GTEX-S32W-1926-SM-4AD63,0.838718718653,0.0902170884462,0.0620521878071,0.00810922654748,0.000900187739311,0.0,0.0,2.11975134846e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.71055855213e-07,0.0,0.0,0.0,0.0,0.0
295,GTEX-139TS-1426-SM-5IFJD,0.77308079944,0.165350995017,0.0533540469918,0.00807726027919,0.000136373757108,0.0,0.0,0.0,3.49676300278e-07,0.0,0.0,0.0,0.0,8.74190750695e-08,8.74190750695e-08,0.0,0.0,0.0,0.0,0.0
296,GTEX-VUSG-0126-SM-4KL1X,0.789693234281,0.138097818676,0.0603138630391,0.0116992246861,0.000194402211984,0.0,0.0,2.42850983115e-07,2.42850983115e-07,0.0,0.0,0.0,0.0,1.21425491558e-07,0.0,0.0,0.0,8.49978440904e-07,0.0,0.0
297,GTEX-13O3O-1826-SM-5IFGW,0.810496984002,0.14543884955,0.0349673110786,0.00888298802343,0.000213555130943,0.0,0.0,1.56107551859e-07,1.56107551859e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,GTEX-14A5I-1726-SM-5QGQ5,0.774693676144,0.174710124392,0.0392478988849,0.011074257472,0.00027333535091,0.0,4.24653574691e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83102383128e-07,0.0,0.0,0.0,0.0,0.0
