Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11
GTEX-14BIN-3026-SM-5ZZUS,GTEX-145ME-1926-SM-5MR6T,GTEX-1C4CL-0726-SM-7IGP9,GTEX-15SZO-1226-SM-6LPIP,GTEX-1269C-3226-SM-5EGKT,GTEX-13O3O-0726-SM-5J1N7,GTEX-NL4W-0008-SM-4E3I2,GTEX-13NYB-0426-SM-5IJDD,GTEX-13NYB-0326-SM-5IJDP,GTEX-139T8-0626-SM-5KLZX,GTEX-15FZZ-0426-SM-6PANM
GTEX-14BMU-1126-SM-5RQJ8,GTEX-145MF-0526-SM-5LUA6,GTEX-1C64N-1026-SM-79ONM,GTEX-15UF6-1826-SM-6LLI9,GTEX-12BJ1-0526-SM-5FQUD,GTEX-13O3P-0926-SM-5IFFI,GTEX-NPJ7-0008-SM-4E3JS,GTEX-13NYB-2926-SM-5K7VH,GTEX-13NYB-2726-SM-5J2MT,GTEX-139TS-2126-SM-5K7XC,GTEX-15G19-1026-SM-6PALM
GTEX-14BMU-1426-SM-5TDE5,GTEX-145MF-1026-SM-5Q5EQ,GTEX-1C6VQ-0526-SM-7MGWD,GTEX-15UF7-0826-SM-6M46E,GTEX-12BJ1-1326-SM-5BC5P,GTEX-13O3P-1026-SM-5N9E7,GTEX-O5YT-0008-SM-4E3IQ,GTEX-13NYS-0526-SM-5J1OF,GTEX-13NYC-0726-SM-5J2NQ,GTEX-139TS-2826-SM-5J1OO,GTEX-15G19-1126-SM-7KUEL
GTEX-14BMU-1526-SM-5TDE6,GTEX-145MF-2226-SM-7EPIR,GTEX-1C6VR-0426-SM-7IGN6,GTEX-15UKP-1326-SM-6LPI8,GTEX-12C56-1426-SM-5FQSW,GTEX-13O3Q-0326-SM-5L3FE,GTEX-O5YU-0008-SM-4E3I7,GTEX-13NZ8-1626-SM-5IJBC,GTEX-13NYS-0326-SM-5MR4L,GTEX-139TT-0126-SM-5K7Y5,GTEX-15G1A-2326-SM-6PAMJ
GTEX-14BMU-1626-SM-5TDE7,GTEX-145MI-0426-SM-5O99V,GTEX-1C6VS-0826-SM-7EWEI,GTEX-16MT8-1626-SM-7EWDW,GTEX-12C56-1826-SM-5EQ6D,GTEX-13O3Q-0526-SM-5KM18,GTEX-O5YV-0008-SM-4E3HP,GTEX-13NZB-2226-SM-5MR5B,GTEX-13NYS-1926-SM-5IJCB,GTEX-139TT-0226-SM-5K7YH,GTEX-15RJ7-0526-SM-6PANP
GTEX-14BMV-2226-SM-5RQHX,GTEX-145MN-1926-SM-5SIAI,GTEX-1CAMQ-1126-SM-7EWFE,GTEX-16MT8-1726-SM-7EWE7,GTEX-12KS4-1126-SM-5FQUI,GTEX-13O61-0005-SM-5O9AU,GTEX-O5YW-0008-SM-4E3IE,GTEX-13O1R-2426-SM-5KLZZ,GTEX-13NZ9-0126-SM-5K7XV,GTEX-139TT-2126-SM-5LZWC,GTEX-15RJE-0526-SM-6PAMN
GTEX-14BMV-2426-SM-5S2PP,GTEX-145MN-2626-SM-5NQAH,GTEX-1CAMR-0226-SM-7DUGO,GTEX-16MTA-1126-SM-6LPJA,GTEX-12WSA-0011-R10b-SM-5P9ET,GTEX-13O61-0726-SM-5J2MD,GTEX-OHPK-0008-SM-4E3JL,GTEX-13O21-0726-SM-5L3EG,GTEX-13NZ9-0626-SM-5IJCO,GTEX-139TU-0126-SM-5K7WH,GTEX-15RJE-2426-SM-6PAM9
GTEX-14C39-0326-SM-5TDDX,GTEX-145MO-0426-SM-5QGP6,GTEX-1CAMS-0826-SM-7P8P1,GTEX-16NGA-0426-SM-7LG6K,GTEX-12WSA-0011-R2a-SM-57WDK,GTEX-13O61-1926-SM-5KM1R,GTEX-OHPL-0008-SM-4E3I9,GTEX-13O21-0826-SM-5J2NU,GTEX-13NZA-0526-SM-5L3D7,GTEX-139TU-0726-SM-5L3EK,GTEX-15SDE-2526-SM-6PAL5
GTEX-14C39-1926-SM-5ZZW5,GTEX-145MO-0826-SM-5NQBL,GTEX-1CB4E-0326-SM-7MXT3,GTEX-16Z82-1726-SM-7MGX3,GTEX-12WSA-0011-R4a-SM-57WB7,GTEX-13OVG-0005-SM-5P9HA,GTEX-OHPM-0008-SM-4E3IP,GTEX-13O3O-0426-SM-5KM2Y,GTEX-13NZA-0826-SM-5K7WS,GTEX-139TU-1226-SM-5J2NL,GTEX-15SHU-1026-SM-6PAL7
GTEX-14C39-2126-SM-664OH,GTEX-146FH-0226-SM-5QGPQ,GTEX-1CB4F-0826-SM-793CV,GTEX-178AV-0226-SM-793B7,GTEX-12WSA-0011-R5b-SM-5GU5I,GTEX-13OVG-0326-SM-5KM57,GTEX-OHPN-0008-SM-4E3HW,GTEX-13O3O-1626-SM-5KM1O,GTEX-13NZB-0226-SM-5KM1T,GTEX-139TU-1326-SM-5LZXW,GTEX-15SHU-1226-SM-718BY
GTEX-14C5O-2026-SM-5YYB1,GTEX-146FH-0326-SM-5QGPT,GTEX-1CB4G-1526-SM-7P8QG,GTEX-178AV-0826-SM-7KUET,GTEX-12WSA-0011-R7b-SM-5GU5U,GTEX-13OVH-0005-SM-5P9HB,GTEX-OIZG-0008-SM-4E3J2,GTEX-13O3P-1326-SM-5K7Y8,GTEX-13NZB-0426-SM-5KM26,GTEX-139TU-1426-SM-5LZY9,GTEX-15SHU-2326-SM-7KUMC
GTEX-14DAQ-2826-SM-664MU,GTEX-146FH-2026-SM-5SI9I,GTEX-1CB4H-0126-SM-7IGN2,GTEX-17EVP-1026-SM-7IGOZ,GTEX-12WSA-0011-R8a-SM-5P9EX,GTEX-13OVH-1026-SM-5J2NP,GTEX-OIZI-0008-SM-2XCFD,GTEX-13O3P-2726-SM-5KM2R,GTEX-13NZB-2626-SM-5J2M7,GTEX-139UW-0326-SM-5J1ML,GTEX-15SHV-0726-SM-6PAMO
GTEX-14DAR-0926-SM-73KUQ,GTEX-146FQ-0226-SM-5NQAL,GTEX-1CB4I-0726-SM-7DUGS,GTEX-17F96-1226-SM-79OK2,GTEX-12WSA-2926-SM-5EQ4D,GTEX-13OVH-1126-SM-5K7YP,GTEX-OOBJ-0008-SM-3NB26,GTEX-13O3Q-2126-SM-5KM4C,GTEX-13O1R-0526-SM-5K7XU,GTEX-139UW-1126-SM-5IJEJ,GTEX-15SHV-0826-SM-7KUFA
GTEX-14DAR-1426-SM-5RQIR,GTEX-146FR-1426-SM-5SIAV,GTEX-1CB4J-1426-SM-7MKFR,GTEX-17F98-0426-SM-79ONZ,GTEX-12WSC-0011-R10a-SM-5GU57,GTEX-13OVI-0001-SM-5O9BL,GTEX-OOBK-0008-SM-3NB27,GTEX-13O3Q-2526-SM-5IJC4,GTEX-13O1R-0926-SM-5L3DS,GTEX-139UW-2826-SM-5L3E7,GTEX-15UF6-0226-SM-7KUF6
GTEX-14DAR-1526-SM-5RQIX,GTEX-146FR-1826-SM-5QGPF,GTEX-1E1VI-0726-SM-7P8QJ,GTEX-17F9E-1426-SM-793BG,GTEX-12WSC-0011-R11a-SM-5GU5J,GTEX-13OVJ-0006-SM-5O98T,GTEX-OXRK-0008-SM-3NB28,GTEX-13O61-0126-SM-5KM4P,GTEX-13O1R-1226-SM-5J1NU,GTEX-139YR-1026-SM-5LZYN,GTEX-15UF6-0726-SM-6PALI
GTEX-14E6D-2526-SM-5YYA9,GTEX-14753-0326-SM-5QGQB,GTEX-1EH9U-0926-SM-7EWF1,GTEX-17HGU-1826-SM-7IGQM,GTEX-12WSC-0011-R3a-SM-5P9F1,GTEX-13OVJ-0726-SM-5KM1W,GTEX-OXRL-0008-SM-3NB29,GTEX-13O61-1026-SM-5L3F6,GTEX-13O21-0326-SM-5J1N9,GTEX-139YR-1726-SM-5IFFK,GTEX-15UF7-2326-SM-7KUFO
GTEX-14E6E-0926-SM-664N8,GTEX-14753-2426-SM-5LU8U,GTEX-1EKGG-0726-SM-7IGPX,GTEX-17HGU-2026-SM-79OKS,GTEX-12WSC-0011-R5b-SM-5CVNS,GTEX-13OVJ-2426-SM-5KM3I,GTEX-P44H-0008-SM-48TDW,GTEX-13O61-1126-SM-5L3FI,GTEX-13O21-1726-SM-5MR5A,GTEX-13CF2-2026-SM-5K7VI,GTEX-16AAH-1926-SM-7LG4C
GTEX-14E6E-1126-SM-5S2R4,GTEX-147F3-0626-SM-5NQ9I,GTEX-1EMGI-0826-SM-7EPHY,GTEX-17HHE-0126-SM-79398,GTEX-12WSC-0011-R6b-SM-5LU99,GTEX-13OVK-0006-SM-5O9B7,GTEX-P4PP-0008-SM-48TDV,GTEX-13O61-1526-SM-5KM3P,GTEX-13O21-2326-SM-5MR3X,GTEX-13CF2-2426-SM-5LZYL,GTEX-16GPK-0426-SM-6PAMW
GTEX-14E6E-1526-SM-5RQIG,GTEX-147GR-0426-SM-5S2OL,GTEX-1EN7A-1026-SM-7IGPZ,GTEX-17HHE-0526-SM-7DUGR,GTEX-12WSC-0011-R7b-SM-5LU9L,GTEX-13OVK-0426-SM-7KFT8,GTEX-P4PQ-0008-SM-48TDX,GTEX-13O61-1626-SM-5KM3T,GTEX-13O3O-0526-SM-5J1NL,GTEX-13CF2-2526-SM-5LZYX,GTEX-16GPK-1326-SM-7KUE4
GTEX-14E6E-1626-SM-5RQI7,GTEX-147JS-0426-SM-5TDD2,GTEX-1EU9M-0626-SM-7MXUT,GTEX-17HII-0126-SM-7KFSS,GTEX-12WSC-0011-R9a-SM-5GU4U,GTEX-13OVL-0006-SM-5O996,GTEX-P4QS-0008-SM-48TDY,GTEX-13OVG-1026-SM-5KLZ3,GTEX-13O3O-1426-SM-5KM2S,GTEX-13CF3-1626-SM-5IFG9,GTEX-16MT8-0126-SM-7DHLD
GTEX-14H4A-2526-SM-5YYAY,GTEX-148VI-1726-SM-5S2W9,GTEX-1EWIQ-0826-SM-7MXTH,GTEX-17JCI-2326-SM-7IGPC,GTEX-12WSC-2926-SM-5BC5Z,GTEX-13OVL-0626-SM-5KM13,GTEX-P4QT-0008-SM-48TDZ,GTEX-13OVH-1826-SM-5K7YW,GTEX-13O3O-1526-SM-5KM1C,GTEX-13CF3-2426-SM-5IFGX,GTEX-16XZY-2426-SM-7EPGQ
GTEX-14ICK-1026-SM-6AJA4,GTEX-1497J-2326-SM-5NQBK,GTEX-1EX96-0126-SM-9KNVH,GTEX-17KNJ-0426-SM-718AK,GTEX-12WSC-3026-SM-5GCNF,GTEX-13OW5-0726-SM-5KLZK,GTEX-P78B-0008-SM-48TE1,GTEX-13OVI-1026-SM-5L3EM,GTEX-13O3P-0626-SM-5L3D5,GTEX-13D11-0926-SM-5J2NC,GTEX-16XZZ-0426-SM-793BW
GTEX-14ICK-1826-SM-69LOP,GTEX-14ABY-1926-SM-62LDJ,GTEX-1F48J-0926-SM-7P8PZ,GTEX-17KNJ-1626-SM-718AL,GTEX-12WSC-3126-SM-5GCNB,GTEX-13OW6-0005-SM-5NQ9Z,GTEX-PLZ4-0008-SM-48TE6,GTEX-13OVI-1226-SM-5J2ME,GTEX-13O3P-1426-SM-5L3DT,GTEX-13D11-1326-SM-5IJFY,GTEX-16XZZ-1426-SM-7KUE3
GTEX-14ICL-0826-SM-5YY9W,GTEX-14AS3-2026-SM-5TDD9,GTEX-1F52S-0526-SM-7P8TP,GTEX-17KNJ-1926-SM-7KFRV,GTEX-12WSD-0011-R11a-SM-9OSVC,GTEX-13OW6-0826-SM-5L3GA,GTEX-PLZ6-0008-SM-48TD5,GTEX-13OVI-2026-SM-5J1MU,GTEX-13O3P-1626-SM-5K7X3,GTEX-13D11-1926-SM-5IFGB,GTEX-16YQH-0826-SM-7938J
GTEX-14JG6-1226-SM-664O6,GTEX-14B4R-1226-SM-5TDDT,GTEX-1F52S-2226-SM-7MXVE,GTEX-17MF6-1426-SM-7IGOX,GTEX-12WSD-0011-R1b-SM-5LZVY,GTEX-13OW7-0926-SM-5L3EX,GTEX-POMQ-0008-SM-48TE7,GTEX-13OVI-2126-SM-5KM3U,GTEX-13O3Q-2726-SM-5KM51,GTEX-13D11-2426-SM-5KM1V,GTEX-17EVP-1226-SM-793BF
GTEX-14JG6-1726-SM-69LPL,GTEX-14BIL-0226-SM-5SI9E,GTEX-1F5PL-0826-SM-7MXU7,GTEX-17MF6-1526-SM-7MGW8,GTEX-12WSD-0011-R2a-SM-5LZWB,GTEX-13OW8-0005-SM-5NQAC,GTEX-POYW-0008-SM-48TE4,GTEX-13OVI-2526-SM-5KM4V,GTEX-13O61-0426-SM-5L3ET,GTEX-13FH7-0526-SM-5IJF8,GTEX-17EVQ-1126-SM-7LG58
GTEX-14JIY-3326-SM-6871E,GTEX-14BIL-2426-SM-5QGQR,GTEX-1F6IF-1126-SM-9KNV2,GTEX-18465-1626-SM-7LG6N,GTEX-12WSD-0011-R3b-SM-5LZWN,GTEX-13OW8-1726-SM-5L3GO,GTEX-PSDG-0008-SM-48TE5,GTEX-13OVJ-1326-SM-5K7Z9,GTEX-13O61-0526-SM-5J2M1,GTEX-13FH7-1126-SM-5K7UG,GTEX-17EVQ-1626-SM-79ONH
GTEX-14LLW-0626-SM-62LFC,GTEX-14BIN-0726-SM-793DQ,GTEX-1F75A-0326-SM-7MXTR,GTEX-18465-2726-SM-7LT9I,GTEX-12WSD-0011-R4b-SM-5LZUA,GTEX-13PL7-0005-SM-5N9ET,GTEX-PVOW-0008-SM-48TE8,GTEX-13OVJ-1426-SM-5K7Z2,GTEX-13O61-2326-SM-5J1NJ,GTEX-13FH7-2026-SM-E9J4I,GTEX-17F96-1126-SM-7EWDF
GTEX-14PHX-1026-SM-664OL,GTEX-14BMU-0626-SM-73KZ6,GTEX-1F75B-0826-SM-9QEIT,GTEX-18A66-2026-SM-7189C,GTEX-12WSD-0011-R5b-SM-5CVNG,GTEX-13PL7-1126-SM-5MR5O,GTEX-PW2O-0008-SM-48TEB,GTEX-13OVJ-1826-SM-5KM2D,GTEX-13OVG-0426-SM-5KM2T,GTEX-13FHO-0226-SM-5IFGY,GTEX-17F98-0726-SM-793BJ
GTEX-14PHX-1526-SM-68717,GTEX-14BMU-2126-SM-5S2TS,GTEX-1F75I-0926-SM-7MXUU,GTEX-18A66-2126-SM-7189D,GTEX-12WSD-0011-R6b-SM-5P9JU,GTEX-13PL7-1226-SM-5SIAR,GTEX-PWCY-0008-SM-48TE9,GTEX-13OVJ-2326-SM-5IJGA,GTEX-13OVG-0526-SM-5K7YD,GTEX-13FHO-0426-SM-5L3F5,GTEX-17F98-0926-SM-7DHLT
GTEX-14PHY-0926-SM-5ZZWL,GTEX-14BMV-0226-SM-5S2N2,GTEX-1F88F-0726-SM-7P8R7,GTEX-18A67-1726-SM-7KFT9,GTEX-12WSD-0011-R7b-SM-5PNWE,GTEX-13PL7-1726-SM-5J2NX,GTEX-PWN1-0008-SM-48TEA,GTEX-13OVK-1026-SM-7KFTC,GTEX-13OVG-2126-SM-5KM1K,GTEX-13FHO-1726-SM-DPRZX,GTEX-17F9E-1226-SM-7EWDG
GTEX-14PHY-1926-SM-5YY95,GTEX-14BMV-0626-SM-793AU,GTEX-1FIGZ-0226-SM-7P8QR,GTEX-18A6Q-1726-SM-7LT9A,GTEX-12WSD-0011-R9a-SM-5GU6W,GTEX-13PLJ-0005-SM-5NQ99,GTEX-PX3G-0008-SM-48U2L,GTEX-13OVK-1226-SM-6M473,GTEX-13OVH-0626-SM-5L3EI,GTEX-13FHP-0126-SM-5IJBG,GTEX-17F9E-1326-SM-7DHL4
GTEX-14PJ2-2126-SM-5YY96,GTEX-14BMV-1626-SM-73KVQ,GTEX-1GF9U-0226-SM-7P8TY,GTEX-18A6Q-2026-SM-718AQ,GTEX-12WSD-0326-SM-59HKP,GTEX-13PVQ-0926-SM-5IJFD,GTEX-Q2AG-0008-SM-48U2K,GTEX-13OVK-1726-SM-7KUE9,GTEX-13OVI-0326-SM-5K7X1,GTEX-13FHP-1526-SM-5IJGE,GTEX-17F9Y-0726-SM-7LT9G
GTEX-14PJ3-1326-SM-664O7,GTEX-14C38-0626-SM-5S2TV,GTEX-1GF9V-0926-SM-9KNW7,GTEX-18A7A-1526-SM-72D69,GTEX-12WSD-3026-SM-5LZU7,GTEX-13PVR-0326-SM-5RQJY,GTEX-Q2AH-0008-SM-48U2J,GTEX-13OVL-1326-SM-5IJCZ,GTEX-13OVI-1726-SM-5L3DW,GTEX-13FHP-1626-SM-5N9FK,GTEX-17F9Y-0826-SM-7LG52
GTEX-14PJ3-1426-SM-664O8,GTEX-14C39-0826-SM-5TDDU,GTEX-1GF9W-0626-SM-7MXVJ,GTEX-18A7A-1726-SM-7LT93,GTEX-12WSD-3126-SM-5HL7P,GTEX-13PVR-0526-SM-5S2OB,GTEX-Q2AI-0008-SM-48U2H,GTEX-13OVL-1926-SM-5KM14,GTEX-13OVJ-0226-SM-5L3GK,GTEX-13FLV-0126-SM-5K7WT,GTEX-17F9Y-1426-SM-7IGOO
GTEX-14PJ3-1526-SM-664O9,GTEX-14C39-2526-SM-5S2UH,GTEX-1GF9X-0126-SM-A9G38,GTEX-18A7B-0926-SM-7189F,GTEX-12WSD-3226-SM-5HL9G,GTEX-13QBU-0726-SM-5J2OA,GTEX-Q734-0008-SM-48U2I,GTEX-13OVL-2726-SM-5J2MP,GTEX-13OVK-1926-SM-6M48G,GTEX-13FLV-1126-SM-5J2NO,GTEX-17GQL-0426-SM-7LG5V
GTEX-14PJ4-1226-SM-5YY9U,GTEX-14C5O-0226-SM-5SI6O,GTEX-1GL5R-0626-SM-7PBZY,GTEX-18A7B-1526-SM-7KFTH,GTEX-12WSE-0011-R10b-SM-5P9JV,GTEX-13QJ3-0826-SM-7DHKK,GTEX-QCQG-0008-SM-48U2G,GTEX-13OW5-2826-SM-5KM1G,GTEX-13OVL-0526-SM-5KLZQ,GTEX-13FTW-0326-SM-5K7UW,GTEX-17GQL-2226-SM-718BB
GTEX-14PJ4-1626-SM-664OB,GTEX-14DAQ-0226-SM-664MQ,GTEX-1GMR3-0726-SM-9WPOF,GTEX-18D9B-1526-SM-7KFRK,GTEX-12WSE-0011-R11b-SM-5P9JW,GTEX-13QJ3-1026-SM-5QGQU,GTEX-QDT8-0008-SM-48U2F,GTEX-13OW6-0326-SM-5L3H9,GTEX-13OVL-1426-SM-5IJC1,GTEX-13FTW-1626-SM-5KM4N,GTEX-17GQL-2326-SM-731EJ
GTEX-14PJ4-1926-SM-6LLHG,GTEX-14DAR-1326-SM-7DUEG,GTEX-1GMR8-0826-SM-9KNUR,GTEX-18D9U-1626-SM-7KFTW,GTEX-12WSE-0011-R1b-SM-5GU4V,GTEX-13QJC-0526-SM-5RQKB,GTEX-QDVJ-0008-SM-48U2E,GTEX-13OW6-1426-SM-5L3EU,GTEX-13OW5-0326-SM-5L3HK,GTEX-13FTW-2626-SM-5K7WL,GTEX-17HGU-0526-SM-793BX
GTEX-14PJ5-0826-SM-6AJAR,GTEX-14DAR-1926-SM-5S2NQ,GTEX-1GMRU-1126-SM-9KNV1,GTEX-1A32A-0826-SM-72D5C,GTEX-12WSE-0011-R6b-SM-5LZV5,GTEX-13RTJ-0626-SM-5S2NB,GTEX-QDVN-0008-SM-48U2D,GTEX-13OW6-1626-SM-5IJD5,GTEX-13OW5-0926-SM-5L3GZ,GTEX-13FTX-0526-SM-5IFGS,GTEX-17HHY-0526-SM-793BZ
GTEX-14PJ6-0826-SM-686Z9,GTEX-14E1K-0426-SM-5S2PF,GTEX-1GN1U-0826-SM-9WPPX,GTEX-1A32A-2026-SM-718AY,GTEX-12WSE-0011-R7a-SM-5PNWF,GTEX-13RTJ-1126-SM-5S2UJ,GTEX-QEG4-0008-SM-48TYZ,GTEX-13OW6-1726-SM-5IJGI,GTEX-13OW5-1126-SM-5J1NR,GTEX-13FTX-1526-SM-5K7VJ,GTEX-17HHY-1026-SM-7LG5E
GTEX-14PJ6-1726-SM-6AJBN,GTEX-14E1K-0926-SM-5S2U4,GTEX-1GN1V-0626-SM-7P8QU,GTEX-1A3MV-0226-SM-731FS,GTEX-12WSE-2926-SM-5RQJ9,GTEX-13RTK-0126-SM-5RQHQ,GTEX-QEG5-0008-SM-CE6QS,GTEX-13OW7-0626-SM-5K7UD,GTEX-13OW6-0626-SM-5L3IB,GTEX-13FTX-1826-SM-5J1NX,GTEX-17HII-0626-SM-7LT9H
GTEX-14PJM-2626-SM-686ZD,GTEX-14E1K-2126-SM-793DU,GTEX-1GN1W-0126-SM-7MXV7,GTEX-1A3MW-1926-SM-7IGM8,GTEX-12WSE-3126-SM-5YY9F,GTEX-13RTK-0726-SM-5Q5EN,GTEX-QEL4-0008-SM-447AZ,GTEX-13OW7-1926-SM-5LUB4,GTEX-13OW6-0926-SM-5L3GM,GTEX-13FTY-0526-SM-5L3EV,GTEX-17HII-1826-SM-7DUFQ
GTEX-14PJN-0826-SM-686ZL,GTEX-14E6C-0226-SM-5S2N3,GTEX-1GN2E-0826-SM-9WYT8,GTEX-1A3MW-2126-SM-731DO,GTEX-12WSF-0011-R10a-SM-5LZVH,GTEX-13S7M-0005-SM-5NQ76,GTEX-QESD-0008-SM-447B2,GTEX-13OW7-2726-SM-5L3HN,GTEX-13OW6-1126-SM-5L3HL,GTEX-13FTY-2126-SM-5IFFB,GTEX-17MF6-0526-SM-7LG4H
GTEX-14PJN-1726-SM-69LO7,GTEX-14E6C-1026-SM-5SI6P,GTEX-1GN73-0826-SM-9OSW4,GTEX-1A3MX-1026-SM-731F8,GTEX-12WSF-0011-R11a-SM-5LZVT,GTEX-13S7M-0826-SM-5QGQX,GTEX-QLQ7-0008-SM-447AW,GTEX-13OW8-1626-SM-5L3HW,GTEX-13OW7-0326-SM-5J1MP,GTEX-13FXS-0226-SM-5IJCK,GTEX-17MF6-1026-SM-7EWE1
GTEX-14PJO-0726-SM-69LO8,GTEX-14E6C-1226-SM-5ZZUN,GTEX-1GPI7-0726-SM-9WG84,GTEX-1A8FM-1226-SM-7IGMD,GTEX-12WSF-0011-R1a-SM-5DUVI,GTEX-13S7M-2126-SM-5S2QR,GTEX-QMR6-0008-SM-447AV,GTEX-13OW8-1826-SM-5L3H1,GTEX-13OW7-1626-SM-5IJDH,GTEX-13G51-0926-SM-5IFFU,GTEX-183FY-0526-SM-7939Z
GTEX-14PJO-2826-SM-6AJA6,GTEX-14E6C-1326-SM-62LEQ,GTEX-1GTWX-0726-SM-9WPPA,GTEX-1A8FM-1826-SM-7MGXO,GTEX-12WSF-0011-R2a-SM-5DUVU,GTEX-13S86-0005-SM-5NQ7I,GTEX-QMRM-0008-SM-447B1,GTEX-13OW8-2226-SM-5K7Z4,GTEX-13OW8-1426-SM-5IJDT,GTEX-13G51-1826-SM-5KLZH,GTEX-18465-0426-SM-7LTAE
GTEX-14PK6-1626-SM-6871I,GTEX-14E6D-0226-SM-62LDW,GTEX-1GZ2Q-0826-SM-7P8TK,GTEX-1A8FM-2326-SM-7MKGC,GTEX-12WSF-0011-R3a-SM-5DUW7,GTEX-13S86-0126-SM-5S2PI,GTEX-QV31-0008-SM-447AT,GTEX-13OW8-2426-SM-9WPNM,GTEX-13OW8-2126-SM-5J1OS,GTEX-13G51-2526-SM-5LZYK,GTEX-18465-1026-SM-7PC23
GTEX-14PK6-1726-SM-6871J,GTEX-14E6D-1326-SM-62LES,GTEX-1GZ4H-0226-SM-9JGGJ,GTEX-1A8G7-1126-SM-731ED,GTEX-12WSF-0011-R4b-SM-5HL88,GTEX-13S86-0626-SM-5Q5E7,GTEX-QV44-0008-SM-447AX,GTEX-13OW8-2726-SM-5L3FZ,GTEX-13PDP-0326-SM-5K7XP,GTEX-13IVO-0126-SM-5J1NG,GTEX-18A66-1026-SM-731B8
GTEX-14PKU-0426-SM-6EU1P,GTEX-14E6E-0226-SM-7DUEF,GTEX-1GZ4I-0626-SM-9WPPN,GTEX-1AMFI-0626-SM-731DR,GTEX-12WSF-0011-R5a-SM-5HL8K,GTEX-13SLW-1226-SM-5S2Q7,GTEX-QVJO-0008-SM-447AU,GTEX-13PL7-0326-SM-5IJEK,GTEX-13PDP-1326-SM-5K7U9,GTEX-13IVO-0726-SM-5LZYV,GTEX-18A66-1326-SM-7LG4M
GTEX-14PKU-1126-SM-69LOU,GTEX-14E6E-1326-SM-5S2NR,GTEX-1GZHY-1426-SM-9WG5H,GTEX-1AMFI-0726-SM-731D9,GTEX-12WSF-0011-R6b-SM-5HL8W,GTEX-13SLX-0005-SM-CM2RF,GTEX-QVUS-0008-SM-447AY,GTEX-13PL7-0526-SM-5J2MQ,GTEX-13PL6-0326-SM-5IJCP,GTEX-13JUV-2026-SM-5K7UA,GTEX-18A67-0526-SM-7LT9X
GTEX-14PKU-1626-SM-6871C,GTEX-14E6E-1926-SM-664N4,GTEX-1H11D-0626-SM-9WPQ1,GTEX-1AMFI-0826-SM-731DV,GTEX-12WSF-0011-R7b-SM-5HL99,GTEX-13U4I-0006-SM-5N9CI,GTEX-QXCU-0008-SM-48FCH,GTEX-13PL7-1026-SM-5MR5C,GTEX-13PL6-0826-SM-5IJBI,GTEX-13JUV-2726-SM-5LZZ8,GTEX-18A67-0926-SM-7LG5Y
GTEX-14PKV-1826-SM-69LO9,GTEX-14E6E-2226-SM-5SI6F,GTEX-1H1CY-0726-SM-9OSXX,GTEX-1AMFI-1426-SM-731EL,GTEX-12WSF-0426-SM-7KUMT,GTEX-13U4I-1426-SM-5J2M3,GTEX-R3RS-0008-SM-48FF1,GTEX-13PL7-2126-SM-5L3HZ,GTEX-13PL7-0626-SM-5IJCD,GTEX-13JVG-0726-SM-5KM16,GTEX-18A67-1426-SM-718BC
GTEX-14PKV-1926-SM-686YU,GTEX-14E7W-0826-SM-62LEJ,GTEX-1H1DE-0226-SM-ARZN8,GTEX-1AX8Z-1026-SM-7189R,GTEX-12WSF-3026-SM-6LPIU,GTEX-13U4I-1626-SM-5IFFR,GTEX-R45C-0008-SM-48FF2,GTEX-13PL7-2426-SM-5J2N3,GTEX-13PL7-0726-SM-5KM1S,GTEX-13JVG-2026-SM-5KM1N,GTEX-18A6Q-0526-SM-7LG4O
GTEX-14PKV-2026-SM-6AJ9A,GTEX-14H4A-1026-SM-62LDY,GTEX-1H1DF-1026-SM-9QEJ1,GTEX-1AX8Z-1726-SM-731DE,GTEX-12WSF-3126-SM-6M478,GTEX-13U4I-1726-SM-5J1MF,GTEX-R53T-0008-SM-48FEW,GTEX-13PLJ-0526-SM-5K7VW,GTEX-13PLJ-0326-SM-5L3I7,GTEX-13N11-2326-SM-5IJBF,GTEX-18A6Q-1426-SM-7LG63
GTEX-14PKV-2126-SM-664O3,GTEX-14ICK-0326-SM-6LLIZ,GTEX-1H1DG-0726-SM-A96TN,GTEX-1AX9I-1626-SM-72D5D,GTEX-12WSG-2726-SM-5EQ5M,GTEX-13VXT-0005-SM-5N9F3,GTEX-R55C-0008-SM-48FCF,GTEX-13PVQ-1826-SM-5L3GU,GTEX-13PVQ-0326-SM-5K7YF,GTEX-13N11-2526-SM-5K7UE,GTEX-18A7A-0926-SM-7LT8H
GTEX-14PN3-1926-SM-6EU1Y,GTEX-14ICK-0526-SM-6EU26,GTEX-1H1E6-0326-SM-9OSWE,GTEX-1AX9J-1726-SM-731FF,GTEX-12WSH-0011-R10a-SM-5LZUS,GTEX-13VXT-0826-SM-5SIAP,GTEX-R55D-0008-SM-48FEV,GTEX-13PVQ-2726-SM-5L3H7,GTEX-13PVQ-1226-SM-5IJDC,GTEX-13N1W-0126-SM-5K7VT,GTEX-18A7A-1126-SM-7LT8O
