,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50
ENSG00000115226,415.82138246277935,362.54368807210216,422.17165621633836,323.5719960026556,101.54400250949455,79.76123261694913,561.0342390448536,202.7739480045386,290.897448419388,404.6472261265461,545.0602320499938,92.01982834589455,273.14854135643793,945.5905249521279,543.4911253884873,299.9602267575237,890.7284120908173,101.64545102834845,110.45783666835177,858.7950644563957,347.72822751266494,716.7521988436289,241.33444702346512,79.84045591644772,41.49013530305052,411.89880218539196,30.20936339215185,187.8897236316437,189.26999967568676,276.8071172281017,113.06867989572409,919.4481585385251,292.53442363197985,144.41702621967025,89.27666109665527,2260.0051321750666,172.86623047292088,82.06072763084066,439.9166289819666,1350.422196094063,528.9105518970679,100.13647796761283,361.3569256354304,96.26292203940122,415.6869727277055,601.9649392427186,234.3675537690355,206.2786867773185,1534.3360617120802,112.06166223454989
ENSG00000270640,159.10911106202514,67.05612746040028,418.7932691868404,116.70337461488324,163.03918324978267,91.58281149911599,227.53699605879734,144.26686921131966,166.38290547733882,32.51850122217508,130.1683425941514,50.566329780966896,43.71265718712063,74.86377374529812,269.56162838145013,90.87215842331044,374.44666957132574,62.09469911297595,47.18016172300224,67.11503837916048,112.38818663460755,1101.4905833486287,244.76461988680444,61.965618054358934,166.7452675297592,29.03326988330489,1289.046678927367,30.409110519367243,205.72674184684138,67.59215530299234,92.66476929671519,847.9251093204143,156.3172089599168,287.232166510225,65.15199376760968,99.43881226330848,37.72689806741772,110.42818075665976,490.06648718100354,237.06491155884265,235.1085669184057,114.24344935010035,46.66688151018971,134.15670891228655,776.1025902942482,341.55893583467434,348.70665187338153,73.81514156008166,169.65737422520974,86.17766081491747
ENSG00000226833,49.4232491557364,24.30233964101558,95.47376493694661,34.61718931204391,47.2354336646033,18.770819555118564,46.97992752947849,37.698814456482516,25.539609237195176,15.630831409516244,33.645293714313766,17.29577928975146,7.0729675699371874,19.59003021079704,41.674521494115346,21.054333864023338,10.224694709721646,13.448754790722479,9.782511531195683,12.483032172068128,24.489640771579303,445.5284575048049,7.835388452971136,19.427889223239376,16.876927276055213,17.82637393579576,25.71063118714808,10.285894816165133,21.981838004523066,20.164737237229268,36.59426220473501,1711.6011762068765,33.25217627550973,27.9015993690328,12.186103231001962,25.85188286363918,9.219588727295925,82.60976857080611,138.1896498712649,36.870215466873006,131.15818170172267,28.383685066535808,10.034823818730938,37.227265095731774,50.07547849309087,139.44348037610294,52.91092420481347,20.026216498946958,23.952569585835747,32.645910387003
ENSG00000189350,9.514363636608042,8.405795551131124,7.941921409537411,13.09857570502924,204.6059141150331,9.914744588964705,11.128003987407956,9.799086140699702,12.959500421923766,2.915383263949269,7.144720016225114,8.409939626039595,7.7875161013244565,25.586970263331136,14.72129905768256,6.823342528137486,2.8580736828099678,4.464042302133973,3.853467450501956,36.351885863974644,14.24349701043515,63.61567278985573,3.6023815787782247,5.990142220440276,19.648791727861152,4.688060145072242,71.06540621709736,7.537970120710724,28.426068840571958,12.109744296052952,9.492816155866908,4.959632205254917,9.450781355910264,322.9662513948452,4.177254171421813,46.24123954439941,5.207580285176614,91.319068950674,5.85277281004203,14.587912894786028,5.487023596040869,9.803886212926672,9.606215085785639,98.62672941651842,204.59173128359177,7.5066844101395835,18.16514273847433,7.953677487607801,17.99310206311905,104.16117442829496
ENSG00000158089,12.427511488076274,23.906493855355528,48.365282364019166,26.764910291408338,3.446882549349288,29.28146899564857,9.394546399084367,13.322397637726652,10.1337574458842,24.67868860679556,9.703464340082787,5.53431263804878,18.703950268064155,15.699950092522652,12.332474994250477,13.990844735712614,264.5407206220529,14.718499291704394,21.500687671632285,30.29783820131842,41.194820090876384,20.36409796166603,147.38854093341445,9.184467809305389,105.91464012679705,41.35787792127626,520.1308096279104,19.979103546786607,5.356518513567378,18.81609520272013,23.99233704103317,16.84196891943674,14.311336116207658,4.675852716340047,12.412708483531896,64.5318281805525,16.06464771969074,4.569550966251666,28.793472269531062,7.079696550297828,15.345561091469689,24.51304843729894,24.106443363900183,4.150376742322867,4.5597527190972755,12.389256690383709,8.262434572413333,12.8134479117585,10.947845845158666,3.9699351901498665
ENSG00000013016,90.27599090669304,155.88932972431303,121.39094891006339,124.85944517338885,37.358468584978226,64.81182867709298,69.46665237122643,93.39820569280843,81.60194622862448,246.75751204286811,74.47128652997627,63.72074270373749,210.82422065766758,398.60942683256667,68.05619298119629,97.16604549450486,1718.8736050587559,46.778790716773045,84.77417446068392,350.14040472157257,186.68664986129403,579.6539260754803,340.0954726277534,88.36967657018272,62.764616409535726,415.4873738146551,150.39255108854036,113.01263899101578,131.37627141203123,161.65695897496497,76.74504520551093,2169.8305163605573,95.91705247415233,86.51451234621196,67.02469267012705,1399.6688571848217,103.49196628893596,170.23416562576037,304.35853389866315,51.03392588688952,437.0406846627222,53.86546986290147,155.1143070437257,110.15361178134377,298.02938123263294,184.26948953761354,127.71706974284092,120.50727112118966,60.831244454583356,120.92845577067422
ENSG00000091106,19.247017342227657,6.354805723457137,399.9453681196004,14.377061930580766,26.424715344075196,5.172477330386011,26.932376985232775,14.213107864040257,11.992570280621054,9.065215418762095,10.69378415169397,12.80279077192203,5.625642081069563,15.706407090267772,56.886993369474105,12.170143484812957,6.11483971600496,4.290467894062584,4.7070790002360905,14.022453763424314,9.138014805773295,59.64695765863733,4.413614731428847,13.803822476212726,252.61854560579215,10.960254303311697,3026.4627782235357,4.790266604677835,13.456404072402867,8.452073880425111,4.807870920530708,32.89103573417395,10.851221049467407,30.15040855583813,3.3783006646670444,23.055582264179712,4.7123873757583405,26.309196907270998,76.6010863721975,29.468262968642506,15.344101157856716,4.013490832629369,8.120520666458582,20.283928280230853,40.38453229401352,19.579316604922333,11.87165004688729,8.413554394309042,56.08958204782432,17.31357925648933
ENSG00000049323,363.08500603712474,106.19925799209612,462.8601012798961,138.54996780859943,63.22324353177968,185.43707941741826,327.460794015186,298.32435920523534,202.70532839313407,3708.781555762667,355.70274057899405,124.09142482386653,38.553524299900616,74.66200981058272,278.1781511096849,294.44511460427947,197.05514992784393,66.1830146003393,111.93818295421524,55.138390407543454,100.5017417428374,8999.629081918165,54.68542307156424,105.85509857403798,52.747348715249736,4765.011695007069,72.51703778585885,40.32599457850329,809.6380286757484,50.733097536491414,130.28817154577362,32608.922364638045,200.26762843800404,135.46309706154125,47.40661584352534,49.424553927772735,278.5952926810168,374.47116779652805,1486.0060997113526,205.80424056867085,3269.446349665305,79.66622960079044,36.500613348874346,284.06237112076394,2159.8794357735546,671.9823253659769,498.58544120809654,131.06934869762347,220.6152352779252,504.61800599091646
ENSG00000152689,187.82793352341008,161.50596205856573,55.24319455044081,407.0675041873195,178.85417230062606,20.925460166880228,175.10157704516547,216.39980993789587,57.32803587550772,38.467670916869785,86.32553793037916,61.493384755375175,31.636706351876384,164.32242313751163,68.76747262784139,132.01226197365492,21.060189153712244,28.436280259815003,47.37689069603745,152.88041912667236,308.9675997921853,82.96681784435322,11.085391287796293,64.01293446873225,1586.829866803625,40.245909125081766,22.05276220044897,68.7116346608434,116.76211683668035,133.11707716978526,24.15840829286874,64.93461358852608,117.67123083061998,87.58597899403742,41.11362057724372,212.77711284335757,45.468355842318715,204.47651177527726,58.36061881306058,106.84548442398703,82.86208434677292,23.899932988050995,237.65984227375117,169.2199464859759,537.303731444983,94.86305295380507,70.57456353749221,111.03331789730947,218.28204979689593,258.9255684300173
ENSG00000150938,1005.8253260258502,501.35438483172334,773.2707644211179,1045.8899888588307,920.4305331989954,534.3540849694033,1067.7182194951206,778.0397235646997,636.8132362595034,4691.764392430311,1345.3499403154594,404.31439133879127,160.07636746980623,293.85903294661784,1486.5403964144182,907.1714005286141,266.8573091346176,222.17141081414928,266.6709518368984,195.50685948064452,461.9422747981188,7113.834597921649,120.65812352567102,195.02924990728113,197.72737813331267,4610.041070066226,78.13041333316617,211.06750972690455,260.06040458042213,315.70989781176996,607.8017238084568,11888.499207754317,665.0989332884144,1300.6527240500122,296.16397582836277,355.0446760817461,698.7673471280522,713.2919122173317,1497.5705135433311,1411.8602235134451,3019.885142547103,433.7518431701397,228.58432863971467,505.3792416553199,335.33693358593314,1881.572196800363,444.20835809090306,470.22010299166885,2179.084408397806,1049.0946852088875
ENSG00000115828,56.545068047860184,96.60728817775735,364.759121788558,89.46508004208026,68.03533348092381,591.6624463168108,61.398717004951436,63.06259102464974,53.646683744917226,204.57437885464083,65.34110462649089,164.81664781922942,65.6232747488614,133.33826853879557,118.11789161087941,73.24982028653747,21.896804252916247,85.19295390277976,45.45771906760752,137.06069103324384,99.24152988984626,2452.129861563211,84.53149303579366,109.09617677480287,431.4273566610284,205.09959441644935,9754.23696732311,63.86871189496712,49.08621087664056,73.36006525004785,571.7959357608082,137.5740099321816,109.87749473132875,156.23120662484217,81.37555671729073,299.6486078196383,103.35384089932907,59.5918273332484,149.77293144863606,74.84616955170105,137.20893063010982,684.7389884834854,73.69966212354193,49.04309275759763,104.18795765185301,87.19857864431539,39.428900068306554,51.053217806584996,93.50794411763685,49.3292335092545
ENSG00000236213,6.076226633078832,4.232058665427075,9.61551855220563,7.7665726680069245,2.036118520118118,1.5824222168772173,3.5670263853609594,27.684468840104273,3.496140497446948,1.7451422938874175,2.6744803192361624,11.109804993824126,1.586244105466914,1.9006770476889385,3.6990431148908023,3.6851469265094834,5.940763597077051,2.0513046163974993,4.006929796231296,1.67838826896855,7.507002887039248,4.073900166359312,2.815021292088953,9.823826481881516,74.89904674911601,1.6025931056463982,115.0241288080424,2.634666839081678,2.850423920778196,3.190820668952533,1.5454247735360704,3.4648774460498837,4.2457739763500335,2.5933557414256496,2.2654458434794216,1.6007627911003974,2.2819015500064905,1.8540406417233763,5.6892198209555165,3.0330195341023716,2.7275958778728095,1.6533451709011695,4.5620714853512645,2.079193320654173,4.1810292957746045,3.093825733697662,2.690071062891048,3.1439473704456002,3.977095964743918,2.083178522856444
ENSG00000138061,473.09319326227586,194.28758653356473,616.8416655595877,343.395187169371,38.546090551262786,143.65274872614594,402.9547483697995,650.9999082675919,363.3964855233894,1557.4940530977995,311.2960452878954,42.99185375160145,33.24725197781908,91.84959696352736,400.9944482248567,309.7304409454272,74.12516640564003,56.576081662893884,126.71733967596353,46.51260337971568,127.08372383298915,496.2113074503134,57.4818704584989,54.37860797060442,568.8576929952616,1598.0425996740728,680.5956653255895,57.66274368528035,357.4875434186682,70.28378488675872,126.79062507276669,997.9601722581187,276.3024422961935,64.71342515143935,77.74397504755416,36.871322817486174,209.9035107541382,118.44028006409326,625.7599576604301,432.40499440354495,1095.2871732210936,118.73426016494834,59.9037372978961,128.79673994551848,1751.6353429273313,431.16080732121105,327.22615828021515,201.90990937302163,590.6942153773589,177.48897035206468
ENSG00000152154,103.59615373307571,477.88023054607237,38.60350893333009,254.52368978956346,43.04584938298911,73.38896021050356,139.79694203081516,65.01740660208323,89.69815083632132,135.99698293372037,136.87620698874352,133.11834942947615,982.109618326409,2780.930615808442,65.59092595252234,178.70740789913037,28.289790288428783,112.05797247864905,125.36727948789826,1872.978696799271,796.546235338837,360.9746663051346,45.87834449746693,87.94815201189878,30.011780486233235,75.98621236567547,16.180307712235553,631.6388485235088,60.56893965237076,607.0216898163642,77.12346880485619,187.31146531885923,151.180002754964,105.26893104760575,128.245756092229,4313.530611463539,129.24564966279692,41.774902821739985,89.21333173171135,105.56611507195987,73.12589116270115,51.0820270287746,618.9494174659118,36.34148864520906,76.4868343178148,126.72758642962438,78.9137814734536,268.1085721690365,85.3743015766012,37.15422264753279
ENSG00000162882,241.5206167664157,177.8534012415446,300.38252361742525,297.47279705014125,31.593228948414794,77.85568366144027,192.4302743871479,279.95596716089824,167.97995788839893,46.61954696258009,190.53510844769693,312.7705311216423,26.12002744389245,46.76636697301247,152.75533162542627,175.1003531220788,125.81348354934441,39.06025418382389,78.35925441575168,51.22775202724666,319.4219520033804,1594.8444024182409,50.8912748804635,203.10433938904194,770.1650176537183,35.811104483854606,180.04866764372645,36.81649395023937,105.62411643748825,83.83170461268396,109.30078176198181,3182.195940553523,184.49991293654324,37.56675635589539,79.0816460138812,42.50911317687965,42.27177801605224,66.84937445341575,376.6301449638907,188.82398310366165,327.02809254287024,171.76383862613287,103.83663574095294,41.22895706218212,228.5508197874897,363.6808728418644,184.67969012061826,79.31243975395859,150.07024337490486,57.66194729908873
ENSG00000239332,8.024531124705428,12.446481210290242,7.824556083008046,10.190422397480697,17.699062609306885,8.161712985488752,8.99237680992781,10.249572896665773,10.042544839120522,198.6653460309277,14.396080334586982,7.978650686722341,8.306622127819752,16.588156250961976,8.036290435777174,18.635962667100213,3.20774659710881,3.8337090029055743,7.955791022144367,13.006134843285027,8.924343464963737,96.05780521743698,2.654697791646874,4.6714792788786355,4.789487670762748,251.12789929536027,6.516467273928377,5.500672803200095,8.980466583378764,7.544815720369147,5.9748576573069565,42.23200804099107,12.204588537325844,24.857477593219464,4.776569080221327,26.718896994689317,25.03286906087156,10.325326866070833,14.522105685252821,13.994225491297849,40.095341943786316,4.290075270465109,6.9677760431510425,7.6333241976331925,10.849096969722492,8.893167747560641,6.516300733202189,11.819463830490712,12.54003831164254,13.142292758127882
ENSG00000119888,284.7768130763782,3177.656765693713,16.50853350750641,6793.241996641827,5.670339263052896,61.364651063708315,73.05885554328941,1232.459796919948,124.75187928876616,60.48993389407922,130.41054575454632,25764.137746403187,255.1113580691752,113.81491428975629,11.873489046053606,822.0766296512396,313.7943924093245,762.8302182431268,3220.3945358475394,293.66818815151413,7036.432759168094,25.31815432337467,57.747969522788495,6360.024831898923,139.18969207873968,69.69690188837755,12.181393663374394,1797.4914594142851,6.945969745748378,1472.7022950617616,188.30193398466199,19.193694612594207,820.1199145740609,8.850256626185553,604.7075927196262,179.83549975753724,340.7195963935377,4.817837760315766,22.226799729854747,14.925756724880266,94.9083999262539,202.28014268134922,6016.816902843928,4.701737823224853,3.6403666238412256,169.01927197502013,13.450150318976466,458.277442283428,22.74729741936581,3.4826409478614897
ENSG00000272663,12.271528820482555,37.1247275336699,7.8833941950127855,27.748712208365703,7.787263977796526,7.120060879211616,10.017183094821409,12.673456613947307,7.636584977034226,18.832338636415308,10.37282129883987,10.487502770859058,24.82475876363113,63.49836637118989,6.309297584490156,17.25721868437382,10.381572381379442,8.545181640986504,8.996464607431726,60.44294961617343,45.1021651236981,49.94742360173399,6.032409246913465,9.699951300850936,18.286201954821255,26.692468177914314,10.503861633250652,17.748095648080913,9.24065566563404,30.270639128823426,7.443950609585851,17.556105942607754,16.27908357297921,12.843345691008883,9.919331719470929,137.8957104039985,11.285768123269216,14.886951820712993,11.20608592690433,6.669079943789832,13.605033265702687,6.320115423781437,47.59331752695675,9.14902342879526,16.0538118552537,10.153807186864542,6.434509155527064,17.530343350155864,7.3023149843389845,11.847911059442948
ENSG00000243244,353.22679204446405,136.43646381695686,361.2512825067997,260.2573696177708,43.5671895302118,75.71989780926108,363.0510480046312,241.98088597618664,259.25693049912223,271.78472478282833,288.14306438393015,126.54671900702634,31.460808554988983,84.60622932478682,325.0018552295904,192.74230677927306,123.44755493916156,44.72690923122426,67.02242517928583,51.46924138419565,266.11301243276665,9237.981864392948,48.63471343060816,139.74368753491592,29.40031662191396,193.8510589788242,26.1386054427754,43.21041591227831,95.09242640872073,63.15460636333449,88.29861765356374,794.3490774837275,143.82595818516347,46.50528771637393,67.34346318522807,63.534822626901075,93.35150945830976,85.80908897790948,254.34669649751146,739.4297639533766,378.0345964427158,67.67005616672961,62.64760399189104,55.13304799923599,213.154863786165,415.84161185087856,120.32365468734461,137.09624119758416,470.3199146717662,43.67764811270216
ENSG00000115380,4202.902329824201,3819.6019522155607,2783.7666182689095,5179.015408483561,156.17890391929342,765.8021850639769,3460.3296078820695,4887.267081470367,2097.2064143512125,14154.719597019459,4198.144668332305,514.4059390180043,300.1442862757812,785.1891190767806,1559.6371055439788,4358.389826632282,262.0542000587101,312.29888719668594,1064.2184950794472,496.4247409077115,3924.961199278341,6587.401966698557,242.882124911936,386.378190143374,161.45998603994101,7086.101274794078,242.35190541511318,635.1242416331497,1245.0202007217572,1064.6865951402906,694.0847554016989,74012.78971758841,2566.5265130619377,166.6751196181706,649.0315727703638,609.9167900592606,1785.1562734630088,393.10843553335206,9663.23751852045,2143.310549216094,16783.531510066256,351.2740478140151,1558.3748486092531,527.567507512318,4540.822817017776,5637.516460684159,1389.7890184558223,2081.0229207306566,3476.036495710744,414.26988323063154
ENSG00000170340,267.84541114214,244.5278810817527,173.28276601698875,410.23390536489933,48.125096913156,190.219966018253,452.75578454468257,353.5873009877219,292.62977330877277,241.58857231867964,167.77520248028793,308.8889036050662,94.16286072992534,175.82480126386614,189.1877689264531,259.9399340099224,638.670292266057,120.68221682473786,172.16567364941238,116.01535979696543,375.4200131997116,875.7494865548618,213.97356743603086,250.0723252208305,2912.482744085304,190.73510511062057,369.54592142587467,120.49359257715163,133.38541746458276,134.78636714436033,188.24085383863977,830.6884461902162,233.12526507572628,64.7385546227367,92.59781888807878,258.00463139183915,168.4459714904107,143.12505960570994,371.75096744781706,212.89306724609096,429.1242137787478,298.0462662141936,161.5068954723414,138.42411013873865,289.9613719480302,369.28952187722325,196.917064554894,165.47815787466487,517.9029953180734,107.502333853615
ENSG00000226605,2.1758362806917013,1.9622117597054949,1.863701331565406,2.004183725205658,1.5040946360916307,1.7530253944934038,2.0938723179696934,1.9239386198385036,1.9908247354671418,6.167402668378095,2.4338223855285244,1.100451595417606,1.7143515071598732,1.7846821939252688,2.2044240136612894,2.4217646859469726,2.369262102745549,1.5124904123583007,1.7039771714551808,2.1262939545567527,2.1412563386987022,9.722961436698087,2.018508273374779,1.2046265265886307,2.2251746523723703,6.580803444496783,1.0841017810904794,1.511582252551398,1.4357637875608926,1.7710072463388127,1.7502534151452767,3.5190620085410425,2.0430620624446596,1.8683420606983496,1.545190527938764,2.787424523313555,2.2240882721777093,1.3972096383225836,2.1014207495863797,2.430454625998768,3.5957537905429766,1.7101704919486558,1.623811560942396,1.2984049379403313,1.3830359269684256,2.4530705512196733,2.0501493797667494,1.7838753896548867,2.278116248406063,1.313386724028216
ENSG00000225889,72.89972355020933,45.56454295369376,234.7010482254433,64.46633340994234,16.66694249315407,43.04088484172479,70.81913291755727,94.7305355292048,45.059011839843166,8.899925368752767,29.380100590045316,52.674641293531806,30.468789725953425,56.67288252404958,78.46365718407111,53.18429896366764,81.01718907668594,30.387117011430668,24.829328423665327,79.40806323637796,40.390415227916776,400.68096938450475,34.08756959404404,44.70708954337422,1111.7979407596827,11.083725317523498,2340.6759487412482,18.554098311714206,21.23471626328697,41.429157287116425,37.6956000857678,64.41557699985408,43.867276708760286,16.752661580421243,18.30009591729471,150.4040812426227,26.263190631605298,16.28814950127673,93.2286569978219,87.16823974459183,29.381970039378977,40.58980955736813,33.99595713132215,22.6160646405351,57.94168783331108,46.200891669907634,32.51747518820767,35.35710413821612,140.9693896876977,18.752452762805277
ENSG00000119862,107.54970135359157,220.94350026954166,184.5469165303428,204.8932124331187,571.7842086397993,3716.374078587775,101.23445137798421,96.75055355677476,149.6980421907607,53.908426078565284,252.4727873992283,342.48856749203674,194.4447911403023,82.66911647743987,188.03936959953433,138.41546555422497,127.81911467277574,251.71888225279542,87.75912660774915,179.4629296737233,139.07380693410732,1169.0585694398064,619.6162379205961,187.89844306458497,113.04883929874725,52.60535311453419,334.46472575823134,177.6886955763725,157.01781434474478,111.97714164512252,1525.712246128045,743.3415448321397,98.90010793046147,673.9754356497946,248.44600274312103,280.44711781601256,201.2129502436369,224.32579323281442,164.90510564185465,257.56636011801294,237.1674306690203,2039.5133414566135,159.95374826215797,198.74633076769794,212.87754350863983,236.32551775863232,156.33646290724676,195.52603923649545,179.53114551103218,177.8856976760519
ENSG00000115956,321.03846137447493,44.81206924273721,1260.8047813797175,153.7591167905309,29.328246461200344,28.332957743250574,592.9971214389969,198.05080975907822,95.39042644772064,33.20296075203709,82.39558781027625,47.915654522718086,20.190445075740026,103.94891590481971,357.21966323109143,108.13444976785199,35.654577178747765,14.262112863415986,23.30332923797337,74.26258360673053,73.56689117920988,437.53794536264854,17.13691927022546,83.08814809946205,14885.133280934437,22.67737697971216,18257.72137261134,21.136891668209824,77.4785316715462,41.465929554968326,31.5752343151969,227.50621518360364,73.27081506106134,18.69630940854756,17.231019584813854,96.16478834059536,23.470744818163247,63.24593844457909,640.8501889949981,343.12639085736726,111.33551924864717,32.92410672803572,42.77595391573479,54.15831275234502,121.53393431146813,171.6298806596086,69.81497831601006,54.297274301208766,592.9567962898795,80.71776809016778
ENSG00000163219,119.33465528284911,51.347484340072356,465.94138578082703,122.0275477455713,19.05278498533697,37.13708121387443,83.19266965720206,233.98323001943814,59.47499056027637,13.630245175119809,66.35942871478862,72.94651478996391,11.180828057889249,29.092545231725524,208.36882405923396,48.25796632681827,46.39650229467926,18.97075042094385,32.341993649096025,23.605781065448635,68.98546049620863,192.29530204910165,30.935731746333737,71.71471872276808,602.7538102322352,6.863415681198876,4462.599634167462,21.086519549622256,24.368059190188898,33.76777509253517,31.355349154092156,70.9420374252473,73.61645241108415,26.770752670855742,22.417497347597628,29.588236290584152,18.368462680744166,37.00353020027427,219.15232994012996,106.75973671465553,38.85690931146305,48.048231717162714,42.35898366506282,29.184608219603465,100.46636348753307,86.28811738850649,32.19063075878583,40.273045135469516,142.89007283270664,29.5266217636242
ENSG00000169605,12.09190419735235,4.334597543814048,15.103936800554909,7.404448276863551,3.636238074223741,16.375445464403658,7.031900860911327,13.713426863766415,10.057235730146393,7.243402760353215,9.605114782026948,23.42455029081407,4.13956106400507,3.479033843132326,9.578406926470231,6.122734624504398,95.85579590910777,10.084369875297808,21.163259070058878,3.450408004702367,6.882498071961562,154.63469724079457,50.599938201158174,44.28653691849095,10.301865133666816,6.584882015200163,10.362825758819726,4.3002343654410105,4.985348125259972,3.699083975402085,8.18056629262541,23.663002875376062,7.385467604648662,5.148748551300088,4.540200688998027,3.8162976791567607,9.555226235924643,5.262610336717664,7.89508245900444,25.38124014088014,13.02163155376547,7.9432767772579895,3.7357720250262156,5.028773763332118,9.375471015544875,14.021783790799397,8.047188721784313,7.965473835239346,20.35249757741247,3.528172369407769
ENSG00000169604,690.5700195863906,843.0372825627144,741.8631271298806,1047.634152241722,125.08978190835505,797.0097655970975,683.3042525241609,971.5552680718401,533.5576784750273,2857.468482109032,933.6680363878946,303.36679395968315,161.1635993958928,407.4621553384729,693.0625497077151,786.4006339456316,221.24881868605152,290.84894886937496,414.67190437062914,203.22921496040854,1298.434207310292,6872.682097971056,225.82648348104865,252.3034470792897,88.35330202965923,1724.007419326661,52.12746290924749,252.7867976866944,490.8314668665637,413.49477713581814,598.4677428473117,20648.912119481225,831.4904898576797,194.48688968650578,348.7666519757923,244.50907746627877,489.1002769903395,235.90139798231328,1553.0373817378245,613.0124488552802,3157.866426296176,700.8639923277314,530.3881613192302,279.5654345212575,873.3017167970359,1873.853219527984,598.238545872971,461.09352455006376,452.3567923847236,228.19473624622034
ENSG00000059728,215.02654291152697,205.91643855436376,1236.6976978074179,307.84568145141765,179.17653844107625,329.2143410893595,192.13891254088765,159.5409234520467,290.4866713101093,69.30053244230638,91.24601665496648,863.9696363360225,153.38007755987584,135.1855729697085,471.97188315171286,123.12784713502259,4725.276568711679,216.55886855789868,255.71779930714857,176.36107422261296,489.86894574174255,894.5348174419917,1540.2063009529402,614.0747993422726,1609.1613412993638,79.81710872527158,28085.73752320376,144.73139878920284,182.68677104552657,212.74054822756807,245.5032435339395,399.003174694697,130.67376147133348,213.52695528813223,88.48261346909631,169.52309626493187,109.28668056874737,118.1583079230986,755.0556560422997,192.11322411747716,195.84623292297354,306.7817458423717,128.41095239788345,116.84779910601993,239.66488644963667,293.7031940411358,174.30697450738796,94.43428988380623,197.2125703160494,76.9232235594927
ENSG00000244617,34.95081474013068,118.98532530375674,85.47692902806376,55.25153797903226,54.50243053589029,14417.230554040972,38.58641666898264,51.027547973410606,81.51171791808858,70.03118286152447,139.1047756817389,54.691071396218405,188.2047881742273,68.66692803741202,86.70678995120056,79.78362421050265,29.261851442593926,541.7682474764586,61.308171482114865,87.00162135791946,70.78342355708577,114.08586159471416,584.4048624926339,50.62232561357996,108.27572897041438,48.41037012978794,791.0540386694224,191.41167173827665,73.86005314952307,97.70033852586971,8446.525718025328,65.7883556212702,83.21089690167072,169.8217259631585,413.5762085620333,246.02733829155812,272.86437013379276,47.64605893702928,63.922496609403865,97.898651481876,56.31437562832563,12468.230088909544,121.33518011955601,45.9592116839644,62.295043345079144,66.60821350618988,79.47628629938676,118.50542595596802,52.80555097653898,43.7643084619025
ENSG00000124374,43.17579439569907,140.03103819690037,25.718924327294026,74.89582767278105,698.9264906461202,211.41864595439725,51.008336677589504,50.951848904259535,53.29258569117774,39.71847501684862,55.16763853737901,79.91374717157761,271.35119303917577,426.626649028135,37.798771313207425,53.26270830109852,124.99287886808358,70.34458413386672,57.7968293665304,1021.8832443197418,121.77112265951837,390.50875318188884,100.5098186424696,70.70283200524165,42.43648390552951,34.828325457981684,21.142790645603572,128.49267242582584,159.7762727621348,157.6818400659518,132.99609511157513,75.63716521387872,64.89910425245785,531.5926788678577,51.20165428595995,1596.4983641223102,53.472275450788715,771.8409130262856,25.537172419739697,64.43046350143524,35.535049744847406,175.57236236850662,290.48392892068006,288.8331410810025,359.8095382813567,45.09666830111309,79.44273961438662,90.0960201402858,58.24271031487095,479.5195277981099
ENSG00000144040,37.61694877796724,86.16298784915985,84.76853977525441,63.07221055587078,77.79676391375855,50.09000671944449,45.09527213661371,48.08892710090752,49.86170049316883,67.2503918275388,43.456021429251855,154.75761249163045,202.12370552477125,403.72659272386795,32.30996150975535,49.379700430875644,41.98874470795936,25.941588507699535,35.52672474535441,366.3536840660382,136.90221379928718,248.29388073860778,34.895595843721054,90.2245562141182,101.14185648507605,49.49842202293784,367.79968580564315,81.35398393765645,60.89580259502058,136.44100166026845,79.68696818001656,77.4640722722237,78.73759933879343,129.86052976920215,50.16223752547509,1299.802751565063,54.40905933539696,59.375911690198656,56.05106892658066,35.984150257092644,61.3259199581278,71.65343170443438,153.16882719504335,37.064618249265564,67.15593609517914,60.4606789500148,35.69953722302671,73.68053256229626,38.120456663347795,41.725419404459
ENSG00000163013,33.28174497923675,94.41747855850456,22.716146685128834,44.89706644624088,6.490667851518304,58.55257054558475,43.96374217277584,41.80040917366655,29.70829734915497,67.46455050212688,30.154964182881475,70.57774108507041,214.3430418561597,568.4195726729265,18.052384375119885,39.4410669975623,32.26911118112369,34.254464597509795,33.15205324417808,462.4164351232949,71.30756160575216,123.05818923704008,23.460949421940597,44.42368566922374,697.5320980599654,65.72772621507822,92.30558868270754,89.90784241260549,32.67380363466302,83.49977230952011,48.97330271466023,33.780806022908685,48.27755914143357,14.404812646151306,34.87116307783703,1565.472607824323,43.60671964933091,6.972698052531386,22.492700795618774,28.188339234033485,27.091859783892655,56.34714696359265,151.5652353998603,6.019658741183472,24.69256948716494,32.17530302981067,22.238595098544913,53.14782474246566,34.753914879205084,10.831972458849709
