,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29
ENSG00000184678,1713.92109182272,1110.5240163446604,2293.593033987708,2267.802277270711,1697.410621378708,1380.1282657216402,437.7010215498963,629.5412290310464,3205.9317239028733,258.7526264934558,1479.0583974524557,1249.0802178621482,1203.1447390061248,992.4804789807355,1416.6019240600976,624.1930268042458,1722.3992970607806,317.95752614842144,2608.996552442778,742.9956227125919,1092.9258528568516,5118.834212770774,724.3784375577836,429.270711449987,2406.230009074498,3112.6268991582174,848.4970932863359,7003.6406097706085,1367.8721458100763
ENSG00000184260,67.0176045694195,44.29133971183093,143.91951244808664,147.75929511941706,17.66940124803741,88.40201937210601,97.87473255842428,179.7062747002525,91.93242776855529,139.65359980318703,27.552142047419395,156.01353999288094,51.943653320608675,33.49317518896936,319.6893530746085,192.83291291482837,49.16872521397951,102.47797873295049,287.3902277235102,100.87103465992058,152.70161877060477,178.55579098876473,54.820689444677846,138.61733943717982,233.88650960492393,13.227578383616963,178.37165457555952,186.679144047515,67.77926332243139
ENSG00000159164,5055.5953152400125,47.5006774699394,16.885025124853346,296.0938194635098,38.707095556098636,28.449464141856964,92.54894482847479,38.22648328216156,41.574545584154315,601.7179682207652,29.4029440717958,122.03014047920185,46.041958823435465,5683.704681006523,10.496976187343488,55.78518534857137,24.604592965130397,111.42696324714058,6.278720807728209,191.8628887737137,606.7351025493828,1365.8908571465122,27.1171872448699,35.78105507995362,16.39769041025013,11.629704621696362,8.05797311203769,27.325842606585127,471.8730531236302
ENSG00000014914,349.15677092514704,270.2485904731512,89.92917769483901,374.01290028989035,100.73566855750934,296.1525755361245,213.10359180268074,439.2347733857856,313.31793143322074,424.6941352139081,147.5130578002603,5234.549573265997,301.81926462878755,192.1641677398733,40.95131509448838,409.19396582312663,217.46550797744928,138.92172936593482,54.151473308674866,237.08578625474226,2301.0935857427958,5920.106560310864,132.69550743773493,64.40406730695126,83.21091491838742,63.08071451040055,29.778683677601233,1342.6320700135236,1308.2197091847893
ENSG00000023902,1197.1913573030808,858.3655741639882,950.7499860086591,1122.0057354591668,783.4678555441096,375.29589591555657,875.5260801620258,946.9278881058011,1407.00285263036,1027.1017081728296,742.6684832992942,1156.047606486433,359.5303223115548,1977.864697726955,619.4258734355574,927.8221515890946,324.7614327863105,1655.6709904106153,462.23112035721664,1087.2904545232198,1950.7291630831744,35464.69472418577,233.7210244399707,716.1633193752759,1066.9417345185075,889.7453989136903,206.61425727275855,291.3126010623331,1678.5260847437464
ENSG00000159208,596.6435928198928,376.7490317240275,6.565508067967669,999.6488718026872,902.4829148706418,325.0438300884272,216.07850448250906,156.28156249214396,330.2946004173263,136.31319342394164,485.47139464766155,161.00372840136276,368.77357514623236,1213.8905747990314,6.254620931104053,128.1175138416672,131.39520478777632,100.19103068847092,5.460889608693805,312.00025635966864,248.85817180853985,3783.8387924802378,79.00827788832073,40.034590279027306,10.546972173262304,633.8714601449509,3.8405295855579396,2996.0178095928877,446.8821386333521
ENSG00000143369,457.16451319689963,343.03867096922204,17.65522948497303,1209.3297931091608,192.59176813744745,1476.6452129187633,1286.5721712317018,1429.3930588325998,3346.62303139236,3291.2074754973296,140.192617580712,419.94913038022213,1661.446822404177,491.6392513893796,17.046535791376105,1673.6205210188286,55084.675045140146,179.8222511196471,23.674293348117004,1538.6903781860408,1691.052379283768,2253.4860887095356,1648.5807240282302,246.69412377033612,26.65117271669008,199.0956409189036,10.409695149569892,2225.7666371248947,949.9283905919809
ENSG00000237781,27.94341661666551,41.385018725929584,119.17898066515357,145.49342222927737,25.688056116712843,44.082063132617364,126.45228371037308,191.35165736942696,54.74969746296217,23.936883402934413,23.651285274884717,50.82790125376413,17.94905833280896,23.579564039150057,126.26276001614994,110.446846236896,44.233978592512926,18.453546861813887,127.61009344352748,87.09154976012027,213.73732463470841,254.03643665658055,24.88666939238845,46.32069455685455,292.9605081770949,13.600675091783666,30.807619986495652,45.55747313345431,72.66952250082824
ENSG00000163131,230.28889682457265,202.56236205846028,3607.712753307649,504.38710335365045,69.67565976820804,165.28086489188897,1436.0922849391725,1566.588526031764,335.40404408411916,140.53702747124848,88.62092402141307,4064.9680212161816,88.89072170297433,156.04471109483276,5213.454793252917,1105.4576765712056,263.7733834830667,1395.8306133160954,6093.046809772013,413.492129959718,1184.1963007591671,837.2780731765465,360.49388514538595,1971.47203769867,9570.467272027114,38.429973749759746,1587.7334891670105,184.70988195986598,376.00611118531606
ENSG00000143387,209.73110113903934,1776.7997544813295,113.12458452976324,4835.486191784171,300.5797641604469,4089.0386466826067,9723.388467177858,12264.851030229129,1106.0400089272523,23154.32923211821,698.2082343234264,1735.1166460668423,1693.9388518604228,822.426681287144,85.43752647207913,10569.861532820309,574.2838233080868,642.1353430895964,67.34366841789623,2811.124952645798,4634.240007508914,8018.632449203747,813.7194184464518,415.51298098641615,181.6320049322089,188.08538892793143,28.760546073641024,16689.678179363083,1905.1365011945375
ENSG00000143412,220.32588837250822,92.52400165582324,52.29740950803267,1981.6812889302105,51.9573311943519,97.67786973514704,324.149254504621,75.53532733686234,148.31231569358022,47.80602856528335,61.568037914130834,217.41152475498384,117.78545883445533,148.33858573038722,51.71626990143619,51.87130628277553,880.2986270805529,52.278414918444945,45.191183983322134,133.4001042478319,115.18712187059229,275.29895567064983,108.95826758882582,42.60002135782682,145.48128648363908,42.15634453586429,14.336446893397143,3091.1084317201253,125.02166268035421
ENSG00000163141,22.044379631809576,44.832532763149125,13.423509027806327,1035.6152499143684,23.960288535070504,340.27367113868286,39.28739839182467,12.600946549080641,19.294975119190585,27.101850550964045,18.80298044479487,67.35182608084997,509.97845626033757,41.91604074483527,13.616440778268611,16.96992759208279,5536.24500465338,34.56018712904573,17.79868950232004,54.16491034979194,18.548089986928527,9.439123122158836,343.81343358289166,32.16952557165173,22.397341650388242,14.593011910795418,7.026767261907596,13399.973016258451,28.38503734124401
ENSG00000143434,415.7067919308212,636.4306680820433,21.192531003632354,489.38377674254633,3086.6668519694326,229.79222083012817,358.9771292806832,376.12467774432434,1017.1911252716322,104.19305120452097,760.7230330056001,243.4344899091882,205.27846744811933,1692.1411403656907,9.820889679095309,257.94642563786624,85.43707999189024,55.975311166058646,11.169948274083351,562.9773229273632,215.16201005622406,916.3512382538112,78.74635793736836,31.98098932525036,20.353810274721855,6392.8951124036,7.111926062468921,631.8231667197788,445.12682468523803
ENSG00000163157,24.31825832873727,217.25419090206077,33.60077638171756,35.566913933340594,16001.870166801438,24.988003581499974,20.375920696912104,41.191956519693015,12.229636821164581,21.351173600806916,1805.0535525187913,102.17550646426417,40.939091445052235,16.048698867163882,10.116464580782829,43.94795460455226,14.385397419713309,35.73009738255446,14.309095006205212,39.22557482815292,15.634294002187954,23.517340605679834,14.272679942053792,15.083556592577677,21.897328254710377,17821.965217520556,7.522683698032254,25.951752712045714,45.191660488976694
ENSG00000143367,176.89142336371657,291.85977636171043,49.55225497398148,763.1423876263825,100.26017623807998,568.2651423158047,201.29042727842844,144.2639816662892,234.10329128972526,355.6881442554451,106.67923800468367,674.5007239188247,864.9729973170257,519.069881926107,35.310233480086794,194.89204451652614,1982.5065569308745,75.25740259467672,38.73038006969901,319.84350644236656,407.78108970351127,1546.4601809933522,426.24429100979125,66.86357445669947,54.54997050187506,48.827476881681264,18.104812398936115,12708.796601971191,324.05401600146763
ENSG00000269621,193.62455243265856,2.8344563565105156,1.3226283643019578,5.285505914309759,2.0733155730876374,2.3179524084507244,4.400570994913448,1.8399513023228011,2.5602788850003706,1.4119215128311684,1.984989580518431,4.9012345473540355,3.1112346273981903,60.38475963908008,1.289995952271239,2.15730643071751,1.7740580275497837,1.6754441635656878,1.2562131896815687,4.26594907155378,2.15932724445688,29.13964192169512,1.9603161591104346,1.6211493531066241,1.607439134683961,1.5184415396801583,1.1391685240479037,2.6177718377189683,5.005783235618817
ENSG00000268288,21.688042769177482,5.417606147095232,2.2807899640518206,91.2288933885457,8.22713789832603,3.8505272953236935,15.22799680635705,3.607715906836227,3.3779977128026406,2.931852708276155,5.829155937999783,7.929134802874278,3.2375206152846205,59.89806292259921,1.6558052238692529,4.3913195163362895,2.4479504462704447,3.8531866030706072,1.6634775596127267,7.998328312152633,8.024451883684756,15.55187139257615,2.2474217743860265,2.7184580376652345,2.6102346701607266,3.9716809769314274,1.2492046645782307,8.380175519982313,7.031094575511036
ENSG00000196407,89.35779985242154,66.82065306746526,61.29665846716025,31.602949882846943,15.239543010246832,151.34740557614717,10.992952124253609,9.097307504286798,61.602072921248386,14.403200669740809,16.85504423598031,36.04876039374445,234.10952262661672,70.76430210381635,39.4463322921697,18.927934935651674,69.05194870349699,35.953060359023596,37.6571975712404,29.931002257892377,21.081099985449043,5.907653407428864,53.574091317471705,21.06925422766694,14.394014987986257,9.555834696534303,39.80002354703375,16381.459781446843,32.65998073914598
ENSG00000143536,378.52525998223706,57.608617501837706,37.35212703164174,92.12913096252574,97.69471027885955,400.1116917783686,57.03609504552025,64.15109375366035,96.25372697794313,115.87280105119936,36.46686568304932,81.40749736846796,700.247019932035,57.19881221775441,34.314856854947244,67.34021692044105,311319.57511392876,77.3705713407483,42.22496727552431,149.28406588856504,111.26799393149616,145.03227857987935,4517.004538936866,180.93530256434508,39.08355320283615,120.61292956894454,18.701056899315933,147.88204269104804,91.47057263309324
ENSG00000169509,78.67444349539777,61.0979109195868,18.708488633872193,43.6967735443969,39.358240606239114,505.76683486744366,19.86199482381412,42.576869169261,27.132226460836293,80.84469241914582,21.394667411881723,44.591499173029234,1214.6946209253176,39.504978842816286,16.27165576293382,36.42594884398378,91656.40943727278,30.452281150173015,21.160760753250422,77.41074131396377,39.453065074159895,39.14730966455576,2022.286936884893,82.22830605698014,21.836820301009023,37.31578219923837,10.111931832133852,22324.181724729096,32.02665212704447
ENSG00000169474,278.26290126910476,83.78813633979796,42.00991717227592,78.8008988656979,82.73065235223625,1803.1837444117195,43.157622235446475,54.042568490734865,88.55243455767423,185.8550167512627,41.035914325482516,99.34677121023738,2321.258754409537,56.79472003485215,30.60518826451566,51.97109093084134,163418.02989785656,76.20337661794508,56.33482661046078,152.97325287648943,94.12033549796823,111.75341609502718,8016.981043264593,238.28010438757715,32.6988464900747,101.88377010195798,19.221924019524987,15741.578437804234,83.52154305284049
ENSG00000163209,739.7404206303693,132.0825559050674,70.20954171474305,211.7749645636913,286.33047711974626,509.8767694264775,110.59401845501003,165.1275120751107,176.23293903353803,280.68807274445743,61.23100833027775,114.73164494571012,1533.9753339735933,192.8924588774787,102.88015071613158,139.55390729939006,573498.5465323635,146.73710723059898,112.34359224422364,365.6840787073249,154.13687262198277,355.97135723957615,11123.833555241961,402.97169182834654,92.6223574523979,263.4826781266033,59.38748229274293,142.14603032941386,168.1521485536072
ENSG00000169469,180.9032270294669,79.19722349792784,39.81204558358205,81.54727914462556,45.6294315713252,2053.3087504102555,29.76407202197754,50.896628152061176,63.32247514059274,180.3939213007154,46.488835245354615,100.73148202959719,3388.1652401224605,43.20185355777132,27.366843952164288,75.41393446590851,87762.02729089363,73.39142904994159,32.31781133411202,115.92618799841837,55.94189862166907,115.77118755284664,12208.881325505645,179.56072072606275,36.28778853697074,86.11849499000067,28.298850514236122,43185.10010014991,105.12988254760366
ENSG00000241794,195.81670237093195,37.77549535233974,39.84443572841813,64.50968026666204,61.83958698221068,325.230702444186,43.98403724684911,72.9115873275552,80.8092748148731,126.27158286937744,43.95315264174591,69.33011405073778,594.9847970815846,42.38874673746482,12.990965583974075,52.24817376980016,121500.69707409872,47.518735203140636,39.401123166863066,129.74688409910362,78.34502739170354,148.43264977933305,6310.315505104976,157.5200309557421,39.318947217038065,91.68763779815865,27.22826518820995,97.11646335785547,71.86870048947013
ENSG00000203785,100.92384549488293,110.42295213916537,32.98184685097265,88.72628637153916,44.484521625132565,1750.3851602562513,33.38649070743439,44.567890272352095,41.17676669344011,96.05523063248091,56.47625119480088,60.662342290245775,1729.18860135076,44.482283034376124,21.566577536125187,46.380347825975136,40335.13154336448,60.780120001532325,33.25035201249799,90.32046823297783,48.720723483965955,48.009316869897575,9536.804393249531,90.81091441403032,36.03352893063449,65.84399921075294,18.83850185543265,76987.991701788,75.1063433678128
ENSG00000203782,47.25278880125961,251.78326861169194,21.55442399810049,138.01279511786186,56.15587344656628,1145.2906377438503,29.537251699841498,31.66164246291221,46.148420281016016,72.4759203195782,80.85763069584397,106.975996505185,1026.2486528272877,60.931985463039524,30.754836893337206,80.27488347103467,28.2144112888446,72.4000908544957,53.28184321806951,101.23533749321457,52.82953363252152,24.043316787155685,127.50086235046604,38.91749010892893,31.50433630767431,58.40654611983346,14.672601674929556,181962.9292536322,78.05197135380206
ENSG00000163221,50.963468352089556,98.0560258843405,32883.24691774736,104.69049049670866,128.4862883444837,76.03958323588687,112.75928134035654,212.55547991716548,229.15659676069532,54.0139786439834,56.517510402148176,22.56625061843462,61.55430142199398,94.23262688664236,49228.63933928925,225.94565681686186,1240.283621858305,90.20999591205086,54958.6323116399,114.09915186311032,385.3125915055132,103.2157706746146,969.6006108620138,1054.9202312381633,109077.46488021156,52.25780327240967,9710.349102887843,52.97673401957704,111.50895743916583
ENSG00000143546,1626.648172778637,703.5764072068984,62168.649928431274,883.9830082374923,944.2410423877062,2179.3999785262554,706.8921577115807,1706.2951266891243,1668.5401921372904,565.0984996690781,681.6977706619865,547.9855278506666,2945.6077953400654,466.3839160931401,59202.169900982626,920.6077735088935,476504.74390430923,585.2462017528154,79345.34969394098,1898.727914736558,2581.8666697470267,1147.342536126916,49362.10278152765,7116.135025525715,147656.5648347065,602.9490087972815,15037.862506388044,433.7379176985575,852.8943875858781
ENSG00000143556,65.53127716377391,33.28256805028118,28.863516447665504,40.383502446250986,30.517100437240003,798.1925885438374,23.779462142388123,36.638087532743434,35.35568837271278,63.418281724566306,21.512100696318555,29.015255212965354,1568.8796155503567,53.664461948489105,19.728265906148472,31.079443995487335,22998.242985851848,36.63794730599999,23.92015191248072,47.258244832478184,31.745939394370023,43.99477694118174,12579.798206016818,76.95013097657895,16.574284055566558,41.766390265784565,16.19221140256413,9892.156118042272,47.97367419407373
ENSG00000188015,59.076479048295724,128.34615701337177,5.263211750945411,144.94331810082426,24.401118470165706,831.8778609670304,194.524419476457,520.0309369095759,46.44955531086498,1298.7489383888574,27.395906628219574,46.72250803413978,356.3936446822799,25.025107357693,3.801058434581928,334.38305677654813,620.4040794628097,49.56036936006421,2.9125407899970983,149.0275738160206,240.9036610286924,274.1711834729912,166.65002539056874,20.241030876639396,8.451058522328214,17.938375664454792,2.6938160503127397,2642.89565801539,168.29288597343705
ENSG00000196754,147.74656074031552,48.15677145722319,15.364833558527422,306.4455300603862,51.921580779807385,1212.451419855575,30.458732931376154,49.49682898121982,40.71723006670823,194.924047473432,34.495842270445486,93.1516283046467,2382.439469356222,35.83286217728633,15.946181263440812,35.6263759728018,43859.47907544569,59.050598598410254,17.357367731518362,137.77613925425996,96.83040069533897,53.49492073545407,7469.928425718192,121.24753336517942,18.539447589467727,42.78810011215858,7.891486151780833,8281.565659308,63.08292555932938
ENSG00000188643,3466.2894268599903,1452.9872195905853,39.19921496486123,5749.113200696741,1038.012216837677,5416.662731224266,4113.781078256923,5975.1689206573665,2971.8200195036557,14254.844378464855,871.2692573029029,4999.879994758823,6935.907878658835,1157.0672114833726,54.925045695312676,2663.8251036325605,76383.59160524327,376.196136179309,38.3272838489202,4035.474451251567,4862.714462477011,5604.109418223231,8527.993876395505,535.1030415185107,82.81199018323106,957.5166118491628,27.444243254695518,22240.378746032166,2869.3295321343676
ENSG00000189334,340.33529085165003,212.04719328317816,39.11869190262264,10116.07841647281,103.0024791957749,2425.6304744265963,286.4411665006297,166.26862844719304,184.69950988169757,141.49180677870305,97.80041224193846,10740.25813181988,6894.921607348996,111.36495433149773,25.140991695410193,123.38674181647592,143462.81381729976,302.0725605237718,36.07095398472378,418.8016611877248,176.66134159941456,107.89599488970717,9617.598076111033,308.1531099041111,62.27990576640972,102.69121979891167,23.239973460332518,39744.16259560816,135.96394089772176
ENSG00000169418,91.81901915524347,413.8825895376511,8.732756257429333,2744.60712763477,151.39498546967152,339.72005661191344,5606.963262895577,2724.990261319632,861.8640515956658,183.0982197657443,333.10704786414937,263.7322949952871,207.14887544569163,123.3475134735696,7.518246041615126,860.8505717008572,103.67419250350028,301.1854107467295,6.837289305532981,747.1096956841087,9792.42616908083,8381.225699561024,135.14978165515566,135.389596657734,18.09169452216451,97.72319497587829,7.616334452748111,337.9212557988817,1766.223370931324
ENSG00000143549,2266.4195461595896,2378.188707597635,2197.5621012624897,3136.9166604848115,15497.433238616526,1154.9068144462397,2351.622510806067,3070.7461715612862,2803.843416494547,5776.1642312151225,6077.735080094448,3244.8888867340825,1374.314819082659,1599.358025187539,1566.6102865082817,3074.5220405729715,1466.6195054058242,4045.308979779319,1528.3594511769381,1358.5280354001654,1418.1584267719059,1194.668457447946,874.4497337391516,1977.9490779057996,3494.0453592542567,64220.34796841813,554.7114450664939,2216.1060897563607,1452.3185471814381
ENSG00000160712,196.81736351375645,833.3587633119505,1033.0663877617164,272.3727406995325,4408.331090026049,292.48481305444017,384.96134986690146,589.9552256913087,186.52154838175684,153.3294891254164,2713.6569419224047,644.9218054494629,136.67843265087672,112.41495622407923,1045.3532246182474,577.9544707843725,149.60110153354654,159.9919841948554,976.5979265399183,295.10702662451683,393.2119640312717,2858.781329378992,147.13619379968222,198.79368055151826,2293.2777316255033,2237.726475930814,182.94890349301613,463.4351143196159,231.61858701907286
ENSG00000163354,45.419376852036144,56.66163341599142,14.952118695407176,316.72348297052633,24.153087601035182,137.16550285371164,177.20244695849786,68.5946863538337,28.559179317875337,12.855974277625805,21.548133756807847,162.88635894011094,72.5296970838015,92.17859943867656,7.8777590129209685,78.46462024300352,120.90307389650675,19.047643558876164,9.880332187514975,102.33804000743751,111.71146654780827,141.49237110685985,52.200927733413444,16.814783368450765,12.511841519677537,11.01107346407236,4.814858896874664,949.0767307906577,48.50403316507811
ENSG00000232093,48.45371813233779,32.1127056482653,10.698016421260114,171.98361419410807,10.778066071357914,105.16686085258544,90.59816519255295,42.182155482861425,19.28516627907297,35.40169804868242,12.688656223951293,136.42000986890702,74.44656188851143,55.25009001007487,6.1377103688104215,48.12998474579749,150.59553689374775,26.889955901554494,4.646943818850224,57.089789144253785,26.61460417981437,31.743370385174767,54.696358626431554,16.839482362995014,14.52069743772285,6.591704894839457,3.440570919730071,922.3960092072164,28.581445022854943
ENSG00000243364,74.64934614204513,93.24041671972176,76.41540494637253,1079.1446986114356,59.36269852419345,274.55226147668816,211.12524102281813,191.1779612885877,182.20736353549682,300.257315570792,39.724723061921146,897.0977750893894,265.06814774536963,114.83248902637283,61.780355002699615,172.06522132355735,768.6348391459882,256.34929050488955,65.46740445945315,148.73920511691594,213.8368762625035,377.6304634890852,204.24686673495327,102.63652380471832,130.5785468157216,34.57471875812907,18.811514068634228,2741.181534948237,191.39943314854486
ENSG00000169242,1045.7211466838746,872.161256014663,43.10896048899777,11373.406677357018,437.13036753890253,1491.8938035987117,3482.843970853475,1177.3661750500125,1651.94188685114,88.76311749896578,676.8364936532856,2019.7907438331235,1021.0046240125591,545.0566469088317,24.83940587472278,568.2198344171221,1535.649692656285,326.788313488643,15.72891965694687,1471.1323364411573,1223.9185848294683,1363.022592008759,769.4396349428248,116.97974024639441,81.65332830007382,350.1344423200163,11.129182900675483,9257.855296782163,937.5955886755977
ENSG00000163462,529.3062224548902,11.92718776415033,25.45790607381002,29.44559933815505,6.346831900872799,10.582738956740723,25.634301080869882,13.413592720239702,9.667918761265788,147.90310470850875,5.2161358841120995,33.12009569716811,11.186357427404001,1063.2180640819925,19.58901254679332,33.76821722940614,21.64738433936723,47.30269393557574,14.428228906500928,41.14005000729398,121.22241829858726,145.5131476803918,10.143666755433928,30.80491240607891,28.86183945850687,2.912791977690769,5.928254968715936,20.75266540830929,62.28544301130271
ENSG00000185499,62.564518083474795,145.49587488800663,13.087147926893403,2805.0517765206373,26.174969862663083,270.95206796247345,397.64273360957736,232.37859594509598,83.5093679276519,231.91426799733352,61.675357094227,5789.810218278671,184.54741571887067,77.86615836418939,8.98549772545143,165.1258096961248,3337.1919716317134,131.3989021476386,9.952812559087867,354.82453617414586,481.76496810649905,2432.7953013324377,497.6559090187286,45.98919916793269,28.226317536343107,23.362161165309196,8.974737639210419,268.23925335800385,391.0757155999717
ENSG00000132718,10065.266365853908,177.3447040099787,101.03126738346992,376.35875882762014,94.93787080130899,98.24237234383732,573.3671150267437,160.70628701894287,671.0921816019975,1037.47083634429,123.82306057380431,278.7959081937595,87.89228484868876,6174.504056953737,57.635202680953725,430.91929865048763,46.329435953104095,568.1449793889693,45.141934476752084,487.18643028182566,2343.063002577365,4571.860312609969,80.34619551597292,182.36625322261645,170.1706413959776,60.14613670688161,27.515917285928424,105.52392620372807,976.1930991799871
ENSG00000132698,53.38862376569822,46.32218870467739,8.5533317945349,5213.605888347533,29.125845015140822,389.08913552961354,174.3794809775338,47.394248963980964,17.87392354730642,36.20628581986904,25.18228391946166,4089.191233558646,793.5669003645452,49.219928149616074,9.980492757699238,34.20790265033939,14442.296155407143,102.3181506113506,11.906817960566414,53.55396748657716,28.315094237250737,20.9776760701318,1407.7877823907004,43.20724170018836,16.584832677677767,15.516044991915214,6.793093222530186,14169.199087272176,48.714682876421435
ENSG00000196189,803.6949432288583,78.8836161246891,951.545410766427,3126.793297275632,109.94278126682471,189.87064472964317,475.34516889669896,141.24930039912556,76.85106331969727,51.09588845235068,68.85054398336194,414.96068016561253,167.0810137392973,470.4522614867301,1309.9782982276547,117.6860685693313,1068.5146850575036,1163.2016252354351,1066.374837793422,156.69000358301406,258.5839726506454,149.99562101796337,325.03541684058933,992.5694559254765,3952.555502416411,35.467535770205515,302.3232206738397,2135.6162937342706,146.89331926172284
ENSG00000160781,44804.016025645535,67.280486892714,188.2453537522698,301.0551953579942,91.77447562853314,167.22015150872036,404.10470540868096,40.837438500549744,66.12339127487307,106.16938088220562,74.09151241028576,243.97890384566034,229.23162653977093,1341.8678441002264,114.10482222284203,75.10216733045141,127.33481785188086,131.07524938450064,93.78357501028323,303.6688140141841,41.659086206654656,244.34387198833184,89.97538480725855,61.887151219987224,494.4919763930093,41.37370303953509,26.460974281425337,1008.3078321083897,110.55500754700901
ENSG00000163472,225.25679410742745,209.7445374650889,80.56147238044281,444.32318193178173,52.157795840198794,624.3017266434966,85.99702197984021,87.86385956905619,107.4188559884134,233.7427084858288,38.37801386558369,209.42307439856904,699.2263659851056,183.00854504920625,40.710992710737166,131.32549011617834,7167.950797960847,183.38452526943115,56.76274130528828,239.71706690650558,140.8893564712821,215.71539167322325,653.8041076666365,163.96091625594758,125.4582716968185,48.59779783118893,15.308725845350619,9332.076722525653,123.74907926730593
ENSG00000163467,21.751717113357092,15.750598292191697,3.568263840097479,60.00906725823666,81.03360116208863,11.77026484143711,32.23151430282239,15.61954119021346,22.50921303334302,35.26367370828815,14.979051637366739,26.40362922601773,14.007225156780578,18.62103014776055,2.799296059251415,16.899652548730373,20.58367391114332,21.307670140677548,2.681784520607658,16.62330561919816,13.47617203207622,39.8187285255114,11.716249030185674,9.611525902736286,4.3457223481095655,21.169140961039567,1.852781956593536,59.38838124126258,13.296246198604548
ENSG00000132692,8611.705219147574,14.70299358550463,4.455555014653313,22.106976142072323,19.40309489295595,17.924788163267166,63.635009787754115,6.332649004410274,13.246058505477484,13.18415886207098,10.072839544492783,29.603603391765123,27.13190305092515,964.9134885543695,4.2026736214723215,9.781108591204788,3.776308578447979,12.841472167929698,3.631624119632795,43.1933343498054,6.318009138987149,27.50720720261932,6.189356971804496,5.642705970334046,10.397608289485483,8.35752198361795,2.927069913621329,510.37017140583146,16.12753536095622
ENSG00000229953,157.31979156072086,6.546638428154109,1.7512251257965388,24.013573261547176,7.889454345074308,8.944755478171725,25.797227489363884,13.086864903500976,14.041013879285353,7.917786896520702,7.988461202307741,175.6641963442698,9.305111606718171,80.95952713595797,1.50764999815321,13.135513856515992,24.510216088155367,119.9450260088615,1.4726456268299684,15.4266807174495,13.68144038306719,19.08296335422653,7.194049023505648,20.047472502915504,3.6937617888882346,9.720772615645076,1.3384932385717392,15.978465225488124,13.616687981823377
ENSG00000143320,708.7817869290129,175.8891636528606,39.25754320310311,1447.6293515394032,176.0121433693905,2189.1096480375804,429.10211339258444,575.9882591930791,142.42547276423448,2097.391517210258,89.77602176550354,177.67661355694838,4444.650417424864,445.2058087255396,33.76802341597574,564.9464523175777,49388.67393053319,127.38541464510183,33.208381917235826,831.3409724330993,499.0688320584834,778.4377731232937,5216.476717003478,257.1386390380685,74.81827945905002,113.62113765036608,20.347578047667792,10546.012408579223,380.8861712167803
ENSG00000027869,16.448294142045327,30.725318349468257,858.5658594490375,162.7804656394745,14.02952040493401,28.496285442713035,79.40102795298579,116.989277584266,120.38216302663841,16.5400465642864,13.361279611340803,135.9141331574009,14.911412665192678,23.147765316069176,735.1402670670025,114.82960519710885,25.088017318400986,310.85781059245915,783.685259052944,56.29585875305376,98.44952119667866,93.62538872879666,26.739612672538588,444.0570268943652,412.49714048491944,11.967945529161536,617.0046853263588,14.355639710851175,38.709326887489865
ENSG00000198400,62.409880166351805,24.04124431484003,14.305513808045784,103.14669717219913,18.077816176506747,14.829638444634316,67.84959960670258,67.06711814934977,216.66889199584463,6.44980845226144,16.61970685125443,22.430991997999843,9.437828843343258,28.84908101991864,7.272919301671185,47.3683279403451,7.833820510048904,12.685587999993938,6.418386611697741,76.30295520513506,53.989771006913024,362.0356639761122,9.461765676373512,13.52446503962332,6.72821140058013,34.242565486582365,4.204059265637527,4.033682067995582,46.37516513711481
ENSG00000163563,58.9635926392582,88.12760007644584,9259.946701621897,71.52249749490446,55.416381567916204,83.47851008562672,144.90104037418945,244.11767512344917,73.393397309749,40.151596125569405,37.327058294558285,56.76280202385936,32.13670815966792,73.20712751870113,14674.10972379332,266.6542618402972,39.949069612460335,566.2865292903905,15998.66436487851,134.78526072447653,549.3289044777958,166.74758432364536,81.5481595969542,1280.0884059386785,33540.13316626165,28.304878199673357,3363.982740132186,49.97260295472465,97.23477107585276
ENSG00000163568,9.082375652036294,6.099153193654654,82.34437922598896,10.94969387854539,5.935592524274277,8.491778100640165,12.013030642167555,27.47232653014319,5.576177200382187,10.834014325174826,4.846185810438154,110.64691966894378,7.424797363766872,19.315498584651618,133.87513017643474,27.688859161981924,62.518962748633435,723.0912858133374,118.7815128839507,14.208672437196988,19.49857763205292,17.825846196893227,29.979166948404654,311.9192981924641,533.6563481332968,3.036464687545788,31.30827061204819,4.591575465047071,10.285365454609284
ENSG00000162706,4802.635266867871,206.07719249730667,11.16603756216506,229.01715219008156,44.22108499992593,306.1818885885617,459.4064915193373,531.7547868847105,577.094263847613,6549.823317601249,87.51453881427095,373.33463382887817,283.81272946142707,14821.894021805287,8.704354009517715,377.51133047686665,77.46557146708287,87.90618034049399,12.734330057348162,637.6763830845106,224.2171782384799,1499.9154936087607,139.55698554575855,37.455367493996846,22.97776441962073,41.46299301985194,8.432696406751996,649.9749466826148,562.6455277840058
