i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38
145,GTEX-12BJ1-0008-SM-5TDBZ,0.004069968972314794,0.0005299263127635093,1.806581819076122e-05,0.0014868169579118195,0.0037647769163533336,0.007122263429834804,0.004597880275311149,0.0015850231858229229,0.0008660901391489314,0.0052482399278852955,0.0011030483137644902,0.004134269054424743,0.0006097566315706092,0.0007838136332208026,0.0004243109290770461,0.048889752397287295,0.0006736575276379081,0.00047184986961363917,0.00021775715263465414,0.0006225450895296294,0.0012123428015280659,0.0005714444458155022,4.565434469264702e-05,0.0010488740677596397,0.00014702327278728948,0.29808090329350184,8.589286016211317e-06,0.0006538869652299824,0.00011752244129294922,0.0008523429966837446,5.1293833139444856e-05,0.6019682760392051,0.0008135881281148244,0.0003238870752079865,0.0005134730995982292,0.004170835085636249,0.000568418894555092,0.0016318313949369241
146,GTEX-1B8KZ-0326-SM-73KY4,0.0005318802664595674,0.003276018602679099,5.6330024730888186e-05,0.003049602426657627,0.0016712654899166059,0.08803897118363142,0.0007628806801267197,0.001476578919374911,0.0017206878815989438,0.0025242679345076273,0.002256064731710999,2.5958604987502933e-05,0.0015057324218129167,0.00043025573569138297,0.0016939276841447816,0.004649441601192166,0.002713533618501803,0.0016588436814737666,0.0005435616576683476,0.0006213450802743766,0.0020056416125446667,0.0005470129499854899,0.0071021826757026495,0.002329736924156495,3.295633269476242e-05,0.005373949478162799,9.22342127178896e-06,0.027413504772071332,2.0010730329114818e-05,0.001335454985454176,0.5757246758705136,0.00248180445577415,3.69336158878547e-05,0.00022899267063278576,0.0010480930601442088,7.657971666344879e-05,0.25465701387770584,0.0003690846231634627
147,GTEX-13113-5016-SM-7EPIP,0.0004489950059014484,0.003499052974086424,7.254311319127664e-05,0.010783909285195336,0.000655084040095698,0.07757806182372554,0.0007889581249012044,0.0007653068931737885,0.004328850082404255,0.0013129180706394638,0.0018958879631940752,1.284245671943812e-05,0.0010785296955947122,0.00026096088688535945,0.0025908691792308636,0.0021140156990385136,0.002152017007558419,0.0017625367279861116,0.00028388535428153396,0.0005225543582399869,0.0014181291502090238,0.0003662929305180204,0.005040420208690621,0.002060811699285283,3.31240823809941e-05,0.0012409789932477965,1.212430505869353e-05,0.026214905817293882,1.9882111193851463e-05,0.0010035719176467407,0.6213057357501349,0.0003593369990616426,2.5647702173241955e-05,0.00026398823329803724,0.0008963857603975894,4.167074056674546e-05,0.22638476385294892,0.00040445100385061374
148,GTEX-ZDYS-0008-SM-4E3IX,0.0031164753171446205,0.0014395147290057618,8.390703050558609e-05,0.004118199420510421,0.0014001632484050125,0.006116432115221788,0.0016092278919275743,0.006882608656687514,0.009281995849513959,0.031671072803269716,0.004428807101316995,1.1225415851102804e-05,0.0009248017913269996,0.0013549066019513177,0.003097948473888263,0.0918303893980281,0.0007037473857336367,0.0008934896644926583,0.0002863412044535841,0.0015768224255476122,0.0025956310896866623,0.0007251127221116971,4.393386598430917e-05,0.0038697925793342997,1.950248675378934e-05,0.19571072792167216,9.12533184877517e-06,0.0011829254042726633,2.283531146830348e-05,0.002647074782742511,9.511735355756404e-05,0.6190641306022681,2.468340510287314e-05,0.00016694955466405587,0.001570020575610344,1.6550623588683592e-05,0.000779620103764352,0.0006281897607865792
149,GTEX-PSDG-0008-SM-48TE5,0.0010967012382848667,0.0007255213070105072,2.593542069224499e-05,0.0012971940331147817,0.005783108716013358,0.010568688095247839,0.0010704514099185668,0.0016992554495890572,0.001168935014389984,0.0066541075765106,0.001232273305942971,1.0829743902140043e-05,0.0007862734669775524,0.0007130693081129996,0.0004991912867269782,0.06507584186818499,0.00160303215551051,0.0005939499632319652,0.00040189013864871194,0.0007284702577890174,0.0012696272280217915,0.00042865374257156774,0.000257949637215138,0.001130595047432108,1.4475997647229513e-05,0.3735878443528449,9.38227720185209e-06,0.0010381552023172268,1.9306588084118086e-05,0.0009656543791885039,0.00010461368373306051,0.5173001674750997,2.211871282923409e-05,0.0001296287263074775,0.00046895357405298135,1.4524338274784788e-05,0.0011135409128618604,0.0003900883685168678
150,GTEX-Q734-0008-SM-48U2I,0.003033657110302618,0.0016439693357262267,9.057788663676337e-05,0.006112762159377062,0.0006521243418380743,0.015474500214835285,0.0011862563951635825,0.012128566057198052,0.014445900044177357,0.037370679892507655,0.00892830061314924,1.173485658931254e-05,0.0011756064357951177,0.0015237400704543173,0.007721517924860191,0.09370025321399937,0.0008485585043495706,0.0011009822821653162,0.0006088033292912866,0.0015682974482115384,0.005161817499188739,0.0013061775450496946,5.698020595452336e-05,0.005382806240585621,1.864087932841226e-05,0.1998619985181081,1.1065275666809736e-05,0.002125744381519471,2.533320686589038e-05,0.002573377993696346,0.00017319103479216652,0.5693128819834957,2.235557514218884e-05,0.00020700781558404693,0.0015368298339248215,1.8048762826588562e-05,0.0018340837484327177,0.0010448713832102055
151,GTEX-1GN73-0226-SM-9WG67,0.000489373922169061,0.0013980394823862514,3.472964903627273e-05,0.0020604505347085827,0.0004992269137558963,0.044503553624497434,0.0003915347345639137,0.0019174355616862907,0.001068334297202447,0.001572290822897301,0.0014002062076657114,1.28911167074901e-05,0.0006921414351428588,0.0002212032712562397,0.001616827423475926,0.0019012716855765534,0.0010540960034090517,0.0006892727729630638,0.00011075744996262658,0.0002942009122055975,0.002056487915506089,0.0034737457414388806,0.0018679954774444196,0.0015843413944542945,2.634126402464154e-05,0.001745989389643368,6.634960262890812e-06,0.01506726382468773,2.3840716089259347e-05,0.0007724258583567238,0.6661008082070925,0.00110833207313425,2.821504288773627e-05,0.00013560890487020346,0.0005055779841135371,3.066212471723853e-05,0.24313221685548828,0.00040567444451945414
152,GTEX-RVPV-0126-SM-EAZAW,0.00033415869034519473,0.002041323449647141,3.8557452055548035e-05,0.001999288664892979,0.000638715744684301,0.07740224511830428,0.000368086222916629,0.001331919319437669,0.0011007116673903466,0.0016942547125068763,0.0015749035445607542,1.4601287757746359e-05,0.0007345067621888246,0.00020879904681290028,0.0014019942315473758,0.0021648142583170966,0.0020594484633905024,0.0011154659983558652,0.00020838861725717094,0.0003252879305128214,0.00150473482662891,0.000718565332985881,0.005130255623670826,0.0015325905364398256,1.8108544564793317e-05,0.0018726960658948211,7.898348729026761e-06,0.021003513809445734,1.5939309928760276e-05,0.0007809012130966832,0.6556783525614482,0.0009307052173657474,1.897663817760263e-05,0.00013551268786174596,0.0006627703102047576,4.286058890077834e-05,0.21293742120757644,0.0002507259941975756
153,GTEX-14PHX-2326-SM-62LEM,0.0002986466574831443,0.0017773995452630494,4.810693467038052e-05,0.0014758405673535914,0.0005293312810169771,0.05213442585329509,0.0003726368455662956,0.0008462670328163592,0.000663001525678391,0.0010115417886297682,0.0009850370526825057,2.0105032336383962e-05,0.0005992503927066495,0.00016068106764050407,0.0008226028101768537,0.0014367410281367467,0.0018747383186731178,0.0009334722773622086,0.0002142078306912028,0.000255581798286006,0.0010069134159798522,0.0004463919366707574,0.00598514283659195,0.0012335497417918376,1.8411116515372427e-05,0.001115294074062958,7.033409639097407e-06,0.01625745989598836,1.1846273498510516e-05,0.0005755904223201323,0.6816971707783253,0.00043256421410633425,2.290296573511495e-05,9.199758416249541e-05,0.000558101961652135,4.7279511952114286e-05,0.22383348598412772,0.00019924823641467501
154,GTEX-POYW-0008-SM-48TE4,0.0009369848165371112,0.0006055172896016043,2.5840159994803715e-05,0.0011891331350544407,0.004140609766252575,0.008181032099763643,0.0009165478199576392,0.0015820468252776177,0.0013232585602568324,0.006555216597895912,0.0011332737737711738,1.0189583523824023e-05,0.0006996451220925916,0.0006521866431128513,0.0005403334732640518,0.05772358566281762,0.000934903379396317,0.0004628208994386125,0.0003176677487976794,0.0006534085174643135,0.0010740374312346603,0.00033036708204181825,0.00010355998327747492,0.000983938944371182,1.4145145645154302e-05,0.33433853630958527,8.9891577628e-06,0.0008250303503913214,1.7591659581763605e-05,0.0008894969681054214,6.411345109158516e-05,0.5711194411550033,2.139891510889795e-05,0.00011301126444338224,0.00039375660006382815,1.3493210656499873e-05,0.0007657992557341128,0.0003390912416304927
155,GTEX-15SB6-0008-SM-EAZCE,0.0007226520103697471,0.000449519307542244,1.4056207276767216e-05,0.0009023293747477008,0.0032797024010390017,0.006203115538414557,0.0006686704401348324,0.0011172813290891157,0.0006042906533747698,0.004385868401332795,0.0007680544305573915,9.97836984179103e-06,0.000666737295295199,0.0005874377716252282,0.00028160523865650324,0.0446822056648367,0.0005624679546047364,0.00033168731657322716,0.0002148423021907566,0.0006089028567000599,0.0008601345187860931,0.00034566839015395183,4.202714169576017e-05,0.0006159206531424104,1.3184143516940292e-05,0.3030380512384232,8.343792440071737e-06,0.0005890271385907893,1.9272221226794958e-05,0.0006964123039815556,3.93954217868947e-05,0.6254197809960341,2.338257530922829e-05,0.00012888708472499923,0.0002862520461978323,1.3389324968003799e-05,0.0005055933839611597,0.0002938727608571096
156,GTEX-Y8E5-0008-SM-57WBA,0.0011329656195893521,0.0005459383954651716,8.128329033652538e-05,0.0030535886356570265,0.002832683840825332,0.005355586116996457,0.0010536943036050632,0.0018797638906429203,0.0010373477698078077,0.00786738191910814,0.0014330013370470742,8.021271460377397e-06,0.0006294518712322948,0.0006958607853254719,0.0005239582447287237,0.04450654522728823,0.00035184049295333453,0.0003926724095602756,0.00012516348734898365,0.0007286670671807587,0.0011231703666777875,0.0004432565057325142,2.512591897229253e-05,0.0010789566972084672,2.2016349326807627e-05,0.21813389651835602,1.730113161592922e-05,0.0005827067140979371,4.5685957624573084e-05,0.0009250704970020689,3.9598956547826186e-05,0.7016365684442858,4.2364037898235775e-05,0.00018269978567269905,0.0004399350908517641,1.0345862455575657e-05,0.0004459437406188158,0.0005699414488954052
157,GTEX-117YW-0008-SM-5QGRD,0.0008425821690773729,0.00041482060109280497,1.4211433660143845e-05,0.0009540403989573299,0.0002199096545616577,0.005556694075628455,0.0003362030252886066,0.0024766349865074128,0.0017791923426001925,0.007474009598263487,0.0011814885652694606,8.298925517171752e-06,0.0003785105630882097,0.00044802358518906363,0.0006076271853495257,0.03183211899995827,0.00020309058384755733,0.00030386673393634743,0.0001070915526209414,0.00042191803692295294,0.0010237187741041788,0.000511067180329782,1.478706854388115e-05,0.000673723757649434,1.1793066752661536e-05,0.1240915051235941,6.772758756310987e-06,0.0004272979333243646,1.6659426471472622e-05,0.0006160122487627785,3.10396549644667e-05,0.8157245881662195,1.800345942804031e-05,9.654996528995725e-05,0.00041828735039915635,1.05649300216663e-05,0.0004067268742229389,0.0003405692438284694
158,GTEX-1GMR3-0008-SM-EAZD2,0.0008321027339029187,0.0005648545509827577,1.9176784345148157e-05,0.0010810635472138048,0.0029293253556650378,0.008364619004481924,0.0007003199801360274,0.001619444822139293,0.0011453765489129446,0.006574216350585874,0.0011453375646444568,1.0167228307362191e-05,0.0006137118964851903,0.000615510295797056,0.00046642210045027313,0.06033001373100807,0.0006200340699179768,0.0004252336370502054,0.0002385014994553978,0.0006336163927524832,0.0009921930278576874,0.00032979981969130277,4.8707803146427585e-05,0.0008441649715395097,1.204815116784918e-05,0.3395172964452613,8.786795489688842e-06,0.0006644270987499284,1.4526784687596584e-05,0.0008182898249773164,4.8613831666612765e-05,0.5662687069775995,1.544854853474549e-05,0.00010402689591201181,0.0004340320147144932,1.3026526193524944e-05,0.0006775338041464306,0.0002593225844300015
159,GTEX-ZE7O-0008-SM-4E3JQ,0.0016578322831947176,0.0007660243445747344,2.7236934094552e-05,0.0019721775337763515,0.0004453477811061593,0.006976907224788056,0.0007073356224259951,0.004074727699121391,0.0024674015338145877,0.01098960492779722,0.001998453132897615,1.2624254400411112e-05,0.0008734147760961443,0.001008548399286415,0.0013292658873481657,0.04313406691955775,0.00046044595929056634,0.0004765665111139097,0.00017333179851684738,0.0009645992470823787,0.0021672884528350523,0.0016807853044471946,3.21948236739461e-05,0.0014208110383658404,5.107787796341565e-05,0.14725530342133925,8.290137204462813e-06,0.0008839590552845502,3.900327557281589e-05,0.0015003563163776277,6.561590186566708e-05,0.7620693122870109,7.175301953482358e-05,0.00024117215977939122,0.0006250202320426921,1.891462677536565e-05,0.000643182222361449,0.0007100470772814046
160,GTEX-18A6Q-0626-SM-7KFRP,0.0002387218690173026,0.0015619541785154246,8.390546826577355e-05,0.0013023883437202786,0.0005316267076684799,0.06201666470367364,0.00028628024894363684,0.0009320545670661113,0.0006263890770928218,0.0010238920190056248,0.0009533522699016695,1.2997465592357848e-05,0.000598890217238109,0.0001621952070811749,0.0007179016141363806,0.0014782441029892361,0.002046233543788414,0.0009015858795541689,0.0003078117017630072,0.00025568474189666964,0.001053136018937833,0.0005211688344970502,0.008179220549982888,0.000991420475410866,1.5141584731258396e-05,0.0016458997441589482,2.0870602355581028e-05,0.017131491432074816,1.0635499628562283e-05,0.0005718876065814686,0.6736578400606044,0.0007029966541959436,1.798800447623253e-05,9.154317217765865e-05,0.00046924150372590573,3.118017271347344e-05,0.21866817622212498,0.00018138793471207313
161,GTEX-1CB4I-0226-SM-79OLH,0.0001385541995503169,0.0012207591211562052,4.851995292246181e-05,0.0008019110992531579,0.00016649598058051873,0.03406507261740578,0.00021316028730711394,0.00018497564051933374,0.00020954968657110168,0.0002857011157923957,0.00039154986628934314,3.039371884199443e-05,0.0005513702478400301,0.00012362720784257636,0.00024548371056759045,0.000472432086538305,0.000838732055652622,0.0005826204906493623,9.563988042417059e-05,0.0001870794263801172,0.00048360097092649246,0.00014207499201053316,0.002962080496623503,0.000478808492675492,2.8331447104183053e-05,0.0003001612040749155,1.4424325242884623e-05,0.013940855084832207,1.1079076731503154e-05,0.0003772559055834225,0.707874009669599,6.481209292400618e-05,3.5400797687765525e-05,9.590928176677345e-05,0.00032554049265815096,8.644149737535554e-05,0.23181804727409316,0.00010753850600626055
162,GTEX-1PPH8-0126-SM-EWRN8,8.137642729817812e-05,0.0006325289368905992,7.488116169494263e-06,0.002826432649618641,6.743536041664536e-05,0.04363332909816681,0.00014615235891734404,8.969709282628536e-05,0.00019491254378238793,0.00013725650474950217,0.0002300670131720987,1.0939993128686193e-05,0.0002469909039918859,4.528079457187672e-05,0.00018828130481721392,0.0002673523371139528,0.0026136731944678597,0.00026573538602626414,4.87138543794229e-05,9.606622948555218e-05,0.00022078816946203888,7.430911279950626e-05,0.05776864229298098,0.0003121062014521926,2.2142338685380586e-05,0.00020250501984709252,4.987065176970339e-06,0.010249386676518108,8.119595853599705e-06,0.00017987574984900293,0.6590658326188589,4.671802115854796e-05,1.7915159747908126e-05,5.22660216836666e-05,0.00012299923183274898,3.5209688627930924e-05,0.21971454658404127,7.194035143335398e-05
163,GTEX-11O72-0008-SM-5Q5DN,0.000853734582854966,0.0004582022959704555,2.0774572147022784e-05,0.0011480225676544391,0.00031872181145193,0.005162868179037417,0.0004155993153048792,0.002338998011307989,0.0019753650615779027,0.008338936929645366,0.0013330631550288097,9.296563803538651e-06,0.0006800163459514167,0.0010348493622031932,0.0007549967112462678,0.03701246381235182,0.00023828423677192147,0.0002990542861658602,0.0001019004057101687,0.0007564762462474609,0.0011474870841356407,0.00034977393505793814,2.032661534205294e-05,0.0008730167058256447,1.4381955166216954e-05,0.1328022818704678,7.1567522253766735e-06,0.0006099866677140988,1.4383910372415915e-05,0.0009232442059349352,6.554162752210005e-05,0.7984667753194983,1.8987946777993048e-05,0.00010142414920364478,0.00043423662883424234,1.2590521890495571e-05,0.0005993535739096096,0.0002874260776885752
164,GTEX-ZWKS-0626-SM-5GIDV,0.00037928356290520813,0.0023387466211501323,2.6710341990636473e-05,0.001679880239977343,0.00034177695417685376,0.07382292237751682,0.0004053572895368956,0.00042308423241052567,0.00068958649289906,0.0006293734273928401,0.0008788921116274664,3.648550846978834e-05,0.0008709047456380822,0.0002150238007969019,0.0005279935459773654,0.0010230868498874697,0.0037903200471064488,0.001219338671659367,0.00017211121202528805,0.0003766390661178098,0.001129171463285733,0.0004250567079376312,0.02186554544554774,0.0011677304988522302,2.9983596223887455e-05,0.0007635225767045472,8.076502044374216e-06,0.023282162123752306,2.030572486671482e-05,0.0007614268913951455,0.634989327756998,0.0001435751595405718,3.7455631773489914e-05,0.00018222952853767053,0.0006473108522797021,8.861228401620283e-05,0.22436307856478752,0.00024791159219431335
165,GTEX-1HC8U-1326-SM-9YFMJ,0.001367656157711699,0.002677749869381629,0.0002953473197415539,0.0174153985068162,0.0011819457221884972,0.06894084573669608,0.001474689358068459,0.003868444048737418,0.02157225769308983,0.004258930039801158,0.0036079689480861938,1.3560224909766825e-05,0.0009548131528850165,0.0004111551997351329,0.007642413387150188,0.006470363475889847,0.006096175430613702,0.0014723788470871913,0.0003301224466276215,0.0006554434400623235,0.0030812286736884103,0.005093615986679999,0.013993086706148222,0.004672126658420634,5.1933838113696146e-05,0.006135907963909143,2.321381610605093e-05,0.019021089180688205,3.0337879146429607e-05,0.0014715386541584614,0.5598444601375434,0.0040648007762241435,3.381400920516523e-05,0.0003081737705542834,0.0009820949619689394,5.00952055965179e-05,0.22913120762018163,0.001303615156387349
166,GTEX-131XW-0008-SM-664MJ,0.0011585710777621224,0.0008045621536415577,2.601839044326906e-05,0.0018826862850249682,0.0004587394545554802,0.00786186175502439,0.0005830194412210189,0.0033119081594337025,0.003478911070582478,0.012494387276568585,0.0022595823683120493,9.825802112158648e-06,0.000896919019908264,0.001249504646578475,0.0014154544915488698,0.04627809829096417,0.00042273318447995074,0.0005300267213966728,0.00020912099560197568,0.0010380465999856284,0.001838918769348806,0.0005776978037802409,2.730400955208085e-05,0.001396378118690746,1.5534379982875654e-05,0.15172958853084362,7.569994805422268e-06,0.0008865516879635764,1.8653314728791174e-05,0.0013802108248107275,4.941674415727034e-05,0.7537492510791022,2.042632369327231e-05,0.00016196354629822237,0.0006833220327091313,1.4456706203631347e-05,0.0006578118905435593,0.00041496705764009823
167,GTEX-ZQUD-0008-SM-4YCCU,0.0012248851562314993,0.0006414617478846223,0.0008032729051393397,0.003241250945197727,0.00156802155602218,0.009172421508490628,0.0009368482196044463,0.0017319102584700252,0.0011289932692481776,0.006378680045305125,0.0014737212442860728,1.0407253672820384e-05,0.00047296848681232574,0.000467757079192057,0.0005413463814560491,0.04908352162135492,0.00047204679866515235,0.000565446616234038,0.0002109247296063513,0.0005203186371154942,0.0011675230730877981,0.0004809373955248501,3.4199715051038795e-05,0.0009215936269990282,3.3155437172139096e-05,0.2393892355021914,0.00047181643388190454,0.000679234585916707,5.225105963356611e-05,0.000690190117746127,3.8985905745601784e-05,0.6730729489680664,5.019683026813538e-05,0.00027458668857959634,0.0007193571148181749,1.6376171931041727e-05,0.0006119578533190817,0.0006492490600784196
168,GTEX-17HHY-0008-SM-EAZBE,0.0006233563728380702,0.00043553524972248176,1.5108135575470494e-05,0.0007772251189383623,0.0030099120802215763,0.005865239033344464,0.0005905797519305031,0.001128788839721106,0.0006159267901259573,0.004252098887583085,0.0007849223453540069,9.800828009638906e-06,0.0005885943169447925,0.0005229912286800525,0.0002876626623725203,0.04599146703282359,0.0005838873538742348,0.0003189266587229592,0.00018819320062100597,0.0005290183938052726,0.0008336688567613664,0.0003089922163289514,5.1356280499108764e-05,0.0006096839294878941,1.17902926239571e-05,0.3118924119967363,8.469391955865948e-06,0.0005869711961363468,1.454017665869483e-05,0.0006380728877107146,4.137416826958308e-05,0.6167394009356709,1.683651359182337e-05,9.4885125472466e-05,0.0002915792349651137,1.2128292112750223e-05,0.0004977958688037045,0.0002308083550055558
169,GTEX-OHPK-0008-SM-4E3JL,0.0017972698402326814,0.000954900903640657,2.5019053834009054e-05,0.007306249210193085,0.0017549796275492411,0.009870509783286742,0.001364618447886493,0.004163071549577939,0.0040945868844019795,0.013217034652789362,0.0028773943925183686,1.0229514286146878e-05,0.0010418843914000743,0.001142072696526903,0.0016405127956997606,0.05950385680431387,0.0005627970633090296,0.0006154729221830293,0.00027039412468012004,0.0012532076466981296,0.002179727370476144,0.0006839873733845039,3.6717214199443455e-05,0.0018901405998936346,2.6713244352723033e-05,0.22445557351706713,8.209911330709234e-06,0.001084330103465786,3.4021874707763806e-05,0.0015896288667716014,6.769332916332318e-05,0.6518610618381174,3.363030207688706e-05,0.0003258227296918513,0.0006945973529394569,1.6379400824700298e-05,0.0008098950899036318,0.0007358075766258408
170,GTEX-PLZ6-0008-SM-48TD5,0.005250512300740756,0.0018338592467745441,0.00019370931335210031,0.006504596164824625,0.002230581271387769,0.005042198903372055,0.002601851893629687,0.012868071298605429,0.01832315235221093,0.06481564791099513,0.007696769134280913,9.994545632637738e-06,0.0008649456150233922,0.0015512250951601038,0.005718426752587444,0.13392636624503432,0.0007828238070827295,0.0010910425629445963,0.0003248814979304951,0.0019806214808272995,0.0032442540069118355,0.0007040425569807703,4.797364958387535e-05,0.007159035153494044,2.033798277866981e-05,0.20450173349679998,9.210732317831186e-06,0.0012886941809925165,2.5265171222785353e-05,0.003837361057463792,9.492875403323281e-05,0.5009719131749651,2.704948841414586e-05,0.0001384435316315517,0.0026940214842623186,1.4241739577468011e-05,0.0007766749210181126,0.0008335415251550102
171,GTEX-ZAB4-0008-SM-4RGM6,0.0025476340577459135,0.0012526494802501485,0.0007352570835410858,0.003344154285967444,0.0012121355850886893,0.007966884164127757,0.0015066139356466226,0.004789424220778613,0.0058185066603669055,0.021547989797215283,0.003162562330496468,1.763348820786661e-05,0.0008743425493995491,0.0012110544656609827,0.002058650496501037,0.07393706263171863,0.0012207600805763058,0.0007811327873383564,0.00027608327427982866,0.0013027309433816564,0.0023290222937772907,0.0005629110807820652,0.00018456317398516414,0.0030012224676323807,2.4263079341529594e-05,0.1909874899497787,0.00013054417616390537,0.0014439135339145274,1.975536114882275e-05,0.0021469326211779427,0.00021744865409184676,0.6600638332672859,3.27220223155708e-05,0.00015766047621778356,0.0011713658884403282,3.2408923686246135e-05,0.0013749399070075387,0.0005557408049632669
172,GTEX-1IDJU-2626-SM-CM2RT,0.0006691566028539812,0.0031853609629969256,6.219266118987145e-05,0.00470102306766904,0.0005674310097867034,0.06379194555655555,0.0007397145414654711,0.0012535215785310983,0.0040776567989098044,0.001533781151510379,0.002056752119991856,2.624776556113048e-05,0.0010613728722856659,0.00030502082632656845,0.0034689275146200385,0.002431500166111115,0.0021385397688349884,0.00171543126495683,0.00024059377868438115,0.0005056190001471264,0.0018787706420974903,0.0005774865612311537,0.004988557191276364,0.002506426369679164,2.6730762132718964e-05,0.0017282067913216791,9.249377597347245e-06,0.023889926153775283,1.60715183706025e-05,0.0010786395279903803,0.6350618471927428,0.0006598919900211484,3.321389320283872e-05,0.00016332891681941758,0.001035993972820835,7.42226602121926e-05,0.23123161594176736,0.0005080315279526771
173,GTEX-1HSMQ-2626-SM-A9SML,0.00028066492636507115,0.0015201604985895104,0.0006897845386801903,0.0015757466619337802,0.0008413069285346483,0.05141236068734479,0.0003537565642807378,0.0006452724735943441,0.00042055277165841597,0.0008345012595009064,0.000862067095448534,1.8716351976959157e-05,0.0005622273522836098,0.0001479235101701882,0.000712535911818951,0.0013930659881791145,0.0013405821270514229,0.0007438001142697558,0.002518607676178234,0.00022736493133963278,0.0009720047249040883,0.00029439536575140993,0.0036224234977909565,0.0011563667193319326,2.489698269102415e-05,0.0012110269724903647,0.0003782061535102602,0.01660192541309901,1.8022052918737475e-05,0.0005376954475218009,0.6856115170641051,0.0003963535847947283,2.6177724361718187e-05,0.00016558411704090147,0.00043043379300626073,4.99389434353901e-05,0.22121097719467386,0.0001910558793738566
174,GTEX-11GS4-0226-SM-5HL77,0.00018386622126221325,0.001420131859261089,0.00021940273108664028,0.0011353589521684484,0.001229867041839224,0.04491252640596786,0.00033408143709279177,0.0005058331235310467,0.0002569259614184734,0.0008352554532999471,0.0008127827436922561,2.3187832175183164e-05,0.0005868700038540197,0.00014639639214373773,0.0005022366402032675,0.001260888854268396,0.0010219121606053273,0.0006763969487677942,0.0011162261556794191,0.00023549234855596885,0.0007895384651982449,0.00012034055631001044,0.0025734460380316196,0.000936727086149284,2.0701063185569675e-05,0.0012360557000697411,5.0988903726474874e-05,0.015523240076755611,1.0987468670518356e-05,0.0004996840744836467,0.7140598819396737,0.0004287564924509866,2.10228216906409e-05,0.00010271610707004282,0.000401487507017557,6.178594074701306e-05,0.20561882226325226,0.00012817822864376132
175,GTEX-1LGRB-0926-SM-COH3K,0.0009024638473234254,0.003063070021263594,0.0014137138445437236,0.0038200237190428713,0.0005522997267665307,0.06294150850388552,0.000995219758062318,0.000803680945135316,0.015053760946422167,0.0013011783355021292,0.001938466023656352,5.280925683127626e-05,0.0011375084525758294,0.0003237172549325484,0.00897755836160997,0.002400564251227895,0.0020655123822697842,0.0014988153420889003,0.0002290981596680868,0.0004923140132218318,0.0016934045929587129,0.00038298353781535946,0.004801371226892482,0.003318187231123026,4.136660134038702e-05,0.0014805344103497723,0.0010769286120318382,0.02404341737682907,1.2472833305879498e-05,0.001121799293071148,0.6321817283991665,0.0003552893707960341,4.931111887543752e-05,0.0001439451295042294,0.0008774300088436983,0.00016841814416134878,0.21754613866232497,0.0007419903045800482
176,GTEX-11VI4-1726-SM-5CVLH,0.0015980257578727492,0.003323409710222902,0.0004299444442740806,0.004781604838121941,0.0008180499473608524,0.06762889882729084,0.0012624722718477144,0.00484324457734654,0.0049038748202511915,0.003566909660120745,0.003364925069862288,7.200916725142638e-05,0.0011868758250241055,0.000446967374376509,0.005273713325886456,0.004795518143627389,0.0021978699399242004,0.0018542704593037126,0.00028319556911623464,0.0006323080355693502,0.0042430462781829084,0.005455455034363783,0.0037427639099853215,0.004292654854308412,9.251928279466296e-05,0.004364998722394527,7.74005968199254e-05,0.02283505132115263,4.361502643668563e-05,0.0016081690093752387,0.5970325272942608,0.003661658532722378,0.00012171002031716651,0.000295905947421712,0.0014628947706851248,0.00015523502245509807,0.23609243499488822,0.0011578716167841496
177,GTEX-X8HC-0008-SM-46MU6,0.010549692383036787,0.002607628610069449,0.0010472170192326116,0.00971771983676604,0.0033655621512434218,0.008117936982530025,0.0038063392059372045,0.02377584351639124,0.02434004631646802,0.08423897552980616,0.01197334887520338,1.3849905332258716e-05,0.0008283648706554614,0.0014292444070721018,0.00990428934905866,0.15618920079860094,0.001294401203160076,0.0018686696104576544,0.000457883333396764,0.0018567336732810398,0.005546036423490946,0.001474985457711941,6.483804724606168e-05,0.011706568822727857,6.027037438911077e-05,0.25097585315109716,4.079439404044505e-05,0.0018623536101026212,0.00016669833376658185,0.003975051712701922,0.00013083220304941923,0.3585939974641327,0.00012037842151995714,0.0003084938525908383,0.003698943813575816,2.0440488251743124e-05,0.0009997178179040897,0.0028707980340016235
178,GTEX-13OVL-0126-SM-5L3GJ,0.0006770235473228993,0.0034453277671472687,5.367006801867377e-05,0.003047540999566345,0.0007046790422449878,0.07814058021220566,0.0006867134875340895,0.0023711653240311168,0.0009575532084313016,0.002269829799560106,0.0023597695411245426,3.1536057522818144e-05,0.0012785181726504935,0.00039159566985519216,0.0016734305605824087,0.002844262829569433,0.0042358097220501776,0.0019513153287501483,0.00038092632537453885,0.0006358456599283423,0.0031425343382500363,0.002162338542371472,0.011641699129371274,0.002370312492037722,4.962421611151971e-05,0.002701637143436116,1.0341602985326517e-05,0.028453648102621215,2.376795975968488e-05,0.0013542561771416792,0.6050289956443238,0.0012871181468727545,5.719179400037759e-05,0.00022299304507104794,0.0010824187597617187,8.24996665686725e-05,0.23171397558881332,0.0004775543270315671
