,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38
ENSG00000115232,18.59356024539988,13.852488824754166,326.414780723629,8.147401994304659,1485.9996198830418,22.607590935763504,78.66754324519445,93.57024420630535,82.97606816390618,94.69161016587402,39.62848884001463,4.578095429670131,11.694663069066905,21.07551753022468,27.45035741957536,156.07394570655168,12.707563306570625,35.2577615716067,184.65759602802626,19.82137696555305,16.862436626321667,53.14139033928381,12.00372694026224,22.32011346064902,12.259106553447225,759.5590284958433,333.254944462572,7.48849696265545,18.566133428351538,12.401023431892655,13.452046028171766,534.7760827293686,8.500863511662548,7.553808638773223,57.40456094116187,2.811789784137048,12.605993544996725,12.176512455467941
ENSG00000188452,14.594872169361294,24.369913425265658,361.2977088987469,13.757818099965993,633.6888397743855,12.759556727719891,39.588086723791235,69.59824836655989,63.32056480907389,67.8663832173469,39.3238379813329,8.504461768106594,36.57030510277019,86.35476871804315,34.80308416681202,133.46931686771856,17.482512450458895,29.58080450834855,181.96045235006392,75.20190698905114,29.611985236012263,87.94528467084577,10.027233035985324,34.552393867633555,14.96849097246456,164.3573434617375,238.33435127555478,10.096493853471722,12.900154964531731,26.44303767927669,10.525002041137878,217.283041342948,7.550490125560512,10.572664488315722,47.43406652782075,12.785433695574076,16.25141046093617,10.439269845173705
ENSG00000162998,589.200045627117,193.80241552955823,186.70204092918263,333.5609413821051,190.93934699915087,127.97324081374232,339.47855735901265,6679.5689125334475,407.5841077869902,898.2296301359106,635.2071954510142,374.1823559642723,62.83620705639642,182.47716870886535,679.9020743515196,341.9293804667197,112.71507172027103,391.5182611210525,366.91944277132893,123.50744284660179,1185.3115607223917,17288.175218696877,58.577770209140716,389.9222725646356,133.99000716993027,885.0470957074818,107.29335047043763,87.13971356429224,413.3601597688926,259.1647284560316,410.9883784485873,7771.848206907279,204.11701652177143,137.25882857336885,413.96816548754686,784.7417248898973,162.00809386557583,353.541401801249
ENSG00000144369,16.00337295820529,95.77862046457562,10.518269126185798,77.2416038437247,26.49664883437512,81.88580570807858,18.37899276720254,47.30242661070431,81.35032876192153,129.529566967427,95.33928518513692,13.73932321140483,796.1276200579733,795.1568184611124,77.92050340854082,153.65967619413917,22.38328623177617,60.596656107222586,59.96056189369897,705.1259844502629,197.55870320130023,172.1400212499424,23.82804549009728,42.49706941136087,19.41386591663595,126.86611138210762,6.994246548986028,75.88519540354407,23.61390375232579,464.9861210457664,56.44154179161122,176.75970370916235,17.80672517047463,109.32130075499362,123.16414670712504,22.353560948863194,96.94675086295649,15.770605235891807
ENSG00000064989,124.84334279973952,223.5641272512555,52.31523215521354,122.83604740884992,113.93412831435106,70.47831748109931,66.22149181734632,1021.0257256490785,1939.6122742106083,404.7355942705881,1250.8732837001935,63.22454909839958,62.789704553113936,56.55947060279123,934.4182999898245,252.330950474365,108.52663760107157,557.5303600604857,139.2280376981255,87.67218746239237,240.04318751815396,979.5248706804117,96.59610613191191,239.35042197338203,137.0099379806866,197.27057184950678,26.274828442231133,86.96276873725274,303.68634404473187,99.18648106656573,110.59028754485256,504.5896736740201,135.69461784070026,56.73998770720659,1554.771731528684,56.58384078420616,57.90352931701908,202.865294002826
ENSG00000168542,2519.7136186697053,2227.130310739555,474.71950838656664,2062.2883217138155,658.1140103458667,6501.533997377732,1168.6269523561139,17219.557361154217,14747.393220537198,12064.510395720215,4048.657480170332,559.5208018209946,290.7071645156903,410.85904923189963,3913.869758649541,8221.949956712471,1187.234677591818,4231.933127803875,8532.71597453687,363.8050203925085,2962.9362418562278,54491.642361809376,1183.0760192956193,1158.4130540017668,1307.043702343361,17616.58456931766,325.98043611293434,922.116080314272,8045.841193379395,428.4868851611402,5383.71117674111,111184.84700596762,1876.428062731014,1909.0726322220257,6920.646764772402,583.375771907193,6007.361393262566,2031.076543245221
ENSG00000204262,367.4989784117857,281.5632016361209,59.26805819378622,245.21121550710882,62.05740596808825,504.46543262412763,110.00924544033116,2040.5217144649414,2427.7196511938846,1598.6572065306261,645.6871041976988,113.84980179967046,110.91670293633771,145.591981736125,617.830424055928,1286.8106834839652,163.24337654253176,469.6377724473484,1090.155103526919,108.36973801987187,411.82885795768317,9519.305331994849,267.07819767064325,221.20015132028885,163.5143006399755,3271.1865416771097,47.28751351218643,79.47526173687493,707.3566068036872,133.04230115456966,439.72355884217177,15367.081891100088,292.1478014589754,142.7916935762159,694.5740898565243,137.75761975282876,386.9537151464724,183.98771429936176
ENSG00000235852,2.6330479966394784,3.329538999476423,7.1764598909789346,3.3317139730532683,40.17187556785488,3.865108461884033,4.86021591708164,8.368938795174358,7.735503031692367,6.496739084146729,5.37554436403298,2.605014391488078,2.7902807923022594,3.15988425368832,5.644266391630913,6.220196533313484,2.1405147072385557,4.1162305294088934,6.514094399117778,3.1204461967905344,5.543052920017535,14.673776856651015,3.0595978910168893,5.242513525567028,2.6626583331680305,12.022415016356831,5.076408775101667,2.7076272408068185,4.87419912805613,2.6022201122776654,12.004972242545083,14.12936913339369,2.759206571664043,2.7460385462029326,7.115204992962119,3.3522157571159603,6.954657790491294,2.4688974368521643
ENSG00000115415,405.44918982878806,347.0307160043196,1626.1665952569883,220.65993016478154,9519.042157437052,605.4625999982392,1334.8802571606234,1205.8574630156925,1375.5786997594305,2180.058406373732,1204.9012727743282,489.0371787448471,398.7555079743232,431.54321280079057,746.5009878793785,2189.484435056125,377.15739879389093,613.429014814062,1322.596997316156,418.12262766884277,534.6912348331057,2932.6936753618193,816.9746234317491,630.389958552581,382.6660417390647,3712.6556758054007,731.8864621513482,166.96153817660587,685.7156220163498,340.67181788823933,761.5029790733439,7696.757839842325,267.4087800146315,217.19899532686043,1263.1099248905869,625.8500769680545,490.36277752535165,326.21619431642057
ENSG00000231858,3.1480655986964616,5.331885006927528,21.98234561958081,4.083259998142078,13.338689150620947,2.2529905980531955,2.7950294227502996,5.365399740223487,11.436428414245686,8.165435045872995,6.896618681386097,2.369474604244973,6.414918516370311,8.853965311978737,10.520717738262892,7.00611682191031,2.217998774373465,6.187271623880547,7.039764127409446,6.336396600540255,5.749435910921266,5.200369444079048,2.3726626617160846,5.730788225267476,2.6734481389792832,5.129228185674226,24.835624258918056,3.345200604335415,21.769642639352945,5.383294687249435,2.5187133366435055,4.541961978924364,1.9160495117514833,9.281809662644019,10.61720052022481,2.702163398782178,2.7174946079378133,3.715290077126
ENSG00000138378,37.88776588642377,59.180361674293735,720.64125397558,30.27415913530041,190.42798078876342,22.37648780948305,31.321200428056486,79.71423816240832,241.7171898889138,127.3946456669484,94.34828185007518,15.284072553151907,71.90969241620297,168.70525295985834,171.75174486988251,119.36581986364686,27.588748092552617,92.41752076239695,150.38656967396906,82.42040627452855,90.85136314145629,109.49758495879676,19.807313229104988,57.53168006356099,47.208021956295696,83.3316973195509,389.46001450603063,32.402653184796456,598.7847557034773,98.79633251766997,31.607727302128673,143.21798583397282,33.102502160082864,223.61459796500768,132.27533390277114,13.633520574036565,28.932379479310757,47.86703072301697
ENSG00000128641,191.52743310438922,261.23299786618304,48.32182125387719,147.77730561329852,101.67646994105361,212.6380705062987,112.98278479313619,1119.4403362847947,1996.4590165775417,925.7826063851985,800.6791336030797,171.11433807871856,100.33798660239435,111.35574987454682,730.6082744041724,1022.613684309762,221.93469052113713,654.7676426019876,685.455917352622,98.9372186885935,220.05147526533193,928.2029252869941,365.98925924575644,158.59252683045648,179.15195334769984,1544.2344009411584,30.074015068923416,114.50941750890601,277.00899970039137,102.00689821891274,517.1418720054976,4734.335401523643,262.84852777753633,131.31824025452312,1486.4649367533643,169.21777509035354,310.1054500618398,162.2040616246908
ENSG00000173559,48.612438519949556,20.461026850770345,1251.874331031897,32.7204156911912,242.69505077807614,63.21183195322905,57.02593728304943,191.03094524488074,893.4403099097041,250.89112100957627,92.66086320230573,25.33294596669163,14.977896050788265,18.0138444821349,302.9707930462554,367.4674014880905,90.11221904632434,45.61975391349275,150.80707010042167,16.093784699974695,40.6015413353314,100.83069164258322,283.25311820761533,49.90564368768426,28.48162003384213,389.79518660661057,644.0151535269047,12.88319316641221,69.95828451499347,13.277367025805283,79.08549205395276,1880.8223727650677,28.742968283752003,12.53303074860624,108.7303259692674,27.75824975339195,52.32190446696979,53.09350574054567
ENSG00000196950,40.37972129206924,436.3046476067108,80.91286160808313,103.79285857156859,212.38554199138548,87.85830050830172,54.00997773967903,258.1811500072233,234.55048669281484,505.58975595343605,853.6767923349337,40.11134690515193,434.6027685943664,271.8025336113759,140.8473490486529,510.27525488474237,65.48225724391173,713.8494177524985,208.97275868802927,424.43417279605137,354.6878712926286,287.849625120507,46.81679976653591,100.59562736675447,54.37563703801914,380.4654132211429,44.21613314709731,170.85648829466595,79.16962339251972,245.80682714328563,112.01018069628043,417.0509702293681,36.761507511103645,96.57204931741194,1997.2488474830006,62.657482721421445,154.71863847235886,39.0204390787422
ENSG00000081320,81.68773185550755,111.12815159328504,2835.190379913359,66.71350838755318,1051.682896975508,120.05418643019682,87.72546679888588,494.82863429119266,1053.6780046326467,436.3477839460518,340.6323562018804,37.4908184673907,44.75612745623243,53.71440357421736,483.1240353900683,269.6104751186793,52.49895205906872,326.6003000271164,488.6385310824075,52.99139810921095,101.90268556212992,388.9115582718834,112.2177084644367,131.78246913138582,75.01433859278227,276.9005085027837,1845.6304612962545,60.4463759078738,90.59794023697243,55.46308979600478,526.7741033058012,625.3150710001045,40.58518131124852,33.853821697223545,434.86329897848225,50.3615184288925,150.71552495536446,86.0588981222343
ENSG00000187944,11.879504750833412,8.485937837575886,3.7467932247357276,10.659441869055893,6.02307275526277,8.563522477959504,4.171895060312543,21.251184667626255,59.32386745093879,10.59832661579154,15.618466933479514,2.792424330593248,9.80161209992274,12.762165313936146,45.47765615536759,19.715694379520492,6.575538698876153,8.329446088048444,15.044371273624995,12.418117620907957,17.001614382255763,36.94738721129804,12.175973488413039,12.96687530029339,5.682438212162097,11.422169454316144,2.733771270025917,6.333961923559757,26.399020447969278,8.9318331577689,28.464375272172337,18.710147562317825,5.318199308055042,11.20995333362121,16.212782903562264,2.58801420029367,14.102080533404374,10.300821630391223
ENSG00000163535,10.060480659911661,11.186741641775471,13.36883241174499,6.488455915950657,303.50354479689975,21.304596014755013,28.769499896329254,28.269297717060706,73.36906217584874,42.590277097460884,20.409229235574593,7.15020088821924,12.12102941496856,15.680766555677057,14.130384040374572,136.87912284968573,19.369433386613537,21.09099948315404,78.84356919535527,14.80710091197993,8.565464160284543,21.48083307312004,51.48230044120758,10.973222768066048,9.16290270147373,333.395994788914,9.835299923307003,5.6025648634614695,14.562492580820928,8.047449161534217,18.304463520948136,267.5955060055529,8.82804695976177,6.350131085085151,29.506007501427128,8.094454067720944,17.62400523903834,8.340636831613667
ENSG00000138356,564.2377238410394,238.85739245251287,85.84054905002948,322.56101031992273,147.86917278637296,386.7670200651193,272.093075057327,2232.607845613979,7895.4678302797,1566.778049042118,1556.7882538806787,291.97291086021147,26.09069314880968,47.49247670183803,1621.1741825742924,1446.9429409539384,120.12517285487822,556.3046367485713,357.81385573862417,77.26808774941088,240.64250297823932,3613.243504172311,183.97923087195608,475.4819161374984,95.34277379752164,1626.1402392961463,51.48930802798381,101.92670605950474,322.10818449456417,84.59220844651405,936.4244312504442,6103.223088273327,217.21773785389905,115.85492169696758,1816.3054884371004,295.4069270897442,434.2452430022959,289.99937652635515
ENSG00000232133,1.1969508731787342,1.7386164282671828,3.3921701005538694,1.365969684708965,2.542605248183668,1.3882588109760499,1.144471997576771,1.7176836382081637,1.779391951478419,1.7289725843495258,1.7769211067561101,1.164034411557328,1.1168844361002987,1.067463847111983,1.5891232392875028,1.551618822929707,1.3552235274890811,1.9153840473822403,2.1697025806367893,1.1058504157671265,1.4871334706069774,1.6356631366533907,1.4127494289581262,1.5596122245593693,1.2327730079460888,1.724104195034805,2.754605137181183,1.3505851746859796,1.2130748159763303,1.2272609042649276,1.7840086645576185,1.817133376807885,1.171545978206142,1.2201548414439718,2.274798801652018,1.1936816935942258,1.6644531199234518,1.1697476248779353
ENSG00000226312,12.133607498701592,15.671468735613646,111.77627147870501,11.620642970436583,25.127525484436028,7.084806888727256,8.989893246846588,28.624468851630645,60.76073667616442,24.209007451113454,29.422930981230095,22.56867855256302,4.291179569705034,4.954765531255498,46.02293075604617,14.662130554558619,5.720437890067715,26.118416202273778,15.768046841291506,5.124797036859007,18.61734110479649,39.74560053747656,11.183847939222243,16.291957326258178,16.835284807282285,11.882982070001544,62.617856620178834,6.802306127185862,35.39454693346148,6.3016077257750505,24.926249592647608,22.75652818289854,16.128692065210615,9.697706144489699,56.46794854258515,27.82566081698483,11.376420747160665,12.92201836836235
ENSG00000064012,32.22424975387065,92.69467505446471,1463.1006326425363,23.525428888041475,259.05209180595654,69.39841654933565,33.61929631383273,241.16443306539543,341.0795229242492,207.48309673301128,115.03457245879865,16.905355402740945,23.11218405691805,14.824661855099967,173.02715712460775,148.9486946088398,106.42104524893378,244.500023603995,405.56543869602416,25.34711067246154,63.208852653054336,296.1651994476683,186.91121347428947,88.51093066985871,38.25159679129611,203.78583184720895,671.2624689072506,37.32685931374547,44.40993830542894,23.821855886976557,192.48336992547692,324.5317240580556,24.18922621642718,18.857853217596688,246.14637099494274,19.607084051687206,85.22804681567382,26.12161322824802
ENSG00000003393,98.19703172250215,220.72208107377975,57.79157492291816,124.47996697411827,159.61881751249564,123.08738846644981,68.85838862263014,236.4473918981497,271.84325079394824,241.7995097493095,221.5636298839038,322.4369937566751,313.8627641447642,744.6254397353464,281.5940416766921,347.39652550797473,66.28907222143833,315.8480339651995,150.09425487872622,693.6593580777492,341.75867232838317,819.932786489555,96.77355252936195,111.75327175631158,140.8655716590999,275.5313428678663,27.08509551343568,132.8986161084847,208.8340495218795,251.67664243515688,211.94958169523647,428.2184766367099,234.8598750379429,283.80965939743226,465.3859687813712,405.5420108534671,172.09236994563068,86.49582870058406
ENSG00000155760,147.53658763273225,200.75030362018617,29.355093826075766,167.17833602034364,92.82823720137259,241.3772203845489,62.228591692291516,556.3179706639403,416.1334073299898,286.5326261343293,246.61777190556808,236.55855299528108,197.2524588068679,559.8273100155541,283.22193763558585,300.6639311843123,180.29017688187974,330.077690198786,378.8610929098203,373.59374821106235,538.2683188779558,8546.69541843472,161.41308736781338,165.21742119796193,164.55213718724616,452.28478216958473,21.468242345514305,120.4994924091479,298.0036898862817,183.9402798798388,529.4383695569315,772.3041997240579,233.9409205785652,219.63771627016314,629.4066138117169,480.74289324925616,218.0194193596005,118.43405370272113
ENSG00000118257,76.85223873642838,149.0475204967917,37.96663218285154,112.10516775341232,51.07470349550951,72.82460753559927,33.111636922174824,525.791672044327,583.7448645190744,524.7256647031039,242.19260204694092,23.66598724794201,72.14419033053474,102.26785024326742,423.2489709344154,245.16897448435859,140.6752159722617,279.35620842696443,208.49864275919464,103.58332556939625,356.6251372010322,9157.137981476604,82.7232877369481,217.00479653321892,37.03055124802908,279.8862290189048,21.125536858731856,55.43002628365021,83.10848628902144,90.89215517254542,73.62013130846915,536.8013154964207,36.60867597641711,22.551779918081934,549.860696972501,33.71141158455631,48.10273029643655,58.68657266992093
ENSG00000114948,57.89801487840546,54.55337680967135,17.895189789825434,103.28085278601816,31.90290271617395,28.18820370619197,32.77970579805321,85.73925394220856,51.67614333879429,69.05478432020355,52.680388281338494,81.59115680991366,270.00424448788374,762.7782212889673,66.00675574576027,73.57231374144583,40.61156523236377,36.47947592508702,50.199798463000924,374.81049810437753,144.8510138433985,391.27286660680596,68.80053113382827,52.93451331539752,340.86872463254286,60.170884974833456,8.809682502511821,34.730237913252004,337.7412884924719,251.01996565122812,15.993493801798751,88.50023977758997,415.66670671107323,414.46935603253877,46.86528598807147,128.80228285215898,34.04102727554427,63.25715479524527
ENSG00000163251,38.61766744580057,403.33272580908977,25.724340809051036,57.60421290695227,54.101012508368584,33.932837597806106,26.149428006611362,283.9468675942157,254.03442360899703,234.44456526515776,219.39677969735504,52.41781854724401,43.31679094563691,18.17707318526416,119.53313113387058,96.27461136143117,178.032884561546,1014.454040486359,1167.0316344775686,60.06194678939951,230.29300665451058,1371.5129750355202,61.06741854123105,84.50267560928265,22.553309327947925,132.78502206445341,17.192847416844625,57.35723080238111,47.688382137937445,45.484906293268125,34.62680590084864,80.31229340664005,32.10280684577276,14.662343620503762,553.2322029295483,59.477263935741775,27.140826081414545,27.31361597939555
ENSG00000168530,2649.6655000786513,27.956453812113097,53.407900720272536,606.4165525367631,572.1437596901035,11.079965299647968,3989.387087932307,327.1315784895414,156.76224907076627,68.83866224492851,193.9073400054159,222502.85693415682,28.274580988944894,321.19977782839095,362.02289040971544,139.3189099272988,110.76887126006942,42.18156304339618,16.094812555704717,94.32483471024848,153.40629551923803,292.33620408900606,3.588921994854601,651.1056984155808,1944.090508648802,113.37042966634522,15.912427395403888,15.594932778999793,374.8155117170113,254.18062151565672,9.638348502333898,101.4130272304364,4135.07614031018,130.6185555131491,38.55261186579763,168400.46003471635,12.499587990036387,1173.8572239613875
ENSG00000021826,13.005779873451242,28.500509100151042,8.392935503375423,16.773436772106066,31.28873431864961,34.77625601937333,9.393147475945131,59.3435735807857,64.34186639674739,79.30732472703808,55.10934488795926,10.773911409000997,39.89990878543412,40.92871381761522,24.124615609549952,89.92662467719279,19.298415207368645,32.38073970647924,130.65563919340082,47.99262557171715,23.356871651856885,81.5040578300025,38.24841282321401,16.114092861451994,13.722184750111802,128.0456732938039,4.617230636737846,15.502328567565272,35.157163396899186,25.77880846858041,46.35583939051131,435.1775114487476,13.001268720403406,16.844904494917103,105.10520283490804,18.92523745675561,43.231555589694146,10.440260506523224
ENSG00000030419,25.41139340128526,95.09225390342704,19.50995093345409,37.475947174551656,1403.6504627384475,60.55567778105209,145.0153356229375,131.9629277808654,92.57988512422494,139.44270577988542,177.3322873266118,32.22375092183373,36.062862112914594,27.528623207049943,52.490239162347585,116.32581850860602,123.94850062412097,187.9521865838356,83.16850577920027,47.69692139804501,67.82808271030066,109.71751612745311,590.5313984402383,85.36789210135444,18.20128415068341,168.78959650592685,28.415420165066216,51.56872662947849,36.35068376722075,35.61921470324463,237.0240531751248,111.614077892137,22.21584711245766,12.316943325460453,452.7371983130962,47.24734488823543,123.5418233644245,17.027126382934014
ENSG00000230076,53.23250525156038,88.85592129391361,245.86266582447868,97.78972062220404,310.60414695712075,136.33106300624644,86.26680448298038,297.34112586610854,244.53300513761292,159.27027856777966,199.45266719362982,99.88658629620925,46.660012828038106,56.50350186931124,195.91393990735958,200.6637964258926,67.9883200327855,217.82738900868213,120.05496657689929,72.61153965031464,115.14057279586162,1039.5027798494912,216.06506227086294,102.66663979599848,38.71661829692638,253.5710914118833,126.26469192421496,74.72650803485772,110.11774780081198,52.7588469544207,453.487956686414,326.18562621327595,60.79387671029615,33.880137587671825,342.34113312041796,194.10503606160498,116.00744797702575,43.262575600560496
ENSG00000115414,3316.635803573673,761.9897258229522,1184.7265678442927,971.8183322972013,389.71054614623836,3796.7455185468207,1142.6402160837144,22227.610580769946,3031.1215823776097,13544.186656857913,2849.4284062393876,589.4930958112276,622.7927739510684,884.5517941779731,712.5392964341871,24183.54098870105,928.6201134790718,1659.908326642168,3368.7915084429956,461.85025067588856,3415.1102390567366,53478.41069389956,826.4394988624339,517.2842913149724,1046.6196055911025,80640.5490608433,719.4550828675302,304.0529987513866,7770.455879049225,667.3956276480778,829.5798137778831,742768.9080945463,3143.2122111167605,3188.6115801910782,2686.0031959228204,516.6420379616073,1573.1450586860542,2929.156438051316
ENSG00000118242,14.516960814166804,93.95316530191033,54.508532614287226,46.74344695310964,762.840942974415,147.10304594328122,41.89867892062825,52.57258965140305,285.98654848556413,94.73426194601277,93.09334070313363,13.400441550318684,277.1304657060837,192.85188771594693,98.62660603439217,99.03721811167865,135.09819307651063,137.01197622852507,134.79260990332835,226.51515938190977,59.592119184215804,26.771134233050205,1036.6708001243285,83.05218409975416,14.374582381452417,64.49277059903946,30.36751789579288,137.62236887372637,15.58691181943179,116.05509445112506,755.846111175884,41.41064187832549,9.584734409830784,28.250775556744276,260.721104963657,15.555682154513365,363.1852937992536,13.368981970385807
ENSG00000115457,1411.676714180042,600.6181625152295,534.0797268590492,840.1285956217181,532.8366530513731,354.4953125545705,498.2847035471081,21566.496001510382,4234.891956269345,2979.703874722815,1637.557423891224,248.17919256160062,120.31089833826974,237.22945895941325,2268.325623190277,810.8997005559658,1115.5181437027268,1238.2079326522232,1380.4409249016376,172.56417579965415,2765.4175202823226,31648.27105554195,2669.254888191229,974.4844383983632,1129.201144207547,3124.340783001877,274.31916064452633,159.27445421442945,2970.047297038252,345.41056263297605,482.2668465734479,35872.67583633694,1307.2074252745967,296.4658767763161,1386.7882589004362,223.83495943037724,267.50810030898316,1614.6648739844734
ENSG00000163464,11.897574268113338,4.1972874788834815,39358.62145413544,7.155702188298935,14.57060505067761,3.950244709038479,15.107655687135388,12.300244640773236,29.36175599705694,8.723582724618065,7.4985479511435384,5.692502146247601,2.4838929584804474,12.536054983557015,153.3406702883995,6.953972241370129,11.620559890126904,5.1052822968888,7.077984244467484,5.229945012027726,10.8651947727218,29.869620957497407,11.592543452667154,46.768402178248415,182.64123252295687,4.885185753457996,28343.232890605454,2.8408546379635284,10.35482294504528,5.291684017264909,7.428771371286691,18.06551095930948,8.12572353742685,4.9064366506221,6.999096517587999,5.111427207827062,5.421263598920623,23.229831278914382
ENSG00000225062,8.587830315974927,73.28265188441054,438.916493832046,11.772017451567892,40.211210167820965,6.21535903423272,4.8853778659679055,55.09276705098027,81.08049538610958,97.82258171945227,178.28901836903253,2.85427558305678,11.840867532472574,8.624055073176661,57.797449098483824,48.91565241596513,7.687599365845958,182.49103079285177,30.370486617077155,24.40152512447704,26.170528443052454,36.919588379835346,3.3267599373098,23.32477477498896,16.48260786879319,23.534743153383342,225.99053588480876,13.275563492894168,22.800400447264586,22.492949139716583,6.742632023723508,33.24242156497318,5.437798163169851,8.624450757251433,355.8683014326306,4.169262876751488,5.909353942683007,10.102977678313279
ENSG00000018280,141.94224574370594,74.97193248590324,26706.787464969737,118.71782667629401,142.5483650379063,68.05708604734014,83.01187596132922,957.8229437933916,1298.9199839912035,608.7112183021062,237.7538675490322,32.73590897818162,52.80575295566624,213.2813643830032,2201.9278748444385,171.0398875107734,54.22218340372447,67.18347398806847,142.4212239208848,227.2489187079345,188.2612802992592,1035.4071947037678,36.56464891371838,201.1565953384614,475.0633144709051,161.92252926208977,19300.823881752127,37.90536545860901,359.2595085045025,95.52329907862601,63.84258648802203,452.366781150871,62.10600649881219,67.41950591743539,174.39840009053626,36.487381715844215,48.29407131931142,163.89970277909856
ENSG00000115556,159.49379561413548,62.8878188144279,29.06292004699069,137.64699358031604,103.86088970723256,31.9442304351679,125.60327139980278,228.9553557609459,95.3725686508873,96.4185035668277,105.09668567770898,3264.8039753984563,40.67118629886635,107.38122939332627,124.34742189932476,66.03280499166692,129.08906567366387,108.5837708625121,189.43466578743858,66.17917475809877,319.2410407720523,3570.7769531685167,127.25110802460348,154.06741309026344,33.670779849351035,116.78970844114596,15.63799148047372,30.410130324472192,43.43128298567496,112.53155712558602,63.734515915038926,98.15796986633475,125.89080124543112,19.522500086831535,218.50441415278587,2853.708369321525,40.92221867758478,71.21814266434473
ENSG00000234638,310.7726356696919,24.26765449374127,38.16096654032712,131.3458106002402,26.359702874604924,37.69591131263233,126.07490056561656,424.48936692857245,84.37128651031345,64.42118473392982,35.82503215561828,444.04922219148614,12.994720185966152,23.79849892549204,133.68266999979426,41.209178938012,167.82373832501534,37.21207209885934,157.4402528563799,22.25851712676272,377.721702040262,14711.34669623171,54.480779387229504,135.67760142743964,528.6826945971249,75.11415176879665,13.08657839350491,16.134174309088326,2406.239061199942,50.79320666049684,48.62052747122441,99.35615285878947,849.8256338851056,218.7282493316711,33.49533439464537,347.27086872682594,29.434068827008517,346.59005771407175
ENSG00000163082,17.783132176693023,384.6425663810595,13.562462839150273,39.76560507573652,1010.4269707843137,201.69103918156694,76.6909368996841,44.09669052812007,42.640142566744096,115.08449941021371,140.82188490684482,21.519749203310173,271.2439176677284,66.26366247027438,24.277468368082026,74.6535368504234,182.8461572693974,566.5641965777061,585.5766098370875,228.18101124305414,54.29569601762275,25.662716267990923,742.1514960185584,66.73562955547729,81.16248953337819,85.24348331586724,17.841925661614805,236.60517378052893,77.37895780995943,74.89810334508046,1092.1806505234101,11.143958342638339,70.80767971387154,51.5783809793431,1051.015787230348,40.673712787825075,438.8876298404208,17.813450408321152
ENSG00000152056,3.921169759907393,65.44161274356323,8.471379067742093,7.111661101412895,257.0864919023004,11.677178889144663,13.133576129891631,23.56987676616089,19.11192416934648,51.791551537855156,91.11998851764099,3.1344941566376185,20.451536838166145,12.234354243366532,14.421420197290105,38.10820904877115,30.33974997251412,140.3828125702195,48.80730311843523,27.867441839978756,16.0989868220051,8.029640290629427,50.11774150684373,19.816251748200028,4.172885818533263,38.213527031165945,6.379933407154617,22.939606640641223,6.174942781978354,16.279238699182777,18.04396250840497,10.712326205379664,3.1102938922124164,4.622519160505246,365.4223055637235,2.900053749710597,17.993676511543626,3.499360593860529
ENSG00000135919,268.852395103235,420.5031154806825,73.17004853676043,271.8826150688084,136.41110507042302,253.11751907786896,82.8728355172082,1197.8050362481831,369.2870486306613,1277.4706349260593,579.2464174241813,66.18850987460053,946.1020093840973,1982.1784435441955,283.2072333154636,1869.6732090303071,365.3662507363466,491.5335510896233,350.1181303413433,1088.375440282524,748.1089742885823,2633.1404056236856,474.77702077707596,166.85300119948815,216.22740737890987,2183.8259409492885,51.20875769268793,195.11513407711078,1888.7122200371061,620.045652898044,152.42001214385908,10268.864935890157,323.399048850464,1257.9199081157562,1401.1430115967378,83.92171954764991,274.81160606155777,311.57574883751187
ENSG00000135905,39.20082002411247,54.12662312821098,300.4506514780708,56.75583808790092,1055.2070244385868,59.10344615316372,88.03405406480248,368.78898185565185,163.2382821118398,234.3733207583494,123.76641203578717,10.873958216689026,174.98318685780305,254.63245477819038,155.0222489066222,155.08392976417542,39.127685555158564,65.38789584629689,156.01842667537767,207.49385368459835,103.78691721935135,425.2639831304784,50.8118237600277,84.90626485869298,19.803370879481733,463.3989561541277,135.64751549326758,42.90255976053632,30.53002779851598,105.6440979637338,49.873090156682075,1028.9039727390168,18.69441977062366,25.74642305150213,107.2072965567524,11.53042689459872,68.69877248698607,18.68971088668015
ENSG00000169047,71.69006721156494,332.3142239261743,19.99737440747877,95.90778993080035,57.694691232726356,109.36982583152229,46.081876200286075,587.8336713485996,329.73302065011916,714.0472459463238,694.354466448952,421.61254133393567,71.11774452322186,52.73442564652548,130.96262430024507,621.9880577236474,72.76754358274506,1064.84059797195,226.44159026079117,82.0271364583742,299.5991971647572,1683.2156611307983,81.31526234040344,100.18399062398015,54.7337382837931,744.6956179914257,8.473841613202028,112.6052223379298,120.12119325460013,89.78900154734069,223.11704281141004,1344.0678777056962,181.06831767290316,46.98506985591759,2437.2530261327283,372.09485522748975,168.22994205117382,52.21531397672112
