i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
470,GTEX-1E2YA-0226-SM-9MQLY,0.12668759703499682,0.11894947440076953,0.09857149781488934,0.1786733846359476,0.2791622758055928,0.028534008526459587,0.0019191200540249192,0.04199507890301234,0.08259091845475325,0.042916644369553725
471,GTEX-1HBPI-1426-SM-B2LW7,0.1347644853002498,0.15877551138805857,0.15518912647022437,0.1284651718310401,0.13430761845721723,0.036930452429404174,0.0011202552406565105,0.07435423036958247,0.10897051603454214,0.06712263247902478
472,GTEX-111YS-2426-SM-5GZZQ,0.12139636709999724,0.10794874345177921,0.0949590477088416,0.19971914456760131,0.3041223375114261,0.025741960563659818,0.00039072443247810797,0.03759251031511421,0.07470035187696562,0.033428812472136804
473,GTEX-1S5ZA-1026-SM-EWRO2,0.11468714465375048,0.11696979119830052,0.08848235353185578,0.19035674119531606,0.28559486990513827,0.01812876500378576,0.0017044819318994097,0.04053632085314467,0.09402736856504573,0.04951216316176338
474,GTEX-14DAR-0426-SM-664MW,0.11579110857589567,0.09916985084675742,0.07992978821026574,0.18760366893211528,0.3477378729659588,0.013748022141276496,0.0077859792133067604,0.035311085451130673,0.08562561127043929,0.027297012392853957
475,GTEX-1GF9X-1926-SM-ADEIC,0.13339097974651054,0.14554138271650977,0.12230216406480596,0.14964737545886095,0.17531272187735547,0.03188562012013046,0.0018075646512369275,0.058392385777796305,0.09106183913078136,0.09065796645601229
476,GTEX-ZF29-0826-SM-5S2O2,0.09972187534548378,0.08738372744902084,0.059569367516935534,0.21241534393419642,0.3939613752616812,0.02789496428306629,0.0006179199269903071,0.027684367134465045,0.05928742369857685,0.031463635449583825
477,GTEX-1HCU9-0626-SM-ACKW6,0.12698007530432284,0.15053324107655874,0.11565077542807503,0.1451225673446658,0.17417585477087918,0.026311378979413717,0.022461066454195277,0.0574934984817609,0.11102889997114761,0.07024264218898083
478,GTEX-16AAH-2026-SM-7LG5F,0.09563367101788378,0.10289719008127597,0.06983018096804952,0.19843092092656606,0.27444097508492704,0.059190510079020334,4.293425218717437e-05,0.030117948320924584,0.05484768888927916,0.1145679803798865
479,GTEX-17F9Y-0726-SM-7LT9G,0.11709047848943563,0.1142161841814526,0.0984524296623846,0.17574540360356777,0.26801199216261945,0.04058651233456105,0.006721638880934006,0.04508251278938236,0.09257616213752258,0.041516685758140014
480,GTEX-1AX9J-0326-SM-73KXY,0.12832573318012244,0.12017379131536612,0.14487795901937486,0.19599305615615262,0.20107039124987777,0.032291814395271935,7.860836892100406e-05,0.04755396734245539,0.09382523657068685,0.035809442401771016
481,GTEX-13OVL-0326-SM-5IJCS,0.11875731053342901,0.15285662691320573,0.18557353902375062,0.13239887700740396,0.10921081679259818,0.027920826375042243,0.00042435185376531556,0.07348980683156152,0.1189573564527126,0.08041048821653081
482,GTEX-1AYCT-2226-SM-7SB98,0.12959373291503343,0.11538945665272782,0.11859473168855245,0.2136720568083785,0.24094718244383204,0.01624646900930249,0.001265365185064716,0.04195724105028498,0.07841975467728149,0.043914009569542126
483,GTEX-1QW4Y-0826-SM-DTXE1,0.12733510281079238,0.11765563455085423,0.10785118036050015,0.17207349942899317,0.2317818837898261,0.0667199317702944,0.00037106667634661833,0.051305610070981285,0.09458158416280424,0.03032450637860737
484,GTEX-1JKYR-1226-SM-CM2S7,0.1129624640032314,0.11306930109481411,0.09285035626328438,0.17703105556250023,0.32668310507079723,0.03121336503726179,0.00027115834987621,0.03568884558926388,0.07654670543220854,0.03368364359676221
485,GTEX-14E1K-0426-SM-5S2PF,0.11243363042961162,0.09934455682246411,0.09753862829323309,0.1902998201982991,0.30319056643699466,0.04461372417499232,0.00014504162890510838,0.03884423531519651,0.07949089706624497,0.03409889963405842
486,GTEX-ZF3C-0226-SM-4WWB3,0.13283138380259008,0.11628054731149155,0.11910326958833033,0.17015360294359785,0.2571199388761059,0.015103714711240458,0.0008471568510404336,0.04615699561532963,0.1060656677851539,0.03633772251511988
487,GTEX-1QP2A-0226-SM-EVYBC,0.1172031350304427,0.13105601374875564,0.10423549168391043,0.14710063185453082,0.1786721256518939,0.028223690637687437,0.0014086033249310521,0.048298145019441525,0.075044556967035,0.1687576060813716
488,GTEX-12WSF-1526-SM-6PAN6,0.12685185760578682,0.12111478812084647,0.10249719669617134,0.16596927284555307,0.2375863750281408,0.03323243046949204,0.0026887473631162866,0.049371174413075015,0.11001982791046558,0.05066832954735242
489,GTEX-14E1K-2126-SM-793DU,0.0910258582800477,0.058268309105438926,0.06494273080583665,0.27538653936571905,0.40996792787253017,0.01918533655178417,4.0437035740178184e-05,0.014220048039449455,0.04799811090776079,0.01896470203569301
490,GTEX-1MA7X-1026-SM-DKPQ8,0.14118673012941632,0.1516062551941227,0.13196061783803506,0.12254583168966826,0.14248094654110802,0.03600450100254189,0.034847852752130495,0.08051242511426307,0.11565945777777435,0.04319538196093994
491,GTEX-1S82P-0226-SM-E6CI6,0.10872210001500987,0.09324287778308897,0.0881762974540495,0.20071013786863284,0.37091733256088816,0.017594620689119968,0.00010629600302659876,0.02679791112079547,0.06778775317020466,0.025944673335184097
492,GTEX-14E6D-0226-SM-62LDW,0.13915623320139764,0.1732798963937847,0.13734316471645802,0.1288629806067819,0.12937416878577837,0.04007523590523435,0.001102353704205782,0.07619491423394205,0.10808354571101225,0.06652750674140497
493,GTEX-WYJK-0226-SM-EYYV8,0.11531087999804417,0.11082492290742307,0.09509322432206697,0.2063276440298406,0.286221905632517,0.039199107875087076,0.00019395154924567676,0.03504306620429793,0.0713069072616656,0.04047839021981194
494,GTEX-ZYFD-0226-SM-5NQ86,0.11302664393134304,0.15997227413132661,0.1262721177043636,0.11578982298487885,0.1245901769529633,0.030758487072428096,0.0020478126512846907,0.05883504302679314,0.10064212032441057,0.16806550122020827
495,GTEX-15ER7-0426-SM-6PAM3,0.1294728949147292,0.13166770639382536,0.11690525889556264,0.1637707083317745,0.22919133204580128,0.03481121141376879,0.002439592156386477,0.0525602772737675,0.09844013603085709,0.04074088254352714
496,GTEX-1QW4Y-1626-SM-EAZ41,0.11871709724711241,0.1262856054826745,0.11499045978285645,0.16574256163368326,0.20694672855123022,0.05948057073075869,0.02792971811470788,0.04812648836725778,0.08697187851002902,0.044808891579689744
497,GTEX-1399R-2626-SM-5KLZ7,0.14277161285470868,0.137144998633901,0.13300606919846789,0.14538742286076226,0.16678055397345917,0.04223679737155162,0.00038503854286044137,0.07241150549212438,0.10692820346287034,0.0529477976092942
498,GTEX-ZDTS-1826-SM-5S2N6,0.13756799422338303,0.15145343713185444,0.12573798140048245,0.13465465318966074,0.1638961075941142,0.049347374119587256,0.0018810425483070151,0.07518572747090943,0.1139118469743879,0.046363835347313496
499,GTEX-13O3P-0226-SM-5KM3Z,0.10826084574952445,0.1004562066290138,0.08286946463992319,0.17869881755452058,0.2908576425442086,0.01528252741824322,0.08433765324207457,0.03329387343191583,0.06806742958808965,0.037875539202486125
500,GTEX-OIZI-0005-SM-2XCED,0.08045240585631924,0.03455029179270481,0.04956976577674507,0.027095858568491338,0.032018433766061415,0.008732665477970854,0.5895161445438482,0.07078110521358107,0.10325397726946667,0.004029351734811202
501,GTEX-WRHK-0001-SM-4WWDD,0.18743694783042184,0.05667564929503162,0.1126609302307774,0.058625235884022096,0.07077743685546978,0.012400175567199452,0.0013482910786708547,0.12788035120722072,0.3651237053274119,0.007071276723774179
502,GTEX-1JJEA-0006-SM-DHXJ2,0.0017046411804395717,0.0006949375970626575,0.0012671567822438237,0.0005498888597851272,0.0007421440353415408,0.00020320643393408335,0.9911652484776081,0.0015916045775344742,0.001987099367018039,9.407268903269278e-05
503,GTEX-ZEX8-0004-SM-4WKFQ,0.20494580448996874,0.06093498938478945,0.13472434002856018,0.06946396062157854,0.08430534433751571,0.017403202703352976,0.0011285572881767605,0.11907455831387168,0.3009715065166081,0.007047736315577943
504,GTEX-1PBJJ-0005-SM-CKZND,0.001898698947085743,0.0006919881249508581,0.0010485878978026247,0.0005483683419933666,0.0007144322270937984,0.000253837035362495,0.986871175065864,0.004548530791806862,0.003335266548678826,8.911501936150063e-05
505,GTEX-WRHU-0006-SM-3MJF6,0.06697679144885532,0.031295465596382376,0.04322907924554683,0.021697914864588615,0.03105338334126874,0.003714407777558162,0.6601265924296308,0.0508748828138612,0.08758321339845221,0.003448269083855672
506,GTEX-1LBAC-0005-SM-DIPEE,0.004717057837854177,0.0021836390025919672,0.003804270434636989,0.001733619691868655,0.0020443249420340026,0.0005045659799022174,0.9707440375982604,0.006506177716254293,0.007461526550683011,0.00030078024591410993
507,GTEX-XMD3-0006-SM-4AT5X,0.008893422581178175,0.003966154946812533,0.006700883591332054,0.0032158482457831073,0.0036751786795098554,0.00577694261366367,0.9480764150287952,0.009147006632632062,0.010010436069208515,0.000537711611084863
508,GTEX-13OVL-0006-SM-5O996,0.0007930132755587703,0.00031874173013292107,0.0005849326479335036,0.00025818619344511007,0.0003789068199231282,0.00011654337984443722,0.9957846340912029,0.0008372750808934261,0.0008780956549086795,4.9671126157084595e-05
509,GTEX-R53T-0005-SM-3GADK,0.011416045263467959,0.005508197802902915,0.0103684519690389,0.005472872857188773,0.005931790414453466,0.0011384142386670355,0.9225003309287257,0.012037945959586065,0.024899025147243025,0.0007269254187261689
510,GTEX-11ZU8-0005-SM-5PNU5,3.317722842451075e-05,1.785475809495481e-05,2.9294963437852508e-05,1.5124677700219128e-05,2.2884696826325293e-05,1.3419753271076042e-05,0.9997715152044684,4.090854054604239e-05,4.607487677286437e-05,9.745300457802222e-06
511,GTEX-13U4I-0006-SM-5N9CI,0.03722006796547678,0.017248045971927705,0.024821333089989926,0.013334412502292309,0.02242227197772055,0.0022960536113850673,0.5996609334248877,0.05301413217116218,0.22811755762894204,0.0018651916562157514
512,GTEX-WYVS-0004-SM-4ONDT,0.15122052636251324,0.046867690646821294,0.09694871538305426,0.04986752365569302,0.06462345751256025,0.011209208017266957,0.0009925249803679796,0.12367184127524286,0.4486072073271618,0.00599130483931835
513,GTEX-1H2FU-0004-SM-EYYW8,0.20621189564325346,0.06834781886048075,0.14066462356033346,0.07030505635933261,0.07759290782494171,0.016699534164673235,0.000481619286596923,0.12966233606135752,0.281853506581452,0.00818070165757843
514,GTEX-ZUA1-0005-SM-4YCEV,0.0032577244209210585,0.001468741121493855,0.0023697693694246596,0.001110285368440702,0.0014384285104707404,0.000649598261186264,0.9824833629740615,0.003250273835393226,0.003765958181239328,0.0002058579573687218
515,GTEX-1HCVE-0006-SM-ADEH2,0.0017310039927190529,0.0007514910282139153,0.0011584502205533266,0.0005206341127306076,0.0006360288836632018,0.000548370600744337,0.988609258786536,0.00412041223826826,0.0018196068466369082,0.00010474328993436822
516,GTEX-XYKS-0002-SM-4BRWN,0.18910142516430006,0.058148246653384125,0.11076694694156584,0.06133143758832405,0.07487739774907433,0.014385735639418945,0.0011209385702944062,0.12815316621192868,0.3552090071908212,0.006905698290888331
517,GTEX-1J8Q2-0006-SM-CNNOZ,0.002411052603535938,0.001042153844657693,0.0015088699563203633,0.0007343597271725723,0.001104896308691229,0.0001930254250853714,0.9875366352721129,0.002372322945724965,0.002966336366008891,0.0001303475506901581
518,GTEX-1GN1W-0006-SM-A9SKL,0.008083021693095488,0.003955081161004032,0.0053141717461226,0.0025506991381036106,0.002819276783984363,0.0005049449241842749,0.9581380160996988,0.009958352777156839,0.00807830801923987,0.0005981276574100875
519,GTEX-1S5ZU-0005-SM-CYPS3,0.002375437931719856,0.0009648654502589832,0.0016234879152354092,0.0008873366846770112,0.001118111147871227,0.000336802487028837,0.9864754585490098,0.003262970835498298,0.0028265116096206173,0.00012901738908006175
520,GTEX-11I78-0001-SM-5Q5BE,0.20074475478816414,0.07066923370805461,0.13263427999390753,0.07011517590007874,0.08799970517371458,0.012270444861235902,0.0007252081502696626,0.12066328199237483,0.29581473193923974,0.008363183492960342
521,GTEX-13FTX-0005-SM-5N9F6,0.0061791605279385925,0.0028439790201916404,0.0047473242992607636,0.0022855402138309143,0.0028024081070236674,0.0005955382610425158,0.9638467469255765,0.007536942459143555,0.008773674159048336,0.00038868602694335126
522,GTEX-1C6VR-0005-SM-7MKF7,0.00031480473309875305,0.0001253597588233617,0.0002466167857172373,9.672801560389675e-05,0.0001466945565192666,6.0504814074091546e-05,0.9982813187362446,0.0003254889724926993,0.00038135439756732887,2.1129229858748833e-05
523,GTEX-X638-0003-SM-47JZ1,0.1839637339220064,0.05772230699560015,0.11514538362171024,0.061455188863399735,0.076025007481713,0.01282724898595208,0.0013733518046346034,0.1241159608140354,0.36033788203645656,0.007033935474491851
524,GTEX-11P82-0006-SM-5N9FY,0.022988630974732777,0.010053185205533208,0.01631212436441625,0.00780328376777224,0.008510394700849038,0.0014283905836705822,0.8523152412766736,0.04272028105083107,0.036522393485764706,0.0013460745897565932
525,GTEX-Y5V6-0005-SM-4V6FD,0.004746185466073727,0.0021909873672651837,0.003224297286166227,0.0016324859653460055,0.0018596207422910084,0.00039035924430820665,0.9753685284974486,0.005148880362912512,0.005101676402642316,0.0003369786655463216
526,GTEX-1PPH7-0005-SM-CKZNE,0.0002754515603098484,0.00011351023728208709,0.00021189162131823394,9.856558254393354e-05,0.00012571472112330636,4.421637612052102e-05,0.9984103425929662,0.0003683614420320642,0.0003268341868281302,2.5111679475576397e-05
527,GTEX-18A6Q-0005-SM-9KNVX,0.02181534307423414,0.010330276795916402,0.016360233858984122,0.008045884330997406,0.010025779223962417,0.001641944952386548,0.8871092310160221,0.017374392318492242,0.025978745555317203,0.0013181688736876424
528,GTEX-1HCU8-0005-SM-A96RL,0.013105197447996646,0.006050285606611798,0.008247605430625601,0.004482386347382397,0.005757722335022145,0.0011630067587882207,0.9349953477791308,0.010759679845353231,0.014699203956932345,0.0007395644921567157
529,GTEX-1CB4H-0006-SM-A96RE,0.0036750816205172376,0.0014320483784746496,0.0020044019007732284,0.0013526648683231948,0.0016008327361443661,0.0015541515349089144,0.9794440185134017,0.004809926049508648,0.003948279472889523,0.00017859492505853153
530,GTEX-R55C-0005-SM-3GAE9,0.0013311849849051264,0.000624633531919283,0.0009632321813903714,0.0004532185417036447,0.0005707068157737153,0.00016214692419961314,0.9927832881839742,0.0016238878078417708,0.0013875189100491282,0.00010018211824317173
531,GTEX-OIZH-0005-SM-2HMJN,0.0012642547237477892,0.0006001970458865419,0.0009345596048974844,0.0004965217948532148,0.0005286363950948343,0.00024311267693651032,0.9919480700147215,0.0023007257805877043,0.0015867901310017201,9.713183227274081e-05
532,GTEX-1LSNM-0005-SM-CXZIW,0.0015139246167979081,0.0007208379312048779,0.0010858007867111615,0.0005504660728284825,0.0006726973553009395,0.00015589212697390343,0.9916688944776137,0.0018883271863558467,0.0016252122949336342,0.00011794715127968796
533,GTEX-WHPG-0006-SM-3NMBV,0.009450926485251721,0.004450112671672567,0.007055069220674221,0.003094132520559159,0.0032676202130954555,0.0006202246806943809,0.950921511369067,0.010005230769010116,0.010479548190225237,0.0006556238797499491
534,GTEX-N7MT-0007-SM-3GACQ,0.01962312683192268,0.00882657286725289,0.012555459905881625,0.007682502041855297,0.00966998330309945,0.002528668781581958,0.8961444077494547,0.016045194178225412,0.02585312191192669,0.0010709624287994005
535,GTEX-1HBPN-0002-SM-EYYW2,0.1380215597852986,0.04732524476517733,0.09984891335360299,0.05135031475746267,0.06346170653750423,0.012013238517980722,0.00029270670353745166,0.10959239416141278,0.4723645792966895,0.0057293421213337374
536,GTEX-1QW4Y-0005-SM-DO93W,0.007295100335852432,0.0036126950093015916,0.005416936846285333,0.0031210469888090274,0.0031062537446125823,0.0007017223380869929,0.9588234735656258,0.007434219475990995,0.0099456773633453,0.000542874332089862
537,GTEX-ZG7Y-0006-SM-4WWEA,0.008331019320137951,0.003955056381547688,0.005445998937234031,0.003042259602918232,0.0027307551649867943,0.0011543882809142432,0.9519436714394365,0.011637834702071656,0.011154072547177003,0.0006049436235760097
538,GTEX-1HSMP-0006-SM-AHZ25,0.0013183693511905497,0.0006077007466625707,0.001011293994171994,0.0004781650227673033,0.0005455895251617236,0.0001441484178464218,0.9925548069896982,0.0017060477635092402,0.0015370638004368752,9.681438855504462e-05
539,GTEX-17HHY-0006-SM-7MXT4,0.0010799435678538946,0.0004219960513169828,0.0007844923557435965,0.00032946695634263957,0.00045942359068696395,0.00017591284664443752,0.9942032934271839,0.0011856296446680534,0.0012989678503354661,6.08737092241464e-05
540,GTEX-1269C-0005-SM-5N9CJ,0.0003612591647363212,0.00015199643352299582,0.0002468256468712135,0.00011157813563279984,0.0001833175117931595,6.694005008605314e-05,0.9980346663258244,0.0004035105765831861,0.0004153126700188946,2.4593484930882826e-05
541,GTEX-1GPI7-0005-SM-A9G13,0.029232801921499175,0.013556471746730669,0.019543497955746076,0.010414990907131815,0.011162808952349315,0.0018093350785227974,0.8490956894460968,0.03193114163352917,0.031129984508833614,0.0021232778495603234
542,GTEX-SNOS-0003-SM-3NMAO,0.19311063539610648,0.061141215952396404,0.1233594746676718,0.0646247599629382,0.08124725700067967,0.01404783858277601,0.0013041900065731606,0.12489214331648749,0.32920003778829426,0.007072447326076654
543,GTEX-15D1Q-0006-SM-9KNTN,0.13127556308125204,0.048268849038713,0.07079739443037526,0.03320337233281519,0.04100668570192563,0.006107433468102808,0.24120530833861564,0.23616230744252192,0.18624085918543323,0.005732226980245201
544,GTEX-Y5LM-0003-SM-4V6G1,0.14195216808184846,0.044577058014292924,0.08140728199149165,0.045302629047465216,0.061245529786389495,0.011000278105387307,0.0010900036693546355,0.12203253434204676,0.4856673395871439,0.005725177374579691
545,GTEX-1122O-0005-SM-5O99J,0.016813377176534947,0.00838669134514675,0.010862387536973004,0.005771090625588613,0.006091292756843207,0.0010764935231222475,0.9118427648918997,0.01970992361792186,0.018193294741371855,0.001252683784597772
546,GTEX-1EKGG-0001-SM-EAZCL,0.18551247769497758,0.06116316325692135,0.12503032153946386,0.06500010066721865,0.0751533520674869,0.015881512692065256,0.0006181172326353874,0.12547817595298769,0.3384832943435605,0.0076794845526826664
547,GTEX-YB5E-0005-SM-4VDSO,0.0058214626181923804,0.002768192515051679,0.0042962580227689185,0.0023431051830577715,0.002440573774236735,0.0006262426722864355,0.9667127078750349,0.006615651767076109,0.007984863498376004,0.00039094207391917186
548,GTEX-131XE-0006-SM-5P9F9,0.0006187803445601557,0.00025912982799111147,0.0005315966515459419,0.0002472114134905838,0.00027240157949694156,8.642984720465454e-05,0.996078759442723,0.0010135251782467075,0.0008520249755892889,4.0140739151750134e-05
549,GTEX-14ICL-0006-SM-5SIAB,0.019618166586031365,0.009377749874879202,0.014558174042754784,0.0073640986978678585,0.008855205366809275,0.0015418508468150202,0.8776919030699822,0.027273361181097956,0.032403240838353074,0.0013162494954093095
550,GTEX-U3ZG-0001-SM-47JYF,0.20479682271959856,0.05987892638587152,0.11621966150227062,0.06259022307702192,0.07519490955330765,0.013612531673357466,0.0024578138545321335,0.1351723993639382,0.32279134115306674,0.007285370717035212
551,GTEX-PLZ4-0006-SM-CYPR7,0.027920750005632367,0.01068419638689726,0.015223918218266758,0.00969438307476718,0.013172609153453597,0.003257883685222737,0.8549061569808621,0.0231977311448455,0.040714076901178065,0.0012282944488743901
552,GTEX-1H1CY-0005-SM-A9G15,9.942659123839389e-05,3.542141804640542e-05,8.583016184153256e-05,3.223965309416351e-05,5.1490429044420675e-05,2.35453499057975e-05,0.9994312607123378,0.00010873396762298157,0.00012099076476451583,1.1060952103992698e-05
553,GTEX-14E6E-0006-SM-5MR5N,0.06116691481465487,0.026121864617750356,0.03385690968501482,0.01668023931981986,0.020472485930481617,0.0021154698809963735,0.7159324430002069,0.056130333966076466,0.06382117238267451,0.0037021664023242683
554,GTEX-1B933-0006-SM-7P8OP,0.00011007412334032872,4.1075623071823684e-05,8.391026097286843e-05,3.2453240242676246e-05,4.706676230789217e-05,3.1065612686685195e-05,0.9993578128207103,0.00015821521528410986,0.0001278947026944907,1.0431638688869064e-05
555,GTEX-XPT6-0006-SM-4B66Q,0.0034050729809001912,0.0015931909975156317,0.002474335157814226,0.001115673130731034,0.0012662658300495165,0.0002702004665193668,0.982275135831501,0.003940726610674895,0.0034140754512670254,0.0002453235430270517
556,GTEX-ZC5H-0004-SM-4WAXK,0.21139752334046444,0.06071405826995676,0.12935411972865918,0.06855315107566655,0.07990074263834802,0.018998807386431393,0.0012557845324702994,0.12611669664071948,0.29608878579742076,0.007620330589863183
557,GTEX-S4Q7-0003-SM-3NM8M,0.20701706526752225,0.07226440083477345,0.133470711450824,0.07348683089464095,0.08868942961516822,0.024790269185086464,0.0013340193342668506,0.11885462151432513,0.27147894876714634,0.008613703136246362
558,GTEX-1GN73-0005-SM-ACKVI,0.002911637312422366,0.0012949010647533617,0.0017675672946585745,0.0009224269080355245,0.0012511451305947338,0.00039483605811747234,0.9854970974747569,0.0028148899359604213,0.0029502058088406243,0.00019529301185979903
559,GTEX-1HR98-0005-SM-A9SKM,0.00029895621213432694,0.00011096697132409445,0.0002276609918449968,9.87510748680741e-05,0.00013836089174164856,7.824688359007008e-05,0.9983651870499453,0.0002985138888860827,0.0003606218159709726,2.2734219694541472e-05
560,GTEX-Y111-0006-SM-4SOIO,0.004436125119940425,0.0021015071824336162,0.003102952429485738,0.0014668075861617193,0.0019257977558096665,0.000722523585805496,0.9763860849293087,0.004387629607195883,0.005212588100247905,0.0002579837036110271
561,GTEX-T5JW-0003-SM-3NMAD,0.18287332649852314,0.055005675940086846,0.11368449564289253,0.06015565634174973,0.07645586256644657,0.014862076724084702,0.0008609734462979677,0.11576936881279212,0.3737402436758148,0.006592320351311811
562,GTEX-1211K-0006-SM-5MR53,0.013646606908488016,0.006811994894086775,0.008685505358722291,0.004385409314616467,0.004821461019223821,0.000733303985744982,0.9313789796806317,0.01342950216815319,0.015100545458748057,0.0010066912115846713
563,GTEX-17JCI-0005-SM-7P8OL,0.0027568471050002418,0.001155130410584265,0.0020555848521067715,0.0009173379227605111,0.0011722724116554986,0.00034720999211580256,0.9857131858041023,0.0026194647209127836,0.003096502299320208,0.00016646448144152847
564,GTEX-131XH-0006-SM-5O98V,2.435715322725072e-05,1.0863367454478258e-05,1.7907605046353588e-05,8.855896822057408e-06,1.2625871457529239e-05,8.963282514731917e-06,0.9998456276818378,3.638950615250171e-05,2.8852809067860137e-05,5.556826419310557e-06
565,GTEX-UPJH-0006-SM-3GACW,0.010988350977455744,0.0052057498371222725,0.0072378442019160145,0.004045454959357768,0.005184274460301704,0.0016911187906510099,0.9420148720158504,0.011026782623357224,0.012026489138151493,0.0005790629958362953
566,GTEX-1HGF4-0002-SM-EZ6M7,0.14285093138322824,0.04419172358813658,0.09055085220149539,0.04839926146238747,0.05943866412401804,0.013999452713532552,0.0002322504257348134,0.09943522663301438,0.49564775033196146,0.005253887136491107
567,GTEX-SUCS-0002-SM-3NMAJ,0.17514111009648467,0.05101339855184939,0.10791544434699352,0.05659931170487149,0.07442157095142328,0.011599447544625937,0.0012891173235626144,0.11388789380692559,0.4021397377114284,0.005992967961835076
568,GTEX-1RB15-0005-SM-CL53N,0.004796933326203034,0.002260849300569799,0.003684711694217439,0.001975384342874094,0.002009026046926676,0.0004947934321543974,0.9738628439864252,0.004743401738947524,0.005850895435900998,0.0003211606957807784
569,GTEX-XAJ8-0006-SM-46MVM,0.031085161886194188,0.01421280149442588,0.01827457558345594,0.008947414082061443,0.008711677587860628,0.002462871466886544,0.8337443899587994,0.04566140377353592,0.0349369208787917,0.001962783287988359
570,GTEX-14DAQ-0005-SM-5NQ7B,0.03397291536821269,0.015947998053425998,0.023046804177037847,0.011701073328921752,0.014586146140741987,0.003324788189135838,0.8187154830180303,0.03293982868667721,0.043840573446424426,0.0019243895913918817
571,GTEX-12WSH-0005-SM-5NQ9P,0.011857581341769735,0.005589176608145522,0.006479458988353944,0.0035909267056889135,0.00498525995686165,0.001202708660637342,0.9401829274528116,0.011444906833497913,0.01396023564489534,0.0007068178073380179
572,GTEX-XMK1-0005-SM-4B665,0.002427378275753155,0.0010960843039079598,0.0018190587468077612,0.0008269156034094977,0.0009055035124172926,0.0002627032731308763,0.9867124976279859,0.0031094253396566256,0.002673960971750918,0.00016647234517988755
573,GTEX-1ICG6-0006-SM-A96RH,0.014961776979415507,0.0070002906554131996,0.009978755118917701,0.004879862967334224,0.004945849158502411,0.0009156206115297958,0.9155883988829266,0.022664311468336643,0.018125971269543885,0.0009391628880798697
574,GTEX-11DXY-0006-SM-5NQ8N,0.0013409704909248205,0.0005893496077031159,0.0009499827143085883,0.0004074048879468984,0.0005541368268429487,0.0002852634364375566,0.9929156400404859,0.0015194450721392238,0.001351739667288635,8.606725592244604e-05
575,GTEX-11EM3-0001-SM-5Q5BD,0.19069175239867583,0.06308463828132166,0.12530378181544563,0.06522915046845823,0.07825858636523787,0.01481170657891616,0.0007212984824409442,0.12617410545291965,0.3284587993705448,0.007266180786039335
576,GTEX-Y114-0006-SM-4TT76,0.015437289239241758,0.00729862196902147,0.011261615847620058,0.0058825746106903635,0.006422066170118846,0.001148734394515232,0.911468135918085,0.016366386023560216,0.02364835747120461,0.0010662183559425147
577,GTEX-1P4AB-0005-SM-CY8GM,0.00012368767705300596,4.43460510367818e-05,7.501199858061074e-05,3.713715891056726e-05,5.4636883865243084e-05,2.8295663295722363e-05,0.9993547027598033,0.00013563813247234672,0.0001332323092362697,1.331136574618074e-05
578,GTEX-1S83E-0006-SM-DLHBW,0.0011056084445523055,0.00048508773510673334,0.0008709885165964956,0.00037196156101947184,0.00046945622430522754,0.0001569451150700253,0.9938814524411053,0.0012841603545378413,0.0012991614652297658,7.517814247687872e-05
579,GTEX-113IC-0006-SM-5NQ9C,0.025409005865372328,0.012495725180970882,0.01859321842574354,0.009609855089316133,0.011222336159431055,0.0018185171504283366,0.8625455567577743,0.023442805329535424,0.033174392380494605,0.0016885876609333736
580,GTEX-15DYW-0006-SM-7RHFR,0.007983946160888643,0.0036021642873355175,0.005793127254301469,0.0027133931764868552,0.0032234505711598725,0.000994868371747836,0.9570110520615737,0.008610732338630231,0.009573150185080814,0.0004941155927951996
581,GTEX-1HR9M-0005-SM-AHZ26,5.8048495921074236e-05,2.53306428658186e-05,3.937859095319913e-05,1.98321184830806e-05,2.89527128204323e-05,1.6635616257727322e-05,0.99966903087892,6.727645058651119e-05,6.708105605184894e-05,8.433437140367465e-06
582,GTEX-131XG-0006-SM-5O9CE,0.017000925303008233,0.008345413718883109,0.012193792700209068,0.005813738575065358,0.006373564700026669,0.0011133218790883447,0.9144395238196604,0.015216777813941235,0.01837374302875397,0.0011291984613635995
583,GTEX-1GZHY-0005-SM-ARZL6,0.010611312199423593,0.005558277176328895,0.009733607590752076,0.004162090265197704,0.005822249590110407,0.0014041941520165082,0.938475557994316,0.008752684080883174,0.014905556865354573,0.0005744700856170022
584,GTEX-XYKS-0005-SM-4BRUD,0.003353086010487617,0.0014718249115443767,0.0026710926964633105,0.0011680717063880276,0.0014898407933317916,0.000275204613752638,0.9796095202578103,0.0035231006992120324,0.006204141009494442,0.0002341173015153026
585,GTEX-X5EB-0006-SM-46MV5,0.00021065496199605327,8.725612699131087e-05,0.00014918133930526308,6.541031492867358e-05,8.414190878019754e-05,3.734192926960062e-05,0.9988132366109871,0.0002915200243128737,0.00024175674820049546,1.9500035228652362e-05
586,GTEX-XBED-0006-SM-47JXO,0.0048056160954185,0.0021251797756813274,0.0031682118750239155,0.0014926396057539778,0.0016745131886711279,0.00038104336571093285,0.975565970848117,0.005414592508941777,0.0050582556726457015,0.00031397706403590874
