i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33
436,GTEX-13QBU-1326-SM-5LU4K,0.02887169936844198,0.02866254354634694,0.02761019194769164,0.028281553291116493,0.03173792048539506,0.0033060879820827715,0.00040387459238673827,0.006842857081990329,0.03142206956974274,0.03952259487646086,0.03249606761309124,0.016753153319844033,0.0005595696730811816,0.0009442619651576328,0.038006988427418065,0.05469056034778167,0.045916647578453235,0.02801223818669009,0.04796198733346289,0.039865509902107986,0.004094921082367608,0.06597510113208553,0.022164562214076436,0.03966310686073936,0.021024980974828862,0.026374664266498524,0.0754897675345807,0.035333954259538496,0.030903861315547405,0.013573709519594704,0.02782405235745818,0.07904956404882178,0.02665937734511877
437,GTEX-1JJE9-1226-SM-CNPOI,0.02975644553141564,0.03693206845412707,0.03432445247453982,0.05423859361796562,0.02995668434890463,0.0056243591658606045,0.0012675428153393392,0.006697963898996775,0.03155928252387889,0.042344972258483854,0.0305907870169761,0.020022525711216665,0.0015711721722467475,0.001915593725311244,0.03972474880030541,0.04509287619950386,0.05286813080305995,0.04036426242565316,0.040379726569276846,0.044211031708632,0.01536350663215794,0.04895188354739817,0.014145484809784467,0.037456888077865826,0.018020807165168334,0.03404176444928444,0.045694271300908834,0.04696990169995097,0.03386543766216309,0.011333842197503599,0.029493726591240527,0.042635251087479197,0.032584014557400405
438,GTEX-13O21-1526-SM-5K7W4,0.021160724561053487,0.022906377771005456,0.02535329403790018,0.05925074845299908,0.02137632459120206,0.004264401155934279,2.6884309928005876e-05,0.004027257259514194,0.02201227884021476,0.03701009089873846,0.02489816775332307,0.014116137399030785,2.9778669635978526e-05,3.838952095852842e-05,0.03966335137104778,0.047782620569530546,0.0527952293097235,0.010649086375690904,0.05417447324564559,0.033737155936077665,0.003945388728314991,0.07363661769474308,0.005570803342444437,0.036862785285833415,0.013020350791037522,0.02400582633862036,0.13006025628227869,0.037187223433717,0.02914389434293635,0.009112605635029079,0.023326066986991485,0.0974563468245264,0.02139906228437297
439,GTEX-12584-0226-SM-5EQL5,0.03129434561547146,0.03542512770355745,0.032987420715638045,0.07316979107507163,0.03129876202917309,0.0064522314280430785,0.0013690813606102078,0.006808003662887471,0.02980520539791803,0.03832406025700145,0.03132248088701358,0.01771460849141905,0.0017094507383751214,0.002064231483770191,0.040651091333435065,0.04430537530465705,0.0641628098079149,0.024683647852461712,0.042536094919247674,0.039420906100088526,0.008522807572654062,0.0461739444440386,0.017234800111908227,0.03847129255594331,0.016443300364941522,0.028982480044657345,0.04902922408294116,0.04166172606619717,0.03281856707248723,0.015011010769759038,0.02988830803836564,0.047317883739516536,0.032939928972835486
440,GTEX-111FC-0226-SM-5N9B8,0.03436573690709018,0.040875764363684015,0.053050610019983506,0.02036049791365854,0.035202468206108006,0.0062673966228615164,4.041682329992438e-05,0.011742134007701356,0.05039937545241463,0.03664453029845429,0.03516272111950941,0.03856731223146233,5.227999800430616e-05,7.333933907333597e-05,0.03127028861469601,0.032810976149553285,0.032723867854192026,0.045079324812213106,0.029515413141867584,0.050939344386644325,0.025967850626317887,0.032427453543758304,0.009794963137061314,0.036084742127604395,0.025041809819817098,0.06440020464719752,0.02115307002026886,0.04399570156730519,0.04547948842587823,0.0167452473417915,0.04360787610708037,0.025049376156550673,0.025108418216896942
441,GTEX-1GMR3-2026-SM-9MQLG,0.024445779595464397,0.029308250132892264,0.03318833537659197,0.027087415205435044,0.023484860675172206,0.004701806396345249,0.0035115438000931603,0.006918065922270113,0.029851651413022373,0.040005226374836285,0.02777719015812776,0.020420959115537866,0.003952537168589767,0.004337186570277476,0.037894010635825634,0.04852052233513853,0.04795172368032148,0.02642017349798689,0.046708308633686337,0.04178148400725117,0.01682376455361932,0.06062269227043513,0.012943968159979963,0.03698745884257733,0.015372677552662544,0.037263532059594005,0.07701887376629558,0.04687449075051145,0.031907596821684106,0.020151443599827526,0.026512322488012535,0.06694422234559737,0.02230992609433693
442,GTEX-12126-0426-SM-5Q5AP,0.038442369459948146,0.04334064251080831,0.04574388812870764,0.019722738696124405,0.036840965945522025,0.005309015440995849,7.279590068138841e-05,0.013330284801185652,0.04132015747089677,0.040520120555181824,0.039359806204453826,0.02668992571356491,0.00011338564309055521,0.00017902914401594366,0.038952124317240766,0.04061904775426898,0.037494970999622894,0.033551797435927504,0.037069554306252445,0.04674154764307426,0.008866292523084462,0.03830438773296328,0.015256445822438243,0.04087758935161004,0.02002334307053305,0.042251830761090695,0.031190061472337296,0.043435944199492246,0.04153244708411785,0.026067627582279672,0.04192341967944573,0.03488749353810748,0.02996894911093579
443,GTEX-R45C-0226-SM-EVYAJ,0.023482434688394626,0.027567431879167534,0.028732784707773167,0.07160349332389004,0.02345270188311987,0.004998658478960079,0.002194505986245354,0.005045265340250287,0.025549212053383463,0.037566532445354586,0.024863089358417072,0.01601755001004033,0.0025801970653130278,0.0028391589365877527,0.03831865807352679,0.04691195792416398,0.06563059069895504,0.021481691141586035,0.04724146198658048,0.038384858159496285,0.007909964576928864,0.062045123951616606,0.012598887350675053,0.03558761140144836,0.014330751708035572,0.0292731159952819,0.08106183085229199,0.04347612678857156,0.02881932132730087,0.011289228501543742,0.024153785855067365,0.06734764041653007,0.027644377133502245
444,GTEX-12ZZZ-0526-SM-5DUX6,0.026046557601937276,0.03083529872545053,0.03892808905992923,0.023811225214783294,0.025534712319232027,0.004949556280212441,0.0007991063917550044,0.0068179862763326025,0.03676256015753705,0.03902636489864442,0.02918846339691941,0.026241163885758013,0.0010328892969974255,0.001298502799684669,0.034190785575421295,0.044368781757937535,0.043664883534844476,0.027858131777508274,0.04308789272740217,0.046221327644212266,0.022237952601177252,0.05703545441537119,0.012383198807789967,0.03747908115670703,0.01812211857102812,0.047434402947015904,0.06578677265939004,0.04490358050419595,0.03594979044118932,0.01184153668423164,0.03150329095282591,0.061787096491119235,0.02287144444545912
445,GTEX-16BQI-0526-SM-6PAM8,0.021925220638062494,0.02300341467545923,0.023859015882434696,0.029264862486271886,0.024609929520012234,0.002813065200643627,3.370482504099317e-05,0.004072433643814323,0.0206721210919684,0.03781397362595273,0.026343882146855974,0.011730003598428415,4.0132563362932837e-05,5.986822168505383e-05,0.04093046879772997,0.05084144070481116,0.05025783560709619,0.00894189443305115,0.05753431338559882,0.03327710280570247,0.0030266647768218947,0.07831896730343675,0.008588880808943915,0.0384930141623991,0.01188905719589677,0.02071333356216283,0.1376054641278715,0.039152581099740666,0.028312224908358684,0.01710543027152422,0.022814183804879883,0.10588601982878774,0.020069494295193308
446,GTEX-1GF9U-1226-SM-ARL9I,0.03364637175476092,0.0345863663221401,0.034984192858086724,0.0269188235993704,0.03411390761633886,0.006253892364327107,0.00013418242582389204,0.0128167377727665,0.03286193360529538,0.0390555136918547,0.036011951055634685,0.019644769364252662,0.00020226009120959994,0.0003333349460219965,0.04026068146692418,0.045620988488437354,0.04438177013152799,0.02006015461546594,0.04666413410414882,0.04025163145437185,0.011587779010374891,0.05250071018016272,0.017483438293553862,0.040892042992841535,0.024394684085992026,0.029429800697017797,0.05887389978506207,0.03968074754053914,0.036934998083062505,0.018135017577451867,0.03295962199312246,0.05901486315872043,0.029308798873339113
447,GTEX-1B996-0126-SM-7PBYF,0.024459992969922552,0.02922646215148578,0.03178186106128762,0.039243765969181985,0.024407774418695974,0.003800900481740393,0.0001393856348906098,0.005175016665737275,0.028832972444870996,0.04309706763531773,0.02782105505643892,0.018064652792188017,0.00020059425248181322,0.00027391390492183053,0.04021200218709122,0.049125072251253725,0.04756137603417681,0.02300817826938202,0.0495142042293036,0.041371656166997645,0.011463617868060175,0.0647409544045185,0.0077064605561175505,0.03830183951500875,0.014461673746886767,0.03390555574242173,0.08694891432876801,0.05044124426704011,0.032372319755144874,0.009523632144225684,0.02736406978263464,0.07192030862789622,0.023531504683910433
448,GTEX-14A5H-0526-SM-5TDCN,0.038185499344753696,0.04061396742403673,0.03910389356090143,0.022886116150121656,0.03341291731579779,0.004693619007331328,0.00023829639850264945,0.018700251682613224,0.039488477599657144,0.04076268897587607,0.038595776195690316,0.025234672600771692,0.00032477196099078777,0.0006327306924848576,0.038031428182148025,0.04832707071025736,0.04497490818948771,0.0561967464248978,0.037973194577034124,0.04601761352870835,0.0047166940816470385,0.035886124925263344,0.036979270932146605,0.03919103108038159,0.020171081716920166,0.03698846606080113,0.02448512233514626,0.034620174321736044,0.034772769154301914,0.01697754746214079,0.033946089246909124,0.032771765968660445,0.03409922219188283
449,GTEX-RWSA-0226-SM-2XCBA,0.030941101813062897,0.03720192205037714,0.03554862705350517,0.033751438526782945,0.028009645210445303,0.010755489164641379,0.00045924771134159254,0.01446768043922419,0.030896998806761788,0.037762623017645706,0.03171387455674511,0.02034155700237034,0.0006463415980305022,0.0009533272736459223,0.037324501469906776,0.03956696205684402,0.040805479639550904,0.031491320463866414,0.0376426434259534,0.03810887950381113,0.08661260720342338,0.037175938115997016,0.020209287489090337,0.03466599673007071,0.016550551159220966,0.03156133658642505,0.03916254399054966,0.050078569100468415,0.03232567841752628,0.014936785080222238,0.03025993187176392,0.03679633132751066,0.03127478214321877
450,GTEX-1POEN-1626-SM-EVYC2,0.041808417325279235,0.04706018896159005,0.03943186121922992,0.022737665267893562,0.034716519910223134,0.018141031853634082,0.01576198091250519,0.02396379082224475,0.03514733405167635,0.03289419006579894,0.03901805091244473,0.02552810386262112,0.016548817971215518,0.016674927441378717,0.040933312296814885,0.031646734844409115,0.039669011869802415,0.02287938674250153,0.03377555336624074,0.03788439970669358,0.004261308154940139,0.027534098466113526,0.022549792948255393,0.03542661540012838,0.021019443209010467,0.02811072379888566,0.02542863607908044,0.029471250564399053,0.03573975805829736,0.03806662678768592,0.04069956143146393,0.025114633502552327,0.050356272194989775
451,GTEX-14C5O-0926-SM-793DM,0.016931644742737527,0.01613853493479295,0.018154543978507676,0.05086440597829282,0.01836929568762534,0.0037492849540943607,0.010131724964159226,0.003663118441033899,0.019720350063025676,0.030477444005479016,0.021765544116357973,0.010958512712224408,0.010240613453793998,0.011363158554390098,0.03262030537696155,0.0461873815298018,0.05241990842580535,0.005341358189676215,0.055845028032833255,0.029494517282880477,0.0017471936479012673,0.08176337866022225,0.018958913667423492,0.03238898055770286,0.02493030393907673,0.018511074430364434,0.13877080078903248,0.027227860440945946,0.02090225782345095,0.007786527544341377,0.0168794213612072,0.12420457665701504,0.02149203505684233
452,GTEX-XMK1-0926-SM-4B66X,0.02837106700736528,0.03160247798789914,0.032318605613975586,0.017672708923955425,0.031528426054771096,0.006521922580376589,0.00013524521493965154,0.011918545488711485,0.03016225304669218,0.038145685194123084,0.033160890745610495,0.019047622278815596,0.00019288588654473954,0.00028848421887263224,0.03966637318503711,0.04729848946729496,0.03908345612104974,0.020000718275696452,0.04942345241233341,0.039321171349415415,0.011336810782053015,0.06281536974028229,0.01134141084784045,0.04006238231971733,0.01620197391147855,0.029928714686335935,0.08929778161220914,0.03869299404297888,0.03521355680558847,0.02255834366661178,0.030384759614909766,0.07358889418700079,0.022716526729513468
453,GTEX-144GM-1926-SM-5LUAN,0.027941614335627488,0.031571755909770655,0.03157430737725413,0.01592175652207961,0.027323322660121458,0.002860107347344813,0.00021637328253638495,0.007527066724457466,0.02917108375579865,0.043882898335795804,0.030350936193684754,0.015602650998067432,0.0003105523315897931,0.0004168027829867264,0.0411063913032619,0.05575096906035128,0.04347728327879926,0.03218635909298903,0.04912522298796349,0.042310736899539694,0.011518933667113531,0.06526882316111125,0.008337385849725116,0.040652127530773886,0.014991127626313543,0.029853556369476952,0.08399956525233218,0.0499338796343122,0.03359900578352815,0.011048092534593547,0.027411747534554578,0.07111347170127451,0.023644092174870665
454,GTEX-11WQC-2426-SM-5EQKQ,0.03627955535266404,0.04800032018085803,0.03690819665668323,0.02778281734420782,0.030154841285947653,0.008939841043329275,5.2663253852408516e-05,0.013786973719182118,0.03382873790909675,0.04787162425515665,0.03915140233136901,0.019567267244780667,6.726138863436059e-05,9.463540321840175e-05,0.04523005244395824,0.04547604816029141,0.04390736386964497,0.05723780996024352,0.04125418350091252,0.0441552863553295,0.007496105912434461,0.03899428118745238,0.010128097706314758,0.04127616696443059,0.01605655266187373,0.028570987291278757,0.033685217767306666,0.0417142754413807,0.035671407495524506,0.019668715649756866,0.034353467212974206,0.03423794929746422,0.03839989375244762
455,GTEX-1H2FU-0226-SM-9YFKO,0.015900374634461804,0.016949831947478646,0.017890337665851696,0.06467174983633693,0.017402985621598734,0.0031587589881145266,0.0001841400157401349,0.0026249045401018395,0.014811016224724026,0.03450277431454655,0.01935552056586048,0.008071545461229216,0.0002409318555054004,0.00033107562828156226,0.03677855908555472,0.04863251666719442,0.055867786747071324,0.008709276056093647,0.05758094418224044,0.027517775546140412,0.0040495231847098,0.08651376333446528,0.005639962303963273,0.0329359917171683,0.009032788983929738,0.016115000294719864,0.17342965726749163,0.03887713895590803,0.022384880106549983,0.006189533978593626,0.016217166804005378,0.11980412041836154,0.0176276670660069
456,GTEX-1HSMO-1426-SM-CNNQN,0.023626620508998827,0.02370368283142475,0.023818676798530444,0.07105523007368784,0.027064775514808712,0.008917621351740951,0.003940326497017257,0.006058250511463536,0.024491107390699412,0.029885079933101785,0.02394410309589392,0.013902092788732247,0.00423626529811745,0.004859244418091269,0.03567469035392131,0.03914794690785931,0.08635828047766901,0.00913439152298774,0.0497620508553809,0.033521832427085264,0.0032636153270918437,0.05961125257394342,0.018269131404123982,0.03268802191247634,0.036738660025987746,0.021775540082077167,0.07719182431558212,0.03126860704777214,0.024620700879561565,0.009967057761240688,0.021728090222059487,0.07833502761065136,0.04144020128022002
457,GTEX-1JJ6O-2826-SM-CNNP7,0.017776025854428286,0.019642520282219623,0.019063470517080214,0.05012376966888299,0.018718471181483644,0.005354892774047558,0.0005195886515524274,0.0038725104637279887,0.019564916177266318,0.03581619306971095,0.021757518678321663,0.01101395297903443,0.0006472616027894491,0.0008874344728198061,0.03524180280629401,0.047477077091435976,0.05561950117118624,0.012157773395793579,0.05610206238880872,0.03162920029254578,0.006630436968177985,0.08401602598374594,0.009501288915926626,0.03355169794850722,0.020002964546753783,0.019148693345201414,0.13783729536759015,0.03493366088972209,0.02267578491198838,0.01169679191388604,0.017408540030643405,0.11237853837022817,0.027232337288199196
458,GTEX-17MFQ-1126-SM-7LT9O,0.028905390592363984,0.03210431544725939,0.029912446100591437,0.022201601233724094,0.029614962003633127,0.004503907419468278,0.0002103125312146446,0.009096503471348884,0.03035941481622117,0.04156100678215586,0.03389212049271545,0.01606712807025482,0.00031697361576151953,0.0006490060848928154,0.03946886131922952,0.055561059634175076,0.044558330346026936,0.02209400033547008,0.04955631017922421,0.04040655553787515,0.005713479687406385,0.06128093726558586,0.036340459633380416,0.04006958142967432,0.01989102670548059,0.02715482827863743,0.06919951792248229,0.041375111460708346,0.031194757947507167,0.016044078217011887,0.026745674448447002,0.06867760185425571,0.02527273913581621
459,GTEX-14PJ6-2226-SM-6LLIV,0.022510598915235498,0.02268065811126627,0.02265464035041321,0.05486508966537446,0.02283222014594847,0.004084574693794478,6.07118511571851e-05,0.0049810440646599966,0.019410980436183323,0.037093190249028,0.02608493164993948,0.011467272686774572,8.179772767572431e-05,0.00014327176161885323,0.04120563166850956,0.04977915317167286,0.05479407310535467,0.009497842540587371,0.0566631037851137,0.030733603959316517,0.0031180639478076908,0.07290204473987363,0.013324926906954615,0.03696515807019502,0.01151754556797516,0.018338436064716808,0.13207192152094827,0.035349889059068246,0.026206816412894268,0.012864894261669766,0.02188008686191207,0.10067898689651962,0.02315683914984054
460,GTEX-1HB9E-0526-SM-ARZNM,0.026189036609694138,0.025425113959435235,0.025639821355744916,0.07623591391820832,0.032190261128199484,0.006790035051191704,0.0005365791784256503,0.006224264914835536,0.02425619880280213,0.032145934479925156,0.027025055073601815,0.014040238397241151,0.0006935547393427377,0.0011346151303138474,0.03657994002979035,0.04036393864708803,0.0718403580921507,0.009449897088633991,0.04782039877685188,0.03323491991907584,0.0027450106680738605,0.055020685136035086,0.026194847474778262,0.034031328209945595,0.026549835083529528,0.021672744618457255,0.0694754964469795,0.0337343531855995,0.02600444564486621,0.03839971648488464,0.024257096815785962,0.06830539897246034,0.035792965966051624
461,GTEX-Y111-0226-SM-4SOIW,0.034267556229208324,0.04470536216904494,0.047871735617086485,0.023945280148563303,0.03042131321954048,0.006985463739213311,0.0002138257103057066,0.014668034599678895,0.047030051820945856,0.03884815465431811,0.035016103612754125,0.03401199602205639,0.00031746489312074305,0.00041357871578921263,0.03338797240756229,0.034876207284735415,0.03345390322581976,0.05654639973115297,0.029795825949884922,0.049457425444784826,0.038590744795998666,0.029731875872992048,0.010271770165519717,0.03585803607292043,0.022242878162063585,0.05474090601840507,0.019740467094398216,0.043855816618574545,0.041987907351643476,0.015594766777841652,0.03980509505690365,0.02196033556954058,0.02938574524763222
462,GTEX-1HR98-0226-SM-CGQEK,0.044723512696493,0.04203101408909457,0.049007217045479105,0.024107096350757192,0.047974025104368434,0.007174174844804486,0.0007594726382761302,0.01123533973763475,0.04726122476298031,0.033329112212850856,0.04024920699603919,0.032259779543907394,0.0010936167657163056,0.001487445583537837,0.03607879471064028,0.03133290774405013,0.04046030419582753,0.016764436526898987,0.03329360629331119,0.046086855824423574,0.003951905960017115,0.03317833270495731,0.02815987780246064,0.03906381727285212,0.025582087410273673,0.04513516348187246,0.0257323575068037,0.032655396427240725,0.04315796143028793,0.021572943687452713,0.04762235322964952,0.03123364854945961,0.03624501086958122
463,GTEX-1B8KZ-1026-SM-73KYN,0.033967613380498814,0.03684780983443804,0.034166146137457186,0.06747725565548854,0.029785227056325764,0.016504308655077165,0.0010605179860061998,0.018656384877992788,0.03539424541822786,0.03778858542524209,0.03812583738912245,0.023566870107561005,0.001373680857765274,0.001936243020540146,0.03768193960271597,0.044810488882957154,0.051108746504115045,0.02537935889305974,0.043453843630793715,0.041969368113332434,0.004237403752102293,0.037545564553568625,0.025894836236753694,0.037129694371125205,0.02496108660021211,0.03135269841738402,0.03253579401022757,0.029379598885298328,0.03250762901395915,0.01934909917904998,0.030156313039379382,0.03801150330670089,0.03588430720552138
464,GTEX-1HCU7-2026-SM-A9G2B,0.014978754337203453,0.018126235947158106,0.01723211579819232,0.026086130193211175,0.014613046900181585,0.0038738222491816934,0.00015362353007914318,0.004424347819258084,0.017322956058197187,0.04125982319414641,0.019163316003364322,0.009512837064864126,0.00020852912266073814,0.0003073138370329485,0.0310710104785803,0.05800117851046207,0.04209599424906191,0.058597755352814404,0.05106248550837079,0.031010123227308263,0.045692344224856934,0.08599014489296312,0.006805534303444061,0.03177866367207838,0.01317088207932402,0.01775491435579204,0.13304990974894879,0.045498258454664764,0.022415134806515784,0.0055376659331038865,0.014152870982882041,0.10236649325096986,0.01668578391312725
465,GTEX-1B8SG-0226-SM-7939Q,0.03487569191226057,0.039445814018176595,0.03913944805590001,0.024814056021813958,0.03243290991267974,0.004819636752839754,0.0029089480741544215,0.010660481452744496,0.037718952056071176,0.04201296457348994,0.0366408605314113,0.024489358050810227,0.003405754217905109,0.0037317003099201214,0.042380552183561834,0.04235148910942109,0.04082404485032293,0.03004775981656836,0.042384506338219136,0.04413560322638258,0.007223347756335695,0.04604363533269963,0.013209601449359055,0.041025573684893735,0.019354327273717612,0.03668818604662442,0.04845805974217204,0.03908419989914722,0.038484697648034485,0.015790288093720885,0.03789655392755755,0.048064002637615205,0.029456995043469013
466,GTEX-1EKGG-1426-SM-7PBY2,0.03771499174972644,0.04253940916872182,0.03955496738927563,0.02721837811357194,0.033958068794301535,0.0082627524677447,0.0005508177909675751,0.014486923697927102,0.037448492009928856,0.042208006334091136,0.04365626090064371,0.021736293261239024,0.0007744622765720542,0.0010905981277707414,0.04128711246090456,0.044145056365086255,0.03911471364899646,0.026918063049946026,0.04209225792353779,0.044949891188014734,0.005345738974126449,0.04025482043182529,0.018812771974653072,0.042381760694553294,0.027267065448088077,0.03246971242161598,0.032865589681155896,0.04037905296831418,0.038969755782919425,0.024053108737201807,0.037825118782798185,0.03753518251261493,0.032132804871165356
467,GTEX-1HSKV-0326-SM-ADEJC,0.0334057386634513,0.04111684584086075,0.04919023476045127,0.023009901145745294,0.030997467581411562,0.005385270503589604,0.00020748107620743677,0.011237541525366442,0.0467287743985294,0.03977487068591855,0.034111477537396476,0.03534913631896346,0.0002981358561318296,0.0003844974690659807,0.03523623858238249,0.03601223700793568,0.035818217362164194,0.04491432255927089,0.03348271395072403,0.050635582098042406,0.020265636240867475,0.03610269826539973,0.008186102978151059,0.036123751964246976,0.0219082072417822,0.05867075218956574,0.028306931338396728,0.043761724662065,0.04254679797962002,0.0163472004775262,0.041189607762484204,0.03058710451487569,0.028706799461409995
468,GTEX-XPVG-2726-SM-4B66W,0.02470304348211714,0.027159459057718095,0.029265424492348334,0.025457686593255698,0.024824797341461324,0.0025792747699569488,0.0001882823634976912,0.005397651666969608,0.026553476909685795,0.03965916802886551,0.02919141777832103,0.016873443319825834,0.00026186776379796725,0.00037144637542773067,0.04061554745670555,0.049309968827212,0.04669694598008857,0.014965897017554375,0.05387992221925135,0.03806333060760255,0.005345811540739301,0.07085081941046599,0.00877463630438739,0.0400151016603456,0.015112755968659655,0.029248329264593795,0.10977989203297724,0.039184727482470524,0.03191628561148629,0.012846558255134248,0.027513344735718363,0.0921435621367766,0.021250123544581927
469,GTEX-18465-0226-SM-7LG5M,0.029249580382059288,0.036736848152531525,0.04212230096624519,0.031671366356195586,0.028921466901281858,0.011980436262755788,0.0029078008470280903,0.011598319894648084,0.038763536014417815,0.03821240978397007,0.028479965073306857,0.027745259146220152,0.0034538703398309003,0.003705783252355521,0.030113623869798427,0.03718127279525798,0.04203598133423092,0.0732232284934452,0.02890618173374125,0.04512770695886409,0.04878933146975235,0.03374725965298296,0.014408763388328284,0.03171508894037018,0.020078038359736282,0.05033152814910981,0.023470241092779523,0.05152579721604663,0.035325136299682584,0.014456861251633793,0.031863184408525216,0.024804636203115363,0.02734719500975238
470,GTEX-1E2YA-0226-SM-9MQLY,0.023537994766557817,0.026339181231813506,0.025419146444026666,0.04326564186557511,0.023811367629587406,0.004136646524127943,0.00018807291879881273,0.005068323394575357,0.02246098532964933,0.04163009852152819,0.027603338312026503,0.012876454783849798,0.00026186167573925004,0.00041912962247827413,0.04120178043245109,0.05415383525054074,0.05564632125484544,0.018842406549084964,0.05417204134409792,0.03597832981781656,0.004824273931112319,0.0716052123783356,0.01347828274875961,0.038765480561252064,0.011864012769648333,0.022242286721366602,0.10479027541302358,0.04178905120951182,0.028012499935028596,0.012566981134636432,0.022830677203722536,0.0865233672129791,0.023694641111452808
471,GTEX-1HBPI-1426-SM-B2LW7,0.03645900098240988,0.044446124196432873,0.04563788449142338,0.02545088523854376,0.03205731356681893,0.009554030277909532,0.00012232510798650684,0.01235086820489263,0.040476458639756484,0.04078230756012628,0.03855964506169384,0.027652148288246074,0.0001778490349492977,0.00026788451003146734,0.03955811148009218,0.03869849797916946,0.03903697001097834,0.03129547848539758,0.03750467888206814,0.04813918840889153,0.016913518643869415,0.0367075458305769,0.012031410677119696,0.03915407627313749,0.020027652877273417,0.04280605970156472,0.030778335477442464,0.04386413823471229,0.04049969240622438,0.020624588623624235,0.03992886969688477,0.03294273997285594,0.03549372117689621
472,GTEX-111YS-2426-SM-5GZZQ,0.02207455939105561,0.023900818513069345,0.023996992586917107,0.047782650122728955,0.021627152931882422,0.003096512009112254,6.45132919093728e-05,0.004306543554664257,0.021264923438547457,0.03972730126815082,0.026508991656318304,0.012489306460601366,8.411970851829179e-05,0.0001226429241577767,0.042435786224660196,0.05006112766242005,0.051063084038814634,0.011689980538093794,0.056794961366588355,0.033194933365997166,0.003596169761026906,0.07402067935829805,0.006567484913774872,0.038490926879459174,0.012109510906527173,0.020687377539054606,0.13032169164794954,0.03726883405202444,0.02841059555105515,0.010791346820568103,0.023090345080129273,0.10056217348187652,0.021795962954048675
473,GTEX-1S5ZA-1026-SM-EWRO2,0.019541284805044794,0.02257013702736404,0.022027975403793216,0.017231524227667213,0.0208266263452338,0.0042449102121025605,0.00013064416869751154,0.005731948039740742,0.02567791385964814,0.041787927407949364,0.025048415536008978,0.013149399958216755,0.0001920176025732431,0.0003445623599169942,0.034310341697670124,0.06110755923769093,0.04180383809916667,0.03376977860386467,0.05397760722553357,0.03766739938693904,0.003719255139602602,0.08527589570367705,0.018039112301613196,0.03723309196058163,0.019517395563741047,0.023562593819428806,0.12196832204213409,0.035385150485797094,0.02609346145528694,0.007853069391631268,0.019008504812676276,0.10272936264249959,0.018472973476508024
474,GTEX-14DAR-0426-SM-664MW,0.018158291295299903,0.019491868839200076,0.019083684087190578,0.018285125656338996,0.02044467016139525,0.002142377621472286,0.0008628341994620612,0.0038728893105748727,0.020120005994286528,0.03705593599966983,0.02458610136090345,0.009695850940040943,0.001085408193907901,0.0017538738965515767,0.035415731017322684,0.05725980718928407,0.042971732721367735,0.010983186789991072,0.058332953443714426,0.03143412564034325,0.002201754431382284,0.09168997904890742,0.024223321153591985,0.037545221426344824,0.013802015801060115,0.017706693689389007,0.14960622991438344,0.033311113666787726,0.023178533991955547,0.009672709704695486,0.017264430271732748,0.12982985634116323,0.016931686200288832
475,GTEX-1GF9X-1926-SM-ADEIC,0.03184178123565676,0.03614314272660047,0.0355352859469628,0.04816165660589266,0.03049631570686282,0.0048126569062635835,0.0001914486136937122,0.008654228459089162,0.03096787668597581,0.04374508466225951,0.03185195489898122,0.018910805073377474,0.000284532908132351,0.0003994735712903176,0.040334629029365965,0.04617595110582922,0.0501974171377556,0.04558908459409922,0.04059716118504497,0.04120800588280403,0.020019443226785054,0.04500380114799529,0.012213680382229655,0.0374149265374792,0.017799918066342915,0.031162440999475162,0.04682277566504878,0.049442175230343666,0.03557715761868263,0.012327430931131514,0.03136697931734075,0.04328994435310459,0.03146083358810311
476,GTEX-ZF29-0826-SM-5S2O2,0.012976094019672745,0.015025402884744958,0.013150030839316752,0.020812322796118977,0.012367854571219637,0.006024623914188048,6.196186237409357e-05,0.0053602466695398835,0.012012190495485775,0.036361545573793806,0.019497674815249957,0.00592413382384131,8.509306407125968e-05,0.00015458416204781124,0.03364359976023392,0.0587456460652425,0.0414712078961149,0.011229727505717199,0.063156926667323,0.024168816177903264,0.0024564090769058373,0.10131663866188763,0.00912930292094632,0.03354390656263131,0.006694360632216331,0.010214921657598108,0.2151936448310333,0.02992053407551122,0.017642815253530012,0.008599307528826355,0.011060870762765651,0.14978290636586547,0.012214698106082523
477,GTEX-1HCU9-0626-SM-ACKW6,0.02632283048993261,0.03223000952664821,0.031291222600226015,0.03502712428952044,0.025832236192398394,0.004464246674346426,0.004058371310189881,0.007665467459740339,0.035092823506487625,0.04365614526419569,0.03069220692163866,0.02034215419576837,0.004728386579296954,0.0058678007542224105,0.034819940461504696,0.05498908392824834,0.041338996128888444,0.06003418396691377,0.04140160821118964,0.044748620853953855,0.005752925248916248,0.05388462278598696,0.0333478225099341,0.036572804661424735,0.017243388519668536,0.0359177783485669,0.049786928854805054,0.037560773883503505,0.031014569028760645,0.01237567787880617,0.026356711223299717,0.05115304337764365,0.024429494363373015
