,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33
ENSG00000225836,2.1404830930914716,1.863717536730067,1.8209330514823814,1.6792488232934275,2.3020755494358687,3.9410473861686883,1.034118260520947,2.9295072122532577,1.9247122625699182,1.6605185990411002,2.0915851424090004,1.8610304762172354,1.0448070123432056,1.046103815488261,1.8561344615352389,1.707828669597605,1.6505035537724688,1.4045327389613278,1.8639426237090526,1.733367216866198,1.2125970606412457,1.6836939873748196,1.2898329204023402,1.8783509778551821,1.7103867855441641,1.646901931018799,1.9083859258858593,1.4893201997586463,1.997807841649482,3.445209123495801,2.3262916832809233,2.025141806130325,1.884886041583437
ENSG00000223904,1.0020894095146122,1.0051100511511197,1.0023694885405527,1.0015779167822947,1.003369753336778,1.0025720134179454,1.0006576452974556,1.0015421841683065,1.0035804765761749,1.0024126326005913,1.0062862883837245,1.0008241387926482,0.9991046581918254,0.9998341321480773,1.0043447139908934,1.0057658616285647,1.0063873363522664,1.0025704136882878,1.0022094921659415,1.0050687499847304,0.9993891349711537,1.002464527280846,1.0020190822155075,1.004415452723825,1.0049736876207958,1.0017321821486265,1.00386131852435,1.004548286213891,1.002692588534023,1.0022521034100838,1.0014220993226268,1.007194370315656,1.0029662945060889
ENSG00000224609,5.956172084401884,15.070192882700017,5.938846955613168,28.043629544951223,4.784572718133175,152.47009180546465,1.1912230702767572,2.4008291331332456,6.3047794183373105,10.827899338072102,6.832152987628379,4.568986799224516,1.271106810462365,1.2384768351803004,19.495686289753422,7.33310929246079,13.157006154648283,8.293190543096406,8.72081057792608,8.348262895201593,4.2734152978783335,7.206017286978038,1.801079774444837,5.9816590068553985,3.8080238235446626,4.494272973058583,21.298818376754056,9.64333739548147,6.049036835585214,3.7562444392072933,8.50674425795185,9.144886884448077,37.215452896027834
ENSG00000279432,15.113187882706082,12.606063881309879,11.218119129355347,8.505481739755103,18.107496790798407,9.608730062488911,10.557143052156256,7.586283227187959,18.38984487606433,14.21868283615511,17.613760942254707,11.412786226913035,14.05074890260562,14.927229108143981,11.300183292015241,11.376382621964979,8.494603866699789,11.76382934405997,15.310360546443976,14.493923968211881,10.24019204489791,18.359413108150267,29.992461574771745,13.364653794526252,14.885539366079843,17.610655318798308,12.847131964892705,9.514834980978554,14.559791702629877,18.482096269041715,14.599035481999215,18.210450765308966,7.984756513933998
ENSG00000263237,1.1890209366910005,1.2237954900487682,1.1936552324664556,1.1286013316766315,1.166305706871282,1.071348257738325,1.0030744704236827,1.29894323865084,1.1819022833200563,1.2581897278199001,1.2270467382244188,1.1445951327187505,1.008380407348772,1.0087034229050083,1.2297249129157646,1.2590240643585606,1.1938269302275186,1.3152843763744286,1.2205656377021925,1.2091015708076183,1.4447902831900834,1.253667807429779,1.0722162693260318,1.2167024752843154,1.166049567302803,1.1677967063511518,1.2194458325126847,1.2669880136755096,1.21349202845676,1.2469254440942499,1.1824026422895286,1.2415779351102574,1.1458817026428003
ENSG00000132359,344.118295928508,310.97624136421194,367.86842325837574,104.86892437857573,132.80707501277226,929.9940688746976,489.06608297101087,1462.453710064207,310.0078607211531,159.4495067278771,405.8128241225503,375.51376966334857,528.5118726159394,629.3505273364324,222.31347184328533,364.19454016300034,174.1856593693073,333.29842818971787,384.4401285473474,216.8555128552027,652.0819540707804,160.02750051004978,643.5584879537452,358.60234763469236,301.5603317672592,173.6828047306493,155.16521539254828,123.85737864238538,317.4991625992112,609.3983163419781,253.67230040394398,181.7898413097513,171.23724404294376
ENSG00000240974,4.462002865589683,3.8203077259923433,4.9851393578932175,4.179135555590783,6.549430909181689,1.85985876709261,2.7541346044731867,3.1257862847122837,6.699922906706414,4.039412137703224,5.078774271777018,7.5028334012378215,3.768587537943343,3.5192995948874723,4.2390730460745045,4.644313261575715,3.6661443941583154,3.564353360062919,4.63889298346248,5.465403885575434,3.8809283128359855,4.877951880473066,6.849338063555227,5.473125607444079,10.077403731235417,7.5918539014660515,5.0701597941869,4.134369306679254,5.35443302606965,7.2335692526053235,7.033899738159849,6.527757238686034,3.389565522250633
ENSG00000225142,1.590378815779039,1.546283604213956,1.5934257771283988,1.640790692871815,1.645534438003466,1.6686123975748341,1.1269309953339819,1.5525850915557982,1.590896728037801,1.608572289439271,1.648946249312052,1.6027155297865412,1.1650903491831446,1.164567709874331,1.605986971654604,1.6036669330936881,1.580618383966955,1.6911126284961544,1.5831244412116128,1.5812328104566382,1.6643317569819303,1.5722097440683542,1.5009443319205937,1.64178543008768,1.5333115967759485,1.506222395704655,1.6295899252361243,1.517328868866828,1.5490069751028321,1.6795325290851801,1.5690906882071292,1.6062858830036897,1.5107335782549394
ENSG00000197363,182.74440135743106,259.8257748747686,218.4782395048878,197.94832667228036,112.5712019213282,313.49589745045756,26.93800878939831,436.01119558935585,202.61817853425035,278.91204777703115,150.86942041173717,181.6345687914304,41.78272413320133,28.999987924665177,164.67882928536608,251.8086339754912,195.82103056650035,237.17606476396475,275.9804823441381,174.47236332235093,514.4533475797749,224.24475642928792,79.40451104761637,219.7662771174391,187.00669238616246,218.44558041301696,219.36663673634013,276.5678813414349,251.59449149952513,184.26756156671368,247.8691653643042,201.42401244571886,170.46744711815137
ENSG00000276650,1.062297422462555,1.0656119382250548,1.0630645244883297,1.0631948862049152,1.0468601392270447,1.0293356492410917,0.9995411023717847,1.2137391428276494,1.0638257065085979,1.0438415366411122,1.0713408387453252,1.0527890602888779,1.0028122970093685,1.0017318933867072,1.0598557985202328,1.0510043182838253,1.0520403419261182,1.0294184826573112,1.0618469777617732,1.0529974984124069,1.0558622058155553,1.0561483440824904,1.0256267003191977,1.051768673673889,1.0524645847193443,1.059020942836808,1.0434868477747157,1.0393772645392743,1.0567272182622,1.072821151559002,1.0527756282493423,1.0517075368940696,1.0722123246151565
ENSG00000227267,2.584630356645939,2.383777916584259,2.671542781192191,2.3179849919975477,2.100184663975589,3.2354781346015735,1.0882958001496172,2.323567066985782,2.7710781630153716,2.1206536784090186,2.068747729656875,3.205074121995659,1.1007893495090182,1.08321483218649,2.11266046997902,1.987239371984859,2.001559679390692,2.851159357092848,1.919059115010096,2.4406968713569763,6.009610512030322,1.9098162512228225,1.2799637828548107,2.0804809696519784,2.986940447941839,3.3151986796969735,1.7939301823845955,2.4768162385881776,2.369256712222003,1.8757525834723063,2.5492917535673145,1.9364868447386407,2.2269872398695547
ENSG00000273956,2.1471767146309357,2.0273501493719683,1.8541338575919835,2.0999490583368674,1.6255502094570131,4.148444467363461,1.152423835852902,9.348912335275015,1.836317497069675,1.8115629813936986,1.9345512500125044,2.109831209323198,1.2280168187736786,1.238229788339406,2.0102360813330544,2.059281837203948,1.9908353052131087,1.5059597907493283,2.122457503722803,1.9480273122684333,1.2561333399090093,1.9637743337455653,1.5387283462036674,2.089077921032877,1.8857218154101243,1.751996178762008,2.1339396527712124,1.5398829187620762,1.8744736194364076,2.646910982496606,1.9232998650435609,2.0103028059117993,2.421855110042527
ENSG00000133488,8.117506918260412,4.188468478891936,9.837208135135308,3.6109761322310336,9.337295304163558,1.6745103729660233,13.981090850582254,11.107366564145602,9.967919894599852,3.271914266340714,5.899113665212257,14.800298579464343,12.838532602363815,22.137023154144632,4.408220517882483,3.685658227531722,3.3745314433839786,2.6608554173095067,4.881753983782652,5.673848563688813,3.2426852834637705,3.777538404493011,8.723348606548399,6.173825796344416,10.103346547728057,11.19835249733532,3.56690981203596,3.391251278776481,6.214110566052043,4.740337216455776,9.576828733221134,6.906219008256099,3.586193086360025
ENSG00000143367,447.5485388067062,369.0422000026517,718.241598326104,433.9891968073905,418.1019581506943,71.7155013650881,45.342137920129325,305.9827167642053,2208.852144639254,285.2515204467426,355.03198601936623,2863.9407107599686,74.6935861635879,41.65223396016244,218.47101940848245,163.37740958283712,182.70734195478514,243.22304867845932,195.03946363854953,737.4812346769195,590.0973689241566,181.32956470958456,115.81465058298645,343.7451830341571,2538.8783098344948,3185.432782368869,183.24204402731783,239.08880215393296,718.1242879966449,392.69245739415373,949.876412627091,336.6880014866577,182.22968917814802
ENSG00000069535,640.6494322462654,1319.460366716048,866.1651663319722,960.0954049594311,398.9427541607401,8987.76868535384,44.71688080377671,3154.981503430611,583.5161084178502,1622.3949641886643,936.3702890971515,447.081858398903,58.14473170467655,53.54704781945944,1191.1862605666495,1646.1215665514146,1064.4068423987378,4273.625422398813,1192.881705920668,871.2062862586034,9358.841890300217,822.8606796002547,133.3742080237562,597.2463664187957,437.560064093365,570.1780454589333,1560.5590112626687,2160.128331420147,588.5377167572021,341.6086190663978,455.3943292195389,545.6850874803533,975.3406960683957
ENSG00000101132,538.0472189153945,342.046132209645,273.93072664749826,364.24590429673987,422.7526878232278,896.8576676677163,15.01180546560909,816.7587797131108,321.6238447850087,376.2882069532026,353.8067102217159,321.71827896213637,16.623150780203083,14.970668779402278,361.8918954168973,300.25396120239697,322.2712222694436,596.5210198615682,353.3666248363944,314.6599435756638,1142.087364656031,245.3070607989428,53.920998435267734,296.8383654268971,335.0486549300021,323.82052657032006,439.76456156584845,415.92468146124565,351.6799264880083,316.58823994302895,521.0654082787752,358.1675965073909,402.1261206418341
ENSG00000119638,708.4746791561377,1147.4105034984289,761.8523985237089,1379.145364051324,993.52596633519,2992.4413211007304,155.79292696879025,779.9344439930869,793.539255605726,1712.5299612435665,1167.5170631108067,561.978748464571,281.22480915569207,242.2592584058187,968.8442792577163,1119.6367154818704,1226.8112725671729,1492.670452776405,1263.7017913791497,999.7680725692189,3697.59307688773,1240.6637078416427,425.8502785271254,1029.1760114071635,743.1829929439625,718.9740315414051,1169.6334846276634,1025.2769491114411,1261.7143168960592,1074.5896996360386,1397.9105588834382,1089.634532583501,1181.6233883049003
ENSG00000225233,1.3431783239885122,1.4041767286086344,1.33604444421386,1.414097837805418,1.2733643292665813,1.4445845664386203,1.0537212138043872,1.8447649913395954,1.3232200480796625,1.4479883225649974,1.4144224681917825,1.2421815521074902,1.0890567249572456,1.071794059131778,1.4341254605039055,1.4844908241211259,1.3599042095182026,1.6951286962186927,1.4692712248415658,1.3401131297033815,1.7161572464102601,1.4305493361602784,1.2339425618641549,1.3998309613158981,1.2660170374479363,1.2567413476751679,1.4455682208159013,1.481178997646288,1.3422461008957247,1.5151665320317842,1.3092678516999277,1.3852529320549525,1.4135175229619243
ENSG00000243104,5.128753411397034,7.66745695223426,6.166704083775551,4.610106024650641,5.70612005375827,6.463350394741694,2.028342638752473,9.737459531196471,6.08248744315395,6.81521120717717,6.8609604833842965,4.827072051385037,2.3360991956715247,2.5419257984972696,5.705639122522243,5.798498170364921,5.347205713805231,7.251536617586048,6.247227845108517,4.644723494948853,13.630533476162288,5.906276546440303,3.8100916140955357,7.266521016792043,5.8011607869520345,4.475433592223871,5.733219886360103,6.698675738585872,5.489395373779621,7.344590557077304,6.727257394992291,6.179870986033171,5.11772192650086
