,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
ENSG00000132855,55.524701103242755,25.49214777352848,21.51784722302224,17.56312262678961,2.4506627355541277,4.75173228931956,25.65032762102679,3.341611470629438
ENSG00000172410,373.19875103857146,72.93810855134271,1.11497929478612,3.975848172939701,2.1896731235431974,2.1309422694315936,1.2032020964893415,2.488836213619533
ENSG00000275678,5.699296534200209,64.5636825694054,1.2150158719788133,1.8545399469406405,1.7833746969329038,2.218604133199158,1.177764736501376,2.0486240611337934
ENSG00000162594,128.91379107394522,2.015841043878473,1.9380458918571746,2.6177162077461418,1.9449869089557603,1.1127854840485503,3.8110784068501027,1.3578258867442272
ENSG00000116745,13.14361522659787,139.18066709900867,1.2881205404528908,10.060963445939018,1.290217200611798,2.9487605423547048,1.8845300321125267,1.7667626055665109
ENSG00000229639,12.35933972455455,1.6148479896470866,1.0073948854529453,1.9283429405752275,1.0873278843972267,1.005870824940418,1.0491311888990587,1.021437941772559
ENSG00000235782,117.27937791936581,3.998994239182873,1.6122435335606802,19.88369199039883,1.241899679937864,1.8385598957059306,2.8983992541431802,1.3142918222610502
ENSG00000154007,9.318977217914313,4.770692852115198,1.062183544409897,2.7375940415189643,1.9416563982251045,1.198935024987696,1.3253216816238333,10.28253582251553
ENSG00000234184,470.9107481795756,2.435843363223,16.860239147791297,9.271738133083034,2.0641793740027317,2.07116957430541,55.52450086466225,1.600842563584364
ENSG00000233290,34.741164257169075,1.8336944165139992,1.0090113851326041,1.0226787659903662,1.2227282469602765,1.0380168018004758,1.0415407094554023,1.0425748676981348
ENSG00000153898,3967.739844019378,50.76739002762081,46.124897831386505,187.6023694614169,22.644643344478215,21.827386795063248,140.03015781775858,11.520087588570124
ENSG00000137975,105.28670009846743,68.90473700695358,4.596122270864315,11717.705676059992,8.581969697939996,10.162858757470756,6.896195631541207,6.4291064041196595
ENSG00000016490,14385.957622191212,18.967739286560505,6.894493902472636,27.446282710234225,15.529087063070818,11.074819989987269,10.150647920231886,11.263551325323736
