,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5
ENSG00000180152.3,5.141125936344473e-06,0.0,0.0,0.0,0.0
ENSG00000227368.1,0.0,0.0,0.0,0.0,1.5461855037943768e-05
ENSG00000136694.8,0.0,0.0,0.0,0.0,0.0009319538844516717
ENSG00000136689.18,0.0,0.0,0.0,0.0,0.008797889796193895
ENSG00000125618.16,0.0031014518674937026,0.0,0.0,0.0,0.0
ENSG00000234199.2,0.00030630287157589175,0.0,0.0,0.0,0.0
ENSG00000231538.1,8.929323994703557e-06,0.0,0.0,0.0,0.0
ENSG00000019169.10,0.001120021343790203,0.0,0.0,0.0,0.0
ENSG00000259094.1,1.0552837448286024e-05,0.0,0.0,0.0,0.0
ENSG00000237524.8,0.00011702826144573602,0.0,0.0,0.0,0.0
ENSG00000115718.17,0.00019116870915933526,0.0,0.0,0.0,0.0
ENSG00000152086.8,0.00042975754044205836,0.0,0.0,0.0,0.0
ENSG00000214081.8,0.0,0.0,0.0,0.0001653226720678371,0.0
ENSG00000223349.1,7.57639611671817e-06,0.0,0.0,0.0,0.0
ENSG00000236956.1,0.0,0.0,0.0,7.746548062607223e-05,0.0
ENSG00000075886.10,0.0005597739095164541,0.0,0.0,0.0,0.0
ENSG00000204434.5,9.80872711539406e-06,0.0,0.0,0.0,0.0
ENSG00000273588.1,0.0,0.0,0.0,7.36866766930931e-05,0.0
ENSG00000224559.2,0.0,0.0,0.0,0.00016815677501757145,0.0
ENSG00000274353.1,1.1229301387278717e-05,0.0,0.0,0.0,0.0
ENSG00000233729.1,1.2988107628659721e-05,0.0,0.0,0.0,0.0
ENSG00000153086.13,0.00010086077330381064,0.0,0.0,0.0,0.0
ENSG00000115850.9,0.0,0.0,0.0,4.0622142279525684e-05,0.0
ENSG00000121966.6,0.0,0.005778800338867066,0.0,0.0,0.0
ENSG00000283118.1,3.991137240056894e-06,0.0,0.0,0.0,0.0
ENSG00000183091.19,0.0,0.0,0.0,0.0,0.0031744885425768576
ENSG00000136541.14,0.0016868304782721812,0.0,0.0,0.0,0.0
ENSG00000115165.9,0.0,0.0012981126239935215,0.0,0.0,0.0
ENSG00000224467.1,4.261722815653971e-06,0.0,0.0,0.0,0.0
ENSG00000115263.14,0.0,0.0,0.0,0.005186408398013861,0.0
ENSG00000115271.10,0.0,0.0024548438716309397,0.0,0.0,0.0
ENSG00000237750.2,4.126430027855432e-06,0.0,0.0,0.0,0.0
ENSG00000163092.19,0.0,0.0,0.0,0.0,0.0014037290223167364
ENSG00000231898.8,1.3326339598156068e-05,0.0,0.0,0.0,0.0
ENSG00000204334.7,0.0005215536969633669,0.0,0.0,0.0,0.0
ENSG00000232555.1,9.064616782502096e-06,0.0,0.0,0.0,0.0
ENSG00000174279.4,1.2108704507969218e-05,0.0,0.0,0.0,0.0
ENSG00000230552.5,0.0,0.0,2.9221481295329824e-05,0.0,0.0
ENSG00000227098.1,1.0620483842185293e-05,0.0,0.0,0.0,0.0
ENSG00000229941.5,0.0,0.0,0.0,2.550692654760915e-05,0.0
ENSG00000155657.26,0.0,0.0,0.0,0.0,0.0015551420661639175
ENSG00000237964.3,2.4555640985434785e-05,0.0,0.0,0.0,0.0
ENSG00000162992.3,0.0,0.0,0.0,0.00785235457273064,0.0
ENSG00000234595.1,1.1499886962875794e-05,0.0,0.0,0.0,0.0
ENSG00000163012.3,0.0,0.0,0.0,0.00016343327010134753,0.0
ENSG00000174325.4,0.0,0.0,0.00012053861034323552,0.0,0.0
ENSG00000225884.2,4.532308391251048e-06,0.0,0.0,0.0,0.0
ENSG00000227418.6,0.0,0.0,0.0,0.0,2.356990097247526e-06
ENSG00000234919.1,0.0,0.0,0.0,0.00012658993175480098,0.0
ENSG00000282836.1,4.938186754646664e-06,0.0,0.0,0.0,0.0
ENSG00000232732.9,7.71168890451671e-06,0.0,0.0,0.0,0.0
ENSG00000168530.15,0.0,0.0,0.0,0.0,0.013795745878001439
ENSG00000021826.14,0.00045383965667019824,0.0,0.0,0.0,0.0
ENSG00000280837.1,2.908794937668583e-06,0.0,0.0,0.0,0.0
ENSG00000231254.2,9.402848751998443e-06,0.0,0.0,0.0,0.0
ENSG00000225166.1,1.0552837448286024e-05,0.0,0.0,0.0,0.0
ENSG00000118245.2,0.009033905319671829,0.0,0.0,0.0,0.0
ENSG00000236295.1,6.088175450934244e-06,0.0,0.0,0.0,0.0
ENSG00000180871.7,0.0015512671048980454,0.0,0.0,0.0,0.0
ENSG00000163464.7,0.0027119439314217094,0.0,0.0,0.0,0.0
ENSG00000127831.10,0.0,0.0,0.0,0.0026564991648843307,0.0
ENSG00000236445.4,5.7972959571673856e-05,0.0,0.0,0.0,0.0
ENSG00000224090.1,1.1026362205580908e-05,0.0,0.0,0.0,0.0
ENSG00000228909.1,4.261722815653971e-06,0.0,0.0,0.0,0.0
ENSG00000171951.4,0.0025617689369653316,0.0,0.0,0.0,0.0
ENSG00000168955.3,0.0,0.0,0.0,0.0008096087426407793,0.0
ENSG00000236116.1,0.0,0.0,0.00023304131333025534,0.0,0.0
ENSG00000115009.11,0.0005135714224832531,0.0,0.0,0.0,0.0
ENSG00000283164.1,0.0,0.0,0.0,0.0001653226720678371,0.0
ENSG00000235013.1,0.0,0.0,0.0,0.00014831805436943098,0.0
ENSG00000173699.15,0.00015849550090598816,0.0,0.0,0.0,0.0
ENSG00000228884.2,0.0,0.0,0.0,0.00012564523077155618,0.0
ENSG00000177673.3,0.0003951225867656324,0.0,0.0,0.0,0.0
ENSG00000163283.6,2.9223242164484372e-05,0.0,0.0,0.0,0.0
ENSG00000163295.4,0.0,0.0,0.0,0.0008218898554229615,0.0
ENSG00000196811.11,0.0,0.0,0.0005690883482265483,0.0,0.0
ENSG00000115474.6,0.0,0.0,0.0,0.00048746570735430823,0.0
ENSG00000242366.3,1.08234230238831e-05,0.0,0.0,0.0,0.0
ENSG00000241119.1,0.0,0.0,0.0,0.0012139407634695466,0.0
ENSG00000244474.5,0.0,0.0,0.0,0.0006971893256346501,0.0
ENSG00000243135.6,2.9764413315678527e-06,0.0,0.0,0.0,0.0
ENSG00000072080.10,8.06345015279291e-05,0.0,0.0,0.0,0.0
ENSG00000235293.1,5.073479542445203e-06,0.0,0.0,0.0,0.0
ENSG00000222022.1,0.0,0.0,0.00010885001782510359,0.0,0.0
ENSG00000071677.1,1.0349898266588214e-05,0.0,0.0,0.0,0.0
ENSG00000232306.2,0.0,0.0,0.0,0.0,1.451905899904476e-05
ENSG00000226992.1,0.0,0.0,7.962853652977377e-05,0.0,0.0
ENSG00000276949.1,3.585258876661277e-06,0.0,0.0,0.0,0.0
ENSG00000184945.13,0.0,6.611493689572068e-05,0.0,0.0,0.0
ENSG00000172482.4,0.0012070146063446635,0.0,0.0,0.0,0.0
ENSG00000172478.17,0.0,0.0,0.01189606503532877,0.0,0.0
ENSG00000223587.1,7.982274480113787e-06,0.0,0.0,0.0,0.0
ENSG00000224918.1,8.388152843509403e-06,0.0,0.0,0.0,0.0
ENSG00000226258.6,5.614650693639359e-06,0.0,0.0,0.0,0.0
ENSG00000228723.6,3.970843321887112e-05,0.0,0.0,0.0,0.0
ENSG00000163705.12,9.842550312343695e-05,0.0,0.0,0.0,0.0
ENSG00000157017.15,0.0,0.0,0.0,0.0039715229335610695,0.0
ENSG00000224771.1,3.4499660888627384e-06,0.0,0.0,0.0,0.0
ENSG00000226567.1,4.802893966848126e-06,0.0,0.0,0.0,0.0
ENSG00000244502.2,5.817589875337166e-06,0.0,0.0,0.0,0.0
ENSG00000224514.2,5.614650693639359e-06,0.0,0.0,0.0,0.0
ENSG00000251576.1,0.0,0.0,0.0,9.258069635798877e-05,0.0
ENSG00000234123.1,5.073479542445203e-06,0.0,0.0,0.0,0.0
ENSG00000233570.1,1.4882206657839263e-05,0.0,0.0,0.0,0.0
ENSG00000224074.3,4.870540360747395e-06,0.0,0.0,0.0,0.0
ENSG00000230891.6,1.183811893237214e-05,0.0,0.0,0.0,0.0
ENSG00000229243.1,5.344065118042281e-06,0.0,0.0,0.0,0.0
ENSG00000227549.1,1.1432240568976525e-05,0.0,0.0,0.0,0.0
ENSG00000232490.6,8.185213661811595e-06,0.0,0.0,0.0,0.0
ENSG00000173705.8,0.0,0.0,0.0,0.0,0.002154854626507578
ENSG00000172995.16,0.0009205321281812577,0.0,0.0,0.0,0.0
ENSG00000231243.1,5.344065118042281e-06,0.0,0.0,0.0,0.0
ENSG00000168334.8,0.0,0.0,0.014796297053890255,0.0,0.0
ENSG00000168314.17,0.002918265432814481,0.0,0.0,0.0,0.0
ENSG00000187094.11,0.0,0.0,0.0,0.017717866940755913,0.0
ENSG00000281160.1,0.0,0.0,0.0,0.00013603694158724881,0.0
ENSG00000157119.11,0.0,0.0,0.009835950604008019,0.0,0.0
ENSG00000180432.5,0.00019962450839674395,0.0,0.0,0.0,0.0
ENSG00000206552.4,6.223468238732783e-06,0.0,0.0,0.0,0.0
ENSG00000261786.1,0.0,0.0,0.0,0.010719522056878556,0.0
ENSG00000173769.4,0.0,0.0,0.0,0.00010580651012341574,0.0
ENSG00000163810.11,0.0,0.0,0.0,0.0,0.00011850946208960559
ENSG00000173585.15,5.47935790584082e-06,0.0,0.0,0.0,0.0
ENSG00000012223.12,0.0,0.0,0.0,0.0,0.004218635155657511
ENSG00000163825.3,2.6855618378009944e-05,0.0,0.0,0.0,0.0
ENSG00000160808.9,0.0,0.0,0.0,0.0,0.010215100801866887
ENSG00000265078.2,6.561700208229129e-06,0.0,0.0,0.0,0.0
ENSG00000164047.4,0.0,0.0,0.0,0.004837813735196535,0.0
ENSG00000164076.16,0.0011456593270780262,0.0,0.0,0.0,0.0
ENSG00000234667.1,6.899932177725477e-06,0.0,0.0,0.0,0.0
ENSG00000004838.13,0.0004930745651317745,0.0,0.0,0.0,0.0
ENSG00000214686.4,4.4511327185719254e-05,0.0,0.0,0.0,0.0
ENSG00000224792.6,0.0001994892156089454,0.0,0.0,0.0,0.0
ENSG00000229972.7,8.476093155578453e-05,0.0,0.0,0.0,0.0
ENSG00000184345.4,0.0001800747005598551,0.0,0.0,0.0,0.0
ENSG00000235455.1,3.6529052705605466e-06,0.0,0.0,0.0,0.0
ENSG00000173389.15,0.0002379123673437304,0.0,0.0,0.0,0.0
ENSG00000010318.20,0.0027428583334336756,0.0,0.0,0.0,0.0
ENSG00000055957.10,0.0004588454898187442,0.0,0.0,0.0,0.0
ENSG00000162267.12,0.0012845373737532262,0.0,0.0,0.0,0.0
ENSG00000055955.15,0.0025444514601271184,0.0,0.0,0.0,0.0
ENSG00000265992.1,2.5096812136628938e-05,0.0,0.0,0.0,0.0
ENSG00000144771.7,0.0,0.0,0.0,0.00012281112782182183,0.0
ENSG00000240777.2,7.846981692315248e-06,0.0,0.0,0.0,0.0
ENSG00000198643.6,0.0010817334848432167,0.0,0.0,0.0,0.0
ENSG00000188817.7,1.8061587171104926e-05,0.0,0.0,0.0,0.0
ENSG00000163421.8,0.0009106557546719644,0.0,0.0,0.0,0.0
ENSG00000242781.1,5.141125936344473e-06,0.0,0.0,0.0,0.0
ENSG00000243694.2,0.0,0.0,0.0,0.00010958531405639486,0.0
ENSG00000242339.1,3.044087725467122e-06,0.0,0.0,0.0,0.0
ENSG00000239767.1,9.199909570300635e-06,0.0,0.0,0.0,0.0
ENSG00000064835.10,0.0,0.0,0.0,0.002107627893619112,0.0
ENSG00000242911.1,1.3664571567652415e-05,0.0,0.0,0.0,0.0
ENSG00000234629.1,7.035224965524015e-06,0.0,0.0,0.0,0.0
ENSG00000239589.5,4.194076421754701e-06,0.0,0.0,0.0,0.0
ENSG00000251172.1,5.41171151194155e-06,0.0,0.0,0.0,0.0
ENSG00000279658.1,4.261722815653971e-06,0.0,0.0,0.0,0.0
ENSG00000250562.1,3.0170291679074144e-05,0.0,0.0,0.0,0.0
ENSG00000154165.4,0.00021274790881320219,0.0,0.0,0.0,0.0
ENSG00000240476.1,0.0,0.0,9.350874014505543e-05,0.0,0.0
ENSG00000241754.1,5.547004299740089e-06,0.0,0.0,0.0,0.0
ENSG00000138483.2,0.000259153335028101,0.0,0.0,0.0,0.0
ENSG00000241469.7,1.4408681900544377e-05,0.0,0.0,0.0,0.0
ENSG00000163515.6,5.4928871846206734e-05,0.0,0.0,0.0,0.0
ENSG00000163530.4,0.0,0.0,0.0,0.00011147471602288444,0.0
ENSG00000121570.12,0.0,0.0,0.0,0.00011714292192235314,0.0
ENSG00000240766.1,9.944019903192599e-06,0.0,0.0,0.0,0.0
ENSG00000206531.10,4.938186754646664e-06,0.0,0.0,0.0,0.0
ENSG00000243849.1,7.982274480113787e-06,0.0,0.0,0.0,0.0
ENSG00000151577.12,5.547004299740089e-06,0.0,0.0,0.0,0.0
ENSG00000243197.7,1.2446936477465565e-05,0.0,0.0,0.0,0.0
ENSG00000163424.8,0.0001425309519457606,0.0,0.0,0.0,0.0
ENSG00000240254.1,7.914628086214517e-06,0.0,0.0,0.0,0.0
ENSG00000036828.15,6.764639389926938e-06,0.0,0.0,0.0,0.0
ENSG00000243918.1,8.049920874013056e-06,0.0,0.0,0.0,0.0
ENSG00000173702.7,0.00045668080521396755,0.0,0.0,0.0,0.0
ENSG00000242001.1,9.538141539796982e-06,0.0,0.0,0.0,0.0
ENSG00000249833.5,0.00015037793363807583,0.0,0.0,0.0,0.0
ENSG00000159650.8,6.56170020822913e-05,0.0,0.0,0.0,0.0
ENSG00000180697.8,5.371123675601989e-05,0.0,0.0,0.0,0.0
ENSG00000198284.9,1.2852814840861182e-05,0.0,0.0,0.0,0.0
ENSG00000282975.1,7.305810541121093e-06,0.0,0.0,0.0,0.0
ENSG00000179407.3,0.00010153723724280334,0.0,0.0,0.0,0.0
ENSG00000244065.1,0.0,0.0,0.0,0.00014076044650347273,0.0
ENSG00000178804.7,1.089106941778237e-05,0.0,0.0,0.0,0.0
ENSG00000170893.3,0.0001087077549961259,0.0,0.0,0.0,0.0
ENSG00000242899.1,0.0,0.0,0.0003674601272887725,0.0,0.0
ENSG00000014257.15,0.0,0.0,0.0,0.0,0.0019445168302292088
ENSG00000249725.1,4.667601179049587e-06,0.0,0.0,0.0,0.0
ENSG00000091513.14,0.006618996703861811,0.0,0.0,0.0,0.0
ENSG00000168875.2,4.194076421754701e-06,0.0,0.0,0.0,0.0
ENSG00000066405.12,0.0,0.0,0.0,0.01621201357346373,0.0
ENSG00000114113.6,0.0,0.0,0.0,0.0028766144939803653,0.0
ENSG00000243818.4,1.4002803537148761e-05,0.0,0.0,0.0,0.0
ENSG00000242671.1,0.0,0.0,0.0,0.0001190323238888427,0.0
ENSG00000152977.9,0.0,0.0,0.0,0.011657610133240627,0.0
ENSG00000153002.11,0.0,0.024514260655710763,0.0,0.0,0.0
ENSG00000240521.1,0.0,0.00015520201288232738,0.0,0.0,0.0
ENSG00000047457.13,0.001131047705995784,0.0,0.0,0.0,0.0
ENSG00000244468.1,0.0,0.0,0.0,0.0,1.640465107684278e-05
ENSG00000206199.10,0.0,0.0,0.0,5.573735801144222e-05,0.0
ENSG00000163645.14,5.141125936344473e-05,0.0,0.0,0.0,0.0
ENSG00000181631.6,0.0,0.0008913376732622231,0.0,0.0,0.0
ENSG00000242908.6,1.1702826144573603e-05,0.0,0.0,0.0,0.0
ENSG00000114771.13,0.0006148380741504594,0.0,0.0,0.0,0.0
ENSG00000243969.1,0.0,0.0,5.5520814461126665e-05,0.0,0.0
ENSG00000196549.10,0.0,0.0,0.0230221440385256,0.0,0.0
ENSG00000241336.1,1.2717522053062643e-05,0.0,0.0,0.0,0.0
ENSG00000240045.1,0.0,0.0,0.03570572799476351,0.0,0.0
ENSG00000242925.1,7.035224965524015e-06,0.0,0.0,0.0,0.0
ENSG00000241369.5,5.073479542445203e-06,0.0,0.0,0.0,0.0
ENSG00000090402.7,0.0,0.0,0.0,0.0013669823227552016,0.0
ENSG00000239205.1,2.502916574272967e-06,0.0,0.0,0.0,0.0
ENSG00000114204.14,0.0,0.00041545953989980414,0.0,0.0,0.0
ENSG00000188306.6,0.0,0.0,0.0,8.974659340825442e-05,0.0
ENSG00000239739.1,0.0,0.0,9.862249937173815e-05,0.0,0.0
ENSG00000163581.13,0.0,0.0,0.0,0.0015833188479182569,0.0
ENSG00000186329.9,6.764639389926938e-06,0.0,0.0,0.0,0.0
ENSG00000121853.3,0.0,0.0,0.0,0.00015776506420187882,0.0
ENSG00000230292.5,9.673434327595521e-06,0.0,0.0,0.0,0.0
ENSG00000226779.1,2.841148543769314e-06,0.0,0.0,0.0,0.0
ENSG00000232461.1,5.208772330243742e-06,0.0,0.0,0.0,0.0
ENSG00000225790.1,0.0,0.0,0.00011834699924608579,0.0,0.0
ENSG00000241696.1,1.4543974688342916e-05,0.0,0.0,0.0,0.0
ENSG00000242012.1,4.3293692095532404e-06,0.0,0.0,0.0,0.0
ENSG00000271682.1,4.532308391251048e-06,0.0,0.0,0.0,0.0
ENSG00000233441.6,3.111734119366391e-05,0.0,0.0,0.0,0.0
ENSG00000178084.1,2.1376260472169122e-05,0.0,0.0,0.0,0.0
ENSG00000234548.5,6.020529057034975e-06,0.0,0.0,0.0,0.0
ENSG00000224406.5,5.547004299740089e-06,0.0,0.0,0.0,0.0
ENSG00000145192.12,0.0014240918843674189,0.0,0.0,0.0,0.0
ENSG00000113905.4,0.0,0.0,0.0,0.010728969066711004,0.0
ENSG00000113889.11,0.0,0.0,0.0,0.006413574975248834,0.0
ENSG00000226652.3,0.0,0.0,0.0,8.596778947527529e-05,0.0
ENSG00000157005.3,0.0023418505103988065,0.0,0.0,0.0,0.0
ENSG00000224049.1,1.5558670596831956e-06,0.0,0.0,0.0,0.0
ENSG00000279891.1,0.0,0.0,0.0,0.0,4.054022967265744e-06
ENSG00000224563.1,5.682297087538628e-06,0.0,0.0,0.0,0.0
ENSG00000233308.1,0.0,0.0,0.0,9.63595002909679e-05,0.0
ENSG00000276407.4,3.7205516644598156e-06,0.0,0.0,0.0,0.0
ENSG00000238097.1,3.179380513265661e-06,0.0,0.0,0.0,0.0
ENSG00000178772.6,0.0,0.0,0.0,0.0018393328143775933,0.0
ENSG00000213113.3,0.0,0.0,0.0,6.518436784389005e-05,0.0
ENSG00000109758.8,0.0,0.0,0.0,0.0035199558635700626,0.0
ENSG00000216560.4,0.0,0.0,0.0,7.93548825925618e-05,0.0
ENSG00000250940.1,0.0,0.0,0.0,5.6682058994687e-05,0.0
ENSG00000170891.10,0.0,0.0,0.0,0.0,0.0013275511023736965
ENSG00000163993.6,0.002689011803889857,0.0,0.0,0.0,0.0
ENSG00000178597.6,0.0,0.0,0.009752669382316328,0.0,0.0
ENSG00000186146.1,7.846981692315248e-06,0.0,0.0,0.0,0.0
ENSG00000250393.1,1.0417544660487485e-05,0.0,0.0,0.0,0.0
ENSG00000249631.5,0.0,0.0,0.0,0.0001530415592856549,0.0
ENSG00000248300.1,0.0,0.0,0.0003177836090867118,0.0,0.0
ENSG00000250497.1,0.0,0.0,0.0,0.0,1.5933253057393276e-05
ENSG00000137440.4,0.0,0.0,0.027416324288310822,0.0,0.0
ENSG00000249645.1,5.41171151194155e-06,0.0,0.0,0.0,0.0
ENSG00000157765.11,0.0016989391827801504,0.0,0.0,0.0,0.0
ENSG00000283314.1,4.126430027855432e-06,0.0,0.0,0.0,0.0
ENSG00000250038.5,0.0,0.0,0.0,0.00015587566223538926,0.0
ENSG00000250190.1,7.982274480113787e-06,0.0,0.0,0.0,0.0
ENSG00000249228.1,6.020529057034975e-06,0.0,0.0,0.0,0.0
ENSG00000249882.1,1.0755776629983832e-05,0.0,0.0,0.0,0.0
ENSG00000247810.6,6.155821844833513e-06,0.0,0.0,0.0,0.0
ENSG00000251642.1,8.185213661811595e-06,0.0,0.0,0.0,0.0
ENSG00000250657.1,0.0,0.0,0.00012273022144038525,0.0,0.0
ENSG00000282917.1,0.0,0.0,0.0,0.0,4.4217134224363585e-05
ENSG00000250930.5,1.1229301387278717e-05,0.0,0.0,0.0,0.0
ENSG00000250456.1,1.2176350901868487e-06,0.0,0.0,0.0,0.0
ENSG00000249727.1,4.667601179049587e-06,0.0,0.0,0.0,0.0
ENSG00000163440.11,0.00015998372157177208,0.0,0.0,0.0,0.0
ENSG00000128040.10,0.0006656405159688106,0.0,0.0,0.0,0.0
ENSG00000250078.1,8.929323994703557e-06,0.0,0.0,0.0,0.0
ENSG00000248692.5,8.388152843509403e-06,0.0,0.0,0.0,0.0
ENSG00000153802.11,0.0,0.0,0.0,0.0,0.0006712707796960953
ENSG00000250426.2,0.0,0.0,0.0,0.0,1.2444907713466937e-05
ENSG00000185873.7,0.0,0.0,0.0,0.0,0.0027035619211468022
ENSG00000250642.3,2.2323309986758893e-06,0.0,0.0,0.0,0.0
ENSG00000249531.2,3.4499660888627384e-06,0.0,0.0,0.0,0.0
ENSG00000248122.1,3.991137240056894e-06,0.0,0.0,0.0,0.0
ENSG00000087128.9,0.0,0.0,0.0,0.0,0.0016101070752317299
ENSG00000197888.2,0.00035710531339424304,0.0,0.0,0.0,0.0
ENSG00000248635.1,0.0,0.0,0.0,5.10138530952183e-05,0.0
ENSG00000109181.11,0.00011384888093247036,0.0,0.0,0.0,0.0
ENSG00000251424.1,0.0,0.0,0.0,5.951616194442135e-05,0.0
ENSG00000251685.3,2.908794937668583e-06,0.0,0.0,0.0,0.0
ENSG00000171234.13,0.0,0.0,0.0,0.0031118450388083166,0.0
ENSG00000251427.1,1.7588062413810038e-06,0.0,0.0,0.0,0.0
ENSG00000156096.13,0.0,0.0,0.0,0.0030334348571989995,0.0
ENSG00000126545.13,0.0,0.0,0.0,0.0,0.002055106805592063
ENSG00000135222.6,0.0,0.0,0.0,0.0,0.0025265048250415678
ENSG00000126549.9,0.0,0.0,0.0,0.0,0.0018195020754712
ENSG00000126550.8,0.0,0.0,0.0,0.0,1.3387703752365947e-05
ENSG00000234124.6,0.0,0.0,0.0,0.0,6.976690687852676e-05
ENSG00000187533.13,0.0,0.0,0.0,0.0,1.2256348505687134e-05
ENSG00000109205.16,0.0,0.0,0.004110001344188139,0.0,0.0
ENSG00000181617.5,0.0,0.0,0.0,0.0,0.005055460919784273
ENSG00000171209.3,0.0,0.0,0.0,0.0,0.0044766784315041705
ENSG00000145309.5,0.0,0.0,0.0,0.0035681356137155468,0.0
ENSG00000109208.4,5.073479542445203e-06,0.0,0.0,0.0,0.0
ENSG00000171201.10,0.0,0.0,0.0,0.0,0.002359818485364223
ENSG00000171199.10,0.0,0.0,0.0,0.0,8.23060941958836e-05
ENSG00000171195.10,0.0,0.0,0.0,0.0,0.02931228308620135
ENSG00000187689.9,0.0,0.0,0.0,0.0,9.333680785100202e-06
ENSG00000178522.14,7.1028713594232846e-06,0.0,0.0,0.0,0.0
ENSG00000132465.10,0.0,0.010188050304128709,0.0,0.0,0.0
ENSG00000145321.12,0.001238064301144428,0.0,0.0,0.0,0.0
ENSG00000163631.16,0.024350063594374905,0.0,0.0,0.0,0.0
ENSG00000079557.4,0.00023297418058908375,0.0,0.0,0.0,0.0
ENSG00000250436.1,3.477024646422446e-05,0.0,0.0,0.0,0.0
ENSG00000169429.10,0.0014581180204987514,0.0,0.0,0.0,0.0
ENSG00000163739.4,0.001474082569458979,0.0,0.0,0.0,0.0
ENSG00000163737.3,0.0,0.0,0.0,0.006531662598154432,0.0
ENSG00000163736.3,0.0,0.0,0.0,0.006661086632858968,0.0
ENSG00000163735.6,0.0,0.0,0.013417773673783072,0.0,0.0
ENSG00000081041.8,0.0020120743401398685,0.0,0.0,0.0,0.0
ENSG00000251185.1,0.0,0.0,0.0,0.00011714292192235314,0.0
ENSG00000249036.1,0.0,0.0,0.0,2.1728122614630017e-05,0.0
ENSG00000156234.7,0.0006427760348308577,0.0,0.0,0.0,0.0
ENSG00000196475.5,0.00014753678509430652,0.0,0.0,0.0,0.0
ENSG00000251321.1,0.0,0.0,0.0,0.0,2.2344266121906546e-05
ENSG00000197826.11,0.0,0.0,0.0,0.00013981574552022794,0.0
ENSG00000251059.5,8.79403120690502e-06,0.0,0.0,0.0,0.0
ENSG00000152592.13,0.0,0.0,8.839498091837271e-05,0.0,0.0
ENSG00000029559.6,0.0,0.0,0.0013953257318519991,0.0,0.0
ENSG00000249239.2,1.1094008599480178e-05,0.0,0.0,0.0,0.0
ENSG00000163114.5,0.00012108704507969219,0.0,0.0,0.0,0.0
ENSG00000250496.2,6.494053814329861e-06,0.0,0.0,0.0,0.0
ENSG00000198099.8,0.0006073969708215398,0.0,0.0,0.0,0.0
ENSG00000249065.2,6.832285783826207e-06,0.0,0.0,0.0,0.0
ENSG00000187758.7,0.000387478544255015,0.0,0.0,0.0,0.0
ENSG00000196344.11,0.0,0.0,0.0,0.0,0.0007059656739275789
ENSG00000138823.13,0.0,0.0,0.0,0.0010183876599378764,0.0
ENSG00000248740.5,7.644042510617439e-06,0.0,0.0,0.0,0.0
ENSG00000248373.5,0.0,0.0,0.0,2.26728235978748e-05,0.0
ENSG00000249613.1,2.841148543769314e-06,0.0,0.0,0.0,0.0
ENSG00000251081.1,0.0,0.0,0.0,0.00014359454945320706,0.0
ENSG00000250103.2,0.0,0.0,0.0,0.00013509224060400402,0.0
ENSG00000249509.1,0.0,0.0,0.0,0.00012658993175480098,0.0
ENSG00000228358.5,0.0,0.0,0.0,0.00010013830422394704,0.0
ENSG00000172399.5,0.0,0.0,0.021443453511545408,0.0,0.0
ENSG00000145384.3,0.0,0.0,0.0,0.0012073278565868332,0.0
ENSG00000250772.5,5.141125936344473e-06,0.0,0.0,0.0,0.0
ENSG00000164113.10,0.00014638679639801893,0.0,0.0,0.0,0.0
ENSG00000251649.1,1.4746913870040725e-05,0.0,0.0,0.0,0.0
ENSG00000246876.6,4.3293692095532404e-06,0.0,0.0,0.0,0.0
ENSG00000261166.1,0.0,0.0,0.0,0.0001020277061904366,0.0
ENSG00000250341.1,5.141125936344473e-06,0.0,0.0,0.0,0.0
ENSG00000248307.5,7.914628086214517e-06,0.0,0.0,0.0,0.0
ENSG00000205301.11,2.489387295493113e-05,0.0,0.0,0.0,0.0
ENSG00000280262.1,1.0079312690991138e-05,0.0,0.0,0.0,0.0
ENSG00000109424.3,0.0,0.0,6.209564775257587e-05,0.0,0.0
ENSG00000250361.7,2.7464435923103367e-05,0.0,0.0,0.0,0.0
ENSG00000170180.19,0.0,0.0,0.0,9.730420127421269e-05,0.0
ENSG00000237136.7,1.3596925173753144e-05,0.0,0.0,0.0,0.0
ENSG00000260303.1,1.961745423078812e-06,0.0,0.0,0.0,0.0
ENSG00000251024.1,6.358761026531322e-06,0.0,0.0,0.0,0.0
ENSG00000248809.5,0.0,0.0,0.0,0.0004430647611418034,0.0
ENSG00000248764.1,5.952882663135705e-06,0.0,0.0,0.0,0.0
ENSG00000251688.1,7.441103328919631e-06,0.0,0.0,0.0,0.0
ENSG00000249317.1,2.4352701803736974e-06,0.0,0.0,0.0,0.0
ENSG00000234828.8,8.185213661811595e-06,0.0,0.0,0.0,0.0
ENSG00000181541.5,0.0,0.0,0.009326766292436896,0.0,0.0
ENSG00000251249.1,2.6720325590211403e-05,0.0,0.0,0.0,0.0
ENSG00000171564.11,0.009217362339926647,0.0,0.0,0.0,0.0
ENSG00000171560.14,0.006675887321131097,0.0,0.0,0.0,0.0
ENSG00000171557.16,0.00792261036069463,0.0,0.0,0.0,0.0
ENSG00000151790.8,0.00015578964515001737,0.0,0.0,0.0,0.0
ENSG00000251283.1,9.267555964199906e-06,0.0,0.0,0.0,0.0
ENSG00000278880.1,1.204105811406995e-05,0.0,0.0,0.0,0.0
ENSG00000248431.1,0.0,0.0,0.0,6.518436784389005e-05,0.0
ENSG00000151005.4,7.529043640988682e-05,0.0,0.0,0.0,0.0
