i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74,Topic 75,Topic 76,Topic 77,Topic 78,Topic 79,Topic 80,Topic 81,Topic 82,Topic 83,Topic 84,Topic 85,Topic 86,Topic 87,Topic 88,Topic 89,Topic 90,Topic 91,Topic 92,Topic 93,Topic 94,Topic 95,Topic 96,Topic 97,Topic 98,Topic 99,Topic 100,Topic 101,Topic 102,Topic 103,Topic 104,Topic 105,Topic 106,Topic 107,Topic 108,Topic 109,Topic 110,Topic 111,Topic 112,Topic 113,Topic 114,Topic 115,Topic 116,Topic 117,Topic 118,Topic 119,Topic 120,Topic 121,Topic 122,Topic 123,Topic 124,Topic 125,Topic 126,Topic 127
519,GTEX-1HCU9-0226-SM-9WPNT,0.01465127074387838,0.0005802483462922131,0.0035395149123824995,0.00023209933851688522,0.0009574097713821515,0.0008703725194383196,0.00029012417314610656,0.09420331902054078,0.004032726006730881,0.044505048160612744,0.031594522455611,0.007340141580596495,0.006701868399675061,0.009371010792619242,0.15483927120807706,0.024718579552048276,0.001247533944528258,0.0,0.00931298595799002,0.0011314842752698155,0.006759893234304282,0.004380875014506209,0.00020308692120227456,0.0030753162353487295,0.0004351862597191598,0.0,2.9012417314610652e-05,0.01645004061738424,0.00803643959614715,0.0029882789834048975,8.703725194383195e-05,0.08639897876291053,0.0,0.004322850179876987,0.0002611117558314959,0.0023209933851688525,0.000667285598236045,0.0011024718579552048,0.0005222235116629918,0.014158059649529998,0.0031333410699779505,0.013896947893698502,0.00803643959614715,0.0005222235116629918,0.00020308692120227456,0.0023209933851688525,0.0010734594406405942,0.0,0.0003771614250899385,0.00020308692120227456,0.02265869792271092,0.00020308692120227456,0.00029012417314610656,0.0,0.004032726006730881,0.002001856794708135,0.0004932110943483811,0.005628408959034467,0.000841360102123709,0.00623766972264129,8.703725194383195e-05,2.9012417314610652e-05,0.019003133341069976,0.00020308692120227456,0.0002611117558314959,8.703725194383195e-05,0.0007833352674944876,0.00023209933851688522,0.0004351862597191598,0.0011895091098990368,0.018045723569687828,0.0018567947081350818,0.006585818730416618,5.8024834629221305e-05,0.008268538934664036,0.00020308692120227456,8.703725194383195e-05,0.12562376697226413,0.004525937101079262,0.00133457119647209,0.00794940234420332,0.008297551351978646,0.0032203783219217825,2.9012417314610652e-05,0.04528838342810723,0.001247533944528258,0.004758036439596147,0.0006962980155506556,0.0032203783219217825,0.010357432981316004,0.0022049437159104095,0.0029012417314610655,0.0011314842752698155,0.004612974353023094,0.00046419867703377044,0.006527793895787397,0.00040617384240454913,0.000754322850179877,0.0013635836137867007,0.0007253104328652664,0.013171637460833236,0.0012185215272136475,0.008732737611697806,0.0007253104328652664,0.008355576186607868,0.0020598816293373565,0.010792619241035164,2.9012417314610652e-05,0.0003481490077753278,0.0002611117558314959,0.0007833352674944876,0.0003191365904607172,0.0029012417314610655,0.0002611117558314959,0.002262968550539631,0.00011604966925844261,0.00020308692120227456,0.002088894046651967,0.0017117326215620285,0.0029882789834048975,0.0009864221886967622,0.0008703725194383196,0.000667285598236045,0.0001740745038876639,0.0003481490077753278,0.0004932110943483811,0.007601253336427991
520,GTEX-1HCU9-0626-SM-ACKW6,0.006832467887400929,0.0001639792292976223,0.005192675594424706,5.465974309920743e-05,0.00010931948619841486,0.0007105766602896966,0.0007105766602896966,0.07351735446843399,0.015687346269472532,0.06564635146214813,0.015031429352282044,0.005848592511615195,0.004154140475539765,0.009674774528559716,0.09980869089915277,0.029734900245968844,0.0009292156326865264,0.0,0.02836840666848866,0.00010931948619841486,0.0010931948619841486,0.004427439191035802,0.00010931948619841486,0.00043727794479365945,0.0,0.0,0.00010931948619841486,0.008362940694178738,0.00010931948619841486,0.004536758677234217,0.0,0.06728614375512434,0.0,0.0074883848045914185,0.00027329871549603714,0.001639792292976223,0.008964197868270019,0.00027329871549603714,0.00027329871549603714,0.02016944520360754,0.00038261820169445204,0.01125990707843673,0.002405028696365127,0.00021863897239682973,0.00027329871549603714,0.00021863897239682973,0.0003279584585952446,0.0,0.00038261820169445204,0.00010931948619841486,0.041049467067504786,0.00021863897239682973,0.0,0.0,0.004318119704837387,0.0018037715222738453,0.00027329871549603714,0.004864717135829462,0.00038261820169445204,0.001639792292976223,5.465974309920743e-05,0.0,0.029297622301175184,0.0004919376878928669,0.0008745558895873189,0.0,0.0018037715222738453,0.0006559169171904892,0.0001639792292976223,0.0018584312653730528,0.0161792839573654,0.0007105766602896966,0.004536758677234217,0.00021863897239682973,0.02552610002732987,0.0006559169171904892,0.0007652364033889041,0.06859797758950532,0.005575293796119158,0.0006559169171904892,0.004646078163432632,0.007051106859797759,0.0031156053566548238,0.0,0.00027329871549603714,0.001639792292976223,5.465974309920743e-05,0.0017491117791746378,0.017272478819349547,0.011642525280131183,0.0033342443290516536,0.009401475813063678,0.0019130910084722602,0.006012571740912818,0.0001639792292976223,0.011970483738726428,0.00010931948619841486,0.0018584312653730528,0.004427439191035802,0.02066138289150041,0.011369226564635146,0.00213172998086909,0.018147034708936867,0.0034982235583492756,0.06072697458321946,0.02432358567914731,0.013063678600710577,0.00010931948619841486,0.00038261820169445204,0.0007105766602896966,0.0001639792292976223,0.007160426345996174,0.0063405301995080625,0.0,0.0,0.0003279584585952446,0.0003279584585952446,0.0032249248428532387,0.002186389723968297,0.0004919376878928669,0.00010931948619841486,0.001257174091281771,0.00043727794479365945,0.00043727794479365945,0.00021863897239682973,0.00010931948619841486,0.018857611369226566
521,GTEX-1HCUA-0526-SM-A9SMH,0.011874742102608775,4.584842510659759e-05,0.0033010866076750266,0.00013754527531979277,0.00018339370042639035,0.00018339370042639035,0.006556324790243455,0.05460547430195773,0.003163541332355234,0.023428545229471368,0.017514098390720278,0.006418779514923662,0.01691806886433451,0.003255238182568429,0.10384668286644354,0.022878364128192198,0.002429966530649672,0.0,0.0029801476319288433,0.00022924212553298795,0.001008665352345147,0.006006143688964284,9.169685021319517e-05,4.584842510659759e-05,0.0,0.003346935032781624,0.00027509055063958555,0.06528815735179497,4.584842510659759e-05,0.007014809041309431,0.00018339370042639035,0.08853330888083995,0.0,0.0038512677089541972,0.0016963917289441108,0.0004126358259593783,0.0008252716519187566,4.584842510659759e-05,0.0005043326761725735,0.004493145660446563,4.584842510659759e-05,0.007198202741735821,4.584842510659759e-05,0.00022924212553298795,9.169685021319517e-05,0.00013754527531979277,0.00022924212553298795,0.0,4.584842510659759e-05,0.0005501811012791711,0.008894594470679933,0.14483517491174178,0.011095318875796616,0.0,0.0040805098344871855,0.012058135803035165,0.0033010866076750266,0.0026133602310760627,0.0,0.00013754527531979277,4.584842510659759e-05,0.0,0.002567511805969465,9.169685021319517e-05,0.00018339370042639035,0.0,0.011141167300903214,0.00013754527531979277,0.00022924212553298795,0.0003209389757461831,0.029388840493329054,0.0003667874008527807,0.001558846453624318,4.584842510659759e-05,0.0033927834578882216,9.169685021319517e-05,0.0009628169272385493,0.03722892118655724,0.044427123928293066,0.00013754527531979277,0.001237907477878135,0.008894594470679933,0.00022924212553298795,0.005822749988537893,0.00013754527531979277,4.584842510659759e-05,0.0,0.0005501811012791711,0.0028426023566090505,0.0027509055063958555,0.01788088579157306,0.005960295263857687,0.0003209389757461831,0.00132960432809133,4.584842510659759e-05,0.003667874008527807,0.001008665352345147,9.169685021319517e-05,0.0007335748017055614,0.0030718444821420383,0.010820228325157031,0.0005501811012791711,0.058135803035165745,0.0009628169272385493,0.005547659437898308,4.584842510659759e-05,0.028976204667369675,9.169685021319517e-05,0.007152354316629223,0.004814084636192747,0.002017330704690294,0.0027509055063958555,0.003163541332355234,0.0,0.00398881298427399,0.001008665352345147,0.00022924212553298795,0.0003209389757461831,0.0010545137774517445,0.0,0.0010545137774517445,9.169685021319517e-05,0.00022924212553298795,0.0016505433038375133,0.00022924212553298795,0.000779423226812159,0.016184494062628948
522,GTEX-1HCVE-0006-SM-ADEH2,0.0002713514175923251,4.376635767618147e-05,0.0,0.0,0.0,9.628598688759925e-05,0.0,0.019423509536689337,0.0,0.004166557250772476,0.0009716131404112287,0.0013304972733559168,8.753271535236295e-06,0.0006477420936074858,0.008070516355487863,0.00021007851684567107,0.0,1.750654307047259e-05,0.002967359050445104,0.0001750654307047259,0.00010503925842283553,3.501308614094518e-05,8.753271535236295e-06,0.0059259648293549716,0.00012254580149330814,0.0,0.0,0.0006039757359313044,0.00025384487452185254,0.00011379252995807184,0.0,0.010083768808592212,0.0,0.0,8.753271535236295e-06,0.0037901665747573157,0.0,0.0,0.0,0.014171546615547561,0.0002450916029866163,0.00034137758987421547,0.0,0.0008665738819883932,0.0,4.376635767618147e-05,0.0003238710468037429,0.0,0.0,0.00025384487452185254,0.0012079514718626087,0.0,0.0,3.501308614094518e-05,0.0019169664662167486,8.753271535236295e-06,0.00028885796066279774,0.004989364775084688,0.006915084512836673,0.007554073334908922,0.0,0.0,0.006573706922962457,0.0,0.01081904361755206,0.0,0.0,8.753271535236295e-06,6.127290074665407e-05,5.251962921141777e-05,0.0036413609586582987,1.750654307047259e-05,0.0013655103594968619,0.0,0.006687499452920529,0.0,9.628598688759925e-05,4.376635767618147e-05,0.001129172028045482,0.00022758505991614367,0.0021270449830624195,0.001811927207793913,0.014906821424507409,0.0,0.00023633833145137996,0.005934718100890208,1.750654307047259e-05,0.0005076897490437051,1.750654307047259e-05,0.0028710730635575048,6.127290074665407e-05,0.0006740019082131947,8.753271535236295e-06,0.0035713347863764082,2.6259814605708884e-05,1.750654307047259e-05,0.0,0.000919093511199811,0.0,0.8000665248636678,0.008945843509011493,0.008333114501544952,8.753271535236295e-06,0.0008228075243122116,0.0,0.0,0.0006477420936074858,8.753271535236295e-06,3.501308614094518e-05,0.0,0.0,0.0,0.007011370499724272,8.753271535236295e-06,0.0,0.0,5.251962921141777e-05,0.00034137758987421547,0.0001663121591694896,0.0,1.750654307047259e-05,0.004586714284463818,0.00028885796066279774,0.0,0.0001750654307047259,0.0,0.005435781623381739
523,GTEX-1HCVE-0226-SM-CGQEV,0.008829720346628031,0.00019135616850277467,0.008720373964626445,2.733659550039638e-05,0.0002733659550039638,0.00158552253902299,0.0013394931795194227,0.08329460648970777,0.021486564063311554,0.06514310707744457,0.017276728356250513,0.006205407178589978,0.004373855280063421,0.014488395615210082,0.11221672452912715,0.03285858779147645,0.00021869276400317104,0.0,0.00997785735764468,8.200978650118915e-05,0.0005193953145075312,0.0027609961455400344,5.467319100079276e-05,0.0003280391460047566,0.0,0.0,0.00010934638200158552,0.008829720346628031,0.00038271233700554934,0.001230146797517837,8.200978650118915e-05,0.07189524616604248,0.0,0.0073535441896066265,0.0001640195730023783,0.004592548044066592,0.0023509472130340886,0.0002733659550039638,0.00035537574150515297,0.01919029004127826,0.0003280391460047566,0.015089800716218802,0.001230146797517837,0.00035537574150515297,0.00030070255050436016,5.467319100079276e-05,0.00046472212350673846,0.0,0.0013941663705202155,0.00010934638200158552,0.024001530849348023,0.0007654246740110987,8.200978650118915e-05,0.0,0.00475656761706897,0.0016128591345233865,0.0001640195730023783,0.004346518684563025,0.00019135616850277467,0.002651649763538449,2.733659550039638e-05,0.00010934638200158552,0.013230912222191847,0.00038271233700554934,0.0005467319100079276,0.004045816134058664,0.002077581258030125,0.0010661272245154588,0.00030070255050436016,0.006123397392088789,0.013422268390694624,0.0002733659550039638,0.0034717476285503405,5.467319100079276e-05,0.014187693064705721,8.200978650118915e-05,0.0005467319100079276,0.12777124736885268,0.0002733659550039638,0.0006834148875099096,0.004182499111560646,0.006834148875099096,0.003007025505043602,0.00010934638200158552,0.0008474344605122878,0.0009567808425138733,8.200978650118915e-05,0.0016948689210245756,0.04712829064268336,0.0071348514256034555,0.005795358246084033,0.018944260681774693,0.0006834148875099096,0.002460293595035674,0.0012574833930182334,0.01027855990814904,0.00019135616850277467,0.00021869276400317104,0.0008747710560126842,0.0015581859435225937,0.01306689264918947,0.0027609961455400344,0.044203274924140945,0.009239769279133976,0.009103086301631995,0.012192121593176786,0.013996336896202947,0.0011208004155162515,0.0005193953145075312,0.0012028102020174407,5.467319100079276e-05,0.0008747710560126842,0.001940898280528143,0.0,2.733659550039638e-05,0.0009841174380142697,0.00035537574150515297,0.0021049178535305214,0.0011754736065170443,0.000574068505508324,0.0,0.0009021076515130805,0.0006560782920095132,0.0001366829775019819,8.200978650118915e-05,0.0003280391460047566,0.012520160739181543
524,GTEX-1HCVE-0726-SM-A96SH,0.018699038855737257,0.001161572450234592,0.0046918416617318815,9.110372158702682e-05,0.0008882612854735116,0.001161572450234592,0.0002960870951578372,0.09235639775884845,0.004600737940144855,0.06015123217783446,0.03398168815196101,0.0072427458661686326,0.010066961235366465,0.013916093472418348,0.15218876691112831,0.030610850453241016,0.0014348836149956725,2.2775930396756706e-05,0.009634218557828087,0.002277593039675671,0.014394388010750239,0.0040541156106226935,0.0003416389559513506,0.0003644148863481073,0.0008882612854735116,0.0,0.00022775930396756709,0.015943151277729696,4.555186079351341e-05,0.003507493281100533,4.555186079351341e-05,0.08115064000364415,0.0,0.006377260511091878,0.0002960870951578372,0.001708194779756753,0.0015259873365826993,0.001161572450234592,0.000933813146267025,0.00947478704505079,0.006240604928711338,0.015852047556142668,0.01038582426092106,0.0003644148863481073,0.00018220744317405365,0.0026647838564205347,0.0007288297726962146,0.0,0.0003416389559513506,0.00038719081674486405,0.021227167129777253,9.110372158702682e-05,0.0003644148863481073,0.0,0.003985787819432424,0.0025053523436432378,0.0005010704687286475,0.0038491322370518837,0.0019815059445178335,0.000933813146267025,9.110372158702682e-05,0.0,0.012891176604564297,0.00043274267753837747,0.0007288297726962146,4.555186079351341e-05,0.0010704687286475652,6.832779119027012e-05,0.00040996674714162076,0.0005238463991254043,0.014508267662734022,0.0026647838564205347,0.01168405229353619,0.00011387965198378354,0.008335990525212954,0.00027331116476108047,0.00018220744317405365,0.12128182936272947,0.0005693982599189177,0.0008882612854735116,0.0038719081674486403,0.007994351569261605,0.0007060538422994579,0.0007743816334897281,0.00015943151277729694,0.0003188630255545939,0.004190771193003234,0.0005693982599189177,0.006468364232678905,0.011661276363139433,0.005124584339270259,0.0032114061859426957,0.0012754521022183755,0.004509634218557828,0.00018220744317405365,0.006035621555140528,0.0004782945383318909,0.0007060538422994579,0.0014121076845989159,0.009247027741083224,0.014895458479478887,0.0008654853550767549,0.005443447364824853,0.0007060538422994579,0.012276226483851866,0.006559467954265932,0.009019268437115657,6.832779119027012e-05,0.0005238463991254043,0.00018220744317405365,0.0007516057030929713,0.00025053523436432376,0.003894684097845397,0.00040996674714162076,0.0028242153691978317,0.00025053523436432376,0.00015943151277729694,0.0032341821163394523,0.0030064228123718854,0.0031430783947524257,0.0012299002414248622,0.00025053523436432376,0.0003644148863481073,0.00011387965198378354,0.00025053523436432376,0.0012754521022183755,0.021887669111283196
525,GTEX-1HFI7-2326-SM-CGQFS,0.007263254673613239,0.0007048728164266013,0.0034630707937480846,3.064664419246093e-05,0.0003371130861170702,0.003217897640208397,0.00039840637450199205,0.07551333129022372,0.00530186944529574,0.11838798651547655,0.022402696904688938,0.011737664725712535,0.004106650321789764,0.009714986209010113,0.14731841863315967,0.024241495556236593,0.0002145265093472265,0.022739809990806006,0.04100520992951272,0.0011339258351210542,0.0007661661048115232,0.004596996628869139,0.00830524057615691,6.129328838492186e-05,9.193993257738278e-05,0.0,0.0007048728164266013,0.009684339564817653,0.0,0.0015629788538155073,3.064664419246093e-05,0.10361630401471039,0.01492491572172847,0.004413116763714373,0.000858106037388906,0.0020226785167024213,0.0007968127490039841,0.002880784554091327,0.0014403922770456635,0.010052099295127183,0.00039840637450199205,0.009776279497395035,0.007814894269077536,0.00018387986515476556,0.0013484523444682807,0.006129328838492185,0.004811523138216365,0.0,0.0009806926141587497,0.00039840637450199205,0.01783634692001226,0.00030646644192460924,9.193993257738278e-05,3.064664419246093e-05,0.007906834201654918,0.0016242721422004291,0.00015323322096230462,0.004750229849831444,6.129328838492186e-05,0.0005822862396567575,0.0,9.193993257738278e-05,0.005608335887220349,0.00030646644192460924,0.00015323322096230462,0.0001225865767698437,0.0005822862396567575,0.001716212074777812,0.014311982837879253,0.0001225865767698437,0.01887833282255593,0.006435795280416794,0.0010419859025436716,0.00018387986515476556,0.009531106343855348,0.004167943610174686,0.0002145265093472265,0.02653999387067116,0.001195219123505976,0.00018387986515476556,0.002880784554091327,0.00695678823168863,0.0006129328838492185,0.00018387986515476556,0.00015323322096230462,0.0001225865767698437,0.0001225865767698437,0.0011032791909285932,0.006374501992031873,0.008243947287771988,0.004811523138216365,0.01930738584125038,0.004842169782408826,0.00398406374501992,0.000858106037388906,0.007876187557462458,6.129328838492186e-05,0.011032791909285933,0.0016242721422004291,0.0025743181121667177,0.015752375114924916,0.0005822862396567575,0.0099601593625498,0.0022678516702421083,0.0022372050260496476,0.017713760343242416,0.013208703646950658,0.0002145265093472265,0.00045969966288691386,0.0002758197977321483,6.129328838492186e-05,6.129328838492186e-05,0.0030646644192460926,0.0021759117376647257,3.064664419246093e-05,0.0006129328838492185,0.0049954030033711305,0.0022678516702421083,0.0002758197977321483,0.0013484523444682807,0.0026969046889365614,0.001256512411890898,0.00030646644192460924,0.0002145265093472265,3.064664419246093e-05,0.0003371130861170702,0.01124731841863316
526,GTEX-1HGF4-0002-SM-EZ6M7,0.015887349380590908,0.000112876372153399,0.00039506730253689644,0.0019471174196461327,0.000225752744306798,0.0002821909303834975,0.0,0.076812371250388,2.821909303834975e-05,0.10125010582159889,0.02113610068572396,0.0168467985438948,0.003245195699410221,0.021700482546490957,0.18971696249682535,0.006123543189321895,0.0,0.00014109546519174875,0.009792025284307362,0.000112876372153399,0.00019753365126844822,0.001806021954454384,5.64381860766995e-05,0.001213421000649039,5.64381860766995e-05,0.0,2.821909303834975e-05,0.023788695431328836,0.03154894601687502,0.0012416400936873888,0.0,0.10807912633687954,8.465727911504924e-05,0.000112876372153399,0.000112876372153399,0.004910122188672856,0.0,0.000451505488613596,0.0,0.008127098795044727,0.0002821909303834975,0.002765471117758275,0.0,0.0006490391398820442,0.0,0.000225752744306798,0.0013827355588791376,0.0,0.0,0.0,0.0222366453142196,0.0012698591867257387,0.0,0.0,0.02466348731551768,0.00014109546519174875,0.00019753365126844822,0.002680813838643226,0.00016931455823009848,0.010977227191918052,0.0005926009538053447,0.0,0.0017778028614160342,0.0,0.0004797245816519457,0.0,0.0,0.0006490391398820442,0.00019753365126844822,2.821909303834975e-05,0.036910573694161466,0.0002821909303834975,0.0,0.0,0.003922453932330615,0.0,0.0,5.64381860766995e-05,0.0,0.011090103564071451,0.010864350819764652,0.01351694556536953,0.005643818607669949,0.0,0.10748652538307418,0.015153652961593815,0.0018342410474927336,8.465727911504924e-05,0.0,0.0055591613285549,0.000225752744306798,0.001890679233569433,5.64381860766995e-05,0.0031605384202951716,0.018370629567965684,0.000451505488613596,0.0,0.0,2.821909303834975e-05,2.821909303834975e-05,0.008183536981121427,0.0008747918841888421,0.0,0.00112876372153399,0.0,0.0,0.017016113102124898,0.0,2.821909303834975e-05,0.0,0.0002821909303834975,0.0,0.00225752744306798,8.465727911504924e-05,0.0,0.0,2.821909303834975e-05,0.0033016338854869203,0.0,0.0,0.0,0.003132319327256822,0.0012416400936873888,0.0,0.00016931455823009848,0.0,0.0067161441431272395
527,GTEX-1HGF4-0011-R5b-SM-CM2ST,0.028213639106819552,0.0015087507543753772,0.002715751357875679,0.0004023335345001006,0.001307583987125327,0.0017099175216254276,0.004626835646751157,0.06693824180245424,0.0018607925970629653,0.02595051297525649,0.03706497686582177,0.0037215851941259305,0.005180044256688795,0.00352041842687588,0.11939247636290484,0.01272379802856568,0.007292295312814323,0.0,0.009052504526252263,0.025648762824381412,0.0002011667672500503,0.0053309193321263324,0.001307583987125327,0.0,0.0010058338362502514,0.002263126131563066,0.01704888352444176,0.01564071615369141,0.00010058338362502515,0.06935224300945483,0.011768255884127943,0.10470730235365118,0.0,0.0019613759806879905,0.001056125528062764,0.0008549587608127138,0.00045262522631261314,5.0291691812512574e-05,0.014131965399316033,0.01036008851337759,0.00015087507543753772,0.022782136391068197,0.004677127338563669,0.005481794407563871,0.00010058338362502515,0.000704083685375176,0.0006537919935626635,0.0,0.0014584590625628647,0.00045262522631261314,0.0088010460671897,0.0025648762824381412,0.008197545765439549,0.012070006035003017,0.014383423858378597,0.0016093341380004024,0.003973043653188494,0.0028666264333132166,0.0,0.0005029169181251257,0.00030175015087507544,0.0,0.005532086099376383,0.0007543753771876886,0.08046670690002011,0.0,0.0010058338362502514,0.0038221685777509555,0.0008549587608127138,0.0002011667672500503,0.02383826191913096,0.0024140012070006035,0.002615167974250654,0.00030175015087507544,0.003570710118688393,5.0291691812512574e-05,0.0,0.0030175015087507543,0.05019110842888755,0.0005029169181251257,0.0012572922953128143,0.01755180044256689,0.00030175015087507544,0.0,0.0,0.00045262522631261314,0.004274793804063569,0.005029169181251257,0.0,0.008247837457252062,0.002263126131563066,0.0012572922953128143,0.00010058338362502515,0.0018607925970629653,0.0002011667672500503,0.0020116676725005027,0.0024642928988131163,0.0,0.000352041842687588,0.0026654596660631662,0.012824381412190706,0.0010058338362502514,0.0038221685777509555,0.00025145845906256284,0.0064373365520016095,0.0029169181251257293,0.013528465097565882,5.0291691812512574e-05,0.0004023335345001006,0.004828002414001207,0.00015087507543753772,0.0,0.0025648762824381412,5.0291691812512574e-05,0.00045262522631261314,0.00025145845906256284,0.00025145845906256284,0.00025145845906256284,0.00015087507543753772,5.0291691812512574e-05,0.00010058338362502515,0.0,0.0015087507543753772,0.0002011667672500503,0.00010058338362502515,0.0,0.010259505129752565
528,GTEX-1HGF4-0726-SM-9WYU9,0.016319738417072956,0.0009634192625463463,0.004933874405161591,2.919452310746504e-05,0.0012261699705135316,0.0012553644936209966,0.0001459726155373252,0.09689662219367647,0.0026858961258867838,0.04711996029544857,0.03646395936122383,0.008203660993197677,0.008437217178057397,0.01159022567366362,0.15312527369865414,0.03395323037398184,0.0009926137856538114,2.919452310746504e-05,0.01083116807286953,0.0011677809242986016,0.015998598662890842,0.0039704551426152455,0.00035033427728958045,0.000788252123901556,0.0008174466470090211,0.0,5.838904621493008e-05,0.012933173736607012,0.0002627507079671854,0.003094619449391294,2.919452310746504e-05,0.08154030303914986,0.0,0.008086882900767816,0.00037952880039704553,0.003007035880068899,0.0009050302163314162,0.0010218083087612764,0.0011969754474060667,0.010072110472075438,0.00759057600794091,0.01471403964616238,0.01094794616529939,0.00037952880039704553,0.00017516713864479023,0.0032697865880360845,0.0012845590167284617,0.0,0.0002627507079671854,0.00046711236971944066,0.024523399410270635,0.00020436166175225528,0.00046711236971944066,0.0,0.003094619449391294,0.0023939508948121334,0.0005255014159343708,0.004700318220301872,0.002247978279274808,0.0015181152015881821,8.758356932239511e-05,0.0,0.022508977315855546,0.00023355618485972033,0.0006714740314716959,0.0,0.0009634192625463463,0.00017516713864479023,0.0008174466470090211,0.0002919452310746504,0.013137535398359268,0.002861063264531574,0.011677809242986016,5.838904621493008e-05,0.010568417364902345,0.0006130849852567658,0.00020436166175225528,0.1207485475724754,0.0006714740314716959,0.0012261699705135316,0.004963068928269056,0.0070942691151140045,0.000788252123901556,0.0005838904621493008,0.002919452310746504,0.0004963068928269057,0.00382448252707792,0.0005546959390418357,0.0028318687414241087,0.012845590167284617,0.006656351268502029,0.00394126061950778,0.0009926137856538114,0.004116427758152571,0.00023355618485972033,0.0038828715732928502,0.00020436166175225528,0.0005838904621493008,0.002247978279274808,0.014626456076839985,0.012728812074854757,0.0007006685545791609,0.001430531632265787,0.000788252123901556,0.012320088751350248,0.0017224768633404372,0.009896943333430648,5.838904621493008e-05,0.00046711236971944066,0.00020436166175225528,0.0012845590167284617,0.00020436166175225528,0.0023939508948121334,0.00040872332350451056,0.0011093918780836715,0.00023355618485972033,0.0001459726155373252,0.002481534464134528,0.0004963068928269057,0.003123813972498759,0.0017808659095553674,0.00020436166175225528,0.00040872332350451056,0.0002627507079671854,0.0005255014159343708,0.0032405920649286194,0.019823081189968762
529,GTEX-1HGF4-2826-SM-ADEII,0.010413483463012152,0.00014104040807691405,0.00923814672903787,4.7013469358971345e-05,0.00011753367339742837,0.00044662795891022776,0.00037610775487177076,0.07033215016102114,0.005994217343268846,0.04882348792929174,0.01314026468583249,0.006158764486025246,0.005289015302884276,0.013046237747114548,0.09962154157166028,0.03758726875249759,0.0002585740814743424,0.0,0.018429279988716768,0.00014104040807691405,0.0004701346935897135,0.004583813262499706,4.7013469358971345e-05,0.0004231212242307421,0.0,0.0006581885710255989,0.0,0.006981500199807244,0.00011753367339742837,0.001504431019487083,0.00014104040807691405,0.06417338567499589,0.0,0.011118685503396723,0.00014104040807691405,0.0015984579582050257,0.00157495122352554,2.3506734679485672e-05,0.001151829999294798,0.009708281422627583,0.00030558755083331376,0.013657412848781176,0.005147974894807362,0.00014104040807691405,0.00037610775487177076,7.052020403845702e-05,0.00021156061211537105,0.004395759385063821,0.0007522155097435415,0.00014104040807691405,0.01661926141839637,0.001857032039679368,9.402693871794269e-05,2.3506734679485672e-05,0.002209633059871653,0.0018100185703203969,0.00016454714275639971,0.0027032744881408523,0.00023506734679485674,0.0007992289791025129,0.0006111751016666275,0.0,0.007404621424037987,0.00014104040807691405,0.004654333466538163,7.052020403845702e-05,0.008156836933781528,0.00032909428551279943,0.0002820808161538281,0.0007522155097435415,0.015608471827178486,0.00032909428551279943,0.0008227357137819986,0.0019275522437178251,0.009473214075832726,2.3506734679485672e-05,0.0005876683669871418,0.08688089137537905,0.001433910815448626,0.0005641616323076562,0.0029383418349357092,0.0067934463223713595,0.0009637761218589126,0.00011753367339742837,0.0004231212242307421,0.0003996144895512564,0.00011753367339742837,0.0007052020403845702,0.0173949836628194,0.0077337157095507866,0.002162619590512682,0.00874450530076867,0.0005171481629486848,0.0027032744881408523,7.052020403845702e-05,0.0024917138760254813,0.0003526010201922851,0.002914835100256223,0.05152676241743259,0.11560612115371054,0.01027244305493524,0.0007287087750640558,0.003173409181730566,0.0014809242848075974,0.057591499964739896,0.006088244281986789,0.011541806727627465,7.052020403845702e-05,0.002867821630897252,0.001880538774358854,0.00011753367339742837,0.001880538774358854,0.0024211936719870245,0.0,0.00011753367339742837,0.001222350203333255,0.0008462424484614842,0.006276298159422674,7.052020403845702e-05,0.0017394983662819398,9.402693871794269e-05,0.00030558755083331376,0.00023506734679485674,0.006158764486025246,0.00021156061211537105,0.00014104040807691405,0.022002303659998588
