i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
147,GTEX-13JUV-0011-R1a-SM-5LZY4,0.3242452496543742,0.03973893193582612,0.1531685046458541,0.12487541394720766,0.3243738546120953,0.0325370543034434,0.0,0.0010609909011992413
148,GTEX-13JUV-2026-SM-5K7UA,0.33290143730979,0.04107029861090186,0.13803597794317052,0.07014794949829753,0.3837044625907735,0.0337782866785187,0.0,0.0003615873685479254
149,GTEX-13N1W-0011-R4a-SM-5MR52,0.35,0.03137074517019319,0.1346366145354186,0.15754369825206993,0.29273229070837165,0.030910763569457222,0.0,0.0028058877644894205
150,GTEX-13N2G-0011-R2a-SM-5MR4Q,0.3796092521895351,0.04078149562092971,0.09350999326296879,0.1504603637996856,0.3028520098809791,0.0318886144172468,0.0,0.0008982708286548395
151,GTEX-13N2G-2226-SM-5IJCU,0.24388764917046668,0.03468516542155817,0.35534103036771125,0.024643446201610558,0.33991462113127,0.0009702144173862424,0.0,0.0005578732899970893
152,GTEX-13NYB-0726-SM-5MR4J,0.3175774324747106,0.11826050683074356,0.16391177390760245,0.038585879653769944,0.3573626029825842,0.001251433934716863,0.0,0.0030503702158723536
153,GTEX-13NYS-0326-SM-5MR4L,0.25217701278199317,0.0505678056729643,0.40169068594999235,0.042241686612007945,0.24978357182869074,0.0017059632326730152,0.0,0.001833273921678464
154,GTEX-13NZA-0526-SM-5L3D7,0.27756374182935806,0.07579758452015065,0.4141812042768711,0.010908618674516255,0.21176572442751396,0.0008657633868663694,0.0,0.008917362884723605
155,GTEX-13O1R-2426-SM-5KLZZ,0.2830975882771955,0.025575794579559715,0.24819375190800855,0.021403615888199178,0.4184729147586581,0.0006105627353210542,0.0,0.0026457718530579015
156,GTEX-13O21-1526-SM-5K7W4,0.2756367131186929,0.02157616530514176,0.33856319077366653,0.030658337337818357,0.3329408938010572,0.0005285920230658338,0.0,9.610764055742432e-05
157,GTEX-13O3O-1126-SM-5KM4Q,0.29712041884816753,0.053569728700618754,0.2584007615421228,0.02284626368396002,0.3466444550214184,0.0005473584007615421,0.006235126130414089,0.014635887672536887
158,GTEX-13O3O-1526-SM-5KM1C,0.35806660200452634,0.24563530552861298,0.12746524409957968,0.010992563853863564,0.2502424830261882,0.00032331070158422246,0.0,0.0072744907856450046
159,GTEX-13O3P-0226-SM-5KM3Z,0.27271369170629683,0.019844135149266737,0.3125513532355651,0.02823494260886886,0.2914373926250529,0.0002738839230137191,0.0,0.07494460075193586
160,GTEX-13O3P-1426-SM-5L3DT,0.38543021743170414,0.13718639658056123,0.173796692064672,0.01932726259059654,0.2647091618658242,0.000594685002787586,0.00022300687604534473,0.018732577587808958
161,GTEX-13OVG-0626-SM-5IFEP,0.28332622601279317,0.019957356076759063,0.07923240938166311,0.16443496801705756,0.3934328358208955,0.05936034115138593,0.0,0.000255863539445629
162,GTEX-13OVI-2126-SM-5KM3U,0.24708991883810338,0.026244126441691586,0.41379218282785135,0.017407090986757797,0.29479923109782147,0.0006140538231524989,0.0,5.339598462195643e-05
163,GTEX-13OVJ-1426-SM-5K7Z2,0.24476472037447647,0.03409706824340971,0.3347129834934713,0.02086720867208672,0.3302291204730229,0.0003695491500369549,0.0,0.034959349593495934
164,GTEX-13OVJ-1826-SM-5KM2D,0.2628330255869164,0.03255077815879715,0.31400685834872066,0.029359008177261937,0.34265365338960696,0.0010551305724083356,2.6378264310208388e-05,0.01751516750197837
165,GTEX-13OVJ-2826-SM-5L3GW,0.37248774944961294,0.032064484056530076,0.11266955471912506,0.15211987784958456,0.27494496129536256,0.026489595909381436,0.0,0.02922377672040338
166,GTEX-13OVL-0006-SM-5O996,0.046774139038156075,0.0012707425056608876,0.0006353712528304438,0.030247727195917402,0.030687079657981006,0.0001757409848254419,0.0,0.8902091993646287
167,GTEX-13OVL-0126-SM-5L3GJ,0.30564102564102563,0.03480769230769231,0.10115384615384615,0.08458333333333333,0.4046153846153846,0.06852564102564103,3.205128205128205e-05,0.000641025641025641
168,GTEX-13OVL-0326-SM-5IJCS,0.3304903466432646,0.04286419482229048,0.2113317244405441,0.02438021061869241,0.3883830627468188,0.0008501535761298815,2.7424308907415534e-05,0.0016728828433523475
169,GTEX-13OW5-0011-R6b-SM-5O9BW,0.4348280030772612,0.03467414001538631,0.10863831190240686,0.10067040334102649,0.29003187163424554,0.026156720518738324,0.0,0.005000549510935268
170,GTEX-13OW5-2826-SM-5KM1G,0.2630611853111373,0.03326659901818282,0.3259742752927625,0.023942078271124153,0.3512876066149247,0.0010421523187889093,0.0,0.0014261031730795602
171,GTEX-13OW6-0926-SM-5L3GM,0.43747485314235135,0.12368230465920979,0.15804297095035005,0.025549207371046913,0.2517904562645852,0.002132453528607065,0.0,0.0013277540838496822
172,GTEX-13OW8-2326-SM-5L3I9,0.2831804933532381,0.027475652235729012,0.09881282434065543,0.16638231321532665,0.38803582853486884,0.027262387147224,0.0,0.008850501172957987
173,GTEX-13PL7-2526-SM-5IFGR,0.3441949738874258,0.2144802035441682,0.061331071731464536,0.06025978663571843,0.31482390751238676,0.004910056688836316,0.0,0.0
174,GTEX-13PLJ-0326-SM-5L3I7,0.28823955835610326,0.04823509730664139,0.3336307366307924,0.012937043439469135,0.3131656722243908,0.0022305247309429544,0.0,0.0015613673116600681
175,GTEX-13PLJ-0526-SM-5K7VW,0.25236079452946925,0.05179971445031686,0.34180798036219723,0.018610825839741503,0.3314380181850061,0.000626205445482554,0.0026300628710267263,0.0007263983167597626
176,GTEX-13PVR-0926-SM-5S2RB,0.36473740023441426,0.10972819110342133,0.1996986102584138,0.01825082324049785,0.30473851649271644,0.0016743874532566835,0.0,0.0011720712172796784
177,GTEX-13QBU-0626-SM-5J2OG,0.3178240224353867,0.059817075113929696,0.20230090187705152,0.02616399502852226,0.3921731094043787,0.000987921858567832,0.0,0.0007329742821632302
178,GTEX-13QBU-1326-SM-5LU4K,0.34129086639773615,0.03233186826419411,0.24932265639111326,0.038894575230296824,0.33186826419411164,0.00033114576434463243,0.0,0.005960623758203384
179,GTEX-13QBU-2426-SM-5LU4L,0.2303109290634891,0.12029882703407187,0.41214392105753117,0.05943958294544777,0.17724818469558742,0.0003723701359150996,0.0,0.0001861850679575498
180,GTEX-13QJC-0011-R8b-SM-5S2U6,0.34558909902502055,0.032890872782802776,0.10971455421120639,0.132033360742394,0.33783625044050275,0.0325384705744156,0.0,0.009397392223657935
181,GTEX-13RTJ-2626-SM-7DHKR,0.26699486503038583,0.0363687756159608,0.24197955434116927,0.024143779149196777,0.3390022141612098,0.0003062137843312762,0.0044283224195599945,0.08677627549818627
182,GTEX-13S7M-0226-SM-5S2UG,0.3406050303774357,0.03044039411968395,0.2030723706991532,0.03991563572260522,0.3788837472849183,0.0006925425756287972,0.0,0.006390279220574811
183,GTEX-13S7M-0326-SM-5S2PH,0.19455507665448196,0.03565388182661356,0.551694036772328,0.008374706748867915,0.1990015821921545,0.0025096841071525996,0.0,0.00821103169840144
184,GTEX-13S86-1126-SM-5RQJX,0.3307334882177232,0.05403252572187189,0.18028542980418188,0.03846664454032526,0.392864254895453,0.0006969797543976104,0.0,0.002920677066047129
185,GTEX-13U4I-0006-SM-5N9CI,0.2354443423911826,0.07477766078989224,0.00400994645937409,0.11624364345079415,0.1711059835569793,0.0012097045184703958,0.0,0.3972087188333072
186,GTEX-13U4I-1826-SM-5IJD2,0.31240237425804435,0.09836211898067568,0.2492524657473111,0.01611103672959343,0.3207033516311867,0.0009818360333824251,0.0,0.0021868166198063107
187,GTEX-13U4I-2226-SM-5LU5H,0.3387074013970225,0.025294574190361956,0.10195442037677274,0.06762858957172088,0.43131306004374514,0.03474917095886545,0.0,0.00035278346151132434
188,GTEX-13VXT-0626-SM-5SIA1,0.3324353727399886,0.05908408019478838,0.16953323317619023,0.030901932342122986,0.4057918458270735,0.00132103818059369,0.0,0.0009324975392426048
189,GTEX-13VXT-1126-SM-5LU3A,0.3065990413554788,0.3040352246126407,0.13515773046483112,0.008917623453349682,0.24445435291494816,0.0005016163192509196,0.0,0.00033441087950061306
190,GTEX-13VXU-0526-SM-5K7V1,0.2839540876083392,0.07427969079409698,0.29828999765753106,0.02197235886624502,0.3068868587491216,0.00030452096509721245,0.008034668540641837,0.0062778168189271495
191,GTEX-13VXU-3026-SM-5LU3K,0.3026406498216587,0.04304169289332494,0.10062044780145671,0.09204807721128196,0.39501843359410127,0.06582141893714594,0.0,0.0008092797410304828
192,GTEX-13W3W-1826-SM-5IJDE,0.2534677763551003,0.03718523260776782,0.3493651301749893,0.025021340162185234,0.33432031583440036,0.0006135296628254375,0.0,2.667520273154076e-05
193,GTEX-13W3W-2126-SM-5K7UX,0.30744772271555426,0.028788312804354052,0.28550558579203666,0.029103408765396733,0.34875393869951304,0.0002578057863076482,0.00011458034947006589,2.864508736751647e-05
194,GTEX-13W46-0926-SM-5LU3T,0.3200426335933337,0.0643137444891236,0.18242817692941232,0.03110314422750836,0.39520856547647887,0.001356523424252701,0.0,0.005547211859890509
195,GTEX-13W46-1926-SM-5J2MF,0.31392151962009496,0.02382737648921103,0.08447888027993002,0.11642922602682662,0.43497458968591185,0.02511872031992002,0.0,0.0012496875781054736
196,GTEX-13X6H-1426-SM-5SI91,0.21047791702792884,0.026431255090512598,0.4485431281364126,0.01563279997898111,0.29841570111137383,0.0002101889072804183,0.0,0.00028900974751057515
197,GTEX-13X6I-0626-SM-5QGP9,0.2966556108347153,0.023079049198452183,0.12158651188501934,0.07180762852404643,0.4338032061912659,0.052045328911000555,0.0,0.0010226644555002763
198,GTEX-13X6I-0926-SM-5LUAB,0.35588444291980104,0.037759427605302494,0.18717992698047095,0.04447330376614148,0.3223395653132734,0.00034304476734213816,0.0011026438950283012,0.05091764475264022
199,GTEX-13X6J-2826-SM-7EPGA,0.22200562444075164,0.0334909881119775,0.4000703055093954,0.02492649878563211,0.316790233925604,0.0010865396906557586,0.0,0.001629809535983638
200,GTEX-13X6K-1926-SM-5LU4O,0.2942837643847222,0.046737109641588025,0.27329207163532815,0.01753229943755442,0.35714117619372604,0.000729531922904949,0.0028004612524415787,0.007483585531734639
201,GTEX-1445S-3026-SM-5O9BR,0.3668374938006282,0.03350416046729487,0.10954978784372073,0.16261641042596572,0.2554692235631234,0.026560864054664683,0.0,0.045462059844602415
202,GTEX-144GL-0011-R11b-SM-5P9F6,0.3121256835344154,0.03891444608396262,0.09322107455950004,0.09481237161126059,0.39866331047652115,0.06122153748227874,0.0,0.001041576252061453
203,GTEX-144GM-1926-SM-5LUAN,0.3073273273273273,0.024414414414414415,0.28324324324324324,0.03,0.3506906906906907,0.00042042042042042044,0.0,0.003903903903903904
204,GTEX-144GO-1326-SM-5Q5EL,0.2877814527413815,0.08176440656405037,0.2798308103294746,0.04773565704108892,0.2985625238519272,0.002226179875333927,0.0,0.002098969596743417
205,GTEX-145LS-0011-R5a-SM-5SI65,0.3094189395222768,0.05679315602236151,0.12120955446383196,0.18016262917160766,0.29400304929696763,0.029476537353887854,0.0,0.008936134169066577
206,GTEX-145LS-1326-SM-5Q5EP,0.32221083955314894,0.20932728425776867,0.1489828772135226,0.028684326064686082,0.27694033855310013,0.0011220059515098298,0.0,0.01273232840626372
207,GTEX-145LT-0226-SM-5S2QK,0.33086985440839556,0.05838445052102579,0.16979528490133766,0.03070726479934964,0.4026679476757076,0.0014780873549626783,0.0,0.006097110339221048
208,GTEX-145LT-0926-SM-5LU9C,0.3981144888746854,0.1198817560819718,0.06858946191027843,0.043462629329285345,0.3628809970838493,0.006351615867055487,0.0,0.0007190508528742061
209,GTEX-145LT-1326-SM-5O9AQ,0.26388375815786236,0.03297007757665312,0.34410786848910235,0.023426917867257726,0.3315170545499323,0.00043098140623075974,0.0,0.003663341952961458
210,GTEX-145LU-0426-SM-5O9AH,0.33136618471525525,0.06523556604701485,0.1858463656929281,0.03385954558866922,0.36215206058817745,0.0012048785285728337,0.00022130421953378578,0.02011409461984853
211,GTEX-145LV-2326-SM-5LU8Z,0.31293525477487416,0.1062194028821623,0.19699372543611668,0.041508653382058884,0.3403089016065642,0.0004481831345238916,0.0,0.0015858787836999242
212,GTEX-145ME-2026-SM-5SIA5,0.3051182027541477,0.1449922451473422,0.2610330403722329,0.03181839545048644,0.25581613949334964,0.0007049866052545002,0.0,0.0005169901771866335
213,GTEX-145MN-2426-SM-5NQA5,0.31028580527028105,0.06512220364620651,0.3181673433643818,0.01890773027625189,0.2840140116232784,0.0008359207069500836,0.0,0.002666985112650267
214,GTEX-145MO-0626-SM-5NQAW,0.2296581500934746,0.039437372028843586,0.3969108875634292,0.015935190955221223,0.3101798272945785,0.0002670702394729814,0.001713700703284964,0.005897801121695006
215,GTEX-145MO-2426-SM-5NQ9W,0.25211109327339865,0.08755819553700434,0.28434740728848934,0.026071600577941886,0.33411462514047197,0.0011879916519505539,0.0,0.014609086530743297
216,GTEX-146FH-1326-SM-5NQBI,0.314974686917133,0.0407673860911271,0.23426592059685586,0.021609379163336,0.3828403943511857,0.00042632560618172127,0.001278976818545164,0.0038369304556354917
217,GTEX-146FH-2026-SM-5SI9I,0.3009492193578505,0.03918771720524924,0.30670677939727164,0.038980237564189016,0.31264588412262045,0.0003630893718553867,0.0,0.0011670729809637429
218,GTEX-146FQ-1026-SM-5LU8I,0.29379267748687504,0.026661634011597983,0.10750437497855403,0.10019558727653295,0.4459046769378581,0.02511752393370621,0.0,0.0008235253748756134
219,GTEX-146FR-1726-SM-5Q5DT,0.2921734253969367,0.06438610634047177,0.2997441379552066,0.08460972275770215,0.2574743261715327,0.0011215870456696224,0.0,0.0004906943324804599
220,GTEX-14753-0926-SM-5Q5BI,0.2809843600098168,0.055955913522679104,0.2437473505722764,0.027955645791035454,0.35005912407130585,0.0010932375449008277,0.0,0.040204368487985545
221,GTEX-147F3-0226-SM-5NQBV,0.3080609194856953,0.12065284433268492,0.28101722256488115,0.04621151017697016,0.24011956160743939,0.0004270057408549604,0.0,0.0035109360914741187
222,GTEX-147F3-1726-SM-5SIAW,0.31399213239283774,0.026620998372219207,0.10865436787845903,0.06785811177428107,0.44126424308193163,0.03964324470971243,0.0,0.0019669017905588715
223,GTEX-147F4-0126-SM-5QGPV,0.27193485491455444,0.052528959743089805,0.3363917880490882,0.015575180639981649,0.2946438811790343,0.0003670145658905838,0.0095882555338915,0.01897006537446955
224,GTEX-147F4-1326-SM-5LU9V,0.2943956336528222,0.07476925807596733,0.22009229676961306,0.023761980830670926,0.32931753638622646,0.00044373446929357475,0.001508697195598154,0.05571086261980831
225,GTEX-147GR-0011-R2b-SM-5S2RQ,0.35708459566534606,0.029655092053134467,0.08412957352598462,0.20356560242367747,0.2858308086693079,0.029655092053134467,0.0,0.010079235609415056
226,GTEX-147JS-0006-SM-5NQ7K,0.06461146886604821,0.0026425958636420535,0.0007649619605279628,0.05029277180489297,0.04568213744280171,0.00010431299461744948,0.0,0.8359017510674697
227,GTEX-147JS-0426-SM-5TDD2,0.3356813364917093,0.03391098366787184,0.21506046627602543,0.04023812492207954,0.37289614761251716,0.000841540954993143,0.0,0.0013714000748036405
228,GTEX-147JS-0526-SM-5TDD3,0.27228061180893787,0.05806203537554473,0.4277962915491754,0.009826540203366659,0.2304537298128685,0.0011108262838588395,0.0,0.0004699649662479706
229,GTEX-147JS-2526-SM-5S2Q8,0.2215483503097219,0.24772568229531142,0.1951895912707669,0.043905346914444185,0.2831298758520592,0.001425498276442993,0.0,0.007075655081253402
230,GTEX-1497J-2126-SM-5NQB8,0.2823742309084329,0.0251900108577633,0.3221136445892146,0.028181927856194958,0.3353601158161419,0.00043431053203040176,9.65134515623115e-05,0.006249245988659669
231,GTEX-14A5H-0526-SM-5TDCN,0.3603711066931743,0.031776010603048375,0.16666666666666666,0.0861166335321405,0.34791252485089463,0.0025182239893969515,0.0,0.004638833664678595
232,GTEX-14A5H-0726-SM-5Q5DW,0.3649581436334263,0.045087384344250254,0.13972683213394038,0.03169334704068145,0.40070494933176676,0.0006755764429431635,0.0,0.01715376707299163
233,GTEX-14A6H-2026-SM-5Q5DD,0.32043804678290005,0.023422473164981077,0.07746478873239436,0.07749581187565924,0.4587081963144506,0.04067134082025191,0.0,0.0017993423093627847
234,GTEX-14ABY-0011-R5b-SM-5SI7B,0.29200469162349724,0.05322060404652527,0.12349721434854853,0.19264978985436418,0.3044179454598768,0.031179747825237025,0.0,0.0030300068419509335
235,GTEX-14ABY-0011-R9a-SM-5PNZK,0.34463177906744047,0.024339603762257356,0.06744046427856715,0.24342105263157895,0.2999299579747849,0.018561136682009205,0.0,0.0016760056033620172
236,GTEX-14ASI-0011-R1b-SM-5S2TY,0.30196201867589967,0.03446647780925401,0.15843038505928025,0.15995173643898855,0.3047948798657014,0.039240373517993914,0.0,0.001154128632882174
237,GTEX-14ASI-0011-R5b-SM-6EU2M,0.30866205774705163,0.05197234648230988,0.13119154127694185,0.18609190727938185,0.28832858885725904,0.030256201708011386,0.0,0.003497356649044327
238,GTEX-14ASI-1126-SM-5QGPN,0.2565592280845822,0.07148429480599466,0.18468486963662492,0.026195853007595978,0.29930199137754054,0.0004721823034284541,0.01256415520427017,0.14873742557996306
239,GTEX-14BIN-0011-R11a-SM-5SI79,0.31042616763642084,0.040375845258688474,0.09113068092467369,0.09282119830161975,0.3971929548671175,0.06655920742255071,0.0,0.001493945588929077
240,GTEX-14BIN-0926-SM-5S2OZ,0.24326060471813046,0.05626315206556651,0.38254513235131243,0.011119725329493853,0.2995680584782368,0.00044301694539816146,0.006002879610145088,0.0007974305017166907
241,GTEX-14BIN-2626-SM-5YY8U,0.28576261152691446,0.04236965622225041,0.28297179584760457,0.029345849718804176,0.3511776396464967,0.0005497061186519515,0.0,0.00782274091927777
242,GTEX-14BMU-1226-SM-5S2OR,0.28376104333193103,0.029478935032153375,0.18654967245627743,0.08104453392631769,0.3858705451048741,0.02971933409459703,0.0,0.00357593605384939
243,GTEX-14C39-0011-R3b-SM-5YYA3,0.34082604362750524,0.04063780312257779,0.13835677112169195,0.14106964898682317,0.30184918613664047,0.03482449341158233,0.0,0.00243605359317905
244,GTEX-14C39-1926-SM-5ZZW5,0.2796699688811488,0.07374311245610529,0.1609900933565535,0.07211579638564536,0.40320324321237905,0.0027978416650012846,0.0,0.0074799440431667
245,GTEX-14C39-2626-SM-5S2QD,0.2659310965998649,0.04805224048637694,0.3384598063499212,0.016527809052015313,0.3260301733843729,0.00024769196126998426,0.0028822337311416348,0.0018689484350371537
246,GTEX-14C5O-0926-SM-793DM,0.27990011478744187,0.024044948345651167,0.3205590349799625,0.06319350746118373,0.27756408965503354,0.00034234851078397807,0.0,0.03439595625994321
247,GTEX-14C5O-1726-SM-5RQI9,0.24453490125131916,0.03113221769938188,0.3679330619629127,0.028569274837931553,0.30782953917282274,0.00042715714357505403,0.0,0.01957384793205689
248,GTEX-14DAQ-0005-SM-5NQ7B,0.1811390541543478,0.007640739253689577,0.002542857490479493,0.11540192965166503,0.13847014879974692,0.0003528366852818435,1.2166782251098053e-05,0.5544402671825382
249,GTEX-14DAQ-0326-SM-664MR,0.2702377720026376,0.08599356114968387,0.41914588262674063,0.007369768434118149,0.216050579884411,0.0005818238237461697,0.0,0.000620612078662581
250,GTEX-14DAR-0426-SM-664MW,0.2994045403796055,0.02830759211016003,0.32185057685150725,0.04698548567175288,0.2945664309639003,0.0003256419799032378,0.0,0.008559732043170823
251,GTEX-14DAR-1526-SM-5RQIX,0.40271014185898796,0.11009951302138471,0.05759051450349354,0.03991107347025196,0.3838132542875291,0.00539911073470252,0.0,0.0004763921236502223
252,GTEX-14E1K-0426-SM-5S2PF,0.2754826535055886,0.02874147191174336,0.3263463492524314,0.03417041660618377,0.33383655102337056,0.0006967629554362027,0.0,0.0007257947452460444
253,GTEX-14E1K-2126-SM-793DU,0.21071926094288437,0.061899699391450985,0.4078011584427011,0.027787960994207786,0.2912420265415353,0.00021995747488818827,1.832978957401569e-05,0.00031160642275826673
254,GTEX-14E6D-0226-SM-62LDW,0.38151766209142246,0.04319690037508759,0.1760438563950373,0.024566176167511646,0.3710481843287581,0.0008655867441572895,0.0,0.0027616338980256377
255,GTEX-14E6E-0006-SM-5MR5N,0.2845939051296194,0.00510204081632653,0.001947738554881412,0.17586527854384998,0.18915471594043023,0.0001551296194153337,0.0,0.3431811913954771
256,GTEX-14E7W-1926-SM-5S2R9,0.2896517097405,0.04056339516938851,0.2866656096400825,0.023598118492680092,0.3564822155277205,0.0005813646213202262,0.0,0.002457586808308229
257,GTEX-14ICL-0006-SM-5SIAB,0.13886800432310512,0.010420093040740567,0.0016564071237253888,0.10359005685823035,0.11634791598139185,0.0005756308444152061,0.0,0.6285418918283915
258,GTEX-14JG1-1826-SM-5YY9Y,0.30513176144244103,0.04177801833496837,0.25279929637021753,0.031223571597713204,0.36541388992253304,0.0008795372281045973,0.0,0.0027739251040221915
259,GTEX-14JG6-1426-SM-9WG7C,0.23574430189519383,0.021707065928255363,0.13349845545877048,0.06425848106197646,0.3129991929424206,0.23143071828124565,0.0,0.0003617844321375894
260,GTEX-14JG6-2026-SM-6EU2E,0.23321303910548424,0.03873079729436589,0.42349484312449465,0.015756571811709953,0.28797649332465636,0.00015776292176931117,0.0005127294957502613,0.00015776292176931117
261,GTEX-14JIY-0011-R8a-SM-6AJAP,0.3318896005160577,0.03552504262083583,0.10109201492881169,0.15398792793623,0.33437773579689445,0.037460258950375525,0.0,0.005667419250794821
262,GTEX-14JIY-0426-SM-62LF7,0.25956513066028325,0.07025733093955715,0.4578495910632356,0.008577697985238381,0.20003989626969879,0.0005984440454817474,0.0,0.0031119090365050867
263,GTEX-14JIY-3326-SM-6871E,0.3894485294117647,0.15227941176470589,0.08772058823529412,0.051470588235294115,0.31477941176470586,0.0029411764705882353,0.0,0.0013602941176470587
264,GTEX-14PHW-2926-SM-6AJBA,0.2839042250806957,0.06494194729488847,0.20990509225803344,0.026689791395673748,0.39863660451895744,0.0012525894878836056,0.0,0.014669749963867612
265,GTEX-14PHX-2126-SM-6EU2U,0.3580948096496654,0.21014452004723613,0.1692065455772367,0.011977731541359726,0.24945172355620537,0.0006185682955631783,0.0,0.0005061013327335095
266,GTEX-14PII-1026-SM-5ZZVW,0.375996015936255,0.12446368372663194,0.14273674532638675,0.058688323628562675,0.26880937787312287,0.0007278577995709469,0.0,0.028577995709469815
267,GTEX-14PJ2-1026-SM-6EU1M,0.3589121552604699,0.11989274770173647,0.16368743615934628,0.019918283963227784,0.30643513789581206,0.0002553626149131767,0.0,0.03089887640449438
268,GTEX-14PJ2-1426-SM-62LFF,0.32964246742409653,0.030906990179087233,0.22382694653058605,0.045413697926696195,0.3564413633737724,0.0013479684190256115,0.0,0.01242056614673599
269,GTEX-14PJ6-2226-SM-6LLIV,0.28856224161690397,0.02388608176389527,0.3168580615525953,0.04238248354003981,0.32595314653192464,0.0009186954524575103,0.0,0.0014392895421834328
270,GTEX-14PJN-0526-SM-68724,0.2798396379946811,0.0171079268050649,0.08796094153137776,0.153018695669432,0.3984440122256182,0.06362878577382607,0.0,0.0
271,GTEX-14PJN-2226-SM-6872I,0.23256445661769698,0.040043461529755305,0.418022953120402,0.010480566810783892,0.29791520474455035,0.00022636213414220068,0.0007017226158408221,4.5272426828440135e-05
272,GTEX-14PJO-0626-SM-6LLHH,0.26275682237108305,0.04064199973025221,0.27525513644742167,0.0264128040282336,0.35339207840668974,0.0009216382682192151,0.0,0.040619520748100525
273,GTEX-14PK6-1126-SM-5YY93,0.2340968273369825,0.02574799383536164,0.41815911144178136,0.01939735345698039,0.3020407078705426,0.000265717170643567,0.0,0.0002922888877079237
274,GTEX-14PKU-0326-SM-6AJA7,0.29670722977809594,0.05398931776884533,0.23602775177578328,0.02309894829579869,0.38874511315456195,0.001293981608942239,0.0,0.0001376576179725786
275,GTEX-14PKV-0626-SM-6AJA2,0.3214636031269506,0.05528638944208305,0.2013494634842315,0.028356567488036145,0.39190916386766933,0.0012781262075320275,0.0,0.00035668638349730996
276,GTEX-14PN3-0326-SM-6EU1X,0.24598235656158107,0.02595226697668057,0.39260069753128635,0.04335635642481023,0.2914244683033577,0.00023934897079942556,0.0,0.00044450523148464746
277,GTEX-14PN3-0426-SM-6LLIY,0.28342876389356686,0.03303581452789941,0.3406309644100146,0.029443134613225553,0.31197372852812394,0.0002806781183338947,0.000421017177500842,0.0007858987313349051
278,GTEX-14PN4-0426-SM-6AJ9N,0.29025316455696204,0.048354430379746835,0.3040506329113924,0.014531645569620253,0.33840506329113923,0.00043037974683544304,0.00389873417721519,7.59493670886076e-05
279,GTEX-14PQA-0011-R1b-SM-6EU1G,0.3750850497927878,0.03952495824828354,0.11090492979526195,0.13836828106636975,0.3072926331415847,0.027339642481598318,0.0,0.0014845054741139357
280,GTEX-14PQA-0526-SM-7KUFS,0.2802986582022796,0.03780118309046314,0.3507069686913865,0.032931755879382484,0.29353628625018036,0.0013345837541480306,0.0,0.0033905641321598616
281,GTEX-14XAO-1126-SM-6EU11,0.3523831208257438,0.07388433515482695,0.13065421979356406,0.023679417122040074,0.41780510018214934,0.0012522768670309653,0.0,0.00034153005464480874
282,GTEX-14XAO-1226-SM-6EU1C,0.2704328877614076,0.016521937099554428,0.05542004097960777,0.06982795069437668,0.46372003772725795,0.1240446222395681,0.0,3.2523498227469345e-05
283,GTEX-15CHC-0008-SM-E9U4J,0.36965691788526434,0.0281496062992126,0.04727221597300337,0.017125984251968505,0.5156917885264342,0.022103487064116984,0.0,0.0
284,GTEX-15CHC-0526-SM-6EU23,0.3681874880061409,0.05653905200537325,0.22963442717328728,0.02031759739013625,0.3196843216273268,0.00047975436576472844,0.0017750911533294953,0.0033822682786413356
285,GTEX-15CHQ-0011-R1a-SM-COH27,0.34334291187739463,0.03601532567049808,0.13295019157088123,0.12404214559386974,0.3261015325670498,0.029310344827586206,0.0,0.008237547892720307
286,GTEX-15CHR-0526-SM-79OLJ,0.2935505728717506,0.057410373290624615,0.25933226561537515,0.020481705063447087,0.36799310089934706,0.0012011827029690773,3.0799556486386595e-05,0.0
287,GTEX-15D1Q-0006-SM-9KNTN,0.4216665350911818,0.013262808873450698,0.0076379568958711615,0.2843806741927844,0.24958553722270466,0.0005328807136654298,1.9736322728349255e-05,0.022913870687613483
288,GTEX-15DDE-0526-SM-6ETZQ,0.2581805106076951,0.06565983459187343,0.4328658755843222,0.011075152822725639,0.23016900395541173,0.0006112909025530385,0.0,0.001438331535418914
289,GTEX-15DYW-0006-SM-7RHFR,0.09017041839349281,0.0030867912847586457,0.0013929253151278567,0.06869185396639782,0.07271586043232274,0.00023215421918797613,0.0,0.7637099963887122
290,GTEX-15EO6-2326-SM-6LPKK,0.2808301847187238,0.027917716204869856,0.28025293870696893,0.02487405541561713,0.3840260285474391,0.0007084382871536523,0.0,0.00139063811922754
291,GTEX-15ER7-0011-R7a-SM-6M46N,0.2887268335733197,0.056063913790700914,0.11491476612940685,0.2380510009754285,0.2699614473500859,0.031863997398857355,0.0,0.00041804078220075247
292,GTEX-15ER7-0226-SM-7KUEU,0.2700156356492804,0.07276590626628714,0.4324660225313715,0.008900292667281401,0.21497013190073366,0.0006414625345788397,0.0,0.0002405484504670649
293,GTEX-15ER7-0426-SM-6PAM3,0.3096621931029624,0.031385395751875725,0.2630948606854768,0.03244214308358871,0.35827257036175986,0.0005283736658564937,0.0,0.004614463348480045
294,GTEX-15ETS-0526-SM-6PAN3,0.328970085067646,0.05816618011739963,0.16131462472925887,0.03242615437737389,0.4173337100166368,0.001287001287001287,0.0,0.0005022444046834291
295,GTEX-15FZZ-0226-SM-6LLI4,0.32351361401479156,0.1349419493451225,0.12812461265132422,0.06152129901251911,0.3503284716770648,0.001280832954592406,0.0,0.00028922034458538196
