i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39
168,GTEX-13QJ3-1926-SM-5QGQM,0.141491395793,0.0869980879541,0.019120458891,0.235181644359,0.0176864244742,0.115678776291,0.00286806883365,0.15965583174,0.00956022944551,0.0377629063098,0.0478011472275,0.0148183556405,0.0019120458891,0.0,0.0,0.000956022944551,0.0334608030593,0.00812619502868,0.00525812619503,0.00717017208413,0.000478011472275,0.0,0.0353728489484,0.0,0.0,0.0,0.000956022944551,0.0,0.00143403441683,0.000478011472275,0.000956022944551,0.0,0.0,0.000956022944551,0.000478011472275,0.0,0.0133843212237,0.0,0.0
169,GTEX-133LE-0008-SM-62LDD,0.0501360279829,0.0388651379712,0.00233190827827,0.0277885736494,0.000582977069569,0.693159735717,0.00971628449281,0.0287602020987,0.00991061018267,0.00155460551885,0.0501360279829,0.00524679362612,0.0,0.0,0.0,0.000388651379712,0.00777302759425,0.00330353672756,0.000971628449281,0.000971628449281,0.00446949086669,0.0,0.0258453167509,0.0,0.0,0.0,0.00155460551885,0.0,0.0,0.00252623396813,0.00155460551885,0.000194325689856,0.0,0.0314807617567,0.000388651379712,0.0,0.000388651379712,0.0,0.0
170,GTEX-139TT-0011-R5b-SM-5K7W8,0.0471547314578,0.21371483376,0.00623401534527,0.0102301790281,0.000319693094629,0.00143861892583,0.0501918158568,0.0188618925831,0.00255754475703,0.00207800511509,0.000479539641944,0.00287723785166,0.277493606138,0.00351662404092,0.0,0.00207800511509,0.225703324808,0.108056265985,0.00671355498721,0.0,0.000959079283887,0.000799232736573,0.00399616368286,0.000319693094629,0.0,0.000479539641944,0.0099104859335,0.0,0.000319693094629,0.0,0.000319693094629,0.0,0.0,0.0,0.000639386189258,0.0,0.000799232736573,0.0,0.00175831202046
171,GTEX-13X6J-0011-R8b-SM-5PNUA,0.0484817555499,0.290635366165,0.0290890533299,0.0403164072467,0.0,0.00229650421026,0.0229650421026,0.0181168665476,0.00178616994131,0.00178616994131,0.0038275070171,0.00408267415157,0.0729778004593,0.0038275070171,0.0,0.00255167134473,0.322276090839,0.0972186782342,0.00535850982393,0.0,0.00153100280684,0.000510334268946,0.00408267415157,0.0,0.0,0.00204133707578,0.0104618525134,0.0,0.0,0.0,0.000255167134473,0.0,0.0,0.0,0.000510334268946,0.0,0.0028068384792,0.0,0.0102066853789
172,GTEX-14PKU-0005-SM-9KNTL,3.00329611749e-05,0.0017944694302,0.0112923934018,0.671356814103,0.0,0.000210230728224,0.0,0.000555609781735,0.000202722487931,0.0665830749247,0.150600283811,0.00953546517303,0.0,0.0,7.50824029372e-06,0.0,9.00988835247e-05,0.00536839181001,0.0223895725559,0.00427969696742,1.50164805874e-05,0.0,9.00988835247e-05,0.0,0.0,0.0,0.019326210516,0.0,0.000202722487931,0.0,0.0,0.00199719191813,0.0,0.0,0.00431723816889,0.0,0.029755156284,0.0,0.0
173,GTEX-1HBPN-0226-SM-9YFM1,0.00715700564338,0.0033636057854,0.000691407855888,0.00687670516127,0.0,0.00188735657959,0.000130806891655,0.00156968269985,0.316664797997,0.000298987180925,0.00213028366409,0.0480808760324,5.60600964234e-05,0.000112120192847,0.000317673879732,0.0,0.000710094554696,0.000803528048735,0.00732518593265,0.000355047277348,0.00188735657959,0.000149493590462,0.548828343985,0.0226295922562,0.0,0.0,7.47467952312e-05,0.0,0.0182942781328,0.00302724520686,0.00132675561535,0.0,0.0,0.0,0.000186866988078,1.86866988078e-05,0.0050454086781,0.0,0.0
174,GTEX-144GL-2526-SM-5TDDL,0.00868431843477,0.00231386562006,0.00109835393357,0.724313162674,0.000278249663171,0.00679514966903,5.85788764571e-05,0.00229922090094,0.0007175912366,0.0171196766446,0.174242868022,0.00159627438346,8.78683146857e-05,0.0,0.000131802472029,2.92894382286e-05,0.00101048561889,0.00181594517017,0.00546248022963,0.0259650869896,0.0002050260676,0.000439341573429,0.00134731415851,0.0,0.0,0.000161091910257,0.00234315505829,0.0,0.000995840899772,0.000278249663171,4.39341573429e-05,0.0190234901295,0.0,1.46447191143e-05,5.85788764571e-05,7.32235955714e-05,0.000995840899772,0.0,0.0
175,GTEX-1B8KZ-2226-SM-73KYS,0.106798715203,0.125802997859,0.00910064239829,0.139453961456,0.00936830835118,0.0256959314775,0.00107066381156,0.390524625268,0.0125802997859,0.00107066381156,0.0297109207709,0.00481798715203,0.0,0.0,0.0,0.000802997858672,0.0655781584582,0.00722698072805,0.00133832976445,0.000535331905782,0.00107066381156,0.0,0.0120449678801,0.0,0.0,0.0,0.00642398286938,0.000535331905782,0.0,0.0,0.00267665952891,0.000267665952891,0.0,0.019539614561,0.0,0.0,0.0259635974304,0.0,0.0
176,GTEX-13O21-1726-SM-5MR5A,0.0372634883913,0.00589385551792,0.000192789666474,0.00214822771214,0.0371257814867,0.00151477595087,0.000220331047399,0.712165027955,0.00123936214162,0.000220331047399,0.00170756561734,0.000578368999422,0.00079870004682,2.75413809248e-05,0.0,8.26241427745e-05,0.0177641906965,0.000385579332948,2.75413809248e-05,8.26241427745e-05,0.178633396679,0.0,0.000495744856647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000110165523699,0.0,0.0,0.0,0.0,0.0,0.00132198628439,0.0,0.0
177,GTEX-13NYB-0011-R1b-SM-5KM4F,0.0686829268293,0.199414634146,0.0154146341463,0.0167804878049,0.0,0.000390243902439,0.043512195122,0.0140487804878,0.00351219512195,0.00312195121951,0.00214634146341,0.00331707317073,0.0971707317073,0.00448780487805,0.0,0.00156097560976,0.417756097561,0.0733658536585,0.00917073170732,0.0,0.00136585365854,0.0,0.00468292682927,0.000585365853659,0.0,0.0,0.0109268292683,0.0,0.000390243902439,0.0,0.00019512195122,0.0,0.0,0.0,0.000780487804878,0.000585365853659,0.00214634146341,0.0,0.00448780487805
178,GTEX-1GZ2Q-2626-SM-7MXV9,0.0215970446149,0.115657857346,0.0188974140381,0.0892298948565,0.00028417163967,0.0272804774084,0.00383631713555,0.065501562944,0.346263142938,0.0197499289571,0.0343847684001,0.038789428815,0.00682011935209,0.000710429099176,0.00426257459506,0.000426257459506,0.0196078431373,0.0187553282182,0.0345268542199,0.00156294401819,0.00539926115374,0.000142085819835,0.0113668655868,0.00028417163967,0.0,0.0,0.000710429099176,0.0,0.0255754475703,0.000994600738846,0.00227337311736,0.0,0.000426257459506,0.00127877237852,0.000994600738846,0.0,0.0815572605854,0.0,0.000852514919011
179,GTEX-1R9JW-0826-SM-DPRZJ,0.167288863844,0.166963090794,0.453848817825,0.00270890563734,4.40233852222e-05,4.98931699185e-05,0.0217416825151,0.000211312249067,0.000146744617407,0.00514780117865,0.00170810734662,0.000645676316593,1.76093540889e-05,0.00423504965838,5.28280622667e-05,0.00183430771759,0.0907703505435,0.0427261628043,0.00335164706159,3.22838158296e-05,0.00274999413022,0.00350719635604,7.92420934e-05,5.8697846963e-06,2.93489234815e-06,0.00144690192764,0.00679134089362,2.93489234815e-06,2.0544246437e-05,2.93489234815e-06,2.0544246437e-05,8.80467704445e-06,2.93489234815e-06,2.93489234815e-06,0.0113374891409,2.93489234815e-06,0.0104893052523,0.0,0.0
180,GTEX-14DAR-1726-SM-664MZ,0.112711864407,0.44347826087,0.00456890198968,0.0180176860722,0.000147383935151,0.000773765659543,0.182092851879,0.00140014738394,0.00033161385409,0.00420044215181,0.00386882829772,0.00103168754606,0.000221075902727,0.0119012527634,0.0,0.000368459837878,0.114333087693,0.0916359616802,0.00033161385409,0.0,0.000773765659543,0.0,0.000700073691968,0.0,0.0,0.00497420781135,0.000773765659543,0.0,0.0,0.0,0.000221075902727,3.68459837878e-05,0.0,3.68459837878e-05,0.0,0.0,0.00106853352985,0.0,0.0
181,GTEX-14E7W-0011-R9a-SM-62LE6,0.00370102180385,0.336873441146,0.00643655965886,0.0860889854373,0.0,0.00144822592324,0.00498833373562,0.0169764261002,0.00257462386354,0.00297690884222,0.00997666747124,0.00233325287634,0.00474696274841,0.00152868291898,0.000160913991472,0.000804569957358,0.384503982621,0.0878590393435,0.00249416686781,8.04569957358e-05,0.000321827982943,0.000160913991472,0.00233325287634,0.0,8.04569957358e-05,0.00201142489339,0.00128731193177,0.0,0.0,0.0,8.04569957358e-05,0.0,0.0,0.0,0.000160913991472,0.0,0.00289645184649,0.0,0.034113766192
182,GTEX-TML8-0008-SM-4DXUI,0.0775447793796,0.0679335954565,0.00677151594583,0.0253385757973,0.00152905198777,0.566186107471,0.00917431192661,0.0281782437746,0.0375709916994,0.00393184796855,0.0825688073394,0.00961118392311,0.0,0.0,0.000218435998253,0.00174748798602,0.00895587592835,0.0045871559633,0.00240279598078,0.000655307994758,0.00152905198777,0.0,0.0351681957187,0.0,0.0,0.0,0.00240279598078,0.0,0.00218435998253,0.00262123197903,0.00087374399301,0.00218435998253,0.0,0.0139799038882,0.0,0.0,0.0041502839668,0.0,0.0
183,GTEX-1RAZR-0626-SM-E6CJO,0.0750484630296,0.0753253946275,0.00636942675159,0.13818886735,0.0196621434506,0.0379396289117,0.000276931597895,0.425366934367,0.0202160066464,0.00249238438106,0.0119080587095,0.00470783716422,0.000276931597895,0.000276931597895,0.0,0.00304624757685,0.0152312378842,0.00110772639158,0.00138465798948,0.00193852118527,0.0,0.0,0.0163389642758,0.0,0.0,0.0,0.00110772639158,0.0,0.000276931597895,0.0,0.0116311271116,0.0,0.0,0.115203544724,0.000276931597895,0.0,0.0144004430906,0.0,0.0
184,GTEX-1399U-1826-SM-5PNZ1,0.145353714232,0.0252586447945,0.0032155839314,0.408285953957,4.66026656725e-05,0.00480007456427,0.000233013328362,0.00517289588964,0.0760089477118,0.00251654394631,0.109562866996,0.0474881163203,0.000233013328362,9.3205331345e-05,0.00260974927766,9.3205331345e-05,0.00470686923292,0.00554571721502,0.013654581042,0.0164507409824,0.015658495666,0.00144468263585,0.0018641066269,0.0,0.0,0.0,0.000326218659707,0.0,0.00727001584491,0.000279615994035,0.0164507409824,4.66026656725e-05,0.0,0.0,0.000233013328362,9.3205331345e-05,0.0846304408612,0.0,0.00037282132538
185,GTEX-1IKJJ-0626-SM-CY8GF,0.00955210618388,0.00380418182323,0.000944103518174,0.00785827340127,0.043789742593,0.00213811679116,0.000222142004276,0.904812151168,0.000499819509622,0.000444284008552,0.00219365229223,0.000721961513898,0.000249909754811,0.0,0.0,0.000111071002138,0.00821925415822,0.00469274984034,0.000249909754811,2.77677505345e-05,0.00452614333713,0.000138838752673,0.00322105906201,0.0,0.0,0.0,5.55355010691e-05,0.000166606503207,0.000194374253742,0.0,0.000277677505345,0.0,0.0,0.0,0.0,0.0,0.000888568017105,0.0,0.0
186,GTEX-145LV-2326-SM-5LU8Z,0.0199819168174,0.0112567811935,0.000994575045208,0.00366184448463,0.0720162748644,0.00108499095841,0.00126582278481,0.716862567812,9.04159132007e-05,0.000135623869801,0.00235081374322,0.000678119349005,0.000994575045208,9.04159132007e-05,0.0,9.04159132007e-05,0.0122061482821,0.00122061482821,0.0,4.52079566004e-05,0.152712477396,0.0,0.00117540687161,4.52079566004e-05,0.0,0.0,9.04159132007e-05,4.52079566004e-05,0.0,9.04159132007e-05,0.000316455696203,0.0,4.52079566004e-05,0.0,0.000135623869801,9.04159132007e-05,0.000226039783002,0.0,0.0
187,GTEX-12696-2726-SM-5FQUL,0.341812970262,0.0592977427445,0.00734503762092,0.155141526335,0.00412038695808,0.0392332497313,0.000179147259047,0.251343604443,0.0180938731637,0.00358294518094,0.0249014690075,0.00376209243999,0.000716589036188,0.0,0.000179147259047,0.0,0.0218559656037,0.00591185954855,0.00179147259047,0.00250806162666,0.00179147259047,0.0,0.0198853457542,0.0,0.0,0.0,0.0026872088857,0.0,0.0,0.0,0.00465782873522,0.000179147259047,0.0,0.00931565747044,0.0,0.0,0.0197061984952,0.0,0.0
188,GTEX-1GPI7-1326-SM-9KNVA,0.0316742081448,0.0555555555556,0.00653594771242,0.122171945701,0.0306686777275,0.40346907994,0.00402212166918,0.0648567119155,0.00326797385621,0.00930115635998,0.034188034188,0.00377073906486,0.00175967823027,0.000502765208648,0.0,0.0,0.069130216189,0.115635997989,0.00377073906486,0.00125691302162,0.0,0.0,0.00854700854701,0.0,0.0,0.0,0.000754147812971,0.0,0.000502765208648,0.0,0.000754147812971,0.0,0.0,0.0,0.000251382604324,0.0,0.0276520864756,0.0,0.0
189,GTEX-13RTK-0626-SM-5Q5EK,0.0888594164456,0.122015915119,0.0225464190981,0.165782493369,0.0424403183024,0.246684350133,0.00928381962865,0.065649867374,0.0026525198939,0.0106100795756,0.051724137931,0.0112732095491,0.00132625994695,0.000663129973475,0.0,0.000663129973475,0.039124668435,0.0132625994695,0.00928381962865,0.00198938992042,0.00397877984085,0.0,0.0212201591512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132625994695,0.0,0.0,0.00198938992042,0.0,0.0,0.065649867374,0.0,0.0
190,GTEX-ZY6K-1326-SM-5GZWP,0.0738878143133,0.0715667311412,0.0170212765957,0.145454545455,0.02166344294,0.327272727273,0.00116054158607,0.101353965184,0.0112185686654,0.0170212765957,0.0398452611219,0.00696324951644,0.00154738878143,0.0,0.0,0.0,0.0444874274662,0.0263056092843,0.00348162475822,0.00154738878143,0.0027079303675,0.0,0.0220502901354,0.0,0.0,0.0,0.00154738878143,0.000386847195358,0.00812379110251,0.00116054158607,0.000773694390716,0.0,0.0,0.000386847195358,0.00116054158607,0.0,0.0499032882012,0.0,0.0
191,GTEX-17HHY-3026-SM-79OKP,0.0157119021135,0.207591768632,0.0285038932147,0.0266963292547,0.000417130144605,0.00152947719689,0.085233592881,0.023915461624,0.00375417130145,0.00444938820912,0.00305895439377,0.00305895439377,0.164071190211,0.00291991101224,0.0,0.000973303670745,0.330784204672,0.0691045606229,0.00542269187987,0.000139043381535,0.00375417130145,0.00055617352614,0.00458843159066,0.000417130144605,0.0,0.000139043381535,0.00862068965517,0.0,0.000417130144605,0.0,0.00055617352614,0.0,0.00027808676307,0.0,0.00111234705228,0.000139043381535,0.000695216907675,0.0,0.00139043381535
192,GTEX-R3RS-0226-SM-EYYVE,0.0584110460493,0.0177835610497,0.0039037085231,0.504156726668,0.000289163594303,0.0138798525266,0.000506036290031,0.0142413070194,0.00440974481313,0.00845803513338,0.303694064917,0.00527723559604,0.000578327188607,0.0,0.0,0.000144581797152,0.0135183980337,0.00455432661028,0.00491578110316,0.00715679895901,0.0161208703824,0.0,0.00722908985759,0.0,0.0,0.0,0.000216872695728,0.0,0.0,0.0,0.00115665437721,7.22908985759e-05,7.22908985759e-05,0.0,0.000722908985759,0.0,0.00853032603195,0.0,0.0
193,GTEX-17EUY-1926-SM-7DUF6,0.101572628375,0.0336508652274,0.0119497209853,0.0343836311369,0.000281833042106,0.00349472972211,0.00135279860211,0.0129079533284,0.462093455837,0.00541119440843,0.0174736486106,0.0373146947748,0.00101459895158,5.63666084212e-05,0.00304379685474,0.0,0.00445296206527,0.0180936813032,0.0136407192379,0.00512936136633,0.0299870356801,0.00439659545685,0.0100896229074,0.000225466433685,0.0,0.0,0.000225466433685,0.000338199650527,0.0234485091032,0.00270559720422,0.0103714559495,5.63666084212e-05,0.0,0.0,0.000225466433685,0.000112733216842,0.149766078575,0.0,0.000732765909475
194,GTEX-1S5ZA-1426-SM-E6CJQ,0.0504622496148,0.0816640986133,0.00924499229584,0.111710323575,0.0111710323575,0.390215716487,0.00269645608629,0.0885978428351,0.0100154083205,0.00539291217257,0.0419876733436,0.00731895223421,0.00346687211094,0.0,0.0,0.0,0.0747303543914,0.0277349768875,0.00308166409861,0.00269645608629,0.0111710323575,0.0,0.0134822804314,0.0,0.0,0.0,0.000770416024653,0.0,0.00308166409861,0.00385208012327,0.00115562403698,0.0,0.0,0.0,0.000385208012327,0.0,0.0439137134052,0.0,0.0
195,GTEX-11TUW-0226-SM-5LU8X,0.0464739490066,0.0402489980387,0.00767459708365,0.0454506693954,0.000596913106506,0.00554276456042,0.000767459708365,0.0337682271681,0.00835678349109,0.354651658566,0.140615673233,0.0405048179415,8.52733009295e-05,0.000170546601859,0.0095506097041,8.52733009295e-05,0.00980642960689,0.0127057218385,0.052016713567,0.11469258975,0.000170546601859,0.00426366504647,0.00469003155112,8.52733009295e-05,0.0,0.0272021829965,0.0251556237742,0.000341093203718,0.00179073931952,0.0014496461158,0.000170546601859,0.0,0.000426366504647,8.52733009295e-05,0.00486057815298,0.0,0.00554276456042,0.0,0.0
196,GTEX-1HBPN-2226-SM-9WPNR,0.000587843398519,0.0200023513736,0.818771799193,0.00319003017596,0.000148920327625,0.000188109887526,0.0548105184779,0.0024219148019,0.00244542853784,0.000807304933966,0.000901359877729,0.000979738997531,0.00459301642043,0.0173844887722,7.05412078222e-05,0.00383273895834,0.0249794254811,0.0313908374809,0.00362895324686,7.05412078222e-05,0.000697574166242,0.000227299447427,0.00032135439119,9.4054943763e-05,0.000250813183368,0.0013873104205,0.00189677469922,5.48653838617e-05,3.1351647921e-05,0.000195947799506,0.000485950542775,3.1351647921e-05,0.000133244503664,8.62170317827e-05,0.00101109064545,0.00141082415644,0.000391895599012,6.2703295842e-05,2.35137359407e-05
197,GTEX-1GN1V-0011-R10a-SM-CKZNU,0.0420583869372,0.379515091539,0.00692726373083,0.0272142503711,0.0,0.0,0.0519544779812,0.0554181098466,0.000989609104404,0.00247402276101,0.0296882731321,0.00346363186541,0.11677387432,0.00247402276101,0.0,0.000989609104404,0.219198416625,0.0390895596239,0.00346363186541,0.0,0.00247402276101,0.000494804552202,0.00395843641762,0.0,0.0,0.0,0.00643245917862,0.0,0.0,0.0,0.00197921820881,0.0,0.0,0.0,0.000989609104404,0.0,0.000989609104404,0.0,0.000989609104404
198,GTEX-T5JW-0226-SM-4DM7I,0.00152570112902,0.00065343159465,0.00442607438641,0.920000863023,1.84933470184e-05,0.000671924941669,4.93155920491e-05,6.78089390675e-05,4.00689185399e-05,0.043163471941,0.00286646878785,0.000705829411203,3.08222450307e-05,3.69866940368e-05,0.000446922552945,0.0,0.000681171615178,0.0040161385275,0.0106583323316,3.69866940368e-05,0.00132227431182,2.15755715215e-05,5.23978165522e-05,0.0,0.0,0.000730487207227,0.00417333197715,3.08222450307e-06,9.55489595951e-05,0.0,0.000123288980123,0.0,3.08222450307e-06,0.0,0.000690418288687,0.0011034363721,0.00158426339458,0.0,0.0
199,GTEX-12WSC-0008-SM-664MK,0.0166588456124,0.0506804317222,0.0204129516659,0.0560769591741,0.0,0.629516658846,0.0103237916471,0.0344908493665,0.0246363209761,0.00351947442515,0.0166588456124,0.00633505396527,0.000234631628344,0.000234631628344,0.0,0.000469263256687,0.00750821210699,0.00398873768184,0.00140778977006,0.00117315814172,0.0452839042703,0.0,0.0281557954012,0.0,0.0,0.0,0.00680431722196,0.0,0.0,0.00140778977006,0.000703894885031,0.00140778977006,0.0,0.0305021116847,0.000703894885031,0.0,0.000703894885031,0.0,0.0
200,GTEX-ZYFC-0626-SM-5GIDR,0.0161447043875,0.0233948725615,0.0073249121758,0.0624859854997,0.000448464010763,0.134838179236,0.000373720008969,0.669257792062,0.00583003213992,0.00358771208611,0.0168174004036,0.00440989610584,0.000149488003588,0.000149488003588,0.0,0.000149488003588,0.01958292847,0.00478361611481,0.00097167202332,0.00261604006278,0.00328873607893,0.0,0.00777337618656,7.47440017939e-05,0.0,0.0,0.00156962403767,0.000149488003588,0.000822184019732,0.0,0.000149488003588,0.0,7.47440017939e-05,0.000149488003588,7.47440017939e-05,0.0,0.0106883922565,0.0,0.00186860004485
201,GTEX-ZDXO-0126-SM-5S2ND,0.116050408531,0.0767206758067,0.00540091400083,0.0286663896967,0.0110787979504,0.0281124497992,0.000969394820662,0.26935327517,0.00830909846282,0.00290818446199,0.0286663896967,0.00720121866777,0.000415454923141,0.0,0.0,0.000692424871901,0.0389142778009,0.00332363938513,0.000276969948761,0.00180030466694,0.342888796566,0.0,0.0164797119513,0.0,0.0,0.0,0.0,0.0,0.000553939897521,0.0,0.000276969948761,0.000553939897521,0.0,0.0,0.000276969948761,0.0,0.0101094031298,0.0,0.0
202,GTEX-ZUA1-0126-SM-5GU76,0.00606710586793,0.00671058679332,0.00177723303202,0.0268423471733,0.000245135590624,0.0197027730964,0.000428987283591,0.00762984525816,0.301608702313,0.00113375210663,0.00882488126245,0.0270261988662,9.19258464838e-05,3.06419488279e-05,0.000459629232419,0.0,0.0015320974414,0.00150145549257,0.0109698176804,0.000582197027731,0.000520913130075,0.000367703385935,0.541412593841,0.019764056994,0.0,0.0,0.00015320974414,3.06419488279e-05,0.00710893212808,0.00180787498085,0.000490271181247,0.000337061437107,0.0,9.19258464838e-05,0.000275777539452,3.06419488279e-05,0.00425923088708,0.0,0.000183851692968
203,GTEX-XQ3S-0126-SM-4BOO9,0.0846577017115,0.0932151589242,0.00855745721271,0.120415647922,0.0152811735941,0.0525672371638,0.00244498777506,0.311430317848,0.0418704156479,0.00672371638142,0.0192542787286,0.00825183374083,0.000916870415648,0.00152811735941,0.0,0.000916870415648,0.0537897310513,0.00336185819071,0.00427872860636,0.00397310513447,0.000305623471883,0.0,0.0116136919315,0.0,0.0,0.0,0.00244498777506,0.0,0.0,0.0,0.0070293398533,0.0,0.0,0.139975550122,0.0,0.000305623471883,0.00488997555012,0.0,0.0
204,GTEX-13OVI-2626-SM-5KM4T,0.00348642017819,0.00460551801317,0.00124822450824,0.0235010545345,0.0,0.000322816683166,8.60844488443e-05,0.000624112254121,0.59888951061,0.000172168897689,0.0233288856368,0.121744931778,8.60844488443e-05,0.0001936900099,0.0140102440494,0.0,0.000925407825076,0.00221667455774,0.0705462058279,0.00079628115181,6.45633366332e-05,0.00098997116171,0.0669091378642,0.000258253346533,0.0,0.0,0.0,0.000279774458744,0.0575259329402,0.000129126673266,0.000731717815177,0.0,0.00385227908578,0.0,6.45633366332e-05,0.000150647785478,0.00215211122111,0.0,0.000107605561055
205,GTEX-13X6H-2126-SM-7EWD5,0.00453140661544,0.00411376545272,0.00137821583695,0.00822753090545,0.0,0.00321583695289,0.000104410290678,0.0018167390578,0.346078349482,0.00104410290678,0.00306966254594,0.0370030070164,0.00014617440695,0.000396759104577,0.000250584697628,2.08820581356e-05,0.000689107918476,0.00108586702305,0.00791430003341,0.000877046441697,0.000417641162713,0.00033411293017,0.523763782158,0.0211952890077,0.0,0.0,0.000229702639492,0.0,0.0221349816238,0.00375877046442,0.000793518209155,2.08820581356e-05,0.0,0.0,0.000125292348814,0.0,0.00524139659205,0.0,2.08820581356e-05
206,GTEX-1399R-1326-SM-5PNYS,0.00980831466268,0.0183719193428,0.0438137913866,0.0287279063978,4.9788399303e-05,0.0155339805825,0.00224047796863,0.00582524271845,0.595967139656,0.00234005476724,0.0143390589993,0.0258899676375,0.000547672392333,0.00049788399303,0.00114513318397,0.000248941996515,0.0102066218571,0.00542693552402,0.0150360965895,0.00084640278815,0.00149365197909,0.000796614388847,0.10355987055,0.0768732885238,0.0,0.0,0.000248941996515,0.000248941996515,0.00597460791636,0.00119492158327,0.00209111277072,0.0,0.00368434154842,0.0,0.00119492158327,0.0,0.00492905153099,0.0,0.00084640278815
207,GTEX-13NYS-0011-R2b-SM-5MR4G,0.0233469665985,0.332651670075,0.0168711656442,0.0506134969325,0.000511247443763,0.00562372188139,0.0332310838446,0.0134628493524,0.00647580095433,0.000852079072938,0.00800954328562,0.00340831629175,0.00903203817314,0.0259032038173,0.0,0.000852079072938,0.184560327198,0.0507839127471,0.00221540558964,0.0,0.000852079072938,0.00204498977505,0.00306748466258,0.0,0.0,0.000170415814588,0.00903203817314,0.0,0.000170415814588,0.0,0.000340831629175,0.0,0.0,0.0,0.000340831629175,0.0,0.204839809134,0.0,0.010736196319
208,GTEX-1GMR8-0008-SM-EAZD3,0.0266646350754,0.0277312204784,0.00213317080603,0.0287978058815,0.0,0.520798415359,0.00167606277617,0.223982934634,0.0295596525979,0.000609477373153,0.0490629285388,0.00319975620905,0.0,0.0,0.0,0.000152369343288,0.01112296206,0.00213317080603,0.00975163797044,0.000914216059729,0.024836202956,0.000152369343288,0.0103611153436,0.0,0.0,0.0,0.00700898979125,0.000914216059729,0.0,0.0,0.000152369343288,0.00731372847783,0.0,0.00990400731373,0.0,0.000914216059729,0.000152369343288,0.0,0.0
209,GTEX-WZTO-0001-SM-4PQZY,0.000845085300798,0.00839803517668,0.000633813975598,0.748270216025,0.0,2.64089156499e-05,0.000264089156499,0.00150530819205,0.000475360481699,0.0238472508319,0.136085142344,0.0001056356626,0.0,0.0,5.28178312998e-05,5.28178312998e-05,0.000897903132097,0.00929593830877,0.000871494216447,0.0589711086463,0.0,0.0,0.000528178312998,0.0,0.0,0.0,0.00691913590028,0.0013732636138,7.92267469498e-05,5.28178312998e-05,7.92267469498e-05,0.0,0.0,0.0,0.0,0.000343315903449,2.64089156499e-05,0.0,0.0
210,GTEX-1AYD5-2326-SM-73KXF,0.153387937453,0.0266992873099,0.00468035315392,0.498883097543,0.000319114987767,0.0281884905861,0.000638229975535,0.0308477821508,0.00255291990214,0.0118072545474,0.0988192745453,0.00287203488991,0.000425486650356,0.000106371662589,0.0,0.000425486650356,0.0311668971386,0.00574406977981,0.00819061801936,0.0124454845229,0.0495691947665,0.0,0.0128709711733,0.0,0.0,0.0,0.000106371662589,0.0,0.000212743325178,0.0,0.0,0.000106371662589,0.0,0.0,0.00138283161366,0.0,0.0175513243272,0.0,0.0
211,GTEX-148VI-0626-SM-5TDDH,0.117785527463,0.109491679618,0.603168947348,0.00439710397635,3.79060687616e-06,4.92778893901e-05,0.0130927561503,0.000159205488799,0.000640612562071,0.00370721352489,0.00221371441568,0.000382851294492,7.58121375232e-06,0.00393844054433,4.54872825139e-05,0.00153519578485,0.0745612372541,0.0308744930063,0.00303248550093,9.85557787802e-05,0.000314620370721,0.001622379743,0.000921117470907,4.92778893901e-05,1.51624275046e-05,0.00137599029605,0.00351010196732,0.0,2.65342481331e-05,1.51624275046e-05,0.000109927599409,0.0,0.0,0.0,0.00443880065198,3.79060687616e-05,0.0183768621356,0.0,0.0
212,GTEX-14PN4-0126-SM-6EU2V,0.0277786285259,0.00278705093259,0.000627852133166,0.00382836666565,0.0,0.00231233346605,0.000122507733301,0.00173042173287,0.236317417537,0.000367523199902,0.00177636213286,0.0223882882607,6.12538666503e-05,0.000122507733301,0.000245015466601,0.0,0.000765673333129,0.000811613733117,0.00525251906527,0.000214388533276,0.00186824293284,0.000122507733301,0.646320173961,0.0209028819944,0.0,0.0,0.0,0.0,0.0179473829285,0.00290955866589,0.000352209733239,0.0,0.0,0.0,0.000107194266638,0.0,0.00194481026615,0.0,1.53134666626e-05
213,GTEX-147F4-3126-SM-5TDDF,0.0160037655919,0.039979995293,0.266150859026,0.0159449282184,0.0,0.00102965403624,0.0620734290421,0.00461873381972,0.00288303130148,0.000794304542245,0.00408919745823,0.00338314897623,0.236408566722,0.11314426924,0.000294186867498,0.0164450458932,0.169539891739,0.0328606730996,0.00811955754295,2.94186867498e-05,0.0,0.0,0.00191221463874,5.88373734996e-05,0.000676629795246,0.00114732878324,0.000264768180748,0.000323605554248,0.000176512120499,0.0,0.000264768180748,0.0,0.0,0.000117674746999,8.82560602495e-05,0.000117674746999,0.00105907272299,0.0,0.0
