"","MMbrown","MMpink","MMpurple","MMyellow","MMblue","MMblack","MMred","MMturquoise","MMgreen","MMmagenta","MMgrey"
"ENSG00000137462",-0.314033099043083,-0.0397932862019897,-0.000293173561130306,-0.247109849846548,-0.0200173509518946,0.108474509425678,0.484708963681298,0.826501711279009,-0.056818733217444,0.0296797384401004,0.430818324617898
"ENSG00000171564",-0.131555912068799,6.94764707774084e-05,-0.0544547958683632,-0.0790548317004914,-0.0333773649424803,0.945801985499877,0.158577650518258,0.0420782051951829,0.0805685020147843,0.133931862625069,0.0546406173190496
"ENSG00000171560",-0.131333406306135,0.138745669148439,-0.0509530695117563,-0.0812724205975814,-0.0399390672138574,0.930663468431706,0.185841612777494,0.0503811170214024,0.154052969837187,0.285514702193519,0.0783363363887466
"ENSG00000171557",-0.148142715455149,0.08461364777709,-0.0525641147987376,-0.0893519182777382,-0.0439105314392732,0.887724257405977,0.225556800340684,0.130871851318967,0.120888186079405,0.194429474319669,0.15279757145375
"ENSG00000066230",0.0554616954952529,0.163575755171747,-0.135594738086007,-0.177743234359193,0.332150792438003,-0.0532162749669825,0.254181012028433,-0.0519738839569189,0.0191156085433405,0.363263585223718,0.224788985689192
"ENSG00000134057",-0.00102733571666809,0.365218063757866,-0.184181503283735,-0.228288605229884,0.372358480481229,-0.111009951129591,0.19834813106999,0.014735234548223,-0.0401387067925968,0.0527039045155585,0.277562672243443
"ENSG00000171617",0.547043503672481,0.111711248111494,-0.0899914662771756,-0.212675699339491,-0.0182514682011335,0.0104358526288999,0.0312752634781428,-0.0631012604914921,0.0789538529803993,0.0877391188733905,0.00231933307064128
"ENSG00000120708",-0.55887372289034,-0.149618448282431,-0.0309865304628675,-0.12861138995209,0.222723196790682,-0.0191896296145938,0.174437557811468,0.179724925938526,-0.106475607113917,-0.0156781479071305,0.629216773771444
"ENSG00000120729",-0.0325879057906982,-0.12753988149554,0.0892607075841228,0.830634339902981,-0.248184593363637,-0.175918393848513,-0.252022848619637,-0.289317808234707,-0.143870322069279,-0.113669612281402,-0.308742803732625
"ENSG00000164266",-0.159994123694944,-0.053836139120698,-0.11046702819628,-0.130254942588655,0.00755082119384389,0.302204382602399,0.235728028874709,-0.0629722069446572,0.778218829121199,0.449058584428593,0.0322794287906523
"ENSG00000133710",-0.185692454023374,0.000702965138120548,-0.098982931583811,-0.114930262487424,0.964587104922962,-0.0958274703296721,0.085666066943021,-0.0695194558716166,-0.0481939774021946,-0.0129910445562832,0.0972305705879114
"ENSG00000155850",-0.147602588184646,-0.00457417492767685,-0.205843377462113,-0.149512402320842,0.348955054112278,-0.191558722189595,0.279952974742299,-0.048543429381172,-0.0428471962738124,-0.0320440390635212,0.553877057109309
"ENSG00000113739",-0.360005834034231,-0.0434923552254493,-0.00454006534181635,-0.0924645289924085,0.0904453941326571,-0.111311699518678,0.0806380691035928,-0.0250444734359018,0.0920659738694281,-0.0296425792178919,0.529327560530358
"ENSG00000074317",0.944507203217566,-0.0716087309221934,-0.0816385290624356,-0.100060400945823,-0.212354037187415,-0.110536532959309,-0.37012012993568,-0.260523947120869,-0.110547049129737,-0.110633869495259,-0.387292474738707
"ENSG00000160883",-0.331246470989948,0.150076024590497,0.110290139622881,-0.141913985343841,-0.173605386335329,0.177773625380143,0.507849631440969,0.885319273253416,-0.0556298964969983,0.0369028406584826,0.239715751327372
"ENSG00000248996",-0.212126900026588,0.172269225343077,-0.0198865411802573,-0.174568050229434,-0.120679286578191,0.0919990768199316,0.519070512244177,0.89866509841714,-0.0596309005706607,0.0371992591756529,0.0747694330812468
"ENSG00000146094",-0.159881996535054,0.207296693334406,-0.0471841255855764,-0.203552437013988,-0.108905090809276,0.0945484391733351,0.545508101471578,0.90930905505193,-0.0678595252695957,0.041545297733513,0.125981472342883
"ENSG00000161055",-0.0354212633353471,0.101181346692154,-0.0813774451798591,-0.119678192247424,0.249580839685916,0.0761512525991521,0.399974952585432,0.235191346931877,0.0309216445077522,0.0724584343127275,0.452225641364452
"ENSG00000137285",0.876159191184703,-0.115599944114494,-0.158810916525762,-0.1853680161923,-0.13340479671385,-0.176741619234734,-0.348100506300685,-0.298492881214611,-0.116821812023241,-0.12442240864042,-0.239258484234834
"ENSG00000172179",0.102953283459515,0.0922388209642703,-0.0123965163797044,-0.0547064327722066,0.00891963312562955,0.0573333313398265,0.0504019305906133,0.0185219467055783,0.0710808200758022,0.102688451639255,0.107484077884856
"ENSG00000111913",-0.0150294372847842,0.103102473381315,-0.0882934455234973,0.023081099877828,-0.091899167693067,0.0243653763126935,0.337951034495257,0.741756583808432,-0.174058305393934,-0.032519742600988,0.00358263117854013
"ENSG00000226979",-0.0669618929068489,0.559441335497636,0.00701357381503423,-0.0598166256632556,-0.0949968297927259,0.0335569217307795,0.298227846445121,0.434146487312997,-0.0143813664249778,0.00940503205141595,-0.057380882345468
"ENSG00000232810",-0.223983642289713,0.131131811878182,-0.00456801138241368,-0.123266057671074,0.0812295136772833,0.0551716867620719,0.44462791172205,0.556511764342038,-0.0413229771093378,0.0122596721005259,0.105631691708791
"ENSG00000227507",-0.217184825145002,0.0724780960261742,-0.0319958996372442,-0.205391851078829,0.0239513381404504,0.137132260381992,0.638354197814825,0.855497994605115,-0.0241801600417225,0.0561906002885585,0.101094694394111
"ENSG00000204482",-0.120313736616291,0.0202772658385073,-0.0175314255246215,-0.283715172239725,-0.0305838686647398,0.116924270074916,0.505835416208778,0.902698398786459,-0.111488672318962,0.000671751234702157,0.183054502461078
"ENSG00000204421",-0.150852099763762,0.0363253426821659,-0.0990261412586242,-0.100433120432184,0.888201548062601,-0.0921730031590653,-0.0467886351779293,-0.0380741663950349,-0.0618485595666437,-0.056013589885645,0.0619929942382973
"ENSG00000243649",-0.235709727017886,-0.129913012553366,-0.0635287550648348,-0.263328766502864,0.0779789248274704,0.379951900883984,0.376965492511084,0.0505317514984262,0.104455585080489,0.135297761554206,0.721713273355004
"ENSG00000213654",-0.302436257527911,0.094642341790563,-0.00736753014904061,-0.307478629399129,-0.0529062516437623,0.0964234802079358,0.611235652731562,0.937463908652318,-0.111616835322837,0.0607242539988806,0.297140413794745
"ENSG00000124507",0.934113585110179,-0.0460739530824296,0.0222698050790968,-0.0995299405801207,-0.249673180131838,-0.121236186944171,-0.359130564970851,-0.271260282907629,-0.0982358528647762,-0.0815840827543767,-0.417915105152788
"ENSG00000137392",-0.10686504031807,0.0160533435114883,-0.0833683440226952,-0.0922597331152697,-0.00545031481228871,0.166667204444248,0.0507394423379884,-0.0682179326928011,0.954711856746577,0.158045382542393,0.00880240086562023
"ENSG00000112139",0.449672062777796,-0.00175776913691814,-0.132607698503202,-0.206976427118419,0.108924506108484,-0.157515101925985,-0.0847558063777548,-0.0903920032945012,-0.113563541422031,-0.0505985899503797,0.0972560365345488
"ENSG00000124701",-0.264110722839302,0.0733574608276551,0.465608905442474,0.841675580714405,-0.223855436141503,-0.0555690820380437,-0.178193970684372,-0.242606591212133,0.072877853076594,0.10933461105418,-0.371491572089864
"ENSG00000124731",-0.252191435693418,-0.00504595769624762,0.0882273867681783,-0.120396965151503,-0.139328902673072,0.152019463208484,0.406953061283797,0.885928369709617,-0.0707105871844969,0.0123408515260081,0.136117574505698
"ENSG00000096088",-0.100880763027659,0.0338920835604742,-0.0605973002405467,-0.102357772262167,0.0279386733767685,0.181777623933083,0.316018967047344,0.0878381153609925,0.262646568359133,0.870194267781563,0.168959347744857
"ENSG00000135346",0.119697251936795,-0.0185270845862053,0.00899087065900703,0.0133440136994021,0.0208624299867895,0.0126465006046742,-0.0172866648216258,-0.0425644308091674,0.0158794309149085,0.0445083960704698,0.0735444975275312
"ENSG00000135549",0.47005857441037,0.0593382895108159,-0.132859374566447,-0.151015194969149,0.140002076774105,-0.0339142360957032,0.0884214394518197,-0.138929179963249,0.0545294665448521,0.238242367938508,-0.0202016886094213
"ENSG00000118520",-0.281113148113146,-0.0389473587933143,-0.0365487505197422,-0.147195484485488,0.41629186821536,0.405933021256855,0.196478007331117,0.540260331051834,-0.0735166273482504,-0.0388534539224397,-0.00412649725655649
"ENSG00000112299",-0.313642389138884,-0.0270707258325071,-0.012474100410476,-0.164978963098984,-0.0892484439508458,0.444408093147812,0.477296315540006,0.81481644692699,-0.0123281312497885,0.0220728051759414,0.110472997710777
"ENSG00000112303",-0.295911183742715,0.0183708937117875,0.0577524087964381,-0.15394338205466,-0.160098742765938,0.171388143350175,0.509758975654309,0.945768455251112,-0.052877237422464,0.0336899336484572,0.0984039970270236
"ENSG00000136244",-0.183175481825264,-0.0878282796451432,0.0362704075358394,-0.0980122988658753,-0.0311232916434672,-0.0599230389750358,0.141176750787473,0.128987412258119,-0.083466753930706,-0.0220924607305012,0.643331634590406
"ENSG00000011426",0.49326449020684,0.135159622463839,-0.200712409901759,-0.224705083942969,0.195046365764863,-0.153773549324337,-0.244152153249133,-0.216735005982963,-0.132872143532965,-0.0962499379371585,-0.153707201791606
"ENSG00000106631",-0.0176599389327954,-0.0246353858177437,0.942741050140367,0.158487415386314,-0.145880830760829,-0.0808798478794607,-0.159472502517422,-0.147414409053435,-0.087536560074513,-0.0842210006224057,-0.138521402780896
"ENSG00000243566",-0.21079181574499,0.118895140984805,-0.0237490864525155,-0.139605515563791,0.469473377464042,0.00335319382980764,0.354220227748817,0.261642171123513,-0.0316819471639233,0.0655781824569117,0.418922766071338
"ENSG00000105825",-0.252884185761257,-0.0961604117695133,-0.0256295923931733,-0.145664160817656,-0.166191013123566,-0.00384809266652805,0.0486692407334285,-0.0280808605408969,0.0805219154681529,-0.0225168091367397,0.535891254663491
"ENSG00000006128",0.562319230804185,-0.0971711974195032,-0.111860715942545,-0.15754537153715,-0.168254491494322,-0.134395077601877,-0.110987804784343,-0.0862296062831785,-0.120059227364538,-0.0868508253523073,-0.0148900752375719
"ENSG00000158516",-0.0595468634757455,0.0843907629520737,-0.0879525314815089,-0.105915118970789,-0.0556097118272437,0.167211546187558,0.0546027299074378,-0.0901753676259395,0.930979867930754,0.39583263661397,-0.0325994013207552
"ENSG00000091704",-0.126310668107998,0.0731534224983572,-0.0927275423428937,-0.0969130264474145,-0.0179134886456257,0.161904376713612,0.0583794851226335,-0.0539176728711002,0.949180267242073,0.1315191270626,0.0535043267291169
"ENSG00000204983",-0.115694412237118,0.0218996197136128,-0.086209197787277,-0.10392923429902,0.006134584093924,0.178022423899022,0.0931897996542025,-0.057334097434152,0.92383495621609,0.257579024824552,0.0288997123765003
"ENSG00000211772",-0.140181416427118,0.171396005192732,-0.0661676030175939,-0.227041733007452,0.0492882949873647,0.110912113519154,0.659194481549736,0.742397611231808,-0.0570493358699451,0.129973452196616,0.262853867852042
"ENSG00000159763",-0.109886409453728,-0.0311137816552716,-0.0912136027361469,-0.0543438538819335,0.560569266581458,-0.056685550691048,0.106185014639428,-0.0331945511853199,-0.036992769065623,-0.0257700760024829,0.206897166160621
"ENSG00000239839",-0.187537768005277,0.00251937958716882,0.0846314693058402,-0.077142283397239,-0.139286086576126,0.18789435263531,0.359198895329246,0.764554411232353,-0.0726502187065949,-0.00681567986400136,0.0107476383898797
"ENSG00000164816",-0.0387888003589956,0.033221924077335,-0.0395362678255968,-0.0445959325036153,-0.00116670688490596,0.035976054615781,0.245959061478264,0.0675001111952016,0.0852146057586639,0.0241503299258507,0.0858254016093708
"ENSG00000173535",-0.268793633212679,0.0801351739391632,0.047167549932836,-0.152712376621927,-0.161093372133824,0.121193162595729,0.372892024602155,0.878169904689449,-0.0559370770721338,0.0185717152106951,0.082309281317504
"ENSG00000147454",-0.279973059905008,0.0830642992867233,-0.0112470241732062,-0.152821438357059,-0.0360595467470149,0.12252740592848,0.40906793197623,0.768010825971537,-0.0246166910119646,0.0115657802445616,0.268923889254297
"ENSG00000104435",0.837951011875425,-0.117448856404682,-0.177871972235703,-0.193360964567309,-0.141541455756822,-0.159510930321555,-0.347619538049808,-0.302188136514744,-0.0970990627628926,-0.099077921897965,-0.259498743194404
"ENSG00000164879",-0.213216030680616,-0.0304143335071692,-0.0025208360256128,0.818870695188265,-0.0341981273421974,-0.0679103072105664,-0.00223466308524546,-0.0973402608933573,-0.10086123764384,-0.00495320621030739,0.00712610465282003
"ENSG00000104267",0.310055824674529,0.132782417792082,-0.032885001557835,0.0638376832758991,0.175966862416025,0.161977960737629,0.138896402817151,-0.0018235458884716,0.0231846201380255,0.251137469560057,-0.189163820157378
"ENSG00000164761",-0.197019908933155,-0.100669404778273,-0.0267743121664614,-0.13990224330337,-0.154454946375533,0.0108999383867534,0.0851119213500785,0.0273891143741242,-0.0587472093342953,-0.0634944615009539,0.558848532157545
"ENSG00000136999",-0.0334005207072906,-0.0837048013349827,-0.0315147373383374,-0.165326894819302,0.0299831021411728,-0.158247478240811,-0.0576869664798126,-0.0863924590060477,-0.0621054669934135,-0.0438445140331886,0.428696534279078
"ENSG00000042832",-0.0791774328339833,0.0555074482048192,-0.0121337244172497,-0.067881644992787,0.0939510407326417,-0.0351042828899789,0.0720050655849092,0.0129340338607437,-0.0233913478941359,0.0105636106283799,0.282754684870606
"ENSG00000167653",-0.163103651029007,0.00837292549530504,-0.124723546183541,-0.135903563766055,0.60427117641636,-0.00162645214537919,0.246281308251738,-0.0540150031703455,0.0385072460557274,0.590186351197566,0.11939603694031
"ENSG00000160886",-0.109241727277964,0.425646899742816,-0.11549374812392,-0.0412342597883484,0.439607507598279,-0.108552650749177,-0.122943724187424,-0.149473559344753,-0.0678951389552888,-0.0519725046021495,0.240869871133172
"ENSG00000126233",-0.156975791410019,-0.0599961795662641,-0.117918219659187,-0.100360279513488,0.955086750162385,-0.096806630030832,-0.0174024014298556,-0.0909911314137909,-0.0507031031372776,-0.0530391582203816,0.0173040909121268
"ENSG00000160882",-0.0241621700911822,0.180518283124916,-0.0211144247577684,-0.0251044289906178,-0.0439551634718111,0.0246532850725239,-0.0287466546915596,-0.0250521440193815,0.0461394501078964,0.0259562734684072,0.00834478277940438
"ENSG00000165272",-0.335065094681257,-0.0265823399430403,-0.0513715936486398,-0.14501200913329,0.841189917732751,0.125057258175557,0.362654145370175,0.148373231606934,0.0804962843192892,0.116107110073507,0.261261072094319
"ENSG00000168913",0.894266039777477,0.0627131527782173,-0.13237731857144,-0.16385922764525,-0.107531342657984,-0.0501009784007689,-0.330594209315162,-0.259244781293189,-0.126839145791374,-0.0475985174890839,-0.306390595962584
"ENSG00000213927",0.0593697808517355,0.127969297362029,-0.107442473747531,-0.106178339516243,0.651011130538669,-0.125354555853265,-0.208297242936762,-0.141559042355592,-0.0839849874472999,-0.077567179740158,0.0624140783837543
"ENSG00000172724",-0.210963848193895,-0.0788063917607018,-0.020532485644112,-0.199800891174542,0.322663911729199,0.0520980217151372,0.381525945382101,0.152201389268599,-0.0391953449496914,0.0267162114740532,0.609214160301645
"ENSG00000215187",-0.189391906632475,-0.077615765571333,-0.141999874735383,0.541777360251706,-0.10577781780859,-0.0664238409704138,-0.109976911560882,-0.128502465321455,-0.0851407362245979,-0.0545534574817887,0.0169289353808066
"ENSG00000123975",-0.154312280897953,0.485223985585187,-0.119195698624692,-0.179843959538456,0.283803248477154,0.0377579633214709,0.296314399914855,0.170614017457247,-0.0928878766379495,0.0589055675338643,0.368566897170114
"ENSG00000130222",-0.116968068533917,0.0154252323443692,0.203641985313881,0.188379967943907,-0.0273800098360674,0.134336873427473,-0.072175844637791,-0.119066955225648,0.0291187529851897,0.0257218798090221,0.0633607342880569
"ENSG00000229314",-0.242022840285678,0.0345670352364741,-0.0191367004372743,-0.122562455713381,-0.0828755149410614,0.823930426282343,0.331537347793794,0.509065923810295,0.0425197310538753,0.148439210626891,0.0565831254743188
"ENSG00000160401",0.213862734000891,0.472489605371812,-0.0259787710040806,-0.057005906872873,0.00756627420791492,0.0120146595283776,0.0171510022727526,0.0470391498551785,-0.0277954583263938,0.0277076159753135,0.224866709322083
"ENSG00000148346",-0.305177053001578,-0.0371952236296192,-0.0863824665599085,-0.194939450694984,0.478801303962436,0.188900111163134,0.582290248655938,0.511140795861625,0.106334757181567,0.194778538822691,0.189513707084997
"ENSG00000085265",-0.291683554247451,-0.000887945022694805,0.0540863459890065,-0.137821693046248,-0.123795840139818,0.162724747513717,0.464219152138032,0.917794618268134,-0.0588817955364742,0.0165516139744729,0.116391170812296
"ENSG00000197191",0.0498875530093271,0.106949624470759,-0.149900623292799,-0.185056165942912,0.883770701706897,-0.0964701268442442,0.0279481213480277,-0.131872999575048,-0.0485910687475966,0.0255709284428317,0.112478991033249
"ENSG00000178372",-0.160580481677657,-0.0564145674088912,-0.105384259938373,-0.0797474115673729,0.89383857951524,-0.104367151808797,-0.019059805723658,-0.0879248352321826,-0.0576022266621161,-0.0614645502769619,0.0797075164547464
"ENSG00000178363",-0.156398996851424,0.017688507259716,-0.11906159327957,-0.0985565713966277,0.954010833679828,-0.0848775795611832,0.0500745677135573,-0.0878949595858135,-0.0469549892984079,-0.0465999562301144,0.0473268902958311
"ENSG00000152463",-0.184450619305171,0.389801125421401,-0.000437075909986583,-0.108002883117169,-0.0414849222399954,0.0180093949934687,0.146417484035511,0.50143606483632,-0.0426160031651993,0.00502840237561435,0.0432651435057107
"ENSG00000077943",-0.202222173908277,-0.125262531504871,-0.0605606197299789,-0.119424088846496,-0.00442402481344554,-0.116418790126266,0.155187728557543,0.0412715818499683,-0.0810844372786883,0.0784990453878593,0.424662012930923
"ENSG00000107984",-0.176292690498852,-0.0817200627498154,-0.139376627307137,-0.152700494660779,0.281357900375117,-0.103946882631613,-0.102640552438225,-0.104917332107179,-0.0715830741884712,-0.0592396846371673,0.332767715927912
"ENSG00000075073",-0.0341893539672751,-0.0591077649269381,-0.114902635356389,-0.0498519781269162,0.0220265403576663,-0.113508959688276,0.00517241377526474,-0.126608087017585,-0.0479718181886943,0.038759652746068,-0.071180019017335
"ENSG00000148600",0.204753716303411,-0.0758810088430768,-0.111294944273887,-0.149798647186878,0.715895654216492,-0.13444580885928,-0.0207081578661198,-0.10933240915068,-0.0829656927501147,-0.100780287545573,-0.0903446948957908
"ENSG00000182333",-0.0681934529002795,0.0774032531490493,-0.049077260798012,-0.0801014826563942,0.0230171664243204,0.138560641619317,0.220475908384661,-0.0195928234177099,0.168361923871045,0.945618096372857,0.0407580829675803
"ENSG00000138207",0.136798225507545,-0.0693278350957578,-0.111349051435307,-0.176754633200321,-0.103546886990815,0.368692840344885,0.0246343454363482,-0.00716499509412152,0.0288842370475273,-0.024371231183413,0.357532383989649
"ENSG00000165887",-0.125541351322449,-0.0412832754373009,0.350473547536441,0.848034179630126,-0.137720825729053,-0.132347762411886,-0.284870597116189,-0.265600392425414,-0.120395535002519,-0.126130684694144,-0.378008408021836
"ENSG00000119927",0.0403468929299473,1.47164563922874e-05,-0.112117019650952,-0.105606435077232,-0.176178761594495,0.105120843550732,-0.0557491040238319,-0.160433805218958,-0.063136367324792,-0.0574246762131877,0.372234220028403
"ENSG00000175535",-0.104309401005346,0.0160805915058574,-0.0806122240653359,-0.0872766005484844,-0.0101258163265292,0.162309612462882,0.0411600012758101,-0.0679104169982002,0.953736537784675,0.12314228803818,0.00503499366718949
"ENSG00000187021",-0.0726005583639969,-0.0328595034538113,-0.0653031960015189,-0.0656806665259683,-0.0545637528100494,0.132597276995904,-0.0425661593915468,-0.0976484372160581,0.942483592807289,0.0481095284473803,-0.069878303561183
"ENSG00000151651",-0.21507632146721,0.144269317746815,-0.0381750995331745,-0.267450259420442,0.0234344405000401,0.167337761080395,0.584396025950958,0.907369926577241,-0.0235026963579841,0.0906474200237529,0.229998097960048
"ENSG00000184363",-0.192540467580078,-0.0535295741051954,-0.165850449264747,-0.179194224326852,0.878233935952439,-0.0523819974769109,0.259064298464895,-0.0397302318442757,0.122249709916518,0.149720372878118,0.268721178579691
"ENSG00000184524",0.926914121346032,-0.0982422461347553,-0.131953007323589,-0.150924715335816,-0.252070845831614,-0.139125339024182,-0.385610506834912,-0.293911287542992,-0.128672011934535,-0.11658134421065,-0.376544456520811
"ENSG00000244734",-0.01844496548971,-0.0427128406752954,0.139439431195172,-0.0725239454502452,-0.218626666135215,0.139028364471166,0.203100575031554,0.6510720222874,-0.166624827996208,-0.0664026783383413,-0.0362426653519005
"ENSG00000213934",-0.178638361889461,0.00189811855791542,0.0596828738837605,-0.0825730637944654,-0.110124162012364,0.122862806357324,0.20244566395533,0.680346768175258,-0.0587133595916137,-0.0190714270043625,-0.202903436511933
"ENSG00000196565",-0.181239564886712,0.00122684022758818,0.0680430105748586,-0.0888270059081316,-0.117457159274178,0.124878400278761,0.235047953694135,0.714812954424331,-0.0669654313869052,-0.0212236029204731,-0.149210842922408
"ENSG00000213931",-0.135296615604045,0.093148765444859,0.0501574450671995,-0.0710029319292242,-0.10452476344608,0.101392506320198,0.157426145875724,0.614331367808519,-0.0551222994526911,-0.019847513489902,-0.202542036606145
"ENSG00000134339",-0.268670738943436,-0.0474821582038986,-0.111970327998313,0.0660864910456086,0.0647458770904035,0.424579619184164,0.226548115166747,0.0778922774547592,-0.0102264187332058,-0.0161871592808916,0.403901873049571
"ENSG00000134571",-0.201685162591974,0.104692319529249,0.899213897484921,0.148593342680768,-0.17760337054355,-0.0144563547994317,-0.00105646289630022,0.137348692895946,-0.0646783648390346,0.0366000590227172,-0.205507077734775
"ENSG00000066336",-0.255131820240714,0.0160624645280262,0.00691278482496814,-0.250543540474482,-0.0304604464122079,0.0998476792158504,0.542172141233978,0.928313161322844,-0.100439673010852,0.016182764419089,0.249755411558138
"ENSG00000214872",-0.166575854962609,0.0254220635977456,-0.0819672236234657,0.881207244265391,-0.157071211873918,-0.0506191241227913,-0.0625193786329414,-0.0700842099645998,-0.0827983968748185,-0.0604613862245801,-0.199061808475313
"ENSG00000229859",-0.0493791536510297,-0.0201342946047902,-0.0227389123615047,-0.0538707130214044,-0.013309334463929,0.0938298346641379,0.184080007143117,-0.029151337688948,0.0920825740724552,0.943839927601241,-0.0183932750042368
"ENSG00000124920",0.540346459510853,0.0336920179657685,-0.146048348908287,-0.23229125361608,-0.181219463882826,0.148393013037957,0.0303287372053937,-0.0679574431390855,0.168747481106845,0.280119435248551,-0.00540168437687924
"ENSG00000110076",0.864885893855294,0.131241045868695,-0.118831933792536,-0.175422790318625,-0.25065318288273,-0.121753781570885,-0.30830107336433,-0.268233172195585,-0.0987179281343618,-0.116359238437742,-0.17760068231283
"ENSG00000172543",-0.320041754386897,0.0833442201802789,0.00552030676598997,-0.191201390987333,-0.0130159805496876,0.194630685983062,0.621677213965094,0.850675310829119,-0.0624105565286342,0.0989775584222477,0.263501862886242
"ENSG00000175315",-0.213312465947498,-0.00546958196854877,-0.0781798370890311,-0.128656020359069,0.769030484208932,-0.104272269681512,0.0194076308670008,-0.0355271334577485,-0.0815232632838425,-0.0565712849315849,0.327108850597869
"ENSG00000174871",0.922765265071354,0.0878278839411945,-0.127122494442344,-0.162440203700835,-0.109135375467337,-0.11079397471368,-0.332146649062425,-0.227064681291608,-0.0668146701760784,-0.072153182144517,-0.312382746824518
"ENSG00000172508",0.543870814998142,-0.185135956788723,0.0259308548155013,0.209996025610818,-0.326577775101708,-0.175462858458661,-0.262695571548469,-0.19664636697926,-0.16114278451526,0.000615154217478803,-0.184112621407191
"ENSG00000021300",0.854001236845639,0.0145118313398687,-0.0796052839762768,-0.143479846358347,-0.225087219522826,-0.167448294141199,-0.268250129346043,-0.223461513793311,-0.0951837320275663,-0.0407195513581298,-0.217530842510619
"ENSG00000175564",-0.0861264011384341,0.110600813909834,-0.0957218567755042,0.835076855635152,-0.14513168476057,-0.131105027434717,-0.138014002502252,-0.1532440730724,-0.108738219716743,-0.0673633742549847,-0.162243760774328
"ENSG00000110245",-0.138211106274669,0.0254947798863409,-0.0483112965021332,-0.0886363364459112,-0.0487768591985463,0.860328331222362,0.208000730932737,0.131871253266042,0.0559612938027043,0.00745160919161534,0.052760081057957
"ENSG00000137699",-0.157041552691201,0.0267885364062947,-0.141809620492863,-0.121777512799169,0.946822638530214,-0.111609112887867,0.0599881897274921,-0.0731394747589986,-0.0650819858901671,-0.0499877244116414,0.179391756537334
"ENSG00000249790",-0.214336688180307,0.108973465693501,0.00759670759093928,-0.128417490539546,0.0560087654119494,0.070223840192515,0.135953829613665,0.63199014765479,-0.0826763383788768,-0.0426771680957045,-0.116046175717159
"ENSG00000231503",-0.00467509572706164,-0.000966824091128094,-0.00314589353608938,-0.0107691684044496,0.00362513990581861,-0.00422569377522777,0.00422532016334153,0.00217787594459065,-0.00681572626158246,0.00893273284577366,0.013970563688184
"ENSG00000111215",0.140874791316212,-0.00400918481346602,-0.144152965716778,-0.0898618492012955,0.35541914377148,-0.136182604114746,0.0720314284177002,-0.149793270944637,-0.109521671097405,-0.0442841648152281,0.341823657405698
"ENSG00000121316",-0.569417727436144,0.0759269777005788,0.127264423972221,-0.122771902164737,0.39817871879663,0.0293454730339321,0.499367476729078,0.68416581039079,0.0351283709586606,0.0561889035718547,0.271189984285174
"ENSG00000172602",0.488912061512186,-0.0541780167716736,-0.0564772235378584,-0.215734255866801,-0.113925629864376,0.19648652528914,0.0560172068050056,-0.0307644065577421,-0.0740817735957768,0.11096687604579,0.245892964163969
"ENSG00000258232",0.00712726892002027,-0.0046974196361281,0.000277836608313121,-0.00534960857341885,-0.00194013262823749,-0.000238897097641983,-0.00884596408453367,-0.00355126326950749,0.0024554745186483,2.64201627673042e-05,0.00235366570635789
"ENSG00000135480",-0.317697392260527,-0.0597550642783377,-0.139408185460027,-0.19038731007371,0.469334219198941,0.029590062037627,0.296520829661738,0.0578414770519403,0.0907283352493258,0.0655819171402304,0.668260608927502
"ENSG00000205420",-0.192664087268404,-0.0318276777743242,-0.129167283613194,-0.127961943063221,0.922994271023016,-0.0632151059350465,0.106258462572427,-0.0566509669628953,-0.0166354029686158,-0.0076379865705744,0.135267205024145
"ENSG00000172867",-0.12230846511857,-0.0498320613635674,-0.0702673443931585,-0.0441469033151059,0.723521646506734,-0.09336639863408,-0.121574934723717,-0.0710617239462376,-0.0656962431555011,-0.0683702369128342,0.0460358730854412
"ENSG00000170477",-0.151009238167768,-0.00105798601408736,-0.103205476485634,-0.10847873817217,0.609348961176693,0.0071972880125021,0.23534537068894,0.00903311899856159,0.0527251808005365,0.0727178039130921,0.103596679705857
"ENSG00000139626",-0.289564453794669,0.0605148634201965,-0.103152388015095,-0.209277310670115,0.292877346319675,0.0705097676563737,0.615412644138188,0.662798081404229,-0.0627993099606623,0.0538985415611746,0.221165608813954
"ENSG00000161634",-0.107077148772566,-0.0401212480802147,-0.0752647768667308,-0.0549227224656056,0.667200308009072,-0.0811014438796126,-0.114008667340999,-0.070918653105732,-0.0507549289305876,-0.056767478896194,0.0720714272443424
"ENSG00000172551",-0.104060111266103,-0.0162750668803925,-0.0762597295998883,-0.0714301974759881,0.661903018410733,-0.078237791959459,-0.0611528281856313,-0.0640434688640452,-0.0559504532370519,-0.0533389764686421,0.115536592480155
"ENSG00000258345",0.0339754585302762,0.768298501926134,0.0388206776963919,0.0223415174897247,-0.0060966918881816,0.0209052998962326,-0.0538003445594292,-0.0169614084157132,0.0217975760545056,0.0162378374497647,0.0103766389474213
"ENSG00000139540",-0.120643276207978,-0.0443353951562565,-0.114555180706431,-0.116069285204011,-0.0812514803149852,0.462325188219861,0.234346806984269,-0.0565636356606525,0.612945766511901,0.00724756657943933,0.00384267119272288
"ENSG00000185482",-0.222582653379546,0.189960281637934,-0.112780171706288,0.838821168100731,-0.0924759341541244,-0.0278687221928398,0.0330367101298568,0.0991455685909282,-0.107200869548625,-0.0554527595695292,-0.141984610371415
