i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
315,GTEX-16MTA-1326-SM-6PALX,0.46073474890461746,0.29389956184698346,0.1122345803842265,0.1051567239635996,0.01820020222446916,0.007077856420626896,0.002696326255476913
316,GTEX-16MTA-1626-SM-6M47N,0.46037609133646745,0.293821356615178,0.11182001343183344,0.1051040967092008,0.018468770987239758,0.007051712558764272,0.0033579583613163196
317,GTEX-16XZY-0526-SM-7DHKY,0.46083418107833163,0.29298067141403866,0.11291963377416073,0.10545947778908105,0.01797219396405561,0.007121057985757884,0.0027127839945744322
318,GTEX-16XZZ-0011-R9b-SM-7DHKX,0.46027489104927927,0.29366409654710024,0.11297351659403285,0.10459269192088501,0.01843781428092524,0.007039892725444184,0.0030170968823332216
319,GTEX-16XZZ-0526-SM-7KUF1,0.4609081597814954,0.29395698190508707,0.11198361215431887,0.10617958347558894,0.017412086036189826,0.007169682485489928,0.002389894161829976
320,GTEX-16XZZ-1426-SM-7KUE3,0.4595773230459577,0.29419657832941964,0.11237839651123784,0.10533378061053338,0.01845018450184502,0.007044615900704461,0.0030191211003019122
321,GTEX-16YQH-0011-R10b-SM-7LT8U,0.4600875715729202,0.29336476928258676,0.11350623105422701,0.1047490737622095,0.018187942068036377,0.007073088582014146,0.0030313236780060626
322,GTEX-16YQH-0011-R5b-SM-7938U,0.45998655010087425,0.2935440484196368,0.11331540013449899,0.10490921318090114,0.017821116341627436,0.0070611970410221925,0.0033624747814391394
323,GTEX-17EUY-0426-SM-793BD,0.4593237361901574,0.29427519250083695,0.11248744559758955,0.10478741211918313,0.018747907599598258,0.007030465349849347,0.0033478406427854034
324,GTEX-17EVQ-1926-SM-7IGOF,0.4609164420485175,0.2944743935309973,0.11219676549865229,0.1047843665768194,0.017183288409703505,0.007075471698113208,0.0033692722371967657
325,GTEX-17EVQ-2826-SM-7IGQK,0.4590108401084011,0.2930216802168022,0.11382113821138211,0.10569105691056911,0.018292682926829267,0.007113821138211382,0.003048780487804878
326,GTEX-17F96-2126-SM-7KFSM,0.4597855227882037,0.2935656836461126,0.11226541554959786,0.10522788203753351,0.01876675603217158,0.0070375335120643435,0.003351206434316354
327,GTEX-17F98-1826-SM-7DUFK,0.45963149078726967,0.29380234505862646,0.11256281407035176,0.1051926298157454,0.018425460636515914,0.007035175879396985,0.0033500837520938024
328,GTEX-17F9E-0008-SM-EAZB5,0.4604776320215271,0.2949882273797511,0.11099899091826437,0.10494450050454086,0.01849983181971073,0.007063572149344097,0.0030272452068617556
329,GTEX-17F9E-1026-SM-7DUF1,0.4590878604963112,0.2947686116700201,0.11200536552649229,0.10529845741113347,0.018443997317236754,0.007042253521126761,0.00335345405767941
330,GTEX-17F9Y-0726-SM-7LT9G,0.4591426657736102,0.2940388479571333,0.11286001339584728,0.10515740120562625,0.018419290020093772,0.007032819825853985,0.003348961821835231
331,GTEX-17GQL-0626-SM-731CN,0.4602693602693603,0.29393939393939394,0.11212121212121212,0.10572390572390572,0.01818181818181818,0.007070707070707071,0.0026936026936026937
332,GTEX-17HG3-0226-SM-7EWEA,0.4592964824120603,0.29447236180904524,0.11222780569514237,0.1051926298157454,0.018425460636515914,0.007035175879396985,0.0033500837520938024
333,GTEX-17HGU-0226-SM-7DHKV,0.4598124581379772,0.29437374413931683,0.11219022103148024,0.10482250502344273,0.018419290020093772,0.007032819825853985,0.003348961821835231
334,GTEX-17HHE-1826-SM-79OKE,0.4597585513078471,0.2947686116700201,0.11133467471495641,0.10529845741113347,0.018443997317236754,0.007042253521126761,0.00335345405767941
335,GTEX-17HHY-0006-SM-7MXT4,0.46101949025487254,0.2957271364317841,0.10532233883058471,0.11056971514242879,0.01686656671664168,0.007871064467766116,0.002623688155922039
336,GTEX-17HHY-0526-SM-793BZ,0.45926919208850153,0.29399932953402613,0.11263828360710694,0.10526315789473684,0.018773047267851155,0.007039892725444184,0.0030170968823332216
337,GTEX-17HHY-1426-SM-7EWDQ,0.46394756008739985,0.28623452294246177,0.1143481427530954,0.1067006554989075,0.018572469045884922,0.00764748725418791,0.0025491624180626364
338,GTEX-17JCI-0005-SM-7P8OL,0.46033519553072627,0.29459962756052144,0.10465549348230913,0.11247672253258846,0.01713221601489758,0.00782122905027933,0.0029795158286778397
339,GTEX-17JCI-0326-SM-7LG5H,0.4592304977056124,0.2965054712319096,0.11260148252735616,0.1048358630427109,0.01694316978468055,0.007412636780797741,0.0024708789269325803
340,GTEX-17MF6-0011-R5a-SM-731BA,0.46216407355021216,0.28854314002828857,0.11421499292786422,0.10714285714285714,0.01768033946251768,0.007425742574257425,0.002828854314002829
341,GTEX-17MF6-0926-SM-7LTAL,0.4597156398104265,0.2941773865944482,0.11238997968855789,0.10561949898442789,0.01828029790115098,0.0071090047393364926,0.002708192281651997
342,GTEX-17MFQ-1126-SM-7LT9O,0.4592964824120603,0.29380234505862646,0.11256281407035176,0.1051926298157454,0.018760469011725293,0.007035175879396985,0.0033500837520938024
343,GTEX-17MFQ-1226-SM-7KFSA,0.4593237361901574,0.2936056243722799,0.1128222296618681,0.10512219618346166,0.018747907599598258,0.007030465349849347,0.0033478406427854034
344,GTEX-18464-0011-R10a-SM-72D6X,0.46050420168067224,0.293109243697479,0.11327731092436975,0.10453781512605043,0.01815126050420168,0.007058823529411765,0.0033613445378151263
345,GTEX-18465-0126-SM-731BN,0.4592964824120603,0.29413735343383585,0.11256281407035176,0.10485762144053601,0.018760469011725293,0.007035175879396985,0.0033500837520938024
346,GTEX-18465-0226-SM-7LG5M,0.4594504021447721,0.29423592493297585,0.11226541554959786,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.003351206434316354
347,GTEX-18465-0926-SM-731AY,0.4637505062778453,0.2823005265289591,0.11462130417172944,0.11097610368570271,0.017415957877683273,0.00850546780072904,0.002430133657351154
348,GTEX-18A66-1526-SM-72D6Y,0.4597855227882037,0.2945710455764075,0.11193029490616623,0.10522788203753351,0.018096514745308313,0.0070375335120643435,0.003351206434316354
349,GTEX-18A6Q-0005-SM-9KNVX,0.4618773297187394,0.29481531684174855,0.11013215859030837,0.10471026770586242,0.018298881735005084,0.00711623178583531,0.003049813622500847
350,GTEX-18A7A-0826-SM-7KFTJ,0.4591426657736102,0.2940388479571333,0.11252511721366376,0.10515740120562625,0.018754186202277295,0.007032819825853985,0.003348961821835231
351,GTEX-18A7B-0008-SM-EAZBQ,0.4610980127989222,0.2943752105085887,0.11081172111822163,0.10575951498821153,0.018187942068036377,0.007073088582014146,0.002694509936005389
352,GTEX-18A7B-0326-SM-7LG65,0.46080760095011875,0.2931795045809298,0.11197828299966067,0.10620970478452664,0.01832371903630811,0.007125890736342043,0.0023752969121140144
353,GTEX-18A7B-2026-SM-72D71,0.4591426657736102,0.2937039517749498,0.11286001339584728,0.10515740120562625,0.018754186202277295,0.007032819825853985,0.003348961821835231
354,GTEX-18D9A-0326-SM-7LT8L,0.45991278094599125,0.29453203622945323,0.11204293861120429,0.10533378061053338,0.018114726601811473,0.007044615900704461,0.0030191211003019122
355,GTEX-18D9A-1326-SM-7LT8P,0.45875251509054327,0.2944332662642522,0.11234071093226022,0.10529845741113347,0.018779342723004695,0.007042253521126761,0.00335345405767941
356,GTEX-18D9B-0526-SM-7LTAS,0.4593237361901574,0.29394040843655844,0.1128222296618681,0.10478741211918313,0.018747907599598258,0.007030465349849347,0.0033478406427854034
357,GTEX-18D9U-1426-SM-718BO,0.46070826306914,0.29308600337268126,0.11231028667790893,0.10590219224283305,0.0178752107925801,0.007082630691399663,0.0030354131534569982
358,GTEX-18QFQ-0008-SM-EAZD7,0.46263104497801827,0.2955698342915117,0.10889414947582009,0.10585052417991207,0.01758539059857964,0.006763611768684477,0.002705444707473791
359,GTEX-18QFQ-1026-SM-7LG6B,0.45998655010087425,0.2955615332885003,0.11129791526563551,0.10524546065904505,0.017484868863483525,0.0070611970410221925,0.0033624747814391394
360,GTEX-1A3MV-0326-SM-73KW7,0.4585006693440428,0.29484605087014726,0.11244979919678715,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
361,GTEX-1A3MW-0006-SM-7MKGU,0.4704119850187266,0.28801498127340824,0.10299625468164794,0.11198501872659176,0.015730337078651686,0.008239700374531835,0.0026217228464419477
362,GTEX-1A3MX-0005-SM-7MGW7,0.49000571102227297,0.24271844660194175,0.08166761850371217,0.1553398058252427,0.015419760137064534,0.011993146773272416,0.0028555111364934323
363,GTEX-1A3MX-0011-R8a-SM-7P8PI,0.4606551840594394,0.29314420803782504,0.11313745356298548,0.10469436001350894,0.01789935832489024,0.0070921985815602835,0.003377237419790611
364,GTEX-1A3MX-0826-SM-72D64,0.45880776959142666,0.29437374413931683,0.11286001339584728,0.10515740120562625,0.018754186202277295,0.007032819825853985,0.003014065639651708
365,GTEX-1A3MX-2326-SM-718B4,0.45896147403685095,0.29380234505862646,0.11289782244556114,0.1051926298157454,0.018760469011725293,0.007035175879396985,0.0033500837520938024
366,GTEX-1A8FM-0126-SM-7SB7P,0.4591973244147157,0.2939799331103679,0.11270903010033445,0.10501672240802676,0.018729096989966554,0.0070234113712374585,0.0033444816053511705
367,GTEX-1A8FM-1026-SM-7PC26,0.46075433231396534,0.290859667006456,0.11416921508664628,0.10533469249065579,0.018688413183826028,0.007135575942915392,0.0030581039755351682
368,GTEX-1A8G6-1626-SM-7MGWO,0.4634259259259259,0.2791666666666667,0.11574074074074074,0.11296296296296296,0.016666666666666666,0.009722222222222222,0.0023148148148148147
369,GTEX-1AMEY-0326-SM-72D5T,0.46037609133646745,0.2941571524513096,0.11182001343183344,0.10543989254533244,0.018132975151108125,0.007051712558764272,0.0030221625251846875
370,GTEX-1AMEY-1426-SM-7939I,0.4591426657736102,0.29437374413931683,0.11252511721366376,0.10515740120562625,0.018419290020093772,0.007032819825853985,0.003348961821835231
371,GTEX-1AMFI-0008-SM-EVYAV,0.4614088304684867,0.29457364341085274,0.11054937647455342,0.10583080552746882,0.01820020222446916,0.006740815638692282,0.002696326255476913
372,GTEX-1AMFI-0326-SM-731CU,0.45896147403685095,0.29447236180904524,0.11256281407035176,0.1051926298157454,0.018425460636515914,0.007035175879396985,0.0033500837520938024
373,GTEX-1AMFI-1826-SM-73KWB,0.45917001338688085,0.29417670682730923,0.11278447121820616,0.10508701472556894,0.018406961178045515,0.007028112449799197,0.0033467202141900937
374,GTEX-1AX8Z-1426-SM-7939T,0.4589339591015756,0.29399932953402613,0.11297351659403285,0.10526315789473684,0.01843781428092524,0.007039892725444184,0.003352329869259135
375,GTEX-1AX8Z-1826-SM-73KW6,0.4599396580623533,0.29399932953402613,0.11196781763325511,0.10526315789473684,0.01843781428092524,0.007039892725444184,0.003352329869259135
376,GTEX-1AX8Z-5004-SM-ARZLD,0.45964669206789055,0.29338413578108763,0.11361274679598199,0.10599237963283685,0.017319016279875303,0.007273986837547627,0.0027710426047800486
377,GTEX-1AX9J-0326-SM-73KXY,0.45950468540829986,0.2938420348058902,0.11278447121820616,0.10475234270414993,0.018741633199464525,0.007028112449799197,0.0033467202141900937
378,GTEX-1AX9J-2526-SM-73KUY,0.4590437980608492,0.2938816449348044,0.11267134737545971,0.10498161150117018,0.01905717151454363,0.007021063189568706,0.003343363423604146
379,GTEX-1AX9K-0426-SM-73KUG,0.459952686718486,0.2936802973977695,0.11253801960121662,0.10544102737411287,0.018249408583981074,0.0070969922271037515,0.003041568097330179
380,GTEX-1AYCT-2226-SM-7SB98,0.4593237361901574,0.29394040843655844,0.11248744559758955,0.10512219618346166,0.018747907599598258,0.007030465349849347,0.0033478406427854034
381,GTEX-1B8KE-0626-SM-7189H,0.4589339591015756,0.29399932953402613,0.11263828360710694,0.10526315789473684,0.018773047267851155,0.007039892725444184,0.003352329869259135
382,GTEX-1B8KZ-0826-SM-73KYB,0.45985891837420223,0.29459187101108497,0.11185757473967081,0.10547531071548538,0.01813906617400067,0.00705408128988915,0.0030231776956667787
383,GTEX-1B8KZ-1026-SM-73KYN,0.45935095349615257,0.2940782870525259,0.11241217798594848,0.1050518568082971,0.01873536299765808,0.00702576112412178,0.0033456005352960855
384,GTEX-1B8KZ-2226-SM-73KYS,0.45911528150134046,0.29423592493297585,0.1126005361930295,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.003351206434316354
385,GTEX-1B8L1-0011-R10b-SM-7P8Q4,0.4624532789670404,0.29289840299014613,0.11348963642541625,0.10295616717635066,0.01834862385321101,0.007135575942915392,0.0027183146449201497
386,GTEX-1B8L1-2726-SM-793AL,0.45866209262435675,0.2950257289879931,0.1118353344768439,0.10634648370497427,0.01818181818181818,0.007204116638078902,0.0027444253859348197
387,GTEX-1B8SF-0011-R6b-SM-7MXUD,0.4606285907401149,0.29334234538695503,0.11388982764447449,0.10442717134166948,0.017573504562352148,0.0070969922271037515,0.003041568097330179
388,GTEX-1B8SF-0011-R8b-SM-7P8SX,0.4606934431857192,0.292825266048747,0.11362856162032269,0.10435976656368005,0.018194301407483692,0.007209062821833162,0.003089598352214212
389,GTEX-1B8SG-0226-SM-7939Q,0.45911528150134046,0.29423592493297585,0.1126005361930295,0.10489276139410188,0.01876675603217158,0.0070375335120643435,0.003351206434316354
390,GTEX-1B932-0926-SM-73KUP,0.45901639344262296,0.2940782870525259,0.11274673803947809,0.1050518568082971,0.01873536299765808,0.00702576112412178,0.0033456005352960855
391,GTEX-1B933-0006-SM-7P8OP,0.4619332763045338,0.2887082976903336,0.10350727117194183,0.11719418306244654,0.016680923866552608,0.008982035928143712,0.0029940119760479044
392,GTEX-1B933-0011-R10b-SM-9OSVN,0.46073474890461746,0.29288843950117965,0.11324570273003033,0.10481968318166499,0.01820020222446916,0.007077856420626896,0.003033367037411527
393,GTEX-1B933-0011-R2b-SM-7IGNM,0.46148671375714767,0.29229734275142955,0.11335351496804574,0.10494450050454086,0.01782711066263034,0.007063572149344097,0.0030272452068617556
394,GTEX-1B97I-1026-SM-73KVC,0.4594775619557937,0.29336905559276627,0.11286001339584728,0.10515740120562625,0.018754186202277295,0.007032819825853985,0.003348961821835231
395,GTEX-1B996-0011-R10b-SM-CJI3T,0.4596420128335022,0.29348193177980414,0.11347517730496454,0.10536980749746708,0.0182370820668693,0.0070921985815602835,0.002701789935832489
396,GTEX-1B996-0126-SM-7PBYF,0.45917001338688085,0.29417670682730923,0.11278447121820616,0.10475234270414993,0.018741633199464525,0.007028112449799197,0.0033467202141900937
397,GTEX-1B996-0326-SM-7DHMU,0.4597222222222222,0.2965277777777778,0.1111111111111111,0.10486111111111111,0.018055555555555554,0.007291666666666667,0.0024305555555555556
398,GTEX-1BAJH-1626-SM-73KUV,0.459300311742293,0.29407689643228263,0.11257360581918947,0.10599237963283685,0.018011776931070315,0.007273986837547627,0.0027710426047800486
399,GTEX-1C2JI-0326-SM-7EWFD,0.4591426657736102,0.2937039517749498,0.11286001339584728,0.10515740120562625,0.018754186202277295,0.007032819825853985,0.003348961821835231
400,GTEX-1C2JI-0626-SM-7DHM1,0.4606703146374829,0.29343365253077974,0.11149110807113544,0.106703146374829,0.017783857729138167,0.007181942544459644,0.0027359781121751026
401,GTEX-1C475-0926-SM-7MKFI,0.4600875715729202,0.29538565173459075,0.11081172111822163,0.10508588750421018,0.018187942068036377,0.007073088582014146,0.003368137420006736
402,GTEX-1C475-1626-SM-731FP,0.45952300974135035,0.2942559623782331,0.11219348337252268,0.10513940208263352,0.018474974806852538,0.00705408128988915,0.003359086328518643
403,GTEX-1C4CL-0126-SM-7IGN5,0.4600402955003358,0.2941571524513096,0.11182001343183344,0.1051040967092008,0.018468770987239758,0.007051712558764272,0.0033579583613163196
404,GTEX-1C64N-0826-SM-7RHGQ,0.46016806722689074,0.293109243697479,0.11294117647058824,0.10521008403361344,0.018487394957983194,0.007058823529411765,0.0030252100840336134
405,GTEX-1C64N-1326-SM-7SB7D,0.4593237361901574,0.29394040843655844,0.1128222296618681,0.10512219618346166,0.01841312353531972,0.007030465349849347,0.0033478406427854034
406,GTEX-1C64O-1026-SM-7PC3L,0.45991278094599125,0.29419657832941964,0.11237839651123784,0.10499832271049983,0.01845018450184502,0.007044615900704461,0.0030191211003019122
407,GTEX-1C6VQ-0526-SM-7MGWD,0.45890640724589066,0.29419657832941964,0.11237839651123784,0.10533378061053338,0.018785642401878563,0.007044615900704461,0.0033545790003354577
408,GTEX-1C6VQ-2026-SM-79OOH,0.4585987261146497,0.2943345625209521,0.11297351659403285,0.10526315789473684,0.018773047267851155,0.007039892725444184,0.0030170968823332216
409,GTEX-1C6VQ-2726-SM-73KUL,0.45917001338688085,0.2935073627844712,0.11311914323962517,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
410,GTEX-1C6VR-0005-SM-7MKF7,0.46222583265637696,0.2924451665312754,0.10194963444354184,0.11535337124289195,0.017059301380991064,0.008529650690495532,0.002437043054427295
411,GTEX-1C6VR-0011-R6a-SM-7MXU8,0.4609375,0.29313858695652173,0.11311141304347826,0.10427989130434782,0.018002717391304348,0.007133152173913043,0.0033967391304347825
412,GTEX-1C6WA-0011-R5a-SM-9WG5X,0.4607708189951824,0.2924982794218858,0.11286992429456297,0.10529938059187888,0.0182381280110117,0.0072264280798348245,0.0030970406056434964
413,GTEX-1CAMR-1926-SM-7EPI2,0.4591426657736102,0.29470864032150035,0.11252511721366376,0.10482250502344273,0.018419290020093772,0.007032819825853985,0.003348961821835231
414,GTEX-1CB4E-0426-SM-7PBY5,0.4597585513078471,0.2947686116700201,0.11200536552649229,0.10496311200536552,0.018443997317236754,0.007042253521126761,0.0030181086519114686
415,GTEX-1CB4E-0726-SM-7EWEY,0.45883534136546184,0.29417670682730923,0.11278447121820616,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
416,GTEX-1CB4E-0926-SM-7EPHT,0.4594504021447721,0.2949061662198391,0.11193029490616623,0.10489276139410188,0.018431635388739945,0.0070375335120643435,0.003351206434316354
417,GTEX-1CB4F-0726-SM-793AO,0.45991278094599125,0.2938611204293861,0.11237839651123784,0.10499832271049983,0.01845018450184502,0.007044615900704461,0.0033545790003354577
418,GTEX-1CB4H-0006-SM-A96RE,0.45659928656361476,0.291319857312723,0.10582639714625446,0.11771700356718193,0.016250495441934205,0.008719778042013475,0.0035671819262782403
419,GTEX-1CB4H-0126-SM-7IGN2,0.4592964824120603,0.29380234505862646,0.11289782244556114,0.1051926298157454,0.018425460636515914,0.007035175879396985,0.0033500837520938024
420,GTEX-1CB4J-0626-SM-7DHMP,0.45935095349615257,0.2940782870525259,0.11274673803947809,0.10471729675476749,0.01873536299765808,0.00702576112412178,0.0033456005352960855
421,GTEX-1E1VI-0011-R4b-SM-9QEHV,0.4652827487473157,0.28489620615604866,0.11560486757337152,0.10594130279169649,0.01825340014316392,0.007516105941302791,0.0025053686471009306
422,GTEX-1E2YA-0126-SM-9KNUC,0.4595773230459577,0.29453203622945323,0.11204293861120429,0.10466286481046629,0.018785642401878563,0.007044615900704461,0.0033545790003354577
423,GTEX-1E2YA-0226-SM-9MQLY,0.4598124581379772,0.2937039517749498,0.11286001339584728,0.10482250502344273,0.018754186202277295,0.007032819825853985,0.003014065639651708
424,GTEX-1E2YA-0626-SM-7P8P4,0.4602157788267026,0.2933243425488874,0.11294672960215779,0.10519217801753203,0.01820633850303439,0.0070802427511800405,0.0030343897505057315
425,GTEX-1E2YA-2526-SM-7IGOU,0.4597315436241611,0.29395973154362415,0.11275167785234899,0.10469798657718121,0.01879194630872483,0.007046979865771812,0.0030201342281879194
426,GTEX-1E2YA-2626-SM-7MGWW,0.4592418651459242,0.29419657832941964,0.11271385441127138,0.10499832271049983,0.018785642401878563,0.007044615900704461,0.0030191211003019122
427,GTEX-1EH9U-0326-SM-7P8S2,0.4595425059747354,0.29395698190508707,0.11266643905769887,0.10617958347558894,0.017412086036189826,0.007169682485489928,0.0030727210652099694
428,GTEX-1EH9U-0926-SM-7EWF1,0.45847287340924314,0.29470864032150035,0.11286001339584728,0.10515740120562625,0.018419290020093772,0.007032819825853985,0.003348961821835231
429,GTEX-1EKGG-0001-SM-EAZCL,0.4617757970517655,0.29928008227631125,0.10901611244429209,0.10284538909838875,0.017140898183064794,0.007199177236887213,0.002742543709290367
430,GTEX-1EKGG-0005-SM-AHZ1Z,0.461767204757859,0.28674596431605776,0.10195412064570943,0.12107051826677995,0.016992353440951572,0.008920985556499575,0.002548853016142736
431,GTEX-1EKGG-0826-SM-79OLL,0.4597044996642042,0.2941571524513096,0.11249160510409671,0.1051040967092008,0.018468770987239758,0.007051712558764272,0.0030221625251846875
432,GTEX-1EKGG-1426-SM-7PBY2,0.4598124581379772,0.2937039517749498,0.11252511721366376,0.10515740120562625,0.018419290020093772,0.007032819825853985,0.003348961821835231
433,GTEX-1EKGG-1726-SM-7MXUP,0.46006066734074824,0.2942366026289181,0.1122345803842265,0.10549376474553421,0.01752612066059993,0.007077856420626896,0.003370407819346141
434,GTEX-1EMGI-1226-SM-793DD,0.46013513513513515,0.2935810810810811,0.1125,0.10574324324324325,0.018243243243243244,0.007094594594594595,0.002702702702702703
435,GTEX-1EN7A-0011-R5a-SM-9QEH6,0.46821469356680623,0.2794061667301104,0.11762466692044157,0.10772744575561477,0.01712980586220023,0.007993909402360106,0.001903311762466692
436,GTEX-1EN7A-0011-R6b-SM-9QEHW,0.46959459459459457,0.28003003003003,0.1174924924924925,0.10510510510510511,0.017642642642642644,0.007882882882882882,0.0022522522522522522
437,GTEX-1EN7A-0726-SM-7PBXT,0.46648793565683644,0.2837993106089621,0.11183454615090004,0.10915358100344695,0.01876675603217158,0.00804289544235925,0.0019149751053236309
438,GTEX-1EU9M-0326-SM-7RHGF,0.45901639344262296,0.2937437269989963,0.1130812980930077,0.1050518568082971,0.01873536299765808,0.00702576112412178,0.0033456005352960855
439,GTEX-1EU9M-0426-SM-7SB8N,0.4597585513078471,0.29409792085848424,0.11234071093226022,0.10496311200536552,0.018779342723004695,0.007042253521126761,0.0030181086519114686
440,GTEX-1F48J-0526-SM-9WYSX,0.4596692541343233,0.2942963212959838,0.11238609517381033,0.10529868376645292,0.01822477219034762,0.007087411407357408,0.0030374620317246033
441,GTEX-1F48J-1126-SM-9WYSY,0.4590604026845638,0.29463087248322145,0.11275167785234899,0.10503355704697986,0.018456375838926176,0.007046979865771812,0.0030201342281879194
442,GTEX-1F48J-1626-SM-9WPOE,0.45901639344262296,0.2937437269989963,0.1130812980930077,0.1050518568082971,0.01873536299765808,0.00702576112412178,0.0033456005352960855
443,GTEX-1F52S-0011-R7b-SM-9QEH8,0.46236559139784944,0.2845878136200717,0.11684587813620072,0.10788530465949821,0.017921146953405017,0.007526881720430108,0.002867383512544803
444,GTEX-1F5PK-2626-SM-7RHH6,0.46107178968655205,0.29288843950117965,0.1122345803842265,0.10549376474553421,0.01820020222446916,0.007077856420626896,0.003033367037411527
445,GTEX-1F5PL-0526-SM-7PBYD,0.46016806722689074,0.2934453781512605,0.1119327731092437,0.10554621848739495,0.018487394957983194,0.007058823529411765,0.0033613445378151263
446,GTEX-1F5PL-1226-SM-7P8R5,0.4597315436241611,0.29395973154362415,0.11241610738255034,0.10536912751677853,0.018120805369127517,0.007046979865771812,0.003355704697986577
447,GTEX-1F6I4-0226-SM-9MQMA,0.45883534136546184,0.29451137884872824,0.11244979919678715,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
448,GTEX-1F6I4-0326-SM-7P8T8,0.46095105866018743,0.2946893439777855,0.11141964595626519,0.10517181534189518,0.017355085039916694,0.007289135716765012,0.0031239153071850054
449,GTEX-1F6IF-0226-SM-7PBZ6,0.4601081812035159,0.29411764705882354,0.11223799864773495,0.10547667342799188,0.018255578093306288,0.007099391480730223,0.002704530087897228
450,GTEX-1F6RS-0126-SM-9MQKZ,0.45988586774085266,0.29472977509231285,0.11211816045652903,0.10473313192346426,0.01812688821752266,0.007049345417925478,0.003356831151393085
451,GTEX-1F75A-0626-SM-7PBYI,0.4608247422680412,0.2941580756013746,0.11134020618556702,0.10584192439862543,0.017869415807560136,0.007216494845360825,0.0027491408934707906
452,GTEX-1F75B-0011-R5a-SM-9QEHC,0.4597044996642042,0.29348556077904636,0.1134989926124916,0.1051040967092008,0.018132975151108125,0.007051712558764272,0.0030221625251846875
453,GTEX-1F75B-2726-SM-7P8QO,0.45883534136546184,0.2938420348058902,0.11311914323962517,0.10508701472556894,0.018741633199464525,0.007028112449799197,0.0033467202141900937
454,GTEX-1F75I-0326-SM-9YFLU,0.45935095349615257,0.2940782870525259,0.11274673803947809,0.10471729675476749,0.01873536299765808,0.00702576112412178,0.0033456005352960855
455,GTEX-1GF9U-1226-SM-ARL9I,0.4585987261146497,0.2943345625209521,0.11263828360710694,0.10526315789473684,0.018773047267851155,0.007039892725444184,0.003352329869259135
456,GTEX-1GF9U-1526-SM-7MXUW,0.4596044250754274,0.2943345625209521,0.11196781763325511,0.10492792490781093,0.018773047267851155,0.007039892725444184,0.003352329869259135
457,GTEX-1GF9V-0011-R10b-SM-CKZNP,0.4607776261937244,0.293656207366985,0.11323328785811733,0.10402455661664393,0.018076398362892224,0.007162346521145975,0.0030695770804911324
458,GTEX-1GF9X-0726-SM-7SB7V,0.4590437980608492,0.293547308592444,0.11334002006018054,0.10498161150117018,0.018722835172183216,0.007021063189568706,0.003343363423604146
459,GTEX-1GF9X-1826-SM-7PC3X,0.45963149078726967,0.29380234505862646,0.11256281407035176,0.1051926298157454,0.018425460636515914,0.007035175879396985,0.0033500837520938024
460,GTEX-1GF9X-1926-SM-ADEIC,0.4594504021447721,0.2935656836461126,0.11293565683646113,0.10522788203753351,0.018431635388739945,0.0070375335120643435,0.003351206434316354
461,GTEX-1GL5R-1526-SM-7MKHO,0.4589339591015756,0.2943345625209521,0.11230305062018102,0.10526315789473684,0.018773047267851155,0.007039892725444184,0.003352329869259135
462,GTEX-1GMR2-0008-SM-EAZD1,0.46200607902735563,0.2951705504896994,0.11043566362715299,0.10536980749746708,0.017223910840932118,0.0070921985815602835,0.002701789935832489
463,GTEX-1GMR2-1126-SM-7RHI6,0.45926919208850153,0.2943345625209521,0.11196781763325511,0.10526315789473684,0.018773047267851155,0.007039892725444184,0.003352329869259135
464,GTEX-1GMR2-2526-SM-9MQKW,0.45896147403685095,0.29447236180904524,0.11289782244556114,0.10485762144053601,0.018760469011725293,0.007035175879396985,0.003015075376884422
465,GTEX-1GMR3-0426-SM-7PC17,0.4605667463298054,0.29327415500170706,0.11266643905769887,0.10549675657220894,0.018436326391259816,0.006828269033799932,0.0027313076135199728
466,GTEX-1GMR3-2026-SM-9MQLG,0.4596585202544359,0.29427519250083695,0.11248744559758955,0.10478741211918313,0.018747907599598258,0.007030465349849347,0.003013056578506863
467,GTEX-1GMR3-2326-SM-7SB94,0.45942320590207913,0.29409792085848424,0.1130114017437961,0.10496311200536552,0.018443997317236754,0.007042253521126761,0.0030181086519114686
468,GTEX-1GMRU-0326-SM-9WYT6,0.45998632010943913,0.2948016415868673,0.1121751025991792,0.10499316005471956,0.017783857729138167,0.007181942544459644,0.0030779753761969904
469,GTEX-1GMRU-1326-SM-9WYUI,0.4590878604963112,0.29409792085848424,0.11267605633802817,0.10529845741113347,0.018443997317236754,0.007042253521126761,0.00335345405767941
470,GTEX-1GN1U-1426-SM-7P8TF,0.4603448275862069,0.29344827586206895,0.11241379310344828,0.10551724137931034,0.018620689655172412,0.007241379310344828,0.002413793103448276
471,GTEX-1GN1V-0126-SM-9WPOS,0.4594504021447721,0.29390080428954424,0.1126005361930295,0.10489276139410188,0.01876675603217158,0.0070375335120643435,0.003351206434316354
