i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68
474,GTEX-1GN2E-0426-SM-9MQKX,0.019785378940308518,0.01643192488262911,0.04493628437290409,0.02012072434607646,0.029510395707578806,0.04527162977867203,0.01006036217303823,0.021797451374916163,0.06338028169014084,0.018779342723004695,0.0204560697518444,0.030181086519114688,0.030181086519114688,0.01039570757880617,0.008383635144198525,0.026156941649899398,0.019785378940308518,0.06338028169014084,0.009389671361502348,0.006371562709590879,0.013078470824949699,0.009725016767270288,0.02682763246143528,0.027833668678739102,0.012407780013413815,0.00335345405767941,0.008048289738430584,0.023138832997987926,0.008048289738430584,0.005700871898054996,0.014755197853789403,0.00670690811535882,0.00335345405767941,0.025486250838363516,0.007042253521126761,0.010731052984574111,0.02649228705566734,0.014084507042253521,0.021462105969148222,0.03822937625754527,0.02649228705566734,0.002012072434607646,0.01374916163648558,0.0077129443326626424,0.009389671361502348,0.015425888665325285,0.008048289738430584,0.02448021462105969,0.001676727028839705,0.0026827632461435278,0.019450033534540577,0.010731052984574111,0.006371562709590879,0.0026827632461435278,0.002012072434607646,0.0006706908115358819,0.00335345405767941,0.00033534540576794097,0.00335345405767941,0.006371562709590879,0.007042253521126761,0.001006036217303823,0.00033534540576794097,0.0013413816230717639,0.00033534540576794097,0.001006036217303823,0.00033534540576794097,0.00033534540576794097
475,GTEX-1GN2E-3026-SM-9WG6I,0.01974804221995233,0.016683690840994213,0.045624787197820905,0.020429009193054137,0.0296220633299285,0.044262853251617294,0.010214504596527068,0.021790943139257744,0.06367041198501873,0.01906707524685053,0.02076949267960504,0.030303030303030304,0.030303030303030304,0.010554988083077971,0.008512087163772558,0.026557711950970377,0.020088525706503234,0.06230847803881512,0.009193054136874362,0.0068096697310180455,0.012938372488934287,0.010214504596527068,0.026557711950970377,0.027238678924072182,0.012257405515832482,0.0034048348655090228,0.008171603677221655,0.021790943139257744,0.00749063670411985,0.005447735784814436,0.013278855975485188,0.0068096697310180455,0.0030643513789581204,0.025876744977868574,0.007150153217568948,0.010895471569628872,0.026557711950970377,0.014640789921688798,0.021790943139257744,0.03779366700715015,0.02689819543752128,0.0020429009193054137,0.013619339462036091,0.00749063670411985,0.009533537623425264,0.015662240381341504,0.007831120190670752,0.024855294518215866,0.0017024174327545114,0.002383384405856316,0.020088525706503234,0.010895471569628872,0.006469186244467144,0.002723867892407218,0.0020429009193054137,0.0006809669731018045,0.0034048348655090228,0.00034048348655090226,0.0034048348655090228,0.006128702757916241,0.007150153217568948,0.0010214504596527069,0.00034048348655090226,0.001361933946203609,0.00034048348655090226,0.0010214504596527069,0.00034048348655090226,0.00034048348655090226
476,GTEX-1GN73-0005-SM-ACKVI,0.01960059171597633,0.016272189349112426,0.04363905325443787,0.022189349112426034,0.029215976331360947,0.03809171597633136,0.009615384615384616,0.022189349112426034,0.0643491124260355,0.019970414201183433,0.022559171597633137,0.027736686390532544,0.032914201183431954,0.011464497041420118,0.007766272189349112,0.028846153846153848,0.021449704142011833,0.0643491124260355,0.009245562130177515,0.005917159763313609,0.014423076923076924,0.008875739644970414,0.028476331360946745,0.028106508875739646,0.010724852071005916,0.0036982248520710057,0.008875739644970414,0.020340236686390532,0.008875739644970414,0.005177514792899409,0.014053254437869823,0.005547337278106509,0.0029585798816568047,0.02514792899408284,0.006656804733727811,0.011834319526627219,0.028476331360946745,0.01257396449704142,0.019970414201183433,0.03587278106508876,0.025887573964497042,0.0022189349112426036,0.015162721893491124,0.008505917159763314,0.009245562130177515,0.015902366863905327,0.008875739644970414,0.020710059171597635,0.0014792899408284023,0.0018491124260355029,0.021449704142011833,0.011834319526627219,0.005917159763313609,0.0033284023668639054,0.0025887573964497044,0.0007396449704142012,0.0033284023668639054,0.0003698224852071006,0.0036982248520710057,0.005917159763313609,0.007766272189349112,0.0011094674556213018,0.0003698224852071006,0.0014792899408284023,0.0003698224852071006,0.0011094674556213018,0.0003698224852071006,0.0003698224852071006
477,GTEX-1GN73-1926-SM-9JGGS,0.01975225979243388,0.016404419149648478,0.044861064613324404,0.020087043856712422,0.02946099765651155,0.04553063274188149,0.010043521928356211,0.02176096417810512,0.06327418814864412,0.018747907599598258,0.02042182792099096,0.03013056578506863,0.03013056578506863,0.010378305992634751,0.008369601606963508,0.026113157013726147,0.020087043856712422,0.06360897221292267,0.009373953799799129,0.006695681285570807,0.013056578506863073,0.009708737864077669,0.026782725142283227,0.02778707733511885,0.012387010378305993,0.0033478406427854034,0.008034817542684968,0.023100100435219283,0.008034817542684968,0.005691329092735186,0.014730498828255775,0.006695681285570807,0.003013056578506863,0.025778372949447605,0.007030465349849347,0.010713090056913292,0.026113157013726147,0.014395714763977234,0.021426180113826583,0.03850016739203214,0.02644794107800469,0.002008704385671242,0.013391362571141614,0.0077000334784064275,0.009373953799799129,0.015400066956812855,0.008034817542684968,0.024439236692333444,0.0016739203213927017,0.002678272514228323,0.019417475728155338,0.010713090056913292,0.0063608972212922665,0.003013056578506863,0.002008704385671242,0.0006695681285570807,0.0033478406427854034,0.00033478406427854036,0.0033478406427854034,0.0063608972212922665,0.007030465349849347,0.001004352192835621,0.00033478406427854036,0.0013391362571141614,0.00033478406427854036,0.001004352192835621,0.00033478406427854036,0.00033478406427854036
478,GTEX-1GPI7-0005-SM-A9G13,0.02025586353944563,0.016346837242359632,0.045131485429992894,0.021321961620469083,0.03091684434968017,0.04228855721393035,0.009594882729211088,0.020966595593461264,0.06538734896943853,0.01954513148542999,0.0216773276474769,0.028784648187633263,0.031982942430703626,0.01101634683724236,0.007818052594171997,0.02771855010660981,0.020966595593461264,0.06361051883439943,0.00923951670220327,0.005330490405117271,0.013859275053304905,0.008884150675195452,0.02771855010660981,0.028429282160625444,0.010660980810234541,0.0035536602700781805,0.008528784648187633,0.0216773276474769,0.008528784648187633,0.004619758351101635,0.013859275053304905,0.004975124378109453,0.0028429282160625444,0.025941719971570718,0.006396588486140725,0.011371712864250177,0.02736318407960199,0.013148542999289269,0.01990049751243781,0.037668798862828715,0.02736318407960199,0.0021321961620469083,0.01457000710732054,0.008173418621179816,0.00923951670220327,0.015636105188343994,0.008528784648187633,0.02061122956645345,0.0014214641080312722,0.0021321961620469083,0.020966595593461264,0.011371712864250177,0.006396588486140725,0.0031982942430703624,0.0024875621890547263,0.0007107320540156361,0.0031982942430703624,0.00035536602700781805,0.0035536602700781805,0.005685856432125089,0.007462686567164179,0.0010660980810234541,0.00035536602700781805,0.0014214641080312722,0.00035536602700781805,0.0010660980810234541,0.00035536602700781805,0.00035536602700781805
479,GTEX-1GTWX-0926-SM-9MQKM,0.019792016101979202,0.016437437101643745,0.04495135860449514,0.020127474002012747,0.02952029520295203,0.04562227440456223,0.010063737001006373,0.021804763502180476,0.0630660852063066,0.018785642401878563,0.020462931902046292,0.030191211003019122,0.030191211003019122,0.01039919490103992,0.008386447500838645,0.02616571620261657,0.019792016101979202,0.0637370010063737,0.009392821200939282,0.006709158000670915,0.013082858101308286,0.009728279100972828,0.02683663200268366,0.0278430057027843,0.012411942301241194,0.0033545790003354577,0.008050989600805098,0.02314659510231466,0.008050989600805098,0.0057027843005702785,0.01442468970144247,0.00637370010063737,0.0033545790003354577,0.025830258302583026,0.007044615900704461,0.010734652801073465,0.026501174102650116,0.01442468970144247,0.02146930560214693,0.03757128480375713,0.026501174102650116,0.0020127474002012745,0.013753773901375378,0.007715531700771553,0.009392821200939282,0.015095605501509561,0.008050989600805098,0.024488426702448843,0.0016772895001677288,0.0023482053002348204,0.019456558201945657,0.010734652801073465,0.00637370010063737,0.0030191211003019122,0.0020127474002012745,0.0006709158000670916,0.0033545790003354577,0.0003354579000335458,0.0033545790003354577,0.00637370010063737,0.007044615900704461,0.0010063737001006373,0.0003354579000335458,0.0013418316001341832,0.0003354579000335458,0.0010063737001006373,0.0003354579000335458,0.0003354579000335458
480,GTEX-1GZ2Q-0011-R6a-SM-9OSWM,0.019952654717619207,0.01657084883327697,0.045316198850186,0.020290835306053433,0.029759891782211702,0.04463983767331755,0.010145417653026716,0.021981738248224553,0.0635779506256341,0.018938112952316538,0.020629015894487658,0.03043625295908015,0.030098072370645924,0.01048359824146094,0.008454514710855596,0.026378085897869462,0.020290835306053433,0.06222522827189719,0.009469056476158269,0.006763611768684477,0.013189042948934731,0.010145417653026716,0.026378085897869462,0.027392627663172135,0.012512681772066284,0.0033818058843422386,0.008116334122421373,0.021981738248224553,0.007778153533987149,0.005072708826513358,0.013865404125803178,0.006425431180250254,0.003043625295908015,0.025701724721001015,0.007101792357118702,0.010821778829895164,0.026716266486303687,0.014541765302671627,0.021643557659790327,0.037876225904633076,0.026716266486303687,0.002029083530605343,0.013865404125803178,0.0074399729455529254,0.009469056476158269,0.015556307067974298,0.008116334122421373,0.024687182955698342,0.0016909029421711193,0.0023672641190395673,0.019952654717619207,0.010821778829895164,0.006425431180250254,0.002705444707473791,0.002029083530605343,0.0006763611768684477,0.0033818058843422386,0.00033818058843422386,0.0033818058843422386,0.006425431180250254,0.007101792357118702,0.0010145417653026716,0.00033818058843422386,0.0013527223537368955,0.00033818058843422386,0.0010145417653026716,0.00033818058843422386,0.00033818058843422386
481,GTEX-1GZ4H-0526-SM-9KNU9,0.0198252688172043,0.016129032258064516,0.04502688172043011,0.020161290322580645,0.02956989247311828,0.04536290322580645,0.010080645161290322,0.021841397849462367,0.06283602150537634,0.01881720430107527,0.02049731182795699,0.03024193548387097,0.03024193548387097,0.010416666666666666,0.008400537634408602,0.02620967741935484,0.020161290322580645,0.06384408602150538,0.009408602150537635,0.006384408602150538,0.01310483870967742,0.009408602150537635,0.026881720430107527,0.027553763440860215,0.01243279569892473,0.003360215053763441,0.008064516129032258,0.023185483870967742,0.008064516129032258,0.00571236559139785,0.014448924731182795,0.006720430107526882,0.003360215053763441,0.025537634408602152,0.007056451612903226,0.010752688172043012,0.026545698924731184,0.014112903225806451,0.021505376344086023,0.038306451612903226,0.026545698924731184,0.0020161290322580645,0.013440860215053764,0.007728494623655914,0.009072580645161291,0.015456989247311828,0.008064516129032258,0.024529569892473117,0.0016801075268817205,0.002688172043010753,0.019489247311827957,0.010752688172043012,0.006384408602150538,0.002688172043010753,0.0020161290322580645,0.0006720430107526882,0.003360215053763441,0.0003360215053763441,0.003360215053763441,0.006384408602150538,0.007056451612903226,0.0010080645161290322,0.0003360215053763441,0.0013440860215053765,0.0003360215053763441,0.0010080645161290322,0.0003360215053763441,0.0003360215053763441
482,GTEX-1GZ4I-2426-SM-9WPPP,0.019732441471571906,0.016387959866220735,0.044816053511705686,0.020066889632107024,0.0294314381270903,0.04548494983277592,0.010033444816053512,0.021739130434782608,0.06321070234113713,0.018729096989966554,0.02040133779264214,0.030100334448160536,0.030100334448160536,0.01036789297658863,0.008361204013377926,0.02608695652173913,0.020066889632107024,0.06354515050167224,0.009364548494983277,0.006688963210702341,0.013043478260869565,0.010033444816053512,0.026755852842809364,0.027759197324414717,0.012374581939799331,0.0033444816053511705,0.008026755852842809,0.023076923076923078,0.008026755852842809,0.00568561872909699,0.01471571906354515,0.006354515050167224,0.0030100334448160534,0.025752508361204015,0.0070234113712374585,0.010702341137123745,0.026421404682274247,0.014381270903010033,0.02140468227424749,0.03812709030100334,0.026421404682274247,0.002006688963210702,0.0137123745819398,0.007692307692307693,0.009364548494983277,0.015384615384615385,0.008026755852842809,0.024414715719063545,0.0016722408026755853,0.0026755852842809363,0.019732441471571906,0.010702341137123745,0.006354515050167224,0.0030100334448160534,0.002006688963210702,0.0006688963210702341,0.0033444816053511705,0.00033444816053511704,0.0033444816053511705,0.006354515050167224,0.0070234113712374585,0.001003344481605351,0.00033444816053511704,0.0013377926421404682,0.00033444816053511704,0.001003344481605351,0.00033444816053511704,0.0006688963210702341
483,GTEX-1GZHY-0005-SM-ARZL6,0.020524515393386546,0.017483846446218167,0.0459901178259217,0.02242493348536678,0.031166856708475865,0.03724819460281262,0.009882174078297225,0.021664766248574687,0.06309388065374383,0.020144431774990496,0.023185100722158875,0.0266058532877233,0.03344735841885215,0.01178259217027746,0.007601672367920942,0.029646522234891677,0.02090459901178259,0.06271379703534778,0.009122006841505131,0.005701254275940707,0.014823261117445839,0.009122006841505131,0.028126187761307486,0.02774610414291144,0.009882174078297225,0.0034207525655644243,0.009122006841505131,0.018244013683010263,0.009122006841505131,0.004561003420752566,0.014823261117445839,0.006461421512732801,0.003040668947168377,0.025845686050931203,0.006461421512732801,0.01178259217027746,0.02888635499809958,0.01330292664386165,0.020524515393386546,0.03686811098441657,0.025465602432535157,0.002280501710376283,0.015203344735841885,0.008361839604713038,0.008741923223109084,0.015583428354237932,0.009122006841505131,0.017863930064614217,0.0015203344735841885,0.002280501710376283,0.021664766248574687,0.012162675788673508,0.005701254275940707,0.003040668947168377,0.002280501710376283,0.0007601672367920942,0.0034207525655644243,0.0003800836183960471,0.003800836183960471,0.004561003420752566,0.00798175598631699,0.0011402508551881414,0.0003800836183960471,0.0015203344735841885,0.0003800836183960471,0.0011402508551881414,0.0003800836183960471,0.0003800836183960471
484,GTEX-1GZHY-0011-R11a-SM-C1YRQ,0.01951386511468675,0.016775077028414926,0.04587470044505306,0.020540910647038686,0.030126668948990073,0.04587470044505306,0.009585758301951387,0.02156795617939062,0.0640191715166039,0.018829168093118794,0.020540910647038686,0.03046901745977405,0.029441971927422116,0.009928106812735364,0.008216364258815475,0.026360835330366313,0.01951386511468675,0.06367682300581992,0.009585758301951387,0.006846970215679562,0.013009243409791168,0.010270455323519343,0.027387880862718247,0.028072577884286205,0.010612803834303321,0.0030811365970558027,0.008216364258815475,0.02156795617939062,0.008216364258815475,0.004108182129407737,0.013693940431359124,0.006846970215679562,0.0030811365970558027,0.025676138308798356,0.00718931872646354,0.010955152345087298,0.02704553235193427,0.014720985963711058,0.022252653200958577,0.03834303320780555,0.02704553235193427,0.0020540910647038686,0.014036288942143102,0.007531667237247518,0.008558712769599451,0.015748031496062992,0.007874015748031496,0.0249914412872304,0.0017117425539198905,0.0027387880862718246,0.01985621362547073,0.010270455323519343,0.006504621704895584,0.0027387880862718246,0.0020540910647038686,0.0006846970215679561,0.0030811365970558027,0.00034234851078397807,0.0030811365970558027,0.005477576172543649,0.00718931872646354,0.0010270455323519343,0.00034234851078397807,0.0013693940431359123,0.00034234851078397807,0.0010270455323519343,0.00034234851078397807,0.00034234851078397807
485,GTEX-1GZHY-3026-SM-7MXVA,0.01965435445611657,0.016604540833615723,0.04540833615723484,0.020332090816672314,0.02982039986445273,0.04540833615723484,0.009488309047780414,0.022026431718061675,0.06336834971196205,0.018637749915282956,0.020670958996950185,0.0301592680447306,0.02982039986445273,0.009827177228058285,0.008132836326668925,0.02643171806167401,0.0193154862758387,0.06404608607251779,0.009488309047780414,0.006777363605557438,0.012876990850559133,0.010166045408336157,0.027109454422229753,0.028126058963063368,0.011521518129447645,0.003388681802778719,0.008132836326668925,0.022026431718061675,0.008132836326668925,0.004744154523890207,0.01423246357167062,0.006777363605557438,0.003049813622500847,0.025415113520840395,0.00711623178583531,0.010843781768891902,0.02677058624195188,0.014571331751948491,0.021687563537783804,0.03896984073195527,0.02677058624195188,0.0020332090816672314,0.013893595391392748,0.007455099966113182,0.009149440867502542,0.015587936292782108,0.007793968146391054,0.024737377160284648,0.0016943409013893595,0.0027109454422229754,0.019993222636394442,0.010166045408336157,0.006438495425279567,0.0027109454422229754,0.0020332090816672314,0.0006777363605557439,0.003388681802778719,0.00033886818027787193,0.003388681802778719,0.006099627245001694,0.00711623178583531,0.0010166045408336157,0.00033886818027787193,0.0013554727211114877,0.00033886818027787193,0.0010166045408336157,0.00033886818027787193,0.00033886818027787193
486,GTEX-1H11D-0326-SM-9WG71,0.020281883808869028,0.01684427638363699,0.044345135785493296,0.020625644551392232,0.029563423856995532,0.04365761430044689,0.010312822275696116,0.02234444826400825,0.06428325885183912,0.018906840838776213,0.020969405293915434,0.030938466827088347,0.030250945342041938,0.010312822275696116,0.008594018563080097,0.026469577174286697,0.020281883808869028,0.061533172911653486,0.009281540048126504,0.006187693365417669,0.013406668958404951,0.009281540048126504,0.026125816431763493,0.027844620144379512,0.012031625988312134,0.0030938466827088347,0.008250257820556892,0.02234444826400825,0.0075627363355104844,0.00446888965280165,0.014094190443451358,0.006875214850464077,0.0030938466827088347,0.025782055689240288,0.007218975592987281,0.011000343760742524,0.027157098659333103,0.014781711928497766,0.020281883808869028,0.03918872464764524,0.026125816431763493,0.002062564455139223,0.013406668958404951,0.007906497078033689,0.009281540048126504,0.015812994156067378,0.008250257820556892,0.025094534204193882,0.0017188037126160192,0.002062564455139223,0.01959436232382262,0.011000343760742524,0.006531454107940873,0.002750085940185631,0.002062564455139223,0.0006875214850464077,0.0034376074252320385,0.00034376074252320387,0.0034376074252320385,0.006531454107940873,0.007218975592987281,0.0010312822275696115,0.00034376074252320387,0.0013750429700928155,0.00034376074252320387,0.0010312822275696115,0.00034376074252320387,0.00034376074252320387
487,GTEX-1H11D-2126-SM-9OSXM,0.019818609338259994,0.01645952300974135,0.04501175680214981,0.020154517971111858,0.029559959690964057,0.04568357406785355,0.010077258985555929,0.021834061135371178,0.06315082297615049,0.018810883439704402,0.020490426603963722,0.030231776956667785,0.030231776956667785,0.010413167618407793,0.008397715821296607,0.026200873362445413,0.020154517971111858,0.06382264024185422,0.009405441719852201,0.006718172657037286,0.013100436681222707,0.009405441719852201,0.026872690628149145,0.027880416526704737,0.012428619415518979,0.003359086328518643,0.008061807188444743,0.023177695666778637,0.008061807188444743,0.0050386294927779645,0.014779979845482029,0.006718172657037286,0.0030231776956667787,0.025529056096741685,0.00705408128988915,0.010749076251259657,0.026200873362445413,0.013772253946926436,0.021498152502519314,0.038629492777964396,0.026200873362445413,0.002015451797111186,0.013436345314074572,0.007725898555592879,0.009069533087000335,0.015451797111185758,0.008061807188444743,0.02418542156533423,0.0016795431642593216,0.0026872690628149142,0.01948270070540813,0.010749076251259657,0.006382264024185421,0.0030231776956667787,0.002015451797111186,0.0006718172657037286,0.003359086328518643,0.0003359086328518643,0.003359086328518643,0.006382264024185421,0.00705408128988915,0.001007725898555593,0.0003359086328518643,0.0013436345314074571,0.0003359086328518643,0.001007725898555593,0.0003359086328518643,0.0003359086328518643
488,GTEX-1H1CY-0005-SM-A9G15,0.01821668264621285,0.017737296260786194,0.04458293384467881,0.023969319271332695,0.02732502396931927,0.028763183125599234,0.007670182166826462,0.02109300095877277,0.05896452540747843,0.021572387344199424,0.026366251198465963,0.020613614573346116,0.039309683604985615,0.014381591562799617,0.007190795781399808,0.03547459252157239,0.02109300095877277,0.06184084372003835,0.009108341323106424,0.005752636625119847,0.018696069031639503,0.009108341323106424,0.02828379674017258,0.02588686481303931,0.008149568552253116,0.0028763183125599234,0.010546500479386385,0.016299137104506232,0.010546500479386385,0.003835091083413231,0.010067114093959731,0.005752636625119847,0.003355704697986577,0.02828379674017258,0.008149568552253116,0.014860977948226271,0.0311601150527325,0.012464046021093002,0.020134228187919462,0.03211888782358581,0.025407478427612654,0.0028763183125599234,0.019175455417066157,0.009587727708533078,0.008149568552253116,0.015819750719079578,0.010546500479386385,0.013422818791946308,0.0019175455417066154,0.0009587727708533077,0.023969319271332695,0.014860977948226271,0.005752636625119847,0.003835091083413231,0.0028763183125599234,0.0009587727708533077,0.003355704697986577,0.00047938638542665386,0.004793863854266539,0.004793863854266539,0.00862895493767977,0.0014381591562799617,0.00047938638542665386,0.0014381591562799617,0.00047938638542665386,0.0014381591562799617,0.00047938638542665386,0.00047938638542665386
489,GTEX-1H1CY-0726-SM-9OSXX,0.019745649263721552,0.01639892904953146,0.04484605087014726,0.020080321285140562,0.029451137884872823,0.04551539491298527,0.010040160642570281,0.02175368139223561,0.06325301204819277,0.018741633199464525,0.020414993306559572,0.030120481927710843,0.030120481927710843,0.010374832663989291,0.008366800535475234,0.02610441767068273,0.020080321285140562,0.06358768406961178,0.009370816599732263,0.006693440428380187,0.013052208835341365,0.009705488621151271,0.02677376171352075,0.027777777777777776,0.012382864792503346,0.0033467202141900937,0.008032128514056224,0.022757697456492636,0.008032128514056224,0.005689424364123159,0.014725568942436412,0.006693440428380187,0.0033467202141900937,0.025769745649263723,0.007028112449799197,0.0107095046854083,0.02643908969210174,0.014390896921017403,0.0214190093708166,0.03815261044176707,0.02643908969210174,0.002008032128514056,0.013386880856760375,0.007697456492637216,0.009370816599732263,0.015394912985274432,0.008032128514056224,0.024431057563587683,0.0016733601070950468,0.002677376171352075,0.019745649263721552,0.0107095046854083,0.006358768406961178,0.0030120481927710845,0.002008032128514056,0.0006693440428380187,0.0033467202141900937,0.00033467202141900936,0.0033467202141900937,0.006358768406961178,0.007028112449799197,0.001004016064257028,0.00033467202141900936,0.0013386880856760374,0.00033467202141900936,0.001004016064257028,0.00033467202141900936,0.00033467202141900936
490,GTEX-1H1DG-0126-SM-9WYU2,0.019778746228628897,0.016426416359369762,0.04492122024807241,0.02011397921555481,0.02950050284948039,0.045591686221924235,0.010056989607777405,0.02179014415018438,0.06302380154207174,0.018773047267851155,0.020449212202480724,0.030170968823332214,0.030170968823332214,0.01039222259470332,0.008380824673147838,0.026148172980221252,0.019778746228628897,0.06369426751592357,0.009386523633925578,0.00670465973851827,0.013074086490110626,0.009721756620851492,0.02681863895407308,0.02782433791485082,0.0124036205162588,0.003352329869259135,0.008045591686221924,0.02313107609788803,0.008045591686221924,0.005698960777740529,0.014750251424740195,0.00670465973851827,0.0030170968823332216,0.025477707006369428,0.007039892725444184,0.010727455581629233,0.026148172980221252,0.014415018437814281,0.021454911163258466,0.037881327522628225,0.026483405967147166,0.002011397921555481,0.013744552463962454,0.0077103586992960105,0.009386523633925578,0.015420717398592021,0.008045591686221924,0.024472008045591687,0.0016761649346295675,0.0026818638954073082,0.019443513241702983,0.010727455581629233,0.006369426751592357,0.0030170968823332216,0.002011397921555481,0.0006704659738518271,0.003352329869259135,0.00033523298692591353,0.003352329869259135,0.006369426751592357,0.007039892725444184,0.0010056989607777405,0.00033523298692591353,0.0013409319477036541,0.00033523298692591353,0.0010056989607777405,0.00033523298692591353,0.00033523298692591353
491,GTEX-1H1DG-0726-SM-A96TN,0.019765494137353432,0.016080402010050253,0.04489112227805695,0.020100502512562814,0.02948073701842546,0.045561139028475715,0.010050251256281407,0.021775544388609715,0.06298157453936348,0.018760469011725293,0.020435510887772193,0.03015075376884422,0.03015075376884422,0.010385259631490788,0.008375209380234505,0.02613065326633166,0.020100502512562814,0.06365159128978225,0.009380234505862646,0.006700167504187605,0.01306532663316583,0.009380234505862646,0.02680067001675042,0.02780569514237856,0.012395309882747068,0.0033500837520938024,0.008040201005025126,0.023115577889447236,0.008040201005025126,0.005695142378559464,0.01474036850921273,0.006700167504187605,0.003015075376884422,0.02579564489112228,0.007035175879396985,0.010720268006700168,0.026465661641541037,0.01440536013400335,0.021440536013400336,0.03819095477386935,0.026465661641541037,0.0020100502512562816,0.01340033500837521,0.007705192629815745,0.009380234505862646,0.01541038525963149,0.008040201005025126,0.024455611390284758,0.0016750418760469012,0.002680067001675042,0.019765494137353432,0.010720268006700168,0.006365159128978224,0.003015075376884422,0.0020100502512562816,0.0006700167504187605,0.0033500837520938024,0.00033500837520938025,0.0033500837520938024,0.006365159128978224,0.007035175879396985,0.0010050251256281408,0.00033500837520938025,0.001340033500837521,0.00033500837520938025,0.0010050251256281408,0.00033500837520938025,0.00033500837520938025
492,GTEX-1H1E6-1826-SM-A9G21,0.019785378940308518,0.01643192488262911,0.04493628437290409,0.02012072434607646,0.029510395707578806,0.04527162977867203,0.01006036217303823,0.021797451374916163,0.06304493628437291,0.018779342723004695,0.0204560697518444,0.030181086519114688,0.030181086519114688,0.01039570757880617,0.008383635144198525,0.026156941649899398,0.02012072434607646,0.06371562709590879,0.009389671361502348,0.00670690811535882,0.013078470824949699,0.009054325955734407,0.02682763246143528,0.027833668678739102,0.012407780013413815,0.00335345405767941,0.008048289738430584,0.023138832997987926,0.008048289738430584,0.005700871898054996,0.014419852448021462,0.006371562709590879,0.0030181086519114686,0.025821596244131457,0.007042253521126761,0.010731052984574111,0.02649228705566734,0.014419852448021462,0.021462105969148222,0.03822937625754527,0.02649228705566734,0.002012072434607646,0.01341381623071764,0.0077129443326626424,0.009389671361502348,0.015425888665325285,0.008048289738430584,0.02448021462105969,0.001676727028839705,0.002347417840375587,0.019785378940308518,0.010731052984574111,0.006371562709590879,0.0030181086519114686,0.002012072434607646,0.0006706908115358819,0.00335345405767941,0.00033534540576794097,0.00335345405767941,0.006371562709590879,0.007042253521126761,0.001006036217303823,0.00033534540576794097,0.0013413816230717639,0.00033534540576794097,0.001006036217303823,0.00033534540576794097,0.0006706908115358819
493,GTEX-1H2FU-0004-SM-EYYW8,0.02027491408934708,0.01683848797250859,0.04501718213058419,0.020618556701030927,0.030240549828178694,0.04570446735395189,0.010309278350515464,0.020962199312714775,0.06460481099656358,0.019243986254295534,0.020962199312714775,0.030927835051546393,0.030927835051546393,0.010652920962199313,0.007560137457044674,0.026460481099656357,0.020618556701030927,0.06529209621993128,0.009278350515463918,0.006529209621993127,0.013402061855670102,0.00859106529209622,0.026460481099656357,0.027835051546391754,0.00859106529209622,0.003436426116838488,0.008247422680412371,0.02336769759450172,0.007903780068728522,0.005498281786941581,0.015120274914089347,0.006185567010309278,0.003092783505154639,0.02577319587628866,0.006872852233676976,0.010996563573883162,0.026460481099656357,0.013402061855670102,0.021305841924398626,0.03951890034364261,0.02577319587628866,0.002061855670103093,0.013745704467353952,0.007903780068728522,0.009278350515463918,0.015807560137457044,0.007903780068728522,0.02268041237113402,0.001718213058419244,0.0024054982817869417,0.01958762886597938,0.010309278350515464,0.005498281786941581,0.003092783505154639,0.002061855670103093,0.0006872852233676976,0.003436426116838488,0.0003436426116838488,0.003092783505154639,0.00584192439862543,0.007216494845360825,0.0010309278350515464,0.0003436426116838488,0.0010309278350515464,0.0003436426116838488,0.0010309278350515464,0.0003436426116838488,0.0003436426116838488
