,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
ENSG00000158092,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000167566,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213672,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189043,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000089818,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000139350,0.0,0.0011371638412160786,0.0,0.0,0.0,0.0,0.0
ENSG00000102921,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078177,0.0,0.0008310491122090892,0.0,0.0,0.0,0.0,0.0
ENSG00000139597,0.0,0.001144147447201029,0.0,0.0,0.0,0.0,0.0
ENSG00000131507,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102471,0.0,0.0,0.002824211192312277,0.0,0.0,0.0,0.0
ENSG00000101158,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000087095,0.0007386468346679508,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067141,0.0007074364050340937,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113971,0.0007260140417209134,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117691,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182768,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000204386,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000144426,0.0,0.0,0.0,0.0,0.013507674388021567,0.0,0.0
ENSG00000173848,0.0,0.0,0.0,0.0,0.01829829604163144,0.0,0.0
ENSG00000123213,0.0,0.001062672044043275,0.0,0.0,0.0,0.0,0.0
ENSG00000156642,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197885,0.0,0.0,0.0028303242035510484,0.0,0.0,0.0,0.0
ENSG00000186416,0.0007245278307859678,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138386,0.0007401330456028964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104320,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000125912,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145029,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000105835,0.0,0.0,0.0,0.0,0.0,0.04756242568370987,0.0
ENSG00000106733,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000137601,0.0006844001355424372,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141101,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000131669,0.0,0.0,0.0,0.0,0.0,0.04756242568370987,0.0
ENSG00000140157,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136783,0.0007408761510703691,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010322,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000160703,0.0007386468346679508,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143156,0.0007104088269039848,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243678,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000103024,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000188976,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000173145,0.0,0.0010999179426296767,0.0,0.0,0.0,0.0,0.0
ENSG00000185164,0.0006702811316604544,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151503,0.0006985191394244202,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182117,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000087269,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000048162,0.0,0.0011534589218476293,0.0,0.0,0.0,0.0,0.0
ENSG00000111641,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000241058,0.0007297295690582773,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101361,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000055044,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000073536,0.0,0.0011208687605845278,0.0,0.0,0.0,0.0,0.0
ENSG00000141458,0.0,0.0011511310531859792,0.0,0.0,0.0,0.0,0.0
ENSG00000119655,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103148,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000213281,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164346,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107672,0.0007401330456028964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065057,0.0007379037292004779,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132780,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000109320,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000072736,0.0,0.0,0.0,0.0031068337424105413,0.0,0.0,0.0
ENSG00000170322,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000116044,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000050344,0.0006985191394244202,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165030,0.0,0.0,0.0,0.003223097790983077,0.0,0.0,0.0
ENSG00000137497,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000141562,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124151,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000111912,0.0,0.0,0.002980092978900942,0.0,0.0,0.0,0.0
ENSG00000180530,0.0,0.0010894425336522514,0.0,0.0,0.0,0.0,0.0
ENSG00000120798,0.0,0.0011418195785393788,0.0,0.0,0.0,0.0,0.0
ENSG00000177463,0.0,0.0011604425278325798,0.0,0.0,0.0,0.0,0.0
ENSG00000113580,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000151623,0.0006502172840386891,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162231,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000001167,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120837,0.0007126381433064032,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132661,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143748,0.0,0.0011499671188551542,0.0,0.0,0.0,0.0,0.0
ENSG00000104805,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070081,0.0,0.0,0.0030259405631917254,0.0,0.0,0.0,0.0
ENSG00000166197,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000132603,0.0,0.001148803184524329,0.0,0.0,0.0,0.0,0.0
ENSG00000130935,0.0,0.0011592785935017546,0.0,0.0,0.0,0.0,0.0
ENSG00000273899,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198000,0.0,0.0011522949875168043,0.0,0.0,0.0,0.0,0.0
ENSG00000115053,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000181163,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107833,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111581,0.0,0.0011336720382236034,0.0,0.0,0.0,0.0,0.0
ENSG00000124789,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000030066,0.0,0.0011499671188551542,0.0,0.0,0.0,0.0,0.0
ENSG00000155561,0.0,0.0011569507248401045,0.0,0.0,0.0,0.0,0.0
ENSG00000163002,0.0,0.0010882785993214263,0.0,0.0,0.0,0.0,0.0
ENSG00000075188,0.0,0.001105737614283802,0.0,0.0,0.0,0.0,0.0
ENSG00000093000,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138750,0.0,0.0011557867905092796,0.0,0.0,0.0,0.0,0.0
ENSG00000213024,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000125450,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000108559,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102900,0.0007193260925136583,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160877,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120526,0.0,0.001083622861998126,0.0,0.0,0.0,0.0,0.0
ENSG00000166579,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183828,0.0,0.0,0.00305039260814681,0.0,0.0,0.0,0.0
ENSG00000136159,0.0007297295690582773,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198585,0.0,0.0,0.0,0.0032263273478878697,0.0,0.0,0.0
ENSG00000213965,0.0,0.0,0.0,0.0031778839943159796,0.0,0.0,0.0
ENSG00000164978,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167005,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000140876,0.0,0.0,0.0027569680686857943,0.0,0.0,0.0,0.0
ENSG00000133961,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000153989,0.0007364175182655324,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170430,0.0,0.0011604425278325798,0.0,0.0,0.0,0.0,0.0
ENSG00000147162,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092094,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000138430,0.0007393899401354235,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099330,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122126,0.0007230416198510222,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000046651,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000060491,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000175938,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000128699,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000123353,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172057,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000065154,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115758,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081087,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136811,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000164830,0.0007312157799932229,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164823,0.0007371606237330052,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105953,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000144909,0.0,0.0011522949875168043,0.0,0.0,0.0,0.0,0.0
ENSG00000091039,0.0007386468346679508,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117859,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111845,0.0,0.0011406556442085537,0.0,0.0,0.0,0.0,0.0
ENSG00000221988,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000125534,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110218,0.0007282433581233317,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120137,0.0007319588854606957,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000083093,0.0,0.0010661638470357503,0.0,0.0,0.0,0.0,0.0
ENSG00000115946,0.0007364175182655324,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166889,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157212,0.0,0.0010778031903440008,0.0,0.0,0.0,0.0,0.0
ENSG00000159086,0.0,0.0011557867905092796,0.0,0.0,0.0,0.0,0.0
ENSG00000280789,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000204304,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000132635,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175087,0.0,0.0010277540141185235,0.0,0.0,0.0,0.0,0.0
ENSG00000120913,0.0007416192565378419,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163110,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000152684,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162517,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000258429,0.0,0.0011569507248401045,0.0,0.0,0.0,0.0,0.0
ENSG00000187024,0.0,0.0,0.0029311888889907724,0.0,0.0,0.0,0.0
ENSG00000141378,0.0,0.001125524497907828,0.0,0.0,0.0,0.0,0.0
ENSG00000127445,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196262,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108179,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171960,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000137168,0.0007327019909281685,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100023,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000240344,0.0007371606237330052,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131013,0.0007393899401354235,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160299,0.0,0.0,0.0,0.0,0.018655244321704335,0.0,0.0
ENSG00000105355,0.0,0.0,0.0,0.0,0.0,0.04751486325802616,0.0
ENSG00000179094,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000117450,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000117592,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000166821,0.0,0.0,0.0027783636080214932,0.0,0.0,0.0,0.0
ENSG00000124587,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101417,0.0,0.001105737614283802,0.0,0.0,0.0,0.0,0.0
ENSG00000112033,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000100029,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000081154,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130810,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000247077,0.0007408761510703691,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000081913,0.0,0.0,0.0,0.0031326701976488827,0.0,0.0,0.0
ENSG00000040199,0.0006561621277784714,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112511,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000130024,0.0007416192565378419,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136147,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109118,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000135365,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116120,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000136940,0.0007349313073305868,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115539,0.0007416192565378419,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204138,0.0,0.0,0.0030381665856692676,0.0,0.0,0.0,0.0
ENSG00000171862,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141179,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089220,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000133027,0.0,0.0,0.00305039260814681,0.0,0.0,0.0,0.0
ENSG00000087157,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000241973,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000073921,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165195,0.0,0.0011231966292461779,0.0,0.0,0.0,0.0,0.0
ENSG00000069943,0.0006910880847496924,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100564,0.0,0.0011604425278325798,0.0,0.0,0.0,0.0,0.0
ENSG00000142892,0.0007334450963956412,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108474,0.0,0.0010871146649906011,0.0,0.0,0.0,0.0,0.0
ENSG00000197563,0.0006457586512338523,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165282,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000007541,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124155,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277161,0.0,0.0010649999127049252,0.0,0.0,0.0,0.0,0.0
ENSG00000180957,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090975,0.0,0.0,0.002992319001378484,0.0,0.0,0.0,0.0
ENSG00000011405,0.0007297295690582773,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121879,0.0007312157799932229,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276293,0.0,0.0,0.00305039260814681,0.0,0.0,0.0,0.0
ENSG00000166908,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000241878,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000156471,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000073417,0.0007379037292004779,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141959,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179364,0.0,0.0,0.003053449113766196,0.0,0.0,0.0,0.0
ENSG00000013375,0.0007059501940991481,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102144,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000184207,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000145675,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105647,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000243708,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000103066,0.0,0.0011604425278325798,0.0,0.0,0.0,0.0,0.0
ENSG00000151176,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187091,0.0,0.0,0.0,0.0,0.018767964831201037,0.0,0.0
ENSG00000105223,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129219,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107902,0.0,0.0,0.0030228840575723397,0.0,0.0,0.0,0.0
ENSG00000100417,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140650,0.0,0.001082458927667301,0.0,0.0,0.0,0.0,0.0
ENSG00000128059,0.0006687949207255088,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147224,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000161542,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000141127,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128050,0.0007304726745257501,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178921,0.0,0.0011173769575920527,0.0,0.0,0.0,0.0,0.0
ENSG00000159131,0.0,0.0011569507248401045,0.0,0.0,0.0,0.0,0.0
ENSG00000044446,0.0,0.0,0.0,0.003223097790983077,0.0,0.0,0.0
ENSG00000164902,0.0007349313073305868,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146733,0.0007014915612943114,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153823,0.0,0.0,0.0,0.0030777677302674072,0.0,0.0,0.0
ENSG00000145337,0.0005216600381658968,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000150773,0.0003500026751796829,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137193,0.0,0.0,0.0,0.0032263273478878697,0.0,0.0,0.0
ENSG00000198355,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000100941,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000057757,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000144283,0.0,0.0,0.0030198275519529544,0.0,0.0,0.0,0.0
ENSG00000158006,0.0,0.0,0.0,0.0032101795633639064,0.0,0.0,0.0
ENSG00000145431,0.0,0.0,0.0,0.002906601214313396,0.0,0.0,0.0
ENSG00000120278,0.0,0.0,0.00278753312487965,0.0,0.0,0.0,0.0
ENSG00000225190,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107679,0.0,0.0,0.002885341304699989,0.0,0.0,0.0,0.0
ENSG00000115762,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000104886,0.0,0.0,0.003056505619385581,0.0,0.0,0.0,0.0
ENSG00000004399,0.0,0.0,0.0,0.0031811135512207723,0.0,0.0,0.0
ENSG00000064933,0.0006962898230220019,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127838,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132424,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000143442,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000100836,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000115421,0.0,0.0011290163009003032,0.0,0.0,0.0,0.0,0.0
ENSG00000135473,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143799,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129484,0.0,0.0,0.0030198275519529544,0.0,0.0,0.0,0.0
ENSG00000178685,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000059378,0.0,0.0,0.0,0.003223097790983077,0.0,0.0,0.0
ENSG00000041880,0.0007371606237330052,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137817,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000138496,0.0,0.0,0.0,0.003223097790983077,0.0,0.0,0.0
ENSG00000090097,0.0,0.0,0.0030381665856692676,0.0,0.0,0.0,0.0
ENSG00000163939,0.0,0.0011569507248401045,0.0,0.0,0.0,0.0,0.0
ENSG00000185619,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000180628,0.0,0.0,0.0,0.003223097790983077,0.0,0.0,0.0
ENSG00000008710,0.0,0.0,0.0030198275519529544,0.0,0.0,0.0,0.0
ENSG00000134686,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000173889,0.0007215554089160766,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000039650,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141429,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143641,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000011304,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000146707,0.0,0.0011604425278325798,0.0,0.0,0.0,0.0,0.0
ENSG00000167272,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102312,0.0007416192565378419,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148985,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161395,0.0,0.0,0.003053449113766196,0.0,0.0,0.0,0.0
ENSG00000112078,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188997,0.0,0.0,0.0,0.0031875726650303577,0.0,0.0,0.0
ENSG00000167977,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168301,0.0,0.0,0.0029892624957590986,0.0,0.0,0.0,0.0
ENSG00000104756,0.0007401330456028964,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182324,0.0,0.0,0.0015465918434091042,0.0,0.0,0.0,0.0
ENSG00000143190,0.0,0.0011371638412160786,0.0,0.0,0.0,0.0,0.0
ENSG00000100105,0.0007408761510703691,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000155846,0.0005498980459298627,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148840,0.0,0.0011581146591709297,0.0,0.0,0.0,0.0,0.0
ENSG00000166387,0.0,0.0011522949875168043,0.0,0.0,0.0,0.0,0.0
ENSG00000019485,0.0006308965418843966,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243279,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198961,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110107,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117360,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134186,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000185246,0.0,0.0011534589218476293,0.0,0.0,0.0,0.0,0.0
ENSG00000136875,0.0,0.0011627703964942298,0.0,0.0,0.0,0.0,0.0
ENSG00000101132,0.0006933174011521107,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169230,0.0,0.0,0.0,0.0032295569047926624,0.0,0.0,0.0
ENSG00000116005,0.0,0.0,0.0,0.0031778839943159796,0.0,0.0,0.0
ENSG00000080815,0.0007423623620053147,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000083444,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106397,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108518,0.0,0.0,0.0,0.0,0.0,0.04756242568370987,0.0
ENSG00000083535,0.0007111519323714576,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164040,0.0007408761510703691,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148843,0.0,0.0011616064621634047,0.0,0.0,0.0,0.0,0.0
ENSG00000126249,0.0,0.0011348359725544285,0.0,0.0,0.0,0.0,0.0
ENSG00000167085,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132646,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170515,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000120685,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
ENSG00000126464,0.0,0.0011592785935017546,0.0,0.0,0.0,0.0,0.0
ENSG00000156858,0.0007431054674727875,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164244,0.0007267571471883861,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117523,0.0,0.0011639343308250548,0.0,0.0,0.0,0.0,0.0
